Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;9
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Educación superior;2023;9
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Educación superior;2022;10
49 Zamora;49004 Alcubilla de Nogales;;Hombres;Educación superior;2021;9
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Total;2023;46
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Total;2022;51
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Total;2021;51
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Educación primaria e inferior;2023;18
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Educación primaria e inferior;2022;19
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Educación primaria e inferior;2021;20
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;16
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;17
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;18
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;6
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;7
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;6
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Educación superior;2023;6
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Educación superior;2022;8
49 Zamora;49004 Alcubilla de Nogales;;Mujeres;Educación superior;2021;7
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Total;2023;103
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Total;2022;108
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Total;2021;110
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Educación primaria e inferior;2023;28
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Educación primaria e inferior;2022;31
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Educación primaria e inferior;2021;35
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;42
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;41
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;44
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;18
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;18
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;15
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Educación superior;2023;15
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Educación superior;2022;18
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Total;Educación superior;2021;16
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Hombres;Total;2023;57
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Hombres;Total;2022;57
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Hombres;Total;2021;59
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Hombres;Educación primaria e inferior;2023;10
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Hombres;Educación primaria e inferior;2022;12
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Hombres;Educación primaria e inferior;2021;15
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;26
49 Zamora;49004 Alcubilla de Nogales;4900401001 Alcubilla de Nogales sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;24
