Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Educación primaria e inferior;2022;43
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Educación primaria e inferior;2021;39
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;53
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;55
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;56
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;18
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;15
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;17
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Educación superior;2023;12
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Educación superior;2022;13
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Total;Educación superior;2021;12
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Total;2023;71
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Total;2022;68
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Total;2021;64
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Educación primaria e inferior;2023;18
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Educación primaria e inferior;2022;18
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Educación primaria e inferior;2021;14
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;36
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;35
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;35
37 Salamanca;37002 Agallas;3700201001 Agallas sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;14
