Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;28
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;28
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;25
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;27
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;24
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Educación superior;2023;27
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Educación superior;2022;25
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Hombres;Educación superior;2021;25
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Total;2023;67
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Total;2022;71
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Total;2021;71
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Educación primaria e inferior;2023;17
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Educación primaria e inferior;2022;17
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Educación primaria e inferior;2021;17
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;11
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;15
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;18
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;14
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;11
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;10
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Educación superior;2023;25
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Educación superior;2022;28
34 Palencia;34003 Abia de las Torres;3400301001 Abia de las Torres sección 01001;Mujeres;Educación superior;2021;26
34 Palencia;34004 Aguilar de Campoo;;Total;Total;2023;5.995
34 Palencia;34004 Aguilar de Campoo;;Total;Total;2022;5.916
34 Palencia;34004 Aguilar de Campoo;;Total;Total;2021;5.956
34 Palencia;34004 Aguilar de Campoo;;Total;Educación primaria e inferior;2023;1.035
34 Palencia;34004 Aguilar de Campoo;;Total;Educación primaria e inferior;2022;1.028
34 Palencia;34004 Aguilar de Campoo;;Total;Educación primaria e inferior;2021;1.097
34 Palencia;34004 Aguilar de Campoo;;Total;Primera etapa de Educación Secundaria y similar;2023;2.000
34 Palencia;34004 Aguilar de Campoo;;Total;Primera etapa de Educación Secundaria y similar;2022;1.967
34 Palencia;34004 Aguilar de Campoo;;Total;Primera etapa de Educación Secundaria y similar;2021;1.980
34 Palencia;34004 Aguilar de Campoo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;1.153
34 Palencia;34004 Aguilar de Campoo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;1.146
34 Palencia;34004 Aguilar de Campoo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;1.148
34 Palencia;34004 Aguilar de Campoo;;Total;Educación superior;2023;1.807
34 Palencia;34004 Aguilar de Campoo;;Total;Educación superior;2022;1.775
34 Palencia;34004 Aguilar de Campoo;;Total;Educación superior;2021;1.731
34 Palencia;34004 Aguilar de Campoo;;Hombres;Total;2023;2.861
34 Palencia;34004 Aguilar de Campoo;;Hombres;Total;2022;2.852
34 Palencia;34004 Aguilar de Campoo;;Hombres;Total;2021;2.851
34 Palencia;34004 Aguilar de Campoo;;Hombres;Educación primaria e inferior;2023;399
34 Palencia;34004 Aguilar de Campoo;;Hombres;Educación primaria e inferior;2022;401
34 Palencia;34004 Aguilar de Campoo;;Hombres;Educación primaria e inferior;2021;427
34 Palencia;34004 Aguilar de Campoo;;Hombres;Primera etapa de Educación Secundaria y similar;2023;1.011
34 Palencia;34004 Aguilar de Campoo;;Hombres;Primera etapa de Educación Secundaria y similar;2022;999
34 Palencia;34004 Aguilar de Campoo;;Hombres;Primera etapa de Educación Secundaria y similar;2021;1.003
34 Palencia;34004 Aguilar de Campoo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;630
34 Palencia;34004 Aguilar de Campoo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;646
34 Palencia;34004 Aguilar de Campoo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;644
34 Palencia;34004 Aguilar de Campoo;;Hombres;Educación superior;2023;821
34 Palencia;34004 Aguilar de Campoo;;Hombres;Educación superior;2022;806
34 Palencia;34004 Aguilar de Campoo;;Hombres;Educación superior;2021;777
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Total;2023;3.134
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Total;2022;3.064
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Total;2021;3.105
34 Palencia;34004 Aguilar de Campoo;;Mujeres;Educación primaria e inferior;2023;636
