Provincias;Municipios;Secciones;Sexo;Nivel de formación alcanzado;Periodo;Total
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Total;2022;20
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Total;2021;21
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Educación primaria e inferior;2023;11
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Educación primaria e inferior;2022;11
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Educación primaria e inferior;2021;13
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;5
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;6
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;5
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;3
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;2
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;2
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Educación superior;2023;1
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Educación superior;2022;1
05 Ávila;05040 Bularros;0504001001 Bularros sección 01001;Mujeres;Educación superior;2021;1
05 Ávila;05041 Burgohondo;;Total;Total;2023;1.118
05 Ávila;05041 Burgohondo;;Total;Total;2022;1.078
05 Ávila;05041 Burgohondo;;Total;Total;2021;1.090
05 Ávila;05041 Burgohondo;;Total;Educación primaria e inferior;2023;329
05 Ávila;05041 Burgohondo;;Total;Educación primaria e inferior;2022;328
05 Ávila;05041 Burgohondo;;Total;Educación primaria e inferior;2021;345
05 Ávila;05041 Burgohondo;;Total;Primera etapa de Educación Secundaria y similar;2023;392
05 Ávila;05041 Burgohondo;;Total;Primera etapa de Educación Secundaria y similar;2022;377
05 Ávila;05041 Burgohondo;;Total;Primera etapa de Educación Secundaria y similar;2021;378
05 Ávila;05041 Burgohondo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;193
05 Ávila;05041 Burgohondo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;178
05 Ávila;05041 Burgohondo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;184
05 Ávila;05041 Burgohondo;;Total;Educación superior;2023;204
05 Ávila;05041 Burgohondo;;Total;Educación superior;2022;195
05 Ávila;05041 Burgohondo;;Total;Educación superior;2021;183
05 Ávila;05041 Burgohondo;;Hombres;Total;2023;601
05 Ávila;05041 Burgohondo;;Hombres;Total;2022;582
05 Ávila;05041 Burgohondo;;Hombres;Total;2021;592
05 Ávila;05041 Burgohondo;;Hombres;Educación primaria e inferior;2023;161
05 Ávila;05041 Burgohondo;;Hombres;Educación primaria e inferior;2022;159
05 Ávila;05041 Burgohondo;;Hombres;Educación primaria e inferior;2021;175
05 Ávila;05041 Burgohondo;;Hombres;Primera etapa de Educación Secundaria y similar;2023;222
05 Ávila;05041 Burgohondo;;Hombres;Primera etapa de Educación Secundaria y similar;2022;222
05 Ávila;05041 Burgohondo;;Hombres;Primera etapa de Educación Secundaria y similar;2021;222
05 Ávila;05041 Burgohondo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;107
05 Ávila;05041 Burgohondo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;101
05 Ávila;05041 Burgohondo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;102
05 Ávila;05041 Burgohondo;;Hombres;Educación superior;2023;111
05 Ávila;05041 Burgohondo;;Hombres;Educación superior;2022;100
05 Ávila;05041 Burgohondo;;Hombres;Educación superior;2021;93
05 Ávila;05041 Burgohondo;;Mujeres;Total;2023;517
05 Ávila;05041 Burgohondo;;Mujeres;Total;2022;496
05 Ávila;05041 Burgohondo;;Mujeres;Total;2021;498
05 Ávila;05041 Burgohondo;;Mujeres;Educación primaria e inferior;2023;168
05 Ávila;05041 Burgohondo;;Mujeres;Educación primaria e inferior;2022;169
05 Ávila;05041 Burgohondo;;Mujeres;Educación primaria e inferior;2021;170
05 Ávila;05041 Burgohondo;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;170
05 Ávila;05041 Burgohondo;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;155
05 Ávila;05041 Burgohondo;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;156
05 Ávila;05041 Burgohondo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;86
05 Ávila;05041 Burgohondo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;77
05 Ávila;05041 Burgohondo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;82
05 Ávila;05041 Burgohondo;;Mujeres;Educación superior;2023;93
05 Ávila;05041 Burgohondo;;Mujeres;Educación superior;2022;95
05 Ávila;05041 Burgohondo;;Mujeres;Educación superior;2021;90
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Total;2023;1.118
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Total;2022;1.078
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Total;2021;1.090
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Educación primaria e inferior;2023;329
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Educación primaria e inferior;2022;328
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Educación primaria e inferior;2021;345
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;392
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;377
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;378
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;193
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;178
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;184
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Educación superior;2023;204
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Educación superior;2022;195
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Total;Educación superior;2021;183
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Total;2023;601
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Total;2022;582
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Total;2021;592
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Educación primaria e inferior;2023;161
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Educación primaria e inferior;2022;159
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Educación primaria e inferior;2021;175
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;222
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;222
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;222
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;107
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;101
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;102
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Educación superior;2023;111
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Educación superior;2022;100
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Hombres;Educación superior;2021;93
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Total;2023;517
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Total;2022;496
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Total;2021;498
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Educación primaria e inferior;2023;168
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Educación primaria e inferior;2022;169
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Educación primaria e inferior;2021;170
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;170
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;155
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;156
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;86
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;77
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;82
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Educación superior;2023;93
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Educación superior;2022;95
05 Ávila;05041 Burgohondo;0504101001 Burgohondo sección 01001;Mujeres;Educación superior;2021;90
05 Ávila;05042 Cabezas de Alambre;;Total;Total;2023;151
05 Ávila;05042 Cabezas de Alambre;;Total;Total;2022;150
05 Ávila;05042 Cabezas de Alambre;;Total;Total;2021;152
05 Ávila;05042 Cabezas de Alambre;;Total;Educación primaria e inferior;2023;39
05 Ávila;05042 Cabezas de Alambre;;Total;Educación primaria e inferior;2022;39
05 Ávila;05042 Cabezas de Alambre;;Total;Educación primaria e inferior;2021;43
05 Ávila;05042 Cabezas de Alambre;;Total;Primera etapa de Educación Secundaria y similar;2023;61
05 Ávila;05042 Cabezas de Alambre;;Total;Primera etapa de Educación Secundaria y similar;2022;59
05 Ávila;05042 Cabezas de Alambre;;Total;Primera etapa de Educación Secundaria y similar;2021;57
05 Ávila;05042 Cabezas de Alambre;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;25
05 Ávila;05042 Cabezas de Alambre;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;26
05 Ávila;05042 Cabezas de Alambre;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;27
05 Ávila;05042 Cabezas de Alambre;;Total;Educación superior;2023;26
05 Ávila;05042 Cabezas de Alambre;;Total;Educación superior;2022;26
05 Ávila;05042 Cabezas de Alambre;;Total;Educación superior;2021;25
05 Ávila;05042 Cabezas de Alambre;;Hombres;Total;2023;70
05 Ávila;05042 Cabezas de Alambre;;Hombres;Total;2022;70
05 Ávila;05042 Cabezas de Alambre;;Hombres;Total;2021;73
05 Ávila;05042 Cabezas de Alambre;;Hombres;Educación primaria e inferior;2023;12
05 Ávila;05042 Cabezas de Alambre;;Hombres;Educación primaria e inferior;2022;14
05 Ávila;05042 Cabezas de Alambre;;Hombres;Educación primaria e inferior;2021;17
05 Ávila;05042 Cabezas de Alambre;;Hombres;Primera etapa de Educación Secundaria y similar;2023;31
05 Ávila;05042 Cabezas de Alambre;;Hombres;Primera etapa de Educación Secundaria y similar;2022;29
05 Ávila;05042 Cabezas de Alambre;;Hombres;Primera etapa de Educación Secundaria y similar;2021;28
05 Ávila;05042 Cabezas de Alambre;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;10
05 Ávila;05042 Cabezas de Alambre;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
05 Ávila;05042 Cabezas de Alambre;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;12
05 Ávila;05042 Cabezas de Alambre;;Hombres;Educación superior;2023;17
05 Ávila;05042 Cabezas de Alambre;;Hombres;Educación superior;2022;17
05 Ávila;05042 Cabezas de Alambre;;Hombres;Educación superior;2021;16
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Total;2023;81
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Total;2022;80
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Total;2021;79
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Educación primaria e inferior;2023;27
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Educación primaria e inferior;2022;25
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Educación primaria e inferior;2021;26
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;30
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;30
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;29
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;15
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;16
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;15
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Educación superior;2023;9
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Educación superior;2022;9
05 Ávila;05042 Cabezas de Alambre;;Mujeres;Educación superior;2021;9
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Total;2023;151
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Total;2022;150
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Total;2021;152
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Educación primaria e inferior;2023;39
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Educación primaria e inferior;2022;39
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Educación primaria e inferior;2021;43
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;61
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;59
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;57
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;25
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;26
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;27
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Educación superior;2023;26
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Educación superior;2022;26
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Total;Educación superior;2021;25
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Total;2023;70
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Total;2022;70
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Total;2021;73
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Educación primaria e inferior;2023;12
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Educación primaria e inferior;2022;14
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Educación primaria e inferior;2021;17
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;31
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;29
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;28
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;10
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;12
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Educación superior;2023;17
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Educación superior;2022;17
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Hombres;Educación superior;2021;16
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Total;2023;81
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Total;2022;80
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Total;2021;79
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Educación primaria e inferior;2023;27
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Educación primaria e inferior;2022;25
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Educación primaria e inferior;2021;26
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2023;30
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2022;30
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Primera etapa de Educación Secundaria y similar;2021;29
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;15
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;16
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;15
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Educación superior;2023;9
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Educación superior;2022;9
05 Ávila;05042 Cabezas de Alambre;0504201001 Cabezas de Alambre sección 01001;Mujeres;Educación superior;2021;9
05 Ávila;05043 Cabezas del Pozo;;Total;Total;2023;86
05 Ávila;05043 Cabezas del Pozo;;Total;Total;2022;76
05 Ávila;05043 Cabezas del Pozo;;Total;Total;2021;67
05 Ávila;05043 Cabezas del Pozo;;Total;Educación primaria e inferior;2023;19
05 Ávila;05043 Cabezas del Pozo;;Total;Educación primaria e inferior;2022;18
05 Ávila;05043 Cabezas del Pozo;;Total;Educación primaria e inferior;2021;17
05 Ávila;05043 Cabezas del Pozo;;Total;Primera etapa de Educación Secundaria y similar;2023;33
05 Ávila;05043 Cabezas del Pozo;;Total;Primera etapa de Educación Secundaria y similar;2022;33
05 Ávila;05043 Cabezas del Pozo;;Total;Primera etapa de Educación Secundaria y similar;2021;31
05 Ávila;05043 Cabezas del Pozo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;14
05 Ávila;05043 Cabezas del Pozo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
05 Ávila;05043 Cabezas del Pozo;;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;8
05 Ávila;05043 Cabezas del Pozo;;Total;Educación superior;2023;20
05 Ávila;05043 Cabezas del Pozo;;Total;Educación superior;2022;15
05 Ávila;05043 Cabezas del Pozo;;Total;Educación superior;2021;11
05 Ávila;05043 Cabezas del Pozo;;Hombres;Total;2023;42
05 Ávila;05043 Cabezas del Pozo;;Hombres;Total;2022;39
05 Ávila;05043 Cabezas del Pozo;;Hombres;Total;2021;36
05 Ávila;05043 Cabezas del Pozo;;Hombres;Educación primaria e inferior;2023;4
05 Ávila;05043 Cabezas del Pozo;;Hombres;Educación primaria e inferior;2022;4
05 Ávila;05043 Cabezas del Pozo;;Hombres;Educación primaria e inferior;2021;3
05 Ávila;05043 Cabezas del Pozo;;Hombres;Primera etapa de Educación Secundaria y similar;2023;21
05 Ávila;05043 Cabezas del Pozo;;Hombres;Primera etapa de Educación Secundaria y similar;2022;21
05 Ávila;05043 Cabezas del Pozo;;Hombres;Primera etapa de Educación Secundaria y similar;2021;21
05 Ávila;05043 Cabezas del Pozo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;7
05 Ávila;05043 Cabezas del Pozo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;5
05 Ávila;05043 Cabezas del Pozo;;Hombres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;5
05 Ávila;05043 Cabezas del Pozo;;Hombres;Educación superior;2023;10
05 Ávila;05043 Cabezas del Pozo;;Hombres;Educación superior;2022;9
05 Ávila;05043 Cabezas del Pozo;;Hombres;Educación superior;2021;7
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Total;2023;44
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Total;2022;37
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Total;2021;31
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Educación primaria e inferior;2023;15
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Educación primaria e inferior;2022;14
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Educación primaria e inferior;2021;14
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Primera etapa de Educación Secundaria y similar;2023;12
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Primera etapa de Educación Secundaria y similar;2022;12
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Primera etapa de Educación Secundaria y similar;2021;10
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;7
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;5
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;3
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Educación superior;2023;10
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Educación superior;2022;6
05 Ávila;05043 Cabezas del Pozo;;Mujeres;Educación superior;2021;4
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Total;2023;86
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Total;2022;76
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Total;2021;67
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Educación primaria e inferior;2023;19
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Educación primaria e inferior;2022;18
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Educación primaria e inferior;2021;17
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2023;33
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2022;33
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Primera etapa de Educación Secundaria y similar;2021;31
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2023;14
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2022;10
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Segunda etapa de Educación Secundaria y Educación Postsecundaria no Superior;2021;8
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Educación superior;2023;20
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Educación superior;2022;15
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Total;Educación superior;2021;11
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Total;2023;42
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Total;2022;39
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Total;2021;36
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Educación primaria e inferior;2023;4
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Educación primaria e inferior;2022;4
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Educación primaria e inferior;2021;3
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2023;21
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2022;21
05 Ávila;05043 Cabezas del Pozo;0504301001 Cabezas del Pozo sección 01001;Hombres;Primera etapa de Educación Secundaria y similar;2021;21
