CUSEC_origen;ceas_id;CUSEC_servicio;distancia
0510401001;11;0501401001;20540,001
0510501001;18;0516501001;5601,342
0510501001;5;0502101002;28685,588
0510501001;20;0504703001;23692,519
0510501001;12;0513201001;19103,175
0510501001;17;0518601001;21176,185
0510501001;11;0501401001;15138,117
0510601001;18;0516501001;6288,573
0510601001;14;0504101001;24498,100
0510601001;21;0505401001;26925,264
0510601001;12;0513201001;20589,255
0510601001;4;0513501001;23202,872
0510601001;17;0518601001;24668,493
0510601001;11;0501401001;20362,024
0510701001;4;0513501001;11681,130
0510701001;8;0506501001;22810,351
0510701001;135;3724602001;27016,289
0510801001;5;0502101002;7796,620
0510801001;17;0518601001;20336,077
0510801001;123;3704602001;17588,705
0510801001;126;3715601002;18873,840
0510901001;6;0501601001;14043,736
0510901001;8;0506501001;18863,726
0510901001;7;0511402001;17488,329
0510901001;19;0520401001;25636,779
0511001001;12;0513201001;6255,634
0511001001;11;0501401001;12606,629
0511001001;9;0500201002;29703,829
0511001001;14;0504101001;25696,286
0511001001;21;0505401001;18473,733
0511001001;18;0516501001;23149,353
0511201001;5;0502101002;5050,381
0511201001;17;0518601001;18520,386
0511201001;123;3704602001;20005,366
0511201001;126;3715601002;21633,557
0511301001;5;0502101002;3729,287
0511301001;20;0504703001;28329,264
0511301001;17;0518601001;18753,952
0511301001;123;3704602001;25679,435
0511401001;7;0511402001;4061,054
0511401001;6;0501601001;25715,288
0511401001;8;0506501001;28909,422
0511401001;135;3724602001;28399,242
0511401001;200;4708502001;22947,293
0511401001;169;4710101002;28951,263
0511402001;7;0511402001;0,000
0511402001;6;0501601001;26068,938
0511402001;8;0506501001;25071,960
0511402001;135;3724602001;24842,453
0511402001;200;4708502001;26980,401
0511501001;19;0520401001;8943,398
0511501001;2;0501901001;21478,525
0511501001;1;0501903002;17582,239
0511501001;3;0501904004;22062,321
0511501001;22;0501904010;22076,853
0511601001;17;0518601001;5373,061
0511601001;5;0502101002;22477,524
0511601001;4;0513501001;29300,536
0511601001;18;0516501001;27245,410
0511601001;126;3715601002;27952,821
0511701001;7;0511402001;7966,444
0511701001;6;0501601001;26411,373
0511701001;8;0506501001;17146,694
0511701001;135;3724602001;20238,985
0511801001;135;3724602001;13876,507
0511801001;8;0506501001;16494,714
0511801001;4;0513501001;24495,393
0511901001;4;0513501001;9258,349
0511901001;8;0506501001;22581,435
0511901001;135;3724602001;29119,202
0512001001;2;0501901001;12248,039
0512001001;1;0501903002;11374,891
0512001001;3;0501904004;12814,486
0512001001;22;0501904010;13376,320
0512001001;8;0506501001;20500,159
0512001001;4;0513501001;20858,889
0512001001;19;0520401001;28586,393
0512101001;2;0501901001;7348,433
0512101001;1;0501903002;7644,671
0512101001;3;0501904004;7837,266
0512101001;22;0501904010;8395,684
0512101001;8;0506501001;25505,129
0512101001;4;0513501001;22349,772
0512101001;19;0520401001;28753,829
0512201001;4;0513501001;28645,159
0512201001;17;0518601001;17685,631
0512201001;122;3700801001;28167,919
0512201001;126;3715601002;28093,786
0512301001;2;0501901001;13482,104
0512301001;1;0501903002;11649,371
0512301001;3;0501904004;13696,851
0512301001;22;0501904010;13441,404
0512301001;13;0505701001;29122,367
0512301001;15;0516801001;23581,763
0512301001;19;0520401001;20792,801
0512401001;5;0502101002;13235,048
0512401001;126;3715601002;13476,887
0512401001;17;0518601001;22553,906
0512401001;123;3704602001;15955,872
0512501001;4;0513501001;10853,179
0512501001;14;0504101001;23498,666
0512501001;18;0516501001;18826,895
0512501001;17;0518601001;27725,907
0512601001;17;0518601001;5628,019
0512601001;5;0502101002;24652,443
0512601001;4;0513501001;25957,406
0512601001;18;0516501001;24539,730
0512701001;14;0504101001;12268,400
0512701001;21;0505401001;5244,436
0512701001;9;0500201002;16855,017
0512701001;12;0513201001;17082,321
0512701001;18;0516501001;25242,710
0512701001;10;0524002001;20753,659
0512701001;11;0501401001;23193,684
0512801001;2;0501901001;12189,129
0512801001;1;0501903002;7729,711
0512801001;3;0501904004;12970,256
0512801001;22;0501904010;13228,669
0512801001;8;0506501001;26870,743
0512801001;19;0520401001;16275,206
0512901001;17;0518601001;10959,339
0512901001;5;0502101002;24156,489
0512901001;126;3715601002;23352,254
0513001001;3;0501904004;14763,814
0513001001;22;0501904010;14887,064
0513001001;9;0500201002;28464,421
0513001001;2;0501901001;15233,254
0513001001;1;0501903002;19084,429
0513001001;14;0504101001;18963,832
0513001001;21;0505401001;28713,235
0513001001;4;0513501001;17438,285
0513101001;8;0506501001;16644,895
0513101001;4;0513501001;16391,663
0513101001;135;3724602001;22186,737
0513201001;12;0513201001;0,000
0513201001;11;0501401001;6602,976
0513201001;14;0504101001;27691,108
0513201001;20;0504703001;25080,812
0513201001;21;0505401001;22246,414
0513201001;18;0516501001;17949,235
0513301001;2;0501901001;14604,674
0513301001;1;0501903002;11494,479
0513301001;3;0501904004;15389,979
0513301001;22;0501904010;15894,275
0513301001;8;0506501001;18392,112
0513301001;4;0513501001;27422,494
0513301001;19;0520401001;21980,245
0513401001;7;0511402001;8592,976
0513401001;6;0501601001;18725,900
0513401001;8;0506501001;28513,331
0513401001;200;4708502001;22219,806
0513501001;4;0513501001;0,000
0513501001;2;0501901001;27911,268
0513501001;1;0501903002;29867,552
0513501001;3;0501904004;27894,152
0513501001;22;0501904010;28290,520
0513501001;8;0506501001;29400,686
0513501001;18;0516501001;28668,546
0513601001;4;0513501001;12421,058
0513601001;2;0501901001;28938,427
0513601001;1;0501903002;29034,171
0513601001;3;0501904004;29273,870
0513601001;22;0501904010;29800,492
0513601001;8;0506501001;17597,556
0513601001;135;3724602001;27075,249
0513801001;4;0513501001;9891,321
0513801001;2;0501901001;18438,102
0513801001;1;0501903002;20975,927
0513801001;3;0501904004;18323,484
0513801001;22;0501904010;18675,591
0513801001;14;0504101001;25585,357
0513801001;8;0506501001;29627,798
0513901001;8;0506501001;5553,058
0513901001;2;0501901001;26850,393
0513901001;1;0501903002;24717,908
0513901001;3;0501904004;27514,995
0513901001;22;0501904010;28070,668
0513901001;4;0513501001;25222,858
0513901001;135;3724602001;25872,602
0514001001;8;0506501001;6906,870
0514001001;6;0501601001;27789,233
0514001001;2;0501901001;28441,396
0514001001;1;0501903002;25349,709
0514001001;3;0501904004;29207,089
0514001001;22;0501904010;29726,671
0514001001;7;0511402001;26494,267
0514001001;19;0520401001;25903,264
0514001001;135;3724602001;28247,349
0514101001;2;0501901001;10073,175
0514101001;1;0501903002;12409,660
0514101001;3;0501904004;10087,494
0514101001;22;0501904010;10512,622
0514101001;14;0504101001;27729,142
0514101001;8;0506501001;28035,302
0514101001;4;0513501001;17839,161
0514201001;8;0506501001;8652,825
0514201001;7;0511402001;17473,272
0514201001;135;3724602001;16122,767
0514301001;4;0513501001;6321,521
0514301001;14;0504101001;27411,109
0514301001;18;0516501001;22427,157
0514301001;17;0518601001;27118,456
0514401001;5;0502101002;24478,927
0514401001;17;0518601001;16053,371
0514401001;126;3715601002;17558,371
0514501001;4;0513501001;10080,436
0514501001;2;0501901001;21900,163
0514501001;1;0501903002;22587,311
0514501001;3;0501904004;22154,009
0514501001;22;0501904010;22658,862
0514501001;8;0506501001;20564,418
0514701001;8;0506501001;7594,637
0514701001;135;3724602001;14969,744
0514701001;7;0511402001;25657,910
0514701001;4;0513501001;28261,736
0514801001;4;0513501001;7016,326
0514801001;2;0501901001;28201,288
0514801001;3;0501904004;27978,724
0514801001;22;0501904010;28264,105
0514801001;14;0504101001;24734,487
0514801001;18;0516501001;23276,219
0514901001;8;0506501001;8782,583
0514901001;6;0501601001;25754,423
0514901001;2;0501901001;28780,652
0514901001;1;0501903002;25443,445
0514901001;3;0501904004;29567,544
0514901001;7;0511402001;26047,526
0514901001;19;0520401001;24171,183
0514901001;135;3724602001;29666,803
0515101001;4;0513501001;17044,507
0515101001;18;0516501001;15850,790
0515101001;17;0518601001;15033,007
0515201001;6;0501601001;10256,931
0515201001;8;0506501001;23180,754
0515201001;7;0511402001;24489,663
0515201001;19;0520401001;18997,211
0515301001;5;0502101002;10358,650
0515301001;20;0504703001;28194,282
0515301001;17;0518601001;28993,795
0515301001;123;3704602001;22165,106
0515401001;18;0516501001;8254,707
0515401001;14;0504101001;26645,347
0515401001;12;0513201001;24272,958
0515401001;4;0513501001;20413,915
0515401001;17;0518601001;21842,077
0515401001;11;0501401001;23598,943
0515501001;17;0518601001;6687,530
0515501001;5;0502101002;24287,329
0515501001;4;0513501001;25213,474
0515501001;18;0516501001;17423,794
0515601001;9;0500201002;13291,804
0515601001;13;0505701001;12892,525
0515601001;10;0524002001;11013,288
0515601001;16;0524101002;7750,559
0515601001;14;0504101001;25132,290
0515601001;21;0505401001;24514,495
0515701001;9;0500201002;28680,059
0515701001;14;0504101001;16114,677
0515701001;21;0505401001;22691,889
0515701001;12;0513201001;27577,849
0515701001;4;0513501001;16986,572
0515701001;18;0516501001;18621,431
0515701001;11;0501401001;29837,906
0515801001;14;0504101001;8645,616
0515801001;9;0500201002;16316,100
0515801001;2;0501901001;21903,880
0515801001;1;0501903002;26361,111
0515801001;3;0501904004;21137,265
0515801001;22;0501904010;20929,293
0515801001;21;0505401001;18192,911
0515801001;13;0505701001;23821,129
0515801001;4;0513501001;27605,026
0515801001;10;0524002001;24797,226
0515801001;16;0524101002;22283,328
0515901001;5;0502101002;12510,262
0515901001;20;0504703001;22864,534
0515901001;17;0518601001;28887,894
0515901001;123;3704602001;27492,143
0516001001;14;0504101001;12331,441
0516001001;9;0500201002;24304,379
0516001001;21;0505401001;16277,732
0516001001;12;0513201001;21176,734
0516001001;4;0513501001;24379,816
0516001001;18;0516501001;17067,617
0516001001;11;0501401001;24486,843
0516101001;15;0516801001;11758,209
0516101001;2;0501901001;22802,830
0516101001;1;0501903002;23884,972
0516101001;3;0501904004;22417,824
0516101001;22;0501904010;21885,608
0516101001;13;0505701001;15869,652
0516101001;16;0524101002;21202,718
0516201001;18;0516501001;13900,273
0516201001;5;0502101002;20096,568
0516201001;20;0504703001;21807,801
0516201001;12;0513201001;26196,794
0516201001;17;0518601001;16908,283
0516201001;11;0501401001;20877,227
0516301001;9;0500201002;8086,162
0516301001;14;0504101001;5026,245
0516301001;21;0505401001;10417,006
0516301001;3;0501904004;29486,407
0516301001;22;0501904010;29206,755
0516301001;13;0505701001;22786,377
0516301001;10;0524002001;16426,382
0516301001;16;0524101002;19289,217
0516301002;9;0500201002;7589,314
0516301002;14;0504101001;8727,070
0516301002;21;0505401001;13968,663
0516301002;2;0501901001;28346,162
0516301002;3;0501904004;27524,417
0516301002;22;0501904010;27185,533
0516301002;13;0505701001;18747,656
0516301002;10;0524002001;15947,713
0516301002;16;0524101002;15518,203
0516401001;14;0504101001;12595,248
0516401001;9;0500201002;25102,005
0516401001;21;0505401001;18548,472
0516401001;12;0513201001;24811,329
0516401001;4;0513501001;21081,583
0516401001;18;0516501001;18746,481
0516401001;11;0501401001;27823,328
0516501001;18;0516501001;0,000
0516501001;14;0504101001;29094,728
0516501001;20;0504703001;28243,672
0516501001;21;0505401001;29743,937
0516501001;12;0513201001;17949,235
0516501001;4;0513501001;28668,546
0516501001;17;0518601001;23072,695
0516501001;11;0501401001;15919,170
0516601001;14;0504101001;7550,226
0516601001;9;0500201002;19735,261
0516601001;2;0501901001;26635,098
0516601001;3;0501904004;25978,133
0516601001;22;0501904010;25914,849
0516601001;21;0505401001;16449,997
0516601001;12;0513201001;29285,334
0516601001;4;0513501001;23485,001
0516601001;18;0516501001;25884,256
0516601001;10;0524002001;27873,632
0516601001;16;0524101002;29192,335
0516701001;14;0504101001;8727,093
0516701001;21;0505401001;10713,966
0516701001;9;0500201002;19465,213
0516701001;12;0513201001;19939,640
0516701001;4;0513501001;29334,207
0516701001;18;0516501001;20728,947
0516701001;10;0524002001;25920,334
0516701001;11;0501401001;24547,482
0516801001;15;0516801001;0,000
0516801001;13;0505701001;22288,390
0516801001;16;0524101002;27710,773
0516801002;15;0516801001;2157,596
0516801002;13;0505701001;21050,424
0516801002;16;0524101002;26537,902
0516802001;15;0516801001;5545,876
0516802001;2;0501901001;28206,617
0516802001;1;0501903002;28605,402
0516802001;3;0501904004;27926,173
0516802001;22;0501904010;27423,295
0516802001;13;0505701001;19712,557
0516802001;16;0524101002;25241,483
0516802002;15;0516801001;5961,610
0516802002;13;0505701001;16330,982
0516802002;16;0524101002;21770,908
0516901001;14;0504101001;7020,094
0516901001;21;0505401001;14115,374
0516901001;9;0500201002;19560,609
0516901001;3;0501904004;29696,211
0516901001;22;0501904010;29632,633
0516901001;12;0513201001;25573,174
0516901001;4;0513501001;25069,304
0516901001;18;0516501001;23177,042
0516901001;10;0524002001;27213,587
0516901001;11;0501401001;29702,016
0517001001;5;0502101002;4369,935
0517001001;17;0518601001;23545,000
0517001001;123;3704602001;20985,385
0517001001;126;3715601002;28880,103
0517101001;5;0502101002;14533,074
0517101001;123;3704602001;11128,187
0517101001;126;3715601002;14592,699
0517101001;17;0518601001;27000,458
0517101001;136;3717201001;28203,862
0517201001;2;0501901001;14059,176
0517201001;3;0501904004;13811,399
0517201001;22;0501904010;14092,628
0517201001;1;0501903002;17215,580
0517201001;14;0504101001;23310,064
0517201001;4;0513501001;15036,126
0517301001;2;0501901001;17714,920
0517301001;1;0501903002;15636,754
0517301001;3;0501904004;17939,476
0517301001;22;0501904010;17684,474
0517301001;15;0516801001;21477,932
0517301001;19;0520401001;19567,397
0517401001;6;0501601001;11566,893
0517401001;19;0520401001;12628,649
0517501001;6;0501601001;26257,146
0517501001;2;0501901001;22343,878
0517501001;1;0501903002;18361,869
0517501001;3;0501904004;23170,721
0517501001;22;0501904010;23598,788
0517501001;8;0506501001;16905,307
0517501001;19;0520401001;16431,790
0517601001;2;0501901001;14163,131
0517601001;3;0501904004;14187,348
0517601001;22;0501904010;14610,618
0517601001;4;0513501001;13766,218
0517601001;1;0501903002;16234,571
0517601001;14;0504101001;27928,677
0517601001;8;0506501001;26935,623
0517701001;19;0520401001;5828,456
0517701001;6;0501601001;19486,082
0517701001;2;0501901001;29508,437
0517701001;1;0501903002;25049,212
0517701001;8;0506501001;28285,751
0517801001;6;0501601001;4438,538
0517801001;7;0511402001;23089,954
0517801001;19;0520401001;28454,751
0517801001;200;4708502001;27698,952
0517801001;170;4710401001;23035,359
0517901001;8;0506501001;11195,538
0517901001;6;0501601001;25050,413
0517901001;2;0501901001;27155,076
0517901001;1;0501903002;23605,883
0517901001;3;0501904004;27958,791
0517901001;22;0501904010;28442,693
0517901001;7;0511402001;27866,467
0517901001;19;0520401001;21637,499
0518001001;8;0506501001;7488,410
0518001001;2;0501901001;28796,734
0518001001;1;0501903002;27326,264
0518001001;3;0501904004;29372,841
0518001001;22;0501904010;29934,689
0518001001;4;0513501001;21932,451
0518001001;135;3724602001;23285,860
0518101001;4;0513501001;21428,642
0518101001;17;0518601001;20239,901
0518101001;135;3724602001;29459,392
0518201001;21;0505401001;13149,550
0518201001;12;0513201001;9121,681
0518201001;9;0500201002;24721,933
0518201001;14;0504101001;19553,784
0518201001;18;0516501001;21249,729
0518201001;10;0524002001;27512,680
0518201001;11;0501401001;15487,549
0518301001;6;0501601001;17043,644
0518301001;1;0501903002;27837,638
0518301001;8;0506501001;18068,218
0518301001;7;0511402001;26404,171
0518301001;19;0520401001;17409,059
0518401001;15;0516801001;7775,958
0518401001;13;0505701001;29650,712
0518501001;1;0501903002;11344,016
0518501001;2;0501901001;15593,444
0518501001;3;0501904004;16419,394
0518501001;22;0501904010;16789,704
0518501001;8;0506501001;22265,302
0518501001;19;0520401001;15766,355
0518601001;17;0518601001;0,000
0518601001;5;0502101002;19348,336
0518601001;18;0516501001;23072,695
0518701001;9;0500201002;6768,124
0518701001;14;0504101001;7913,280
0518701001;21;0505401001;5298,858
0518701001;10;0524002001;13086,204
0518701001;13;0505701001;25873,415
0518701001;12;0513201001;27436,477
0518701001;16;0524101002;21441,315
0518702001;9;0500201002;5108,071
0518702001;14;0504101001;11466,011
0518702001;21;0505401001;6946,951
0518702001;10;0524002001;9580,341
0518702001;13;0505701001;25039,332
0518702001;12;0513201001;28932,895
0518702001;16;0524101002;20159,897
0518801001;4;0513501001;6175,348
0518801001;18;0516501001;25118,063
0518801001;17;0518601001;24190,375
0518901001;20;0504703001;11215,740
0518901001;12;0513201001;13903,760
0518901001;11;0501401001;7751,327
0518901001;18;0516501001;20149,092
0519001001;1;0501903002;11965,886
0519001001;19;0520401001;12246,018
0519001001;2;0501901001;16423,563
0519001001;3;0501904004;17198,325
0519001001;22;0501904010;17442,200
0519001001;8;0506501001;26472,140
