CUSEC_origen;centro_salud_id;CUSEC_servicio;distancia
2408905001;316;2408903016;1748,860
2408905001;102;2408904002;1176,118
2408905001;216;2408907008;1874,141
2408905001;83;2408909001;3642,638
2408905001;402;2408909001;3642,638
2408905001;252;2414202010;4944,404
2408905001;350;2414202010;4944,404
2408905001;156;2414203002;2468,220
2408905001;183;2401501001;29150,681
2408905001;336;2401501001;29150,681
2408905001;168;2407901001;24633,910
2408905001;427;2407901001;24633,910
2408905001;239;2409401001;19161,102
2408905001;404;2409401001;19161,102
2408905001;43;2409801001;28301,934
2408905001;431;2409801001;28301,934
2408905001;471;2413401002;23237,186
2408905002;103;2408906006;678,417
2408905002;105;2408906006;678,417
2408905002;337;2408906006;678,417
2408905002;153;2408902008;2453,765
2408905002;172;2408903016;3095,292
2408905002;316;2408903016;3095,292
2408905002;102;2408904002;2285,902
2408905002;216;2408907008;3080,418
2408905002;83;2408909001;3992,720
2408905002;402;2408909001;3992,720
2408905002;156;2414203002;3744,971
2408905002;252;2414202010;5834,678
2408905002;350;2414202010;5834,678
2408905002;183;2401501001;29611,384
2408905002;336;2401501001;29611,384
2408905002;168;2407901001;24086,689
2408905002;427;2407901001;24086,689
2408905002;239;2409401001;17854,572
2408905002;404;2409401001;17854,572
2408905002;43;2409801001;29224,380
2408905002;431;2409801001;29224,380
2408905002;471;2413401002;24440,433
2408905002;54;2415701002;29549,559
2408905002;314;2415701002;29549,559
2408905003;103;2408906006;540,505
2408905003;105;2408906006;540,505
2408905003;337;2408906006;540,505
2408905003;153;2408902008;1291,223
2408905003;172;2408903016;1917,042
2408905003;316;2408903016;1917,042
2408905003;102;2408904002;1410,942
2408905003;216;2408907008;1962,127
2408905003;83;2408909001;3524,206
2408905003;402;2408909001;3524,206
2408905003;252;2414202010;4947,913
2408905003;350;2414202010;4947,913
2408905003;156;2414203002;2592,854
2408905003;183;2401501001;29080,510
2408905003;336;2401501001;29080,510
2408905003;168;2407901001;24678,823
2408905003;427;2407901001;24678,823
2408905003;239;2409401001;19012,390
2408905003;404;2409401001;19012,390
2408905003;43;2409801001;28539,072
2408905003;431;2409801001;28539,072
2408905003;471;2413401002;23479,377
2408905003;54;2415701002;29813,767
2408905003;314;2415701002;29813,767
2408905004;103;2408906006;633,711
2408905004;105;2408906006;633,711
2408905004;337;2408906006;633,711
2408905004;153;2408902008;1400,968
2408905004;172;2408903016;1972,251
2408905004;316;2408903016;1972,251
2408905004;102;2408904002;1230,088
2408905004;216;2408907008;2103,681
2408905004;83;2408909001;3777,535
2408905004;402;2408909001;3777,535
2408905004;156;2414203002;2699,032
2408905004;252;2414202010;5153,910
2408905004;350;2414202010;5153,910
2408905004;183;2401501001;29323,004
2408905004;336;2401501001;29323,004
2408905004;168;2407901001;24445,674
2408905004;427;2407901001;24445,674
2408905004;239;2409401001;18935,856
2408905004;404;2409401001;18935,856
2408905004;43;2409801001;28349,840
2408905004;431;2409801001;28349,840
2408905004;471;2413401002;23357,506
2408905005;103;2408906006;414,618
2408905005;105;2408906006;414,618
2408905005;337;2408906006;414,618
2408905005;153;2408902008;1625,614
2408905005;172;2408903016;2223,055
2408905005;316;2408903016;2223,055
2408905005;102;2408904002;1455,660
2408905005;216;2408907008;2309,237
2408905005;83;2408909001;3794,319
2408905005;402;2408909001;3794,319
2408905005;156;2414203002;2928,090
2408905005;252;2414202010;5292,553
2408905005;350;2414202010;5292,553
2408905005;183;2401501001;29383,326
2408905005;336;2401501001;29383,326
2408905005;168;2407901001;24360,855
2408905005;427;2407901001;24360,855
2408905005;239;2409401001;18689,133
2408905005;404;2409401001;18689,133
2408905005;43;2409801001;28548,236
2408905005;431;2409801001;28548,236
2408905005;471;2413401002;23604,065
2408905005;54;2415701002;29932,490
2408905005;314;2415701002;29932,490
2408905006;103;2408906006;544,057
2408905006;105;2408906006;544,057
2408905006;337;2408906006;544,057
2408905006;153;2408902008;2068,782
2408905006;172;2408903016;2654,221
2408905006;316;2408903016;2654,221
2408905006;102;2408904002;1700,164
2408905006;216;2408907008;2752,560
2408905006;83;2408909001;4092,380
2408905006;402;2408909001;4092,380
2408905006;156;2414203002;3370,916
2408905006;252;2414202010;5702,771
2408905006;350;2414202010;5702,771
2408905006;183;2401501001;29711,724
2408905006;336;2401501001;29711,724
2408905006;168;2407901001;24011,007
2408905006;427;2407901001;24011,007
2408905006;239;2409401001;18254,004
2408905006;404;2409401001;18254,004
2408905006;43;2409801001;28658,822
2408905006;431;2409801001;28658,822
2408905006;471;2413401002;23850,713
2408905006;54;2415701002;29996,659
2408905006;314;2415701002;29996,659
2408905007;103;2408906006;514,085
2408905007;105;2408906006;514,085
2408905007;337;2408906006;514,085
2408905007;153;2408902008;1511,675
2408905007;172;2408903016;2098,299
2408905007;316;2408903016;2098,299
2408905007;102;2408904002;1345,367
2408905007;216;2408907008;2204,335
2408905007;83;2408909001;3779,767
2408905007;402;2408909001;3779,767
2408905007;156;2414203002;2812,976
2408905007;252;2414202010;5219,971
2408905007;350;2414202010;5219,971
2408905007;183;2401501001;29349,599
2408905007;336;2401501001;29349,599
2408905007;168;2407901001;24405,863
2408905007;427;2407901001;24405,863
2408905007;239;2409401001;18811,474
2408905007;404;2409401001;18811,474
2408905007;43;2409801001;28453,567
2408905007;431;2409801001;28453,567
2408905007;471;2413401002;23484,751
2408905007;54;2415701002;29987,013
2408905007;314;2415701002;29987,013
2408905008;103;2408906006;383,728
2408905008;105;2408906006;383,728
2408905008;337;2408906006;383,728
2408905008;153;2408902008;1432,821
2408905008;172;2408903016;2068,823
2408905008;316;2408903016;2068,823
2408905008;102;2408904002;1530,791
2408905008;216;2408907008;2089,281
2408905008;83;2408909001;3530,032
2408905008;402;2408909001;3530,032
2408905008;156;2414203002;2731,668
2408905008;252;2414202010;5029,335
2408905008;350;2414202010;5029,335
2408905008;183;2401501001;29112,792
2408905008;336;2401501001;29112,792
2408905008;168;2407901001;24632,526
2408905008;427;2407901001;24632,526
2408905008;239;2409401001;18869,558
2408905008;404;2409401001;18869,558
2408905008;43;2409801001;28657,085
2408905008;431;2409801001;28657,085
2408905008;471;2413401002;23624,861
2408905008;54;2415701002;29740,162
2408905008;314;2415701002;29740,162
2408905009;103;2408906006;253,594
2408905009;105;2408906006;253,594
2408905009;337;2408906006;253,594
2408905009;153;2408902008;1733,492
2408905009;172;2408903016;2354,404
2408905009;316;2408903016;2354,404
2408905009;102;2408904002;1633,340
2408905009;216;2408907008;2396,469
2408905009;83;2408909001;3738,874
2408905009;402;2408909001;3738,874
2408905009;156;2414203002;3034,582
2408905009;252;2414202010;5318,615
2408905009;350;2414202010;5318,615
2408905009;183;2401501001;29347,609
2408905009;336;2401501001;29347,609
2408905009;168;2407901001;24382,678
2408905009;427;2407901001;24382,678
2408905009;239;2409401001;18569,951
2408905009;404;2409401001;18569,951
2408905009;43;2409801001;28718,783
2408905009;431;2409801001;28718,783
2408905009;471;2413401002;23782,066
2408905009;54;2415701002;29793,742
2408905009;314;2415701002;29793,742
2408905010;103;2408906006;483,507
2408905010;105;2408906006;483,507
2408905010;337;2408906006;483,507
2408905010;153;2408902008;1817,758
2408905010;172;2408903016;2397,689
2408905010;316;2408903016;2397,689
2408905010;102;2408904002;1499,262
2408905010;216;2408907008;2508,618
2408905010;83;2408909001;3969,703
2408905010;402;2408909001;3969,703
2408905010;156;2414203002;3118,894
2408905010;252;2414202010;5497,189
2408905010;350;2414202010;5497,189
2408905010;183;2401501001;29570,399
2408905010;336;2401501001;29570,399
2408905010;168;2407901001;24167,392
2408905010;427;2407901001;24167,392
2408905010;239;2409401001;18510,375
2408905010;404;2409401001;18510,375
2408905010;43;2409801001;28534,383
2408905010;431;2409801001;28534,383
2408905010;471;2413401002;23658,901
2408905011;103;2408906006;450,070
2408905011;105;2408906006;450,070
2408905011;337;2408906006;450,070
2408905011;153;2408902008;2133,560
2408905011;172;2408903016;2749,394
2408905011;316;2408903016;2749,394
2408905011;102;2408904002;1891,946
2408905011;216;2408907008;2793,300
2408905011;83;2408909001;3976,862
2408905011;402;2408909001;3976,862
2408905011;156;2414203002;3434,610
2408905011;252;2414202010;5669,528
2408905011;350;2414202010;5669,528
2408905011;183;2401501001;29603,807
2408905011;336;2401501001;29603,807
2408905011;168;2407901001;24108,156
2408905011;427;2407901001;24108,156
2408905011;239;2409401001;18170,320
2408905011;404;2409401001;18170,320
2408905011;43;2409801001;28873,136
2408905011;431;2409801001;28873,136
2408905011;471;2413401002;24049,101
2408905011;54;2415701002;29795,539
2408905011;314;2415701002;29795,539
2408906001;103;2408906006;877,344
2408906001;105;2408906006;877,344
2408906001;337;2408906006;877,344
2408906001;153;2408902008;1038,457
2408906001;172;2408903016;1739,457
2408906001;316;2408903016;1739,457
2408906001;102;2408904002;1818,131
2408906001;216;2408907008;1560,354
2408906001;83;2408909001;2912,487
2408906001;402;2408909001;2912,487
2408906001;252;2414202010;4369,067
2408906001;350;2414202010;4369,067
2408906001;156;2414203002;2253,855
2408906001;183;2401501001;28458,645
2408906001;336;2401501001;28458,645
2408906001;168;2407901001;25296,372
2408906001;427;2407901001;25296,372
2408906001;239;2409401001;19373,938
2408906001;404;2409401001;19373,938
2408906001;43;2409801001;28864,605
2408906001;431;2409801001;28864,605
2408906001;471;2413401002;23614,557
2408906001;54;2415701002;29329,062
2408906001;314;2415701002;29329,062
2408906002;103;2408906006;355,881
2408906002;105;2408906006;355,881
2408906002;337;2408906006;355,881
2408906002;153;2408902008;1503,357
2408906002;172;2408903016;2184,932
2408906002;316;2408903016;2184,932
2408906002;102;2408904002;1862,072
2408906002;216;2408907008;2083,447
2408906002;83;2408909001;3236,058
2408906002;402;2408909001;3236,058
2408906002;252;2414202010;4866,623
2408906002;350;2414202010;4866,623
2408906002;156;2414203002;2765,225
2408906002;183;2401501001;28845,900
2408906002;336;2401501001;28845,900
2408906002;168;2407901001;24880,624
2408906002;427;2407901001;24880,624
2408906002;239;2409401001;18846,959
2408906002;404;2409401001;18846,959
2408906002;43;2409801001;28989,988
2408906002;431;2409801001;28989,988
2408906002;471;2413401002;23900,409
2408906002;54;2415701002;29386,193
2408906002;314;2415701002;29386,193
2408906008;103;2408906006;604,429
2408906008;105;2408906006;604,429
2408906008;337;2408906006;604,429
2408906008;153;2408902008;1311,031
2408906008;172;2408903016;2005,940
2408906008;316;2408903016;2005,940
2408906008;102;2408904002;1876,937
2408906008;216;2408907008;1854,796
2408906008;83;2408909001;3038,352
2408906008;402;2408909001;3038,352
2408906008;252;2414202010;4619,310
2408906008;350;2414202010;4619,310
2408906008;156;2414203002;2546,196
2408906008;183;2401501001;28631,191
2408906008;336;2401501001;28631,191
2408906008;168;2407901001;25103,996
2408906008;427;2407901001;25103,996
2408906008;239;2409401001;19079,506
2408906008;404;2409401001;19079,506
2408906008;43;2409801001;28984,323
2408906008;431;2409801001;28984,323
2408906008;471;2413401002;23814,604
2408906008;54;2415701002;29304,945
2408906008;314;2415701002;29304,945
2408906012;153;2408902008;922,265
2408906012;172;2408903016;1607,337
2408906012;316;2408903016;1607,337
2408906012;102;2408904002;2041,490
2408906012;216;2408907008;1280,240
2408906012;83;2408909001;2582,547
2408906012;402;2408909001;2582,547
2408906012;252;2414202010;3978,433
2408906012;350;2414202010;3978,433
2408906012;156;2414203002;1993,126
2408906012;103;2408906006;1254,686
2408906012;105;2408906006;1254,686
2408906012;337;2408906006;1254,686
2408906012;183;2401501001;28085,468
2408906012;336;2401501001;28085,468
2408906012;168;2407901001;25679,404
2408906012;427;2407901001;25679,404
2408906012;239;2409401001;19696,989
2408906012;404;2409401001;19696,989
2408906012;43;2409801001;28956,081
2408906012;431;2409801001;28956,081
2408906012;471;2413401002;23579,114
2408906012;54;2415701002;29124,252
2408906012;314;2415701002;29124,252
2408906013;103;2408906006;596,028
2408906013;105;2408906006;596,028
2408906013;337;2408906006;596,028
2408906013;153;2408902008;1201,810
2408906013;172;2408903016;1879,314
2408906013;316;2408903016;1879,314
2408906013;102;2408904002;1655,832
2408906013;216;2408907008;1806,261
2408906013;83;2408909001;3206,201
2408906013;402;2408909001;3206,201
2408906013;252;2414202010;4687,747
2408906013;350;2414202010;4687,747
2408906013;156;2414203002;2475,989
2408906013;183;2401501001;28773,161
2408906013;336;2401501001;28773,161
2408906013;168;2407901001;24976,718
2408906013;427;2407901001;24976,718
2408906013;239;2409401001;19126,911
2408906013;404;2409401001;19126,911
2408906013;43;2409801001;28766,535
2408906013;431;2409801001;28766,535
2408906013;471;2413401002;23621,099
2408906013;54;2415701002;29523,001
2408906013;314;2415701002;29523,001
2408906014;103;2408906006;451,479
2408906014;105;2408906006;451,479
2408906014;337;2408906006;451,479
2408906014;153;2408902008;1688,604
2408906014;172;2408903016;2383,418
2408906014;316;2408903016;2383,418
2408906014;102;2408904002;2127,021
2408906014;216;2408907008;2214,509
2408906014;83;2408909001;3103,958
2408906014;402;2408909001;3103,958
2408906014;252;2414202010;4859,980
2408906014;350;2414202010;4859,980
2408906014;156;2414203002;2913,247
2408906014;183;2401501001;28729,806
2408906014;336;2401501001;28729,806
2408906014;168;2407901001;24982,374
2408906014;427;2407901001;24982,374
2408906014;239;2409401001;18733,558
2408906014;404;2409401001;18733,558
2408906014;43;2409801001;29255,169
2408906014;431;2409801001;29255,169
2408906014;471;2413401002;24155,599
2408906014;54;2415701002;29143,001
2408906014;314;2415701002;29143,001
2408906015;103;2408906006;297,030
2408906015;105;2408906006;297,030
2408906015;337;2408906006;297,030
2408906015;153;2408902008;1484,087
2408906015;172;2408903016;2142,428
2408906015;316;2408903016;2142,428
2408906015;102;2408904002;1684,812
2408906015;216;2408907008;2110,669
2408906015;83;2408909001;3418,478
2408906015;402;2408909001;3418,478
2408906015;252;2414202010;4984,042
2408906015;350;2414202010;4984,042
2408906015;156;2414203002;2771,875
2408906015;183;2401501001;29017,307
2408906015;336;2401501001;29017,307
2408906015;168;2407901001;24717,536
2408906015;427;2407901001;24717,536
2408906015;239;2409401001;18827,683
2408906015;404;2409401001;18827,683
2408906015;43;2409801001;28812,181
2408906015;431;2409801001;28812,181
2408906015;471;2413401002;23763,884
2408906015;54;2415701002;29587,109
2408906015;314;2415701002;29587,109
2408906016;103;2408906006;387,820
2408906016;105;2408906006;387,820
2408906016;337;2408906006;387,820
2408906016;153;2408902008;1770,642
2408906016;172;2408903016;2461,738
2408906016;316;2408903016;2461,738
2408906016;102;2408904002;2139,152
2408906016;216;2408907008;2309,789
2408906016;83;2408909001;3188,012
2408906016;402;2408909001;3188,012
2408906016;252;2414202010;4962,618
2408906016;350;2414202010;4962,618
2408906016;156;2414203002;3005,809
2408906016;183;2401501001;28815,469
2408906016;336;2401501001;28815,469
2408906016;168;2407901001;24893,993
2408906016;427;2407901001;24893,993
2408906016;239;2409401001;18633,911
2408906016;404;2409401001;18633,911
2408906016;43;2409801001;29266,205
2408906016;431;2409801001;29266,205
2408906016;471;2413401002;24199,078
2408906016;54;2415701002;29170,063
2408906016;314;2415701002;29170,063
2408907001;153;2408902008;306,903
2408907001;172;2408903016;776,710
2408907001;316;2408903016;776,710
2408907001;216;2408907008;487,599
2408907001;102;2408904002;1846,733
2408907001;83;2408909001;2859,155
2408907001;402;2408909001;2859,155
2408907001;252;2414202010;3626,294
