CUSEC,dist_min_ceas_km,n_ceas_1km,n_ceas_5km,n_ceas_15km,n_ceas_30km,disp_ponderada_ceas
4000901001,20.723697803899743,0,0,0,7,0.7000000000000001
4001001001,15.840957586667663,0,0,0,3,0.30000000000000004
4001201001,25.53318979161931,0,0,0,8,0.8
4001301001,11.317219552734139,0,0,1,5,0.7
4001401001,15.5830955847657,0,0,0,5,0.5
4001501001,15.935055415827536,0,0,0,2,0.2
4001601001,17.775745941797915,0,0,0,4,0.4
4001701001,16.658096339041915,0,0,0,7,0.7000000000000001
4001801001,17.38807220065393,0,0,0,7,0.7000000000000001
4001901001,10.376857012519194,0,0,4,4,1.2
4002001001,4.3206831392685086,0,2,2,4,1.4
4002101001,8.134436693732361,0,0,2,4,0.8
4002201001,18.21784420693059,0,0,0,6,0.6000000000000001
4002401001,33.79197992604763,0,0,0,0,0.0
4002501001,19.07308112034249,0,0,0,4,0.4
4002601001,11.352434611927176,0,0,6,10,2.1999999999999997
4002801001,12.898712711562833,0,0,1,4,0.6000000000000001
4002901001,30.099481932172452,0,0,0,0,0.0
4003001001,28.436996792934334,0,0,0,6,0.6000000000000001
4003101001,5.909717215031997,0,0,6,6,1.7999999999999998
4003201001,21.479119942483834,0,0,0,4,0.4
4003301001,11.064520461265722,0,0,3,8,1.4
4003401001,15.368945253886867,0,0,0,10,1.0
4003501001,11.592858065964519,0,0,3,8,1.4
4003601001,7.384681619701604,0,0,2,4,0.8
4003701001,15.426675101359312,0,0,0,8,0.8
4003901001,25.66204310912848,0,0,0,3,0.30000000000000004
4004001001,0.0,2,2,2,4,2.2
4004001002,4.9312728091689975,0,2,2,4,1.4
4004002001,9.508942437641188,0,0,2,4,0.8
4004101001,14.17569925671906,0,0,2,6,1.0
4004301001,22.44039090069082,0,0,0,3,0.30000000000000004
4004301002,27.00802884053752,0,0,0,6,0.6000000000000001
4004401001,12.377821202183787,0,0,2,4,0.8
4004501001,3.583685868431243,0,2,2,4,1.4
4004601001,16.898581527636857,0,0,0,4,0.4
4004701001,20.169710293205615,0,0,0,4,0.4
4004801001,17.664782603061298,0,0,0,4,0.4
4004901001,7.959087116359023,0,0,4,4,1.2
4005101001,18.864473472888797,0,0,0,3,0.30000000000000004
4005201001,27.11723162918208,0,0,0,5,0.5
4005301001,12.041557863738568,0,0,2,4,0.8
4005401001,15.978517221176043,0,0,0,4,0.4
4005501001,26.99393968103481,0,0,0,3,0.30000000000000004
4005601001,16.302082772593046,0,0,0,3,0.30000000000000004
4005701001,16.306648569862347,0,0,0,7,0.7000000000000001
4005701002,20.433338017177363,0,0,0,6,0.6000000000000001
4005801001,10.883717106001146,0,0,1,3,0.5
4005901001,16.038664981553318,0,0,0,10,1.0
4006001001,10.251337981043227,0,0,4,4,1.2
4006101001,33.9495992899421,0,0,0,0,0.0
4006201001,15.048411120155954,0,0,0,10,1.0
4006301001,0.0,3,3,3,7,3.4
4006301002,0.4239662734353704,3,3,3,7,3.4
4006301003,2.2937757938823755,0,3,3,6,2.0999999999999996
4006302001,0.5366563638752906,3,3,3,6,3.3
4006302002,0.7317841947978104,3,3,3,6,3.3
4006302003,10.928937605533692,0,0,3,6,1.2
4006302004,2.7951747687013975,0,3,3,6,2.0999999999999996
4006501001,10.120280931775124,0,0,4,7,1.5
4006801001,27.62556080869749,0,0,0,2,0.2
4006901001,4.1132601870673495,0,1,1,4,0.9
4007001001,9.736274413778068,0,0,2,4,0.8
4007101001,23.684129841904046,0,0,0,6,0.6000000000000001
4007201001,9.220004149438816,0,0,3,6,1.2
4007301001,22.232367760771865,0,0,0,5,0.5
4007401001,18.5120166928986,0,0,0,6,0.6000000000000001
4007501001,17.37264681579226,0,0,0,8,0.8
4007601001,14.141968373357503,0,0,1,7,0.9000000000000001
4007601002,14.773207201400394,0,0,1,7,0.9000000000000001
4007601003,8.283241377488679,0,0,1,2,0.4
4007601004,11.837463293821852,0,0,1,7,0.9000000000000001
4007602001,14.803542629288357,0,0,1,7,0.9000000000000001
4007602002,14.971116314360637,0,0,1,7,0.9000000000000001
4007602003,20.236018585282967,0,0,0,7,0.7000000000000001
4007603001,19.260684313471955,0,0,0,7,0.7000000000000001
4007604001,18.66307468600721,0,0,0,7,0.7000000000000001
4007701001,6.647613721724616,0,0,6,6,1.7999999999999998
4007801001,10.662296716227164,0,0,1,6,0.8
4007901001,29.38149439881466,0,0,0,2,0.2
4008001001,25.717368887939056,0,0,0,6,0.6000000000000001
4008101001,10.643517221683787,0,0,3,5,1.0999999999999999
4008201001,12.755728908087665,0,0,1,5,0.7
4008301001,19.690248132945527,0,0,0,6,0.6000000000000001
4008401001,10.92701612005439,0,0,1,7,0.9000000000000001
4008601001,22.161420461765474,0,0,0,5,0.5
4008701001,19.486212916110013,0,0,0,6,0.6000000000000001
4008801001,9.835959497999637,0,0,2,4,0.8
4008901001,15.978797732737556,0,0,0,6,0.6000000000000001
4009101001,21.847888841404956,0,0,0,5,0.5
4009201001,18.25434356631329,0,0,0,6,0.6000000000000001
4009301001,11.476253408994593,0,0,2,7,1.1
4009401001,13.203589142174005,0,0,3,7,1.2999999999999998
4009501001,12.830116650667351,0,0,3,4,0.9999999999999999
4009701001,26.011929340486144,0,0,0,4,0.4
4009901001,17.360332729284092,0,0,0,4,0.4
4010001001,18.028103919684305,0,0,0,6,0.6000000000000001
4010101001,7.772834834339322,0,0,3,6,1.2
4010301001,10.772466926847274,0,0,3,6,1.2
4010401001,20.43644010292476,0,0,0,6,0.6000000000000001
4010501001,16.49886217104023,0,0,0,7,0.7000000000000001
4010601001,16.783018486376815,0,0,0,2,0.2
4010701001,7.1723706800362095,0,0,1,5,0.7
4010801001,11.021459421100182,0,0,1,6,0.8
4010901001,33.131841900465474,0,0,0,0,0.0
4011001001,19.026558409059707,0,0,0,5,0.5
4011101001,18.696260304463063,0,0,0,8,0.8
4011201001,2.9999790031680567,0,3,6,6,2.6999999999999997
4011201002,2.9088580991228734,0,3,6,6,2.6999999999999997
4011301001,11.50768046960517,0,0,6,7,1.9
4011501001,22.318317300110273,0,0,0,3,0.30000000000000004
4011801001,20.291912665145308,0,0,0,4,0.4
4011901001,12.854089340486139,0,0,3,7,1.2999999999999998
4012001001,3.850772549784616,0,1,1,4,0.9
4012101001,10.763664540629522,0,0,1,2,0.4
4012201001,16.704824610981067,0,0,0,4,0.4
4012301001,8.152400628102269,0,0,2,4,0.8
4012401001,5.6133411234265855,0,0,5,9,1.9
4012501001,8.315592597232103,0,0,4,4,1.2
4012601001,19.317854875530998,0,0,0,2,0.2
4012701001,12.437133021659067,0,0,1,5,0.7
4012801001,29.60422442454627,0,0,0,5,0.5
4012901001,8.87468379691834,0,0,1,5,0.7
4013001001,13.643373538336894,0,0,2,4,0.8
4013101001,18.992577973865,0,0,0,5,0.5
4013201001,22.369464659111586,0,0,0,3,0.30000000000000004
4013401001,22.76537170727521,0,0,0,5,0.5
4013501001,7.8161780485354475,0,0,1,3,0.5
4013601001,10.1386158456789,0,0,2,7,1.1
4013801001,24.25780769044045,0,0,0,3,0.30000000000000004
4013801002,19.207537970040498,0,0,0,4,0.4
4013901001,17.17697752807137,0,0,0,10,1.0
4014001001,12.710043083140517,0,0,2,3,0.7
4014101001,21.35976438608801,0,0,0,3,0.30000000000000004
4014201001,20.461206839487694,0,0,0,4,0.4
4014301001,21.770251608833696,0,0,0,7,0.7000000000000001
4014401001,22.07770968898311,0,0,0,5,0.5
4014501001,21.62903967528854,0,0,0,6,0.6000000000000001
4014601001,12.742874216239041,0,0,1,3,0.5
4014801001,23.31806155294561,0,0,0,2,0.2
4014901001,13.534856271272258,0,0,3,4,0.9999999999999999
4015001001,7.0105682568508785,0,0,4,4,1.2
4015101001,27.206517781765708,0,0,0,5,0.5
4015201001,15.610107638932403,0,0,0,7,0.7000000000000001
4015401001,28.472864733266302,0,0,0,4,0.4
4015501001,2.6832680626179317,0,3,6,6,2.6999999999999997
4015501002,4.332264524683005,0,5,6,6,3.3
4015601001,9.767636672150456,0,0,4,4,1.2
4015701001,17.532977748496872,0,0,0,10,1.0
4015801001,14.443186173591316,0,0,3,6,1.2
4015901001,16.703934763851116,0,0,0,4,0.4
4016001001,24.17775465520256,0,0,0,5,0.5
4016101001,22.762224729890047,0,0,0,5,0.5
4016201001,0.0,2,2,2,4,2.2
4016301001,5.516103379165273,0,0,2,4,0.8
4016401001,7.164678834961185,0,0,1,3,0.5
4016501001,5.718271244216647,0,0,2,4,0.8
4016601001,6.097647818300806,0,0,2,7,1.1
4016801001,31.779691565761446,0,0,0,0,0.0
4017001001,29.973298636895308,0,0,0,2,0.2
4017101001,32.19765986582045,0,0,0,0,0.0
4017201001,24.07321932687064,0,0,0,2,0.2
4017301001,10.880166987873396,0,0,3,6,1.2
4017401001,15.030750717064377,0,0,0,5,0.5
4017601001,15.181582677141115,0,0,0,6,0.6000000000000001
4017701001,6.976371094781251,0,0,4,8,1.6
4017801001,9.098707436849212,0,0,1,4,0.6000000000000001
4017901001,8.908920317475904,0,0,3,5,1.0999999999999999
4018001001,14.069625804460106,0,0,1,5,0.7
4018101001,0.0,3,3,6,6,3.9
4018101002,3.2834161050350614,0,3,6,6,2.6999999999999997
4018101003,1.3086309424709544,0,3,6,6,2.6999999999999997
4018102001,6.623048599516035,0,0,6,6,1.7999999999999998
4018201001,20.05663796654169,0,0,0,4,0.4
4018301001,18.088465660162058,0,0,0,3,0.30000000000000004
4018401001,4.837134222887431,0,2,4,4,1.7999999999999998
4018501001,19.381748484767616,0,0,0,5,0.5
4018601001,7.706454328461029,0,0,2,4,0.8
4018801001,16.20906486842974,0,0,0,10,1.0
4018901001,15.152801798560903,0,0,0,4,0.4
4019001001,12.740883311302628,0,0,4,10,1.8
4019101001,9.372648661638275,0,0,2,4,0.8
4019201001,16.950385203399854,0,0,0,5,0.5
4019301001,4.635356404969967,0,2,2,4,1.4
4019401001,0.9028098967097821,1,3,6,6,3.1
4019401002,0.7516642787906566,1,3,6,6,3.1
4019401003,0.5130517014403957,1,3,6,6,3.1
4019401004,0.6548776621657152,1,3,6,6,3.1
4019401005,0.4005141735183041,1,3,6,6,3.1
4019402001,0.0,1,3,6,6,3.1
4019402002,0.31748759621361744,1,3,6,6,3.1
4019403001,0.5178095007225356,1,3,6,6,3.1
4019403002,0.6824740801582154,2,3,6,6,3.5
4019403003,0.7070556941355866,3,3,6,6,3.9
4019403004,0.4921732531318159,2,3,6,6,3.5
4019403005,0.299340519294371,1,3,6,6,3.1
4019403006,0.47910727504230627,1,3,6,6,3.1
4019403007,0.4882059837456231,1,3,6,6,3.1
4019403008,0.6855601523131943,3,3,6,6,3.9
4019403009,0.40576821761921583,1,3,6,6,3.1
4019404001,0.7115298991587922,2,3,6,6,3.5
4019404002,0.7017270676843542,2,3,6,6,3.5
4019404003,0.7206395069825211,3,3,6,6,3.9
4019404004,0.5698005183510262,2,3,6,6,3.5
4019404005,0.47997070588493457,1,3,6,6,3.1
4019404006,0.3267267938219173,1,3,6,6,3.1
4019404007,0.4465065547536395,1,3,6,6,3.1
4019404008,0.9213461586761659,1,3,6,6,3.1
4019404009,0.8017960638716337,1,3,6,6,3.1
4019404010,7.317900900994565,0,0,6,6,1.7999999999999998
4019405001,0.555614394720203,2,3,6,6,3.5
4019405002,0.36541773529142346,2,3,6,6,3.5
4019405003,0.40630772887955313,1,3,6,6,3.1
4019405004,0.0,1,3,6,6,3.1
4019405005,0.7609042808044786,1,3,6,6,3.1
4019405006,0.662516454872232,1,3,6,6,3.1
4019405007,1.0293439478883937,0,3,6,6,2.6999999999999997
4019405008,1.4553255095506317,0,3,6,6,2.6999999999999997
4019406001,0.2904945796929829,2,3,6,6,3.5
4019406002,0.0,1,3,6,6,3.1
4019406003,0.23158570485423127,1,3,6,6,3.1
4019406004,0.30858246746059786,1,3,6,6,3.1
4019406005,0.5502919075272296,2,3,6,6,3.5
4019407001,0.977673510145482,1,3,6,6,3.1
4019407002,0.7599128032570245,1,3,6,6,3.1
4019407003,1.29068523781288,0,3,6,6,2.6999999999999997
4019407004,3.03166566737658,0,3,6,6,2.6999999999999997
4019501001,10.236257273107713,0,0,2,4,0.8
4019601001,26.72218463699667,0,0,0,4,0.4
4019801001,13.412898018460663,0,0,2,4,0.8
4019901001,14.362262176647572,0,0,3,10,1.6
4020001001,19.705740333874335,0,0,0,6,0.6000000000000001
4020101001,10.020401464801381,0,0,1,4,0.6000000000000001
4020201001,21.747084779249967,0,0,0,7,0.7000000000000001
4020301001,8.791173095989148,0,0,6,6,1.7999999999999998
4020401001,20.20761838113458,0,0,0,6,0.6000000000000001
4020501001,18.70051787767768,0,0,0,10,1.0
4020601001,18.928035354138228,0,0,0,10,1.0
4020701001,5.375292521413249,0,0,6,6,1.7999999999999998
4020801001,16.058132715017827,0,0,0,10,1.0
4021001001,15.994247599622627,0,0,0,4,0.4
4021101001,18.50855168752736,0,0,0,8,0.8
4021201001,16.850725961538362,0,0,0,3,0.30000000000000004
4021301001,11.078206559873276,0,0,2,10,1.4
4021401001,6.735961158860088,0,0,3,6,1.2
4021501001,19.42348803878686,0,0,0,7,0.7000000000000001
4021601001,8.095649653940164,0,0,3,6,1.2
4021801001,14.128584810547462,0,0,2,4,0.8
4021901001,9.003587470922513,0,0,4,7,1.5
4022001001,8.57695067121838,0,0,4,4,1.2
4022101001,8.567386887427169,0,0,4,4,1.2
4022201001,11.579304719320328,0,0,2,5,0.9
4022301001,19.77343884597153,0,0,0,8,0.8
4022401001,4.317841847341406,0,2,2,4,1.4
4022501001,18.70317367882834,0,0,0,6,0.6000000000000001
4022801001,8.820244133205916,0,0,2,7,1.1
4022901001,17.528125789019523,0,0,0,4,0.4
4023001001,12.124991733547494,0,0,2,7,1.1
4023101001,16.81200899109034,0,0,0,6,0.6000000000000001
4023301001,21.287545937798765,0,0,0,8,0.8
4023401001,18.847135052525392,0,0,0,5,0.5
4090101001,13.565622445025353,0,0,3,7,1.2999999999999998
4090201001,19.0681062002124,0,0,0,6,0.6000000000000001
4090301001,19.236366992208893,0,0,0,7,0.7000000000000001
4090401001,9.863540484845375,0,0,6,6,1.7999999999999998
4090501001,13.465952949517945,0,0,1,5,0.7
4090601001,2.9868891552090084,0,3,6,6,2.6999999999999997
4090601002,1.5328120440233883,0,3,6,6,2.6999999999999997
4200101001,17.21447192371462,0,0,0,6,0.6000000000000001
4200301001,16.11968873844352,0,0,0,1,0.1
4200401001,1.8642235303566785,0,1,1,1,0.6
4200401002,0.0,1,1,1,1,1.0
4200601001,7.664563843247494,0,0,3,5,1.0999999999999999
4200701001,10.809559686409184,0,0,1,3,0.5
4200801001,23.8948594767214,0,0,0,1,0.1
4200901001,10.469850192362713,0,0,1,5,0.7
4201001001,13.647093679880696,0,0,1,4,0.6000000000000001
4201101001,20.547937700871646,0,0,0,6,0.6000000000000001
4201201001,13.678998664315882,0,0,1,4,0.6000000000000001
4201301001,13.174054212481995,0,0,3,5,1.0999999999999999
4201401001,10.396183278615572,0,0,1,4,0.6000000000000001
4201501001,19.098899580081948,0,0,0,2,0.2
4201601001,6.089180621895076,0,0,1,4,0.6000000000000001
4201701001,13.850446057786366,0,0,4,5,1.3
4201801001,21.729311852812767,0,0,0,2,0.2
4201901001,0.0,1,1,1,4,1.3
4202001001,0.0,1,1,1,3,1.2
4202001002,0.6416743043866361,1,1,1,3,1.2
4202001003,1.7307468525229341,0,1,1,2,0.7
4202101001,8.840889965849131,0,0,1,1,0.3
4202201001,11.536470089873804,0,0,1,5,0.7
4202301001,22.864979457344045,0,0,0,2,0.2
4202401001,17.56566954322561,0,0,0,5,0.5
4202601001,10.654850151583288,0,0,1,1,0.3
4202701001,6.401982282243781,0,0,1,4,0.6000000000000001
4202801001,8.789005362267854,0,0,1,4,0.6000000000000001
4202901001,22.147966775295867,0,0,0,2,0.2
4203001001,10.260043223019897,0,0,1,2,0.4
4203101001,17.054861849578973,0,0,0,1,0.1
4203201001,8.793398323708892,0,0,1,2,0.4
4203301001,14.144524476310053,0,0,2,2,0.6
4203401001,15.800068879343899,0,0,0,1,0.1
4203501001,0.0,1,1,1,3,1.2
4203601001,19.039879824811358,0,0,0,4,0.4
4203701001,8.873453012359862,0,0,1,2,0.4
4203801001,13.953072717471906,0,0,1,5,0.7
4203901001,19.870879124486155,0,0,0,2,0.2
4204101001,6.910602751272202,0,0,1,4,0.6000000000000001
4204201001,10.252555860749885,0,0,4,4,1.2
4204301001,0.0,1,1,1,3,1.2
4204301002,0.7806687474606612,1,1,1,3,1.2
4204301003,1.2965412684176951,0,1,1,3,0.8
4204401001,10.887153953577574,0,0,1,4,0.6000000000000001
4204501001,17.990818215381637,0,0,0,4,0.4
4204601001,25.442126803861427,0,0,0,6,0.6000000000000001
4204801001,10.823498679429349,0,0,1,2,0.4
4204901001,14.205724956290048,0,0,4,5,1.3
4205001001,16.902213465127545,0,0,0,2,0.2
4205101001,20.282043919819525,0,0,0,1,0.1
4205201001,19.22107703463485,0,0,0,2,0.2
4205301001,17.219197458318796,0,0,0,2,0.2
4205401001,16.367049090940146,0,0,0,4,0.4
4205501001,4.277743299875147,0,1,1,5,1.0
4205601001,13.618241801789871,0,0,1,4,0.6000000000000001
4205701001,10.603062963440756,0,0,1,1,0.3
4205801001,19.410187742629216,0,0,0,3,0.30000000000000004
4205901001,15.041847986159185,0,0,0,3,0.30000000000000004
4206001001,23.11418673517556,0,0,0,2,0.2
4206101001,18.426203732033166,0,0,0,5,0.5
4206201001,15.944217934689911,0,0,0,1,0.1
4206301001,28.34099814575738,0,0,0,1,0.1
4206401001,22.39229272672038,0,0,0,2,0.2
4206501001,13.662530357450327,0,0,1,4,0.6000000000000001
4206801001,7.342424533099097,0,0,1,2,0.4
4206901001,0.0,1,1,2,3,1.4000000000000001
4207001001,15.989088142479329,0,0,0,3,0.30000000000000004
4207101001,15.574206370999764,0,0,0,5,0.5
4207301001,10.885675440067068,0,0,1,1,0.3
4207501001,7.29193214841822,0,0,1,1,0.3
4207601001,21.000156416427398,0,0,0,1,0.1
4207801001,6.325366746067639,0,0,2,4,0.8
4207901001,14.075194598122609,0,0,1,2,0.4
4208001001,8.47973117258598,0,0,2,4,0.8
4208101001,6.696495238960864,0,0,1,4,0.6000000000000001
4208201001,11.33683550824789,0,0,1,4,0.6000000000000001
4208301001,8.37583115602087,0,0,1,2,0.4
4208401001,14.507193009586569,0,0,1,2,0.4
4208501001,15.223894549777377,0,0,0,3,0.30000000000000004
4208601001,25.435420326477637,0,0,0,1,0.1
4208701001,9.28830234423128,0,0,4,4,1.2
4208801001,21.51068112505864,0,0,0,2,0.2
4208901001,8.313004658040814,0,0,4,4,1.2
4209001001,17.215187691634867,0,0,0,3,0.30000000000000004
4209201001,22.313789386061096,0,0,0,5,0.5
4209301001,15.67618805107754,0,0,0,1,0.1
4209401001,9.947053875682279,0,0,4,4,1.2
4209501001,16.531092197013308,0,0,0,5,0.5
4209601001,0.0,1,1,1,5,1.4
4209701001,9.998207539954553,0,0,2,2,0.6
4209801001,9.181119753219363,0,0,1,5,0.7
4210001001,19.3469825981146,0,0,0,2,0.2
4210301001,22.326762978400286,0,0,0,4,0.4
4210501001,26.398952189225344,0,0,0,1,0.1
4210601001,17.403239829146592,0,0,0,4,0.4
4210701001,23.438643531192184,0,0,0,5,0.5
4210801001,16.101200992006,0,0,0,2,0.2
4211001001,13.46444829913447,0,0,1,2,0.4
4211101001,9.038656926802886,0,0,1,2,0.4
4211301001,20.708118339683384,0,0,0,1,0.1
4211501001,30.328062769134245,0,0,0,0,0.0
4211601001,24.570984782304752,0,0,0,2,0.2
4211701001,7.6141505846610675,0,0,1,3,0.5
4211801001,17.259117195138874,0,0,0,2,0.2
4211901001,24.672504644349193,0,0,0,2,0.2
4212001001,27.11954915390392,0,0,0,2,0.2
4212101001,17.77787087214648,0,0,0,3,0.30000000000000004
4212301001,14.571156680178674,0,0,1,2,0.4
4212401001,21.625789188615656,0,0,0,3,0.30000000000000004
4212501001,15.22284256802755,0,0,0,4,0.4
4212701001,13.337179737719445,0,0,2,3,0.7
4212801001,17.52174245971588,0,0,0,5,0.5
4212901001,6.390099318325124,0,0,1,5,0.7
4213001001,11.666162148158229,0,0,1,5,0.7
4213101001,12.799433355601554,0,0,1,5,0.7
4213201001,18.667518345401273,0,0,0,2,0.2
4213401001,11.698438307925977,0,0,1,2,0.4
4213401002,10.284919530498914,0,0,1,2,0.4
4213501001,15.185249867260081,0,0,0,4,0.4
4213901001,16.274506515627362,0,0,0,2,0.2
4214001001,9.879119493056141,0,0,1,1,0.3
4214101001,10.10369439887704,0,0,1,5,0.7
4214201001,18.999103618782243,0,0,0,4,0.4
4214401001,19.4332701968657,0,0,0,5,0.5
4214501001,11.423034594952414,0,0,2,2,0.6
4214801001,15.544393419189353,0,0,0,1,0.1
4214901001,9.024202482283526,0,0,3,6,1.2
4215101001,5.52202546667286,0,0,1,5,0.7
4215201001,10.73846217961376,0,0,1,2,0.4
4215301001,15.157242236178108,0,0,0,2,0.2
4215401001,9.279583561465504,0,0,3,5,1.0999999999999999
4215501001,17.470399626466232,0,0,0,2,0.2
4215601001,17.602052039057167,0,0,0,1,0.1
4215701001,11.15271016734282,0,0,1,2,0.4
4215801001,18.34336608602344,0,0,0,3,0.30000000000000004
4215901001,5.8014781501179105,0,0,1,5,0.7
4216001001,16.42216008134925,0,0,0,6,0.6000000000000001
4216101001,6.712593208613241,0,0,1,4,0.6000000000000001
4216201001,11.745385856509055,0,0,1,2,0.4
4216201002,17.687151991304493,0,0,0,2,0.2
4216201003,13.258651609047645,0,0,1,3,0.5
4216301001,11.692797000696924,0,0,1,1,0.3
4216401001,0.0,1,1,1,6,1.5
4216501001,23.779525996629765,0,0,0,1,0.1
4216601001,14.284466482430043,0,0,1,1,0.3
4216701001,8.914208244044403,0,0,1,1,0.3
4216801001,8.72358693664611,0,0,1,5,0.7
4217101001,11.324721146935014,0,0,1,2,0.4
4217201001,12.599344826471775,0,0,1,2,0.4
4217301001,0.0,3,3,3,5,3.2
4217301002,0.2628874682811237,3,3,3,5,3.2
4217301003,0.0,3,3,3,5,3.2
4217301004,0.36238566271434414,3,3,3,5,3.2
4217301005,0.637337984956754,3,3,3,5,3.2
4217301006,0.8419922716842373,3,3,3,5,3.2
4217301007,1.5998498194147681,0,3,3,5,1.9999999999999998
4217301008,1.4129910106107308,0,3,3,5,1.9999999999999998
4217302001,0.26950737015357606,3,3,3,5,3.2
4217302002,0.4401425308166526,3,3,3,5,3.2
4217302003,0.43518774604845456,3,3,3,5,3.2
4217302004,0.42666098813892434,3,3,3,5,3.2
4217302005,0.557755095620229,3,3,3,5,3.2
4217302006,1.0455892471643962,0,3,3,5,1.9999999999999998
4217302007,1.0414536266084473,0,3,3,5,1.9999999999999998
4217302008,0.8888195150902278,1,3,3,5,2.4000000000000004
4217302009,0.7602122619382486,1,3,3,5,2.4000000000000004
4217302010,0.7618912941555382,3,3,3,5,3.2
4217302011,2.0160532687764006,0,3,3,5,1.9999999999999998
4217302012,12.333020619607074,0,0,1,7,0.9000000000000001
4217302013,1.0635797040795807,0,3,3,5,1.9999999999999998
4217302014,2.8783974113688013,0,3,3,6,2.0999999999999996
4217303001,14.403843199339297,0,0,1,5,0.7
4217303002,2.2777921298386294,0,3,3,5,1.9999999999999998
4217303003,4.904135432035749,0,2,3,6,1.8
4217401001,13.678323370742104,0,0,1,5,0.7
4217501001,23.32495546923989,0,0,0,6,0.6000000000000001
4217601001,17.254234391247874,0,0,0,5,0.5
4217701001,11.542123984198286,0,0,1,3,0.5
4217801001,13.994881662047831,0,0,1,4,0.6000000000000001
4218101001,13.906167456152533,0,0,1,5,0.7
4218201001,19.710885349617854,0,0,0,2,0.2
4218301001,6.615612382387718,0,0,1,5,0.7
4218401001,17.285032126387335,0,0,0,1,0.1
4218501001,16.76729696773875,0,0,0,4,0.4
4218701001,13.857097996635943,0,0,1,2,0.4
4218801001,17.98255447174729,0,0,0,2,0.2
4218901001,12.805333876341418,0,0,2,4,0.8
4219001001,7.571454779755094,0,0,1,5,0.7
4219101001,8.986129787290382,0,0,1,5,0.7
4219201001,22.14127130921942,0,0,0,6,0.6000000000000001
4219301001,17.725680536190417,0,0,0,2,0.2
4219401001,11.005482199583392,0,0,1,3,0.5
4219501001,11.20159057863792,0,0,1,2,0.4
4219601001,22.482684274625562,0,0,0,2,0.2
4219701001,16.13117234110321,0,0,0,3,0.30000000000000004
4219801001,18.74433414256813,0,0,0,5,0.5
4220001001,12.687889004457983,0,0,1,2,0.4
4220101001,5.887336767233856,0,0,3,5,1.0999999999999999
4220201001,12.379204791369748,0,0,1,2,0.4
4220401001,7.424954172196787,0,0,1,5,0.7
4220501001,16.60228258622097,0,0,0,5,0.5
4220601001,13.723573130531445,0,0,1,2,0.4
4220701001,9.13418856575942,0,0,1,5,0.7
4220801001,20.337709658506792,0,0,0,5,0.5
4220901001,16.365866594222712,0,0,0,1,0.1
4221101001,10.5194950521128,0,0,4,4,1.2
4221201001,16.119581482779193,0,0,0,2,0.2
4221301001,6.6896556324963,0,0,1,1,0.3
4221501001,7.625547380806618,0,0,1,4,0.6000000000000001
4221601001,10.311681650509215,0,0,1,4,0.6000000000000001
4221701001,5.158982166074682,0,0,1,1,0.3
4221801001,22.446717138350987,0,0,0,1,0.1
4221901001,29.80501299561523,0,0,0,1,0.1
4700101001,19.44358023670431,0,0,0,6,0.6000000000000001
4700201001,5.561076385111301,0,0,2,9,1.3
4700301001,19.514687611666563,0,0,0,4,0.4
4700401001,15.20367084653381,0,0,0,5,0.5
4700401002,9.971722729140112,0,0,1,6,0.8
4700501001,7.941059599209536,0,0,3,27,3.3000000000000003
4700601001,3.239264304626739,0,1,2,37,4.4
4700701001,9.04521177964754,0,0,14,35,6.300000000000001
4700701002,8.183838732130058,0,0,19,35,7.300000000000001
4700701003,6.185860830214982,0,0,12,38,6.199999999999999
4700701004,8.416035401752238,0,0,5,35,4.5
4700801001,11.890336709307048,0,0,2,5,0.9
4700901001,25.26555136358335,0,0,0,2,0.2
4701001001,2.9160583505373894,0,5,28,33,10.399999999999999
4701001002,0.3889456682489795,2,14,29,33,14.1
4701001003,0.8397250415997588,1,10,29,33,12.5
4701001004,0.0,2,12,29,33,13.5
4701001005,1.711762833266597,0,7,28,33,11.0
4701001006,0.81265767178454,1,10,29,34,12.6
4701001007,3.1124018922809276,0,3,28,34,9.9
4701001008,2.406152318158158,0,5,28,33,10.399999999999999
4701001009,2.3809781454487777,0,6,28,33,10.7
4701001010,1.8221437576780637,0,7,28,34,11.1
4701001011,1.5244098544162408,0,9,28,33,11.6
4701101001,12.088363936082983,0,0,1,5,0.7
4701201001,9.489159004405478,0,0,3,7,1.2999999999999998
4701301001,17.23601946318154,0,0,0,3,0.30000000000000004
4701401001,20.105548125612867,0,0,0,15,1.5
4701501001,14.961982807727752,0,0,1,3,0.5
4701601001,13.600501620018557,0,0,1,3,0.5
4701701001,10.324894489796643,0,0,1,16,1.8
4701801001,9.001076728551743,0,0,2,32,3.6
4701901001,14.51943436875124,0,0,1,4,0.6000000000000001
4702001001,11.436902367293028,0,0,1,4,0.6000000000000001
4702101001,7.981934091223126,0,0,1,6,0.8
4702201001,6.903479871757175,0,0,2,3,0.7
4702301001,4.764409190923433,0,1,30,35,9.799999999999999
4702301002,5.174384447152908,0,0,30,35,9.5
4702301003,6.619581363079587,0,0,27,35,8.9
4702401001,23.06443697384293,0,0,0,2,0.2
4702501001,12.858867633732356,0,0,1,3,0.5
4702601001,7.041497989051132,0,0,1,3,0.5
4702701001,7.084786333852736,0,0,22,32,7.6
4702701002,3.0833221524261907,0,1,25,32,8.499999999999998
4702801001,12.911404990921259,0,0,1,4,0.6000000000000001
4702901001,10.695706795861957,0,0,1,2,0.4
