CUSEC,dist_min_infantil_y_primaria_km,n_infantil_y_primaria_1km,n_infantil_y_primaria_5km,n_infantil_y_primaria_15km,n_infantil_y_primaria_30km,disp_ponderada_infantil_y_primaria,dist_min_adultos_e_idiomas_km,n_adultos_e_idiomas_1km,n_adultos_e_idiomas_5km,n_adultos_e_idiomas_15km,n_adultos_e_idiomas_30km,disp_ponderada_adultos_e_idiomas,dist_min_secundaria_y_bachillerato_km,n_secundaria_y_bachillerato_1km,n_secundaria_y_bachillerato_5km,n_secundaria_y_bachillerato_15km,n_secundaria_y_bachillerato_30km,disp_ponderada_secundaria_y_bachillerato,dist_min_educación_especial_km,n_educación_especial_1km,n_educación_especial_5km,n_educación_especial_15km,n_educación_especial_30km,disp_ponderada_educación_especial,dist_min_formación_profesional_km,n_formación_profesional_1km,n_formación_profesional_5km,n_formación_profesional_15km,n_formación_profesional_30km,disp_ponderada_formación_profesional
3732201002,0.0,2,2,50,68,18.2,8.26166216129626,0,0,4,4,1.2,2.992317511286115,0,1,15,18,5.1,9.583973321568566,0,0,1,1,0.3,10.349178082304915,0,0,2,2,0.6
3732301001,8.771525008471892,0,0,2,68,7.2,23.224899125524647,0,0,0,3,0.30000000000000004,12.379361277758589,0,0,1,16,1.8,26.646280998835312,0,0,0,1,0.1,24.02061828472127,0,0,0,2,0.2
3732401001,7.679328929294721,0,0,5,53,6.300000000000001,14.193205318054696,0,0,1,4,0.6000000000000001,4.888761340725325,0,1,3,15,2.4000000000000004,28.320494884074115,0,0,0,1,0.1,27.083850526059148,0,0,0,2,0.2
3732501001,5.615832376874047,0,0,6,25,3.7,20.00212259093244,0,0,0,1,0.1,5.291782148967923,0,0,1,5,0.7,47.98467455573875,0,0,0,0,0.0,20.24570013459665,0,0,0,1,0.1
3732701001,6.875774491998585,0,0,4,64,7.2,17.49082681334526,0,0,0,3,0.30000000000000004,13.595078961314435,0,0,1,16,1.8,20.756821976598875,0,0,0,1,0.1,19.42000380961209,0,0,0,2,0.2
3732801001,5.600372101364084,0,0,3,10,1.6,22.544373255056232,0,0,0,1,0.1,19.398635910777774,0,0,0,3,0.30000000000000004,59.621882855762465,0,0,0,0,0.0,62.51495319319571,0,0,0,0,0.0
3732901001,8.727538659653439,0,0,4,11,1.9,21.35862275721992,0,0,0,1,0.1,14.119517472522128,0,0,1,2,0.4,46.33438364930303,0,0,0,0,0.0,45.87225228403109,0,0,0,0,0.0
3733001001,0.0,1,1,4,43,5.800000000000001,9.254971858859191,0,0,1,3,0.5,9.614157566746286,0,0,2,12,1.6,28.198770845564585,0,0,0,1,0.1,28.426260781448544,0,0,0,2,0.2
3733101001,7.485033861090072,0,0,13,25,5.1,10.597124221984838,0,0,1,2,0.4,10.159196475483865,0,0,4,6,1.4,54.32256166147424,0,0,0,0,0.0,10.836174122962625,0,0,1,1,0.3
3733201001,6.98983399741863,0,0,10,24,4.4,8.291999932101229,0,0,1,2,0.4,7.407847264505767,0,0,2,6,1.0,60.15041352424496,0,0,0,0,0.0,8.204292934753244,0,0,1,1,0.3
3733301001,4.581635691980935,0,4,14,26,6.6000000000000005,13.631845015489914,0,0,1,2,0.4,8.069731867715172,0,0,3,5,1.0999999999999999,48.70343379129658,0,0,0,0,0.0,14.102122564923492,0,0,1,1,0.3
3733401001,4.154817433936965,0,1,3,18,2.7,20.005393011699155,0,0,0,1,0.1,16.121368401490606,0,0,0,4,0.4,68.74914180608299,0,0,0,0,0.0,19.64308359733593,0,0,0,1,0.1
3733501001,8.893085008187098,0,0,2,59,6.3,25.323893906991536,0,0,0,3,0.30000000000000004,21.395403478160055,0,0,0,16,1.6,28.696783614928464,0,0,0,1,0.1,27.151363291058377,0,0,0,2,0.2
3733601001,5.795718197356293,0,0,23,68,11.399999999999999,6.484597416560597,0,0,2,4,0.8,2.9626621328753235,0,1,6,18,3.3000000000000003,14.009589838779036,0,0,1,1,0.3,15.42566084550594,0,0,0,2,0.2
3733701001,8.601328502381863,0,0,3,11,1.7,8.601328502381863,0,0,1,1,0.3,10.524588956163166,0,0,1,2,0.4,73.14917183752068,0,0,0,0,0.0,72.94999518573286,0,0,0,0,0.0
3733801001,3.52254921967186,0,1,16,71,10.6,15.250220040578414,0,0,0,3,0.30000000000000004,12.622821032753668,0,0,4,18,2.6,18.667795618298317,0,0,0,1,0.1,16.346850526148266,0,0,0,2,0.2
3733901001,2.247260149310379,0,1,5,22,3.5,23.67582712828458,0,0,0,1,0.1,6.001972920404845,0,0,1,5,0.7,51.597234472160046,0,0,0,0,0.0,23.770367589575294,0,0,0,1,0.1
3734001001,9.083980126511355,0,0,4,11,1.9,9.083980126511355,0,0,1,1,0.3,12.188082527636425,0,0,1,2,0.4,71.89591981124677,0,0,0,0,0.0,71.60770977240993,0,0,0,0,0.0
3734101001,5.811164542472654,0,0,13,26,5.2,11.101590329584276,0,0,1,2,0.4,10.805707936660289,0,0,3,6,1.2,51.660948779749305,0,0,0,0,0.0,11.515998761913211,0,0,1,1,0.3
3734201001,5.465567341655158,0,0,43,67,15.3,11.085007581927313,0,0,2,3,0.7,7.146072537204381,0,0,12,18,4.199999999999999,14.300249439049356,0,0,1,1,0.3,13.010434767096866,0,0,2,2,0.6
3734301001,4.250421573651617,0,2,9,25,4.9,4.250421573651617,0,1,1,2,0.7,4.824120695632961,0,1,3,5,1.4,58.926272811054005,0,0,0,0,0.0,4.824120695632961,0,1,1,1,0.6
3734401001,6.7467359666396804,0,0,2,63,6.7,27.652154714723647,0,0,0,3,0.30000000000000004,22.10599545094541,0,0,0,17,1.7000000000000002,25.827229481032187,0,0,0,1,0.1,27.077304402567513,0,0,0,2,0.2
3734501001,13.325976887151706,0,0,3,63,6.9,20.15686052180775,0,0,0,3,0.30000000000000004,14.635901100829017,0,0,1,15,1.7000000000000002,22.367165233147535,0,0,0,1,0.1,21.743273270685354,0,0,0,2,0.2
3734601001,12.547240971814722,0,0,1,52,5.4,27.330167409894614,0,0,0,4,0.4,19.0914645179234,0,0,0,10,1.0,26.69003811739595,0,0,0,1,0.1,28.13136751345937,0,0,0,1,0.1
3734701001,2.480072006698396,0,1,33,70,13.899999999999999,14.244036086468908,0,0,2,3,0.7,12.897733239296343,0,0,10,18,3.8,17.13334011008605,0,0,0,1,0.1,13.525429572418503,0,0,1,2,0.4
3734801001,6.2464732674484384,0,0,7,64,7.800000000000001,14.002551425163167,0,0,1,5,0.7,9.302869947005199,0,0,3,18,2.4,26.942388095535534,0,0,0,1,0.1,24.582667257477848,0,0,0,2,0.2
3734901001,8.721436401211063,0,0,4,8,1.6,13.264218473932724,0,0,1,1,0.3,16.85372355797852,0,0,0,2,0.2,72.19220818203375,0,0,0,0,0.0,72.05532075464734,0,0,0,0,0.0
3735001001,6.623931300548726,0,0,3,7,1.2999999999999998,26.31947973676958,0,0,0,1,0.1,16.02884572927022,0,0,0,2,0.2,90.95223179934314,0,0,0,0,0.0,90.74173406801725,0,0,0,0,0.0
3735101001,5.674623540044577,0,0,4,25,3.3,23.465990364739653,0,0,0,1,0.1,19.90369912731049,0,0,0,4,0.4,39.18529363384435,0,0,0,0,0.0,33.09981440179237,0,0,0,0,0.0
3735201001,6.347466021597908,0,0,31,72,13.399999999999999,10.02323217374958,0,0,2,5,0.9,6.481152491447035,0,0,11,19,4.1,14.051252719143273,0,0,1,1,0.3,13.136279271143517,0,0,2,2,0.6
3735301001,6.2555506244498655,0,0,1,13,1.5000000000000002,32.69486971319947,0,0,0,0,0.0,18.80838385318123,0,0,0,2,0.2,31.643813590513528,0,0,0,0,0.0,32.59959792677564,0,0,0,0,0.0
3735401001,0.0,2,26,56,67,26.5,3.101959956101945,0,2,3,4,1.6,1.2308247259909662,0,8,14,18,7.0,6.449439219267175,0,0,1,1,0.3,5.025871590293836,0,0,2,2,0.6
3735401002,1.2308247259909662,0,14,55,67,21.9,3.9634079834075857,0,2,3,4,1.6,0.0,1,4,14,18,6.2,7.1618318636393585,0,0,1,1,0.3,5.8766312001680285,0,0,2,2,0.6
3735401003,0.4300614719054812,2,23,56,67,25.6,3.5210521253473996,0,2,3,4,1.6,0.9390066444343353,1,8,14,18,7.4,6.856129850566044,0,0,1,1,0.3,5.447613012113569,0,0,2,2,0.6
3735401004,0.5930457722282685,2,28,56,67,27.1,3.172604394605956,0,2,3,4,1.6,1.73604579222867,0,9,14,18,7.3,6.550060717713617,0,0,1,1,0.3,5.05408620653512,0,0,2,2,0.6
3735501001,4.112106545845919,0,1,5,22,3.5,25.09569754808112,0,0,0,1,0.1,10.11833191024649,0,0,2,5,0.9,57.272806841582174,0,0,0,0,0.0,25.048702950291357,0,0,0,1,0.1
3735601001,11.059704430197861,0,0,2,10,1.4,24.757434629871682,0,0,0,1,0.1,16.957183399895587,0,0,0,2,0.2,92.80388761326672,0,0,0,0,0.0,85.94554723450089,0,0,0,0,0.0
3735701001,0.0,1,1,1,9,1.8,31.19329941613672,0,0,0,0,0.0,22.839175024015688,0,0,0,2,0.2,94.64729926934042,0,0,0,0,0.0,94.34062587973156,0,0,0,0,0.0
3735801001,6.3770741735680065,0,0,9,39,5.699999999999999,11.73402386497226,0,0,1,3,0.5,8.415840239137,0,0,3,11,1.7,31.019296899550298,0,0,0,0,0.0,28.388845842389358,0,0,0,1,0.1
3735901001,6.398773414758429,0,0,1,10,1.2,25.387755156384614,0,0,0,1,0.1,20.145300989351604,0,0,0,3,0.30000000000000004,91.00666204974765,0,0,0,0,0.0,88.17566414118569,0,0,0,0,0.0
3736001001,8.860485449492204,0,0,1,12,1.4000000000000001,17.9105211404756,0,0,0,1,0.1,18.405895263852692,0,0,0,3,0.30000000000000004,47.03747975962922,0,0,0,0,0.0,46.811854205090704,0,0,0,0,0.0
3736101001,9.124674178840873,0,0,3,11,1.7,9.124674178840873,0,0,1,1,0.3,12.964423375578486,0,0,1,2,0.4,67.59954970257122,0,0,0,0,0.0,67.23445211049231,0,0,0,0,0.0
3736201001,0.6433878902385713,1,25,55,68,25.7,4.311680794186194,0,2,3,4,1.6,3.2214313078644214,0,8,14,18,7.0,7.617542754594901,0,0,1,1,0.3,4.918636605846591,0,1,2,2,0.8999999999999999
3736201002,0.0,1,26,56,68,26.2,3.7866516524495766,0,2,3,4,1.6,2.819725982013091,0,9,14,18,7.3,7.149463520342817,0,0,1,1,0.3,4.700223615522735,0,1,2,2,0.8999999999999999
3736201003,0.7711373524971014,1,26,58,68,26.6,3.8463481667642183,0,2,3,4,1.6,2.6615814859540015,0,8,14,18,7.0,7.0781428389455625,0,0,1,1,0.3,4.279081299402516,0,1,2,2,0.8999999999999999
3736201004,0.37010198093236446,1,26,58,68,26.6,3.860249010179681,0,2,3,4,1.6,2.7824574404613824,0,9,14,18,7.3,7.170052886461539,0,0,1,1,0.3,4.543984433882178,0,1,2,2,0.8999999999999999
3736301001,4.509381171211283,0,1,2,9,1.6,18.542166059993793,0,0,0,2,0.2,14.69891751229262,0,0,1,3,0.5,63.54928484803186,0,0,0,0,0.0,63.862498982419304,0,0,0,0,0.0
3736401001,0.0,1,1,2,8,1.9000000000000001,20.354174379258147,0,0,0,1,0.1,24.1980085292686,0,0,0,2,0.2,65.16470217526225,0,0,0,0,0.0,68.03423875344646,0,0,0,0,0.0
3736501001,11.772396030414892,0,0,3,55,6.1,24.699768337971587,0,0,0,3,0.30000000000000004,11.772396030414892,0,0,1,13,1.5000000000000002,26.71319564846099,0,0,0,1,0.1,26.2060831716669,0,0,0,2,0.2
3736601001,6.590476164213668,0,0,2,12,1.6,6.590476164213668,0,0,1,1,0.3,9.00547898800257,0,0,1,2,0.4,59.29536116638164,0,0,0,0,0.0,59.046551900071655,0,0,0,0,0.0
3736701001,6.422415193796612,0,0,4,9,1.7,14.258657317534354,0,0,1,1,0.3,13.131641070807504,0,0,2,2,0.6,78.89817061261445,0,0,0,0,0.0,78.77916775909183,0,0,0,0,0.0
3736801001,6.341844515242731,0,0,1,12,1.4000000000000001,21.764531887895117,0,0,0,1,0.1,18.849646234510228,0,0,0,3,0.30000000000000004,42.97964854897668,0,0,0,0,0.0,42.84325622058567,0,0,0,0,0.0
3736901001,0.0,1,1,3,13,2.6,26.7551889132387,0,0,0,1,0.1,12.85033462993732,0,0,1,3,0.5,38.51763484440827,0,0,0,0,0.0,38.20634624990928,0,0,0,0,0.0
3737001001,8.571231442026429,0,0,6,13,2.5,25.900970464167266,0,0,0,1,0.1,10.650385658900872,0,0,1,4,0.6000000000000001,46.09081200039539,0,0,0,0,0.0,45.42642905430954,0,0,0,0,0.0
3737101001,6.2025147764801725,0,0,2,4,0.8,42.69755425757382,0,0,0,0,0.0,30.80209321996128,0,0,0,0,0.0,105.9429199112878,0,0,0,0,0.0,72.26098577419138,0,0,0,0,0.0
3737201001,4.422316962601746,0,1,10,72,9.5,17.270683209784647,0,0,0,4,0.4,11.197536329948958,0,0,1,19,2.1,19.556752546952243,0,0,0,1,0.1,15.777984230520703,0,0,0,2,0.2
3737301001,0.0,1,1,4,12,2.7,20.409865844528987,0,0,0,2,0.2,16.5703953409382,0,0,0,4,0.4,67.94005900877204,0,0,0,0,0.0,68.2767797032021,0,0,0,0,0.0
3737401001,0.0,1,2,6,69,9.100000000000001,18.09674126247385,0,0,0,5,0.5,6.189041991091685,0,0,2,20,2.4,26.285550896935376,0,0,0,1,0.1,23.280158299029953,0,0,0,2,0.2
3737501001,0.0,1,3,7,74,10.100000000000001,20.858275239956992,0,0,0,5,0.5,3.842509826608958,0,1,1,20,2.5,23.56239101674968,0,0,0,1,0.1,20.29279715122196,0,0,0,2,0.2
3737601001,3.868308787383062,0,2,2,12,2.2,3.868308787383062,0,1,1,1,0.6,0.0,1,1,1,3,1.2,64.444040132794,0,0,0,0,0.0,64.38669296335952,0,0,0,0,0.0
3737601002,0.0,2,2,2,10,2.8,0.0,1,1,1,1,1.0,3.868308787383062,0,1,1,2,0.7,64.74279694811621,0,0,0,0,0.0,64.58864631533714,0,0,0,0,0.0
3737701001,10.454221497601115,0,0,3,10,1.6,11.646317218429077,0,0,1,1,0.3,8.411782421075598,0,0,1,3,0.5,69.85175853870258,0,0,0,0,0.0,69.94855097077841,0,0,0,0,0.0
3737801001,8.008559709800899,0,0,4,10,1.8,19.203403870255613,0,0,0,1,0.1,8.008559709800899,0,0,2,3,0.7,82.12584775789736,0,0,0,0,0.0,58.9951620366593,0,0,0,0,0.0
3737901001,12.845472688833658,0,0,3,61,6.700000000000001,24.462186785824684,0,0,0,3,0.30000000000000004,16.446605053491737,0,0,0,16,1.6,27.73508637798625,0,0,0,1,0.1,26.390997271792266,0,0,0,2,0.2
3738001001,10.720974982165014,0,0,8,65,8.1,15.472300810293488,0,0,0,3,0.30000000000000004,11.879513602511347,0,0,1,16,1.8,17.942293336587774,0,0,0,1,0.1,17.159941930628214,0,0,0,2,0.2
3738101001,7.11697894973859,0,0,2,8,1.2000000000000002,20.537149020174226,0,0,0,1,0.1,22.325226746064164,0,0,0,2,0.2,82.23966338978073,0,0,0,0,0.0,83.16284840410448,0,0,0,0,0.0
3738201001,12.014559069528046,0,0,8,20,3.6,13.8986723421046,0,0,1,1,0.3,12.014559069528046,0,0,1,4,0.6000000000000001,39.753298615401974,0,0,0,0,0.0,36.71132400222057,0,0,0,0,0.0
4000101001,0.0,1,1,19,43,8.8,14.150510579544676,0,0,2,4,0.8,13.783598877682941,0,0,5,11,2.1,15.22332311141332,0,0,0,1,0.1,12.260346967683724,0,0,2,2,0.6
4000201001,9.345257403373576,0,0,23,41,8.7,13.532654911767471,0,0,2,4,0.8,13.532654911767471,0,0,6,9,2.0999999999999996,12.130835143896775,0,0,1,1,0.3,13.219811385283318,0,0,2,2,0.6
4000301001,8.486916100672834,0,0,2,18,2.2,17.3371286212747,0,0,0,3,0.30000000000000004,15.066162306228051,0,0,0,6,0.6000000000000001,45.73856702190115,0,0,0,0,0.0,39.70981565218777,0,0,0,0,0.0
4000401001,0.0,1,1,4,21,3.6,19.198427852648756,0,0,0,2,0.2,17.660728009506148,0,0,0,5,0.5,30.836138730863563,0,0,0,0,0.0,30.314509699044084,0,0,0,0,0.0
4000501001,16.12133287325678,0,0,0,20,2.0,5.073477271390588,0,0,1,4,0.6000000000000001,16.12133287325678,0,0,0,5,0.5,29.30555518577093,0,0,0,1,0.1,28.48286358787646,0,0,0,1,0.1
4000601001,6.545527253530252,0,0,3,6,1.2,6.545527253530252,0,0,1,1,0.3,5.298081826823529,0,0,3,3,0.8999999999999999,41.68639834681282,0,0,0,0,0.0,43.41588405770952,0,0,0,0,0.0
4000701001,16.98491068320197,0,0,0,28,2.8000000000000003,23.26181663304053,0,0,0,4,0.4,15.008032337707451,0,0,0,10,1.0,27.116469320992508,0,0,0,1,0.1,28.133273568706702,0,0,0,1,0.1
4000801001,15.163231459809678,0,0,0,20,2.0,7.990500227934696,0,0,1,4,0.6000000000000001,15.163231459809678,0,0,0,4,0.4,29.617075004603674,0,0,0,1,0.1,28.690281107667282,0,0,0,1,0.1
4000901001,15.989073596922626,0,0,0,16,1.6,19.149329450300854,0,0,0,5,0.5,18.648892754589845,0,0,0,7,0.7000000000000001,24.621778946733283,0,0,0,1,0.1,24.887222114693266,0,0,0,1,0.1
4001001001,6.084181363625954,0,0,4,20,2.8,11.479378918127917,0,0,1,4,0.6000000000000001,6.084181363625954,0,0,4,9,1.7,38.85877713000708,0,0,0,0,0.0,11.479378918127917,0,0,1,1,0.3
4001201001,4.931107630960785,0,1,6,45,6.0,25.53318979161931,0,0,0,5,0.5,10.279911343086019,0,0,1,13,1.5000000000000002,25.876912842941874,0,0,0,1,0.1,24.631566071830946,0,0,0,3,0.30000000000000004
4001301001,9.259954143283814,0,0,2,16,2.0,11.317219552734139,0,0,1,2,0.4,13.629982484736184,0,0,1,4,0.6000000000000001,37.92900308101709,0,0,0,0,0.0,38.85514385109537,0,0,0,0,0.0
4001401001,11.836669642011431,0,0,1,14,1.6,19.062710486334243,0,0,0,4,0.4,18.580215413814045,0,0,0,6,0.6000000000000001,19.747873284298258,0,0,0,1,0.1,20.110644065761456,0,0,0,1,0.1
4001501001,9.598481648890031,0,0,4,19,2.7,14.786477675661311,0,0,2,3,0.7,9.598481648890031,0,0,4,6,1.4,37.99993313001969,0,0,0,0,0.0,15.126967220796445,0,0,0,1,0.1
4001601001,7.536000260883956,0,0,1,7,0.9000000000000001,17.775745941797915,0,0,0,2,0.2,7.5413796637423784,0,0,1,3,0.5,37.808581981782815,0,0,0,0,0.0,37.670061598111616,0,0,0,0,0.0
4001701001,3.652852305992848,0,1,9,44,6.5,17.232639703019572,0,0,0,4,0.4,9.406532651206643,0,0,1,12,1.4000000000000001,17.659730531870444,0,0,0,1,0.1,14.034418554691156,0,0,1,3,0.5
4001801001,5.4400286573754,0,0,8,44,6.0,17.82497333828004,0,0,0,4,0.4,11.149923286787534,0,0,2,11,1.5,17.83040910022927,0,0,0,1,0.1,14.407538050293445,0,0,1,3,0.5
4001901001,10.376857012519194,0,0,3,17,2.3,10.376857012519194,0,0,1,1,0.3,10.376857012519194,0,0,2,4,0.8,29.541175219570217,0,0,0,1,0.1,31.59461828878811,0,0,0,0,0.0
4002001001,18.8825145895485,0,0,0,8,0.8,18.8825145895485,0,0,0,1,0.1,4.3206831392685086,0,1,1,3,0.8,36.60795363716224,0,0,0,0,0.0,38.00144111272796,0,0,0,0,0.0
4002101001,8.134436693732361,0,0,3,17,2.3,8.134436693732361,0,0,1,1,0.3,8.134436693732361,0,0,1,3,0.5,29.877413593556227,0,0,0,1,0.1,31.617820555504487,0,0,0,0,0.0
4002201001,6.2255643394982885,0,0,7,45,5.9,18.578684971006844,0,0,0,4,0.4,10.796689126717997,0,0,2,11,1.5,18.387554844559286,0,0,0,1,0.1,15.187682893761142,0,0,0,3,0.30000000000000004
4002401001,0.0,2,2,4,9,3.1,20.67800541134369,0,0,0,2,0.2,0.0,1,1,1,2,1.1,44.77384979144222,0,0,0,0,0.0,43.83247938724515,0,0,0,0,0.0
4002501001,4.914306675267971,0,1,1,9,1.4,18.232921162858382,0,0,0,2,0.2,9.373937335785183,0,0,1,4,0.6000000000000001,39.80136916505569,0,0,0,0,0.0,39.573158190635304,0,0,0,0,0.0
4002601001,2.57478196596063,0,2,25,38,9.4,11.352434611927176,0,0,3,4,0.9999999999999999,10.151343632666025,0,0,7,9,2.3000000000000003,11.37203005299907,0,0,1,1,0.3,12.85583263043066,0,0,2,2,0.6
4002801001,5.082289740271661,0,0,4,36,4.4,25.879538308947183,0,0,0,5,0.5,13.150505465507047,0,0,1,12,1.4000000000000001,28.39242167611079,0,0,0,1,0.1,25.19849413628856,0,0,0,2,0.2
4002901001,8.637818476766487,0,0,1,8,1.0,6.630368017935533,0,0,1,1,0.3,19.204607357849138,0,0,0,2,0.2,32.15129198746058,0,0,0,0,0.0,31.600909446780186,0,0,0,0,0.0
4003001001,6.732611319903767,0,0,5,38,4.800000000000001,15.936510403047999,0,0,0,4,0.4,5.131463722590397,0,0,2,14,1.8000000000000003,28.360197230868792,0,0,0,1,0.1,15.936510403047999,0,0,0,2,0.2
4003101001,2.9918497720574577,0,2,29,41,10.5,5.761229316865469,0,0,3,3,0.8999999999999999,5.761229316865469,0,0,7,9,2.3000000000000003,4.625873962230323,0,1,1,1,0.6,4.668959488737756,0,1,2,2,0.8999999999999999
4003201001,0.0,1,1,1,9,1.8,15.117238947235844,0,0,0,2,0.2,14.284459336697651,0,0,1,4,0.6000000000000001,38.99095321020179,0,0,0,0,0.0,38.61223648118589,0,0,0,0,0.0
4003301001,8.100474824891222,0,0,25,40,9.0,11.36606915430988,0,0,2,4,0.8,11.336416392762034,0,0,7,9,2.3000000000000003,9.946354216996106,0,0,1,1,0.3,11.493190447837682,0,0,2,2,0.6
4003401001,2.9141441611278904,0,1,1,37,4.2,15.368945253886867,0,0,0,4,0.4,15.368945253886867,0,0,0,11,1.1,21.799284170639034,0,0,0,1,0.1,23.321210284553203,0,0,0,2,0.2
4003501001,5.732709936290432,0,0,26,42,9.4,11.534634350141438,0,0,2,4,0.8,11.534634350141438,0,0,6,10,2.1999999999999997,10.304140096509277,0,0,1,1,0.3,10.16880220826256,0,0,2,2,0.6
4003601001,7.384681619701604,0,0,5,13,2.3,7.384681619701604,0,0,1,1,0.3,7.384681619701604,0,0,1,4,0.6000000000000001,32.445726142887544,0,0,0,0,0.0,33.27031807307352,0,0,0,0,0.0
4003701001,12.515011528521457,0,0,1,16,1.8,15.426675101359312,0,0,0,3,0.30000000000000004,17.118074682952443,0,0,0,6,0.6000000000000001,36.33460556841625,0,0,0,0,0.0,37.150849344962424,0,0,0,0,0.0
4003901001,15.117238947235844,0,0,0,17,1.7000000000000002,0.0,1,1,1,3,1.2,20.67800541134369,0,0,0,4,0.4,26.34365591093069,0,0,0,1,0.1,25.675186154341596,0,0,0,1,0.1
4004001001,0.0,2,2,3,7,2.6999999999999997,0.0,1,1,1,1,1.0,0.0,1,1,2,3,1.4000000000000001,37.15804138180101,0,0,0,0,0.0,38.51668430089249,0,0,0,0,0.0
4004001002,4.9312728091689975,0,2,3,9,2.1,4.9312728091689975,0,1,1,1,0.6,4.9312728091689975,0,1,2,3,0.9999999999999999,37.91385330995525,0,0,0,0,0.0,38.82967968661342,0,0,0,0,0.0
4004002001,4.88349225108139,0,1,4,12,2.3,9.508942437641188,0,0,1,1,0.3,9.508942437641188,0,0,1,5,0.7,36.42661404330732,0,0,0,0,0.0,36.89692553572174,0,0,0,0,0.0
4004101001,0.0,2,2,18,43,9.3,14.205132652602872,0,0,1,3,0.5,13.65144350276662,0,0,5,10,2.0,13.358567078419357,0,0,1,1,0.3,11.594895136778423,0,0,1,2,0.4
4004301001,0.0,1,1,6,40,5.9,22.632484593275723,0,0,0,3,0.30000000000000004,4.777063732752201,0,1,1,10,1.5,22.14253711182316,0,0,0,1,0.1,19.4770733737999,0,0,0,3,0.30000000000000004
4004301002,4.777063732752201,0,1,7,41,5.800000000000001,20.23309794541242,0,0,0,4,0.4,0.0,1,1,1,13,2.2,26.58444189707293,0,0,0,1,0.1,20.23309794541242,0,0,0,3,0.30000000000000004
4004401001,6.951978946346719,0,0,3,8,1.4,12.377821202183787,0,0,1,1,0.3,11.69310547899933,0,0,2,3,0.7,39.14892628691126,0,0,0,0,0.0,39.53551082476929,0,0,0,0,0.0
4004501001,18.759228706408077,0,0,0,7,0.7000000000000001,20.315303698178223,0,0,0,1,0.1,3.583685868431243,0,1,1,3,0.8,44.24053037155911,0,0,0,0,0.0,45.7283531905398,0,0,0,0,0.0
4004601001,5.516924182690278,0,0,1,8,1.0,20.196057547851698,0,0,0,2,0.2,14.961765211547801,0,0,1,4,0.6000000000000001,44.50782804369081,0,0,0,0,0.0,44.1261247290456,0,0,0,0,0.0
4004701001,14.29335155794309,0,0,1,10,1.2,20.169710293205615,0,0,0,3,0.30000000000000004,16.48137818224142,0,0,0,3,0.30000000000000004,31.407167633184173,0,0,0,0,0.0,31.868892454682918,0,0,0,0,0.0
4004801001,13.192691989127352,0,0,1,8,1.0,17.664782603061298,0,0,0,3,0.30000000000000004,13.22374560471525,0,0,1,3,0.5,32.930833488959934,0,0,0,0,0.0,33.28434739058187,0,0,0,0,0.0
4004901001,12.042404316058295,0,0,2,5,0.9,12.042404316058295,0,0,1,1,0.3,7.959087116359023,0,0,3,3,0.8999999999999999,41.56372680582121,0,0,0,0,0.0,43.4938416299352,0,0,0,0,0.0
4005101001,16.3095432895596,0,0,0,8,0.8,18.864473472888797,0,0,0,2,0.2,12.125358988607925,0,0,1,2,0.4,31.291508552045197,0,0,0,0,0.0,31.503541927558796,0,0,0,0,0.0
4005201001,11.211548896896973,0,0,1,17,1.9000000000000001,6.47919019743328,0,0,1,4,0.6000000000000001,19.31020749554081,0,0,0,5,0.5,27.810698794291454,0,0,0,1,0.1,27.40884870653986,0,0,0,1,0.1
4005301001,12.089069156418384,0,0,1,7,0.9000000000000001,24.08153471218043,0,0,0,2,0.2,12.041557863738568,0,0,1,4,0.6000000000000001,51.073164225068695,0,0,0,0,0.0,50.70103930211195,0,0,0,0,0.0
4005401001,13.879642115821355,0,0,3,7,1.2999999999999998,26.765472842387066,0,0,0,2,0.2,15.978517221176043,0,0,0,4,0.4,52.323205437209026,0,0,0,0,0.0,51.83835290479528,0,0,0,0,0.0
4005501001,12.39206568058857,0,0,1,17,1.9000000000000001,3.12380123663085,0,1,1,3,0.8,21.618286029633115,0,0,0,4,0.4,27.68564819524134,0,0,0,1,0.1,27.132286961185965,0,0,0,1,0.1
4005601001,8.597350956519962,0,0,1,10,1.2,16.302082772593046,0,0,0,2,0.2,15.953280355835055,0,0,0,3,0.30000000000000004,37.36207181137289,0,0,0,0,0.0,37.87320522062841,0,0,0,0,0.0
4005701001,4.781964862379654,0,1,5,34,4.7,4.781964862379654,0,1,2,5,1.2,4.781964862379654,0,1,4,13,2.4,46.805170039100005,0,0,0,0,0.0,4.781964862379654,0,1,1,1,0.6
4005701002,0.0,1,1,4,31,4.6,0.0,1,1,1,5,1.4,0.0,1,1,2,11,2.2,43.17740716972401,0,0,0,0,0.0,0.0,1,1,1,1,1.0
4005801001,8.44610153774975,0,0,4,16,2.4000000000000004,9.572953845008577,0,0,2,3,0.7,8.44610153774975,0,0,3,7,1.2999999999999998,43.063717006422806,0,0,0,0,0.0,16.434714310080388,0,0,0,1,0.1
4005901001,8.472188299012714,0,0,5,34,4.4,16.038664981553318,0,0,0,4,0.4,14.730160306052673,0,0,1,9,1.1,18.41756085405338,0,0,0,1,0.1,19.645535322883024,0,0,0,2,0.2
4006001001,10.251337981043227,0,0,2,6,1.0,10.251337981043227,0,0,1,2,0.4,5.759932337345378,0,0,3,3,0.8999999999999999,43.77822921906359,0,0,0,0,0.0,45.72907696174142,0,0,0,0,0.0
