CUSEC,dist_min_especializada_km,n_especializada_1km,n_especializada_5km,n_especializada_15km,n_especializada_30km,disp_ponderada_especializada,dist_min_primaria_km,n_primaria_1km,n_primaria_5km,n_primaria_15km,n_primaria_30km,disp_ponderada_primaria
0524901001,18.344714137283763,0,0,0,1,0.1,7.142157434710988,0,0,2,6,1.0
0525101001,37.17656284566887,0,0,0,0,0.0,9.358635351939602,0,0,4,10,1.8
0525201001,27.281218965211313,0,0,0,2,0.2,4.856110594739436,0,2,4,17,3.0999999999999996
0525301001,15.554948131933465,0,0,0,3,0.30000000000000004,18.592033049838044,0,0,0,17,1.7000000000000002
0525401001,17.047267823222676,0,0,0,3,0.30000000000000004,15.38526743064921,0,0,0,15,1.5
0525601001,19.461975182214875,0,0,0,3,0.30000000000000004,4.901267940199245,0,2,4,15,2.9
0525701001,30.00459611654044,0,0,0,0,0.0,14.659046935207495,0,0,2,8,1.2000000000000002
0525801001,21.392120268851773,0,0,0,3,0.30000000000000004,15.665315260890026,0,0,0,17,1.7000000000000002
0525901001,27.053698297523333,0,0,0,1,0.1,14.260784587964485,0,0,2,13,1.7000000000000002
0526001001,40.89245921606855,0,0,0,0,0.0,14.540675597129159,0,0,2,8,1.2000000000000002
0526101001,29.660701527035013,0,0,0,1,0.1,8.809150008477522,0,0,4,8,1.6
0526201001,14.066868745126255,0,0,1,1,0.3,11.378537634761011,0,0,6,10,2.1999999999999997
0526301001,33.838978296753666,0,0,0,0,0.0,9.95408728377697,0,0,2,8,1.2000000000000002
0526401001,28.830775507339823,0,0,0,3,0.30000000000000004,7.985525764524899,0,0,4,15,2.3
0526501001,32.40757959844068,0,0,0,0,0.0,11.644613578077777,0,0,6,10,2.1999999999999997
0526601001,45.45969490850994,0,0,0,0,0.0,15.02365499378676,0,0,0,8,0.8
0526701001,21.69960241205738,0,0,0,1,0.1,17.400422070732635,0,0,0,12,1.2000000000000002
0590101001,19.797874165666876,0,0,0,1,0.1,10.616981395365457,0,0,2,12,1.6
0590201001,16.104444169905396,0,0,0,3,0.30000000000000004,5.786260384449081,0,0,2,16,2.0
0590301001,43.591929640728296,0,0,0,0,0.0,21.890406633757944,0,0,0,10,1.0
0590401001,28.095096480154268,0,0,0,1,0.1,11.635701094417039,0,0,4,10,1.8
0590501001,27.40743114780265,0,0,0,1,0.1,4.297084007225623,0,2,2,13,2.3
0900101001,28.146839869258415,0,0,0,2,0.2,17.978497180933072,0,0,0,7,0.7000000000000001
0900301001,12.869939434667309,0,0,2,2,0.6,13.3030677673974,0,0,6,12,2.4
0900601001,23.647653414976446,0,0,0,1,0.1,9.370740534824337,0,0,2,12,1.6
0900701001,29.442184800623274,0,0,0,1,0.1,4.229104982333336,0,2,3,8,2.0
0900901001,9.776183847964033,0,0,3,3,0.8999999999999999,8.150880917320874,0,0,16,18,5.0
0901001001,29.212231642407616,0,0,0,2,0.2,9.032122414437346,0,0,4,14,2.2
0901101001,24.040922261239846,0,0,0,1,0.1,0.0,1,1,2,6,1.7000000000000002
0901201001,31.10016230360803,0,0,0,0,0.0,9.07550044035797,0,0,2,5,0.9
0901301001,12.164275176830628,0,0,1,1,0.3,14.23376001091845,0,0,2,10,1.4
0901401001,18.396473585166227,0,0,0,1,0.1,9.94292252601367,0,0,2,10,1.4
0901601001,6.297561080075661,0,0,1,1,0.3,9.73022747287134,0,0,3,10,1.6
0901701001,21.443906912633178,0,0,0,2,0.2,6.403451798253962,0,0,2,12,1.6
0901801001,0.4688227630723957,2,2,2,2,2.0,0.4688227630723957,3,4,4,9,4.1
0901801002,0.0,2,2,2,2,2.0,0.5608173173183773,3,4,4,9,4.1
0901801003,0.6592423089804821,2,2,2,2,2.0,0.8268474804986832,3,4,4,9,4.1
0901801004,0.9910135474694355,1,2,2,2,1.6,1.0721556793845313,0,4,4,9,2.9
0901801005,0.8576783532225531,1,2,2,2,1.6,0.8576783532225531,3,4,4,9,4.1
0901801006,1.2431909299612771,0,2,2,2,1.2,1.2431909299612771,0,4,4,9,2.9
0901801007,0.0,2,2,2,2,2.0,0.0,3,4,4,9,4.1
0901801008,0.2514432814454747,2,2,2,2,2.0,0.2514432814454747,3,4,4,9,4.1
0901801009,0.11880556852504016,2,2,2,2,2.0,0.11880556852504016,3,4,4,9,4.1
0901802001,0.6434321676948511,2,2,2,2,2.0,0.6713954598161107,3,4,4,9,4.1
0901802002,0.6981701456487098,2,2,2,2,2.0,0.6981701456487098,4,4,4,9,4.5
0901802003,0.24791277423205188,2,2,2,2,2.0,0.24791277423205188,4,4,4,9,4.5
0901802004,0.49401872329417607,2,2,2,2,2.0,0.49401872329417607,4,4,4,9,4.5
0901802005,4.546899974298485,0,2,2,2,1.2,4.988111477635101,0,3,4,8,2.4999999999999996
0901803001,0.6640134478075433,1,2,2,2,1.6,0.5883027481685913,4,4,4,9,4.5
0901803002,0.8438038796127009,1,2,2,2,1.6,0.35842576905776197,4,4,4,9,4.5
0901803003,1.264002103118604,0,2,2,2,1.2,0.4428552159826056,1,4,4,9,3.3
0901803004,1.131161401930975,0,2,2,2,1.2,0.0,1,4,4,9,3.3
0901803005,4.5250955822403895,0,1,2,2,0.8999999999999999,3.476117887489309,0,4,4,9,2.9
0901803006,0.9635016795093875,1,2,2,2,1.6,0.5803437157346828,4,4,4,9,4.5
0901803007,1.0648711004698765,0,2,2,2,1.2,0.41704669882606354,1,4,4,9,3.3
0901803008,0.8213001110193852,1,2,2,2,1.6,0.4780966702915346,4,4,4,9,4.5
0901901001,22.848251962966856,0,0,0,2,0.2,11.788270528983245,0,0,3,9,1.5
0902001001,33.463826688879045,0,0,0,0,0.0,8.60060496830437,0,0,2,7,1.1
0902101001,28.859187816108516,0,0,0,2,0.2,6.754177367339207,0,0,2,11,1.5
0902201001,25.277922219509435,0,0,0,2,0.2,8.830798257844572,0,0,2,9,1.3
0902301001,12.216511412523941,0,0,1,3,0.5,10.563004016206223,0,0,15,20,5.0
0902401001,42.412269645573076,0,0,0,0,0.0,9.490371029377785,0,0,4,12,2.0
0902501001,31.59530533172188,0,0,0,0,0.0,10.586544523211336,0,0,2,2,0.6
0902601001,21.154041171446963,0,0,0,3,0.30000000000000004,18.7856674702601,0,0,0,21,2.1
0902701001,24.602061733844376,0,0,0,3,0.30000000000000004,16.333494351715984,0,0,0,21,2.1
0902901001,14.828856451883572,0,0,2,3,0.7,13.255766945331082,0,0,9,21,3.9
0903001001,19.470449135287563,0,0,0,3,0.30000000000000004,17.69758089965117,0,0,0,18,1.8
0903201001,38.25546243159121,0,0,0,0,0.0,7.969706031577172,0,0,2,6,1.0
0903301001,22.07315414397301,0,0,0,2,0.2,12.94706431688468,0,0,2,8,1.2000000000000002
0903401001,33.27463523503392,0,0,0,0,0.0,9.337783057086043,0,0,2,8,1.2000000000000002
0903501001,15.820334786154525,0,0,0,2,0.2,14.689217809897533,0,0,1,9,1.1
0903601001,30.692934399272232,0,0,0,0,0.0,7.657153894709825,0,0,4,6,1.4
0903701001,47.978697496461294,0,0,0,0,0.0,13.7521897771701,0,0,1,7,0.9000000000000001
0903801001,44.58730587237049,0,0,0,0,0.0,7.361884649482304,0,0,2,6,1.0
0903901001,46.750584439537796,0,0,0,0,0.0,9.187490412109804,0,0,2,5,0.9
0904101001,30.565198019738013,0,0,0,0,0.0,5.948255576062767,0,0,2,10,1.4
0904301001,30.473015545879797,0,0,0,0,0.0,8.376191134060704,0,0,3,8,1.4
0904401001,19.93988142149736,0,0,0,3,0.30000000000000004,18.351301165749184,0,0,0,21,2.1
0904501001,40.18352066655758,0,0,0,0,0.0,17.861545102884246,0,0,0,7,0.7000000000000001
0904601001,32.61187918932028,0,0,0,0,0.0,7.757335572251666,0,0,3,5,1.0999999999999999
0904701001,32.99661656960523,0,0,0,0,0.0,8.575213017067876,0,0,2,8,1.2000000000000002
0904801001,34.489127658159994,0,0,0,0,0.0,0.0,2,2,3,5,2.5
0904801002,34.190364026536194,0,0,0,0,0.0,0.37961521023730843,2,2,3,5,2.5
0905001001,24.68395779223081,0,0,0,1,0.1,15.796667545038511,0,0,0,10,1.0
0905101001,13.833203631057993,0,0,2,2,0.6,5.668641998929015,0,0,5,10,2.0
0905201001,23.328957646461674,0,0,0,1,0.1,9.586333424347583,0,0,3,11,1.7
0905401001,9.272714798234142,0,0,1,1,0.3,13.371457688434758,0,0,5,11,2.1
0905501001,24.822963966641396,0,0,0,2,0.2,9.721309460958969,0,0,3,11,1.7
0905601001,32.33237249783121,0,0,0,0,0.0,3.3256631890389086,0,2,2,6,1.6
0905601002,28.997974343955082,0,0,0,1,0.1,3.4270946102502386,0,2,2,8,1.8
0905601003,31.60935635758914,0,0,0,0,0.0,0.0,2,2,2,9,2.7
0905601004,27.98259510598692,0,0,0,1,0.1,3.6418839591261523,0,2,2,9,1.9
0905701001,4.802234198640896,0,1,1,1,0.6,7.083809274788813,0,0,3,11,1.7
0905801001,9.10695868437652,0,0,3,3,0.8999999999999999,7.739127682082167,0,0,16,20,5.2
0905901001,1.133604986456687,0,3,3,3,1.7999999999999998,0.5880645213355923,4,16,16,18,11.399999999999999
0905901002,0.9933842436801646,1,3,3,3,2.2,0.5502145511495974,4,16,16,18,11.399999999999999
0905902001,1.2337562882894717,0,3,3,3,1.7999999999999998,0.3750860977218858,4,16,16,18,11.399999999999999
0905902002,1.1102257256119916,0,3,3,3,1.7999999999999998,0.5220535997274676,1,16,16,18,10.2
0905902003,1.061402208747985,0,3,3,3,1.7999999999999998,0.6619346069247556,3,16,16,18,11.0
0905902004,0.9811459346712254,1,3,3,3,2.2,0.6270251384635779,2,16,16,18,10.6
0905902005,0.8343499256049257,1,3,3,3,2.2,0.7940199238560878,2,16,16,18,10.6
0905903001,1.1622048541715126,0,3,3,3,1.7999999999999998,0.27726718021232766,4,16,16,18,11.399999999999999
0905903002,1.1808975702660272,0,3,3,3,1.7999999999999998,0.0,4,16,16,18,11.399999999999999
0905903003,0.8738521984090097,1,3,3,3,2.2,0.5480207308462753,2,16,16,18,10.6
0905903004,1.2080911559655707,0,3,3,3,1.7999999999999998,0.6788968540044488,2,16,16,18,10.6
0905903005,3.3665994240407024,0,1,3,3,1.2,3.567650223574971,0,7,16,20,7.300000000000001
0905903006,0.0,1,3,3,3,2.2,1.1808975702660272,0,16,16,18,9.799999999999999
0905903007,1.164006157519166,0,3,3,3,1.7999999999999998,0.35763779135730567,2,16,16,18,10.6
0905903008,1.0475534667933402,0,3,3,3,1.7999999999999998,0.6980195962250296,2,16,16,18,10.6
0905903009,1.4212112822890548,0,3,3,3,1.7999999999999998,1.1052052415899667,0,14,16,18,9.2
0905903010,0.9489547939702307,1,3,3,3,2.2,1.076497400254688,0,16,16,18,9.799999999999999
0905903011,0.5565081487492536,1,3,3,3,2.2,1.231143458015164,0,16,16,18,9.799999999999999
0905904001,0.506050225004599,1,3,3,3,2.2,0.9393442716597509,1,16,16,18,10.2
0905904002,0.8215007677005055,1,3,3,3,2.2,0.6068394855378086,2,16,16,18,10.6
0905904003,0.7462265785336942,1,3,3,3,2.2,0.5752092796033752,2,16,16,18,10.6
0905904004,0.8192680614063855,1,3,3,3,2.2,0.3727966557350309,1,16,16,18,10.2
0905905001,0.8111516262413148,1,3,3,3,2.2,0.8421801569948208,3,16,16,18,11.0
0905905002,0.8976588763660119,1,3,3,3,2.2,0.7131148795457084,3,16,16,18,11.0
0905905003,1.419273046390974,0,3,3,3,1.7999999999999998,0.23607143314378254,4,16,16,18,11.399999999999999
0905905004,0.9952600364181039,1,3,3,3,2.2,0.558915918264417,2,16,16,18,10.6
0905905005,1.0503801998369955,0,3,3,3,1.7999999999999998,0.7230605984891798,3,16,16,18,11.0
0905905006,1.208427141453963,0,3,3,3,1.7999999999999998,0.5883688574312432,3,16,16,18,11.0
0905905007,1.4737977095534367,0,3,3,3,1.7999999999999998,0.7143856468767618,4,16,16,18,11.399999999999999
0905905008,1.7241612016042298,0,3,3,3,1.7999999999999998,0.7654337250906451,4,16,16,18,11.399999999999999
0905905009,1.8797758732533265,0,3,3,3,1.7999999999999998,0.7726561716963981,2,16,16,18,10.6
0905905010,2.0721311094835824,0,3,3,3,1.7999999999999998,0.6450859856135445,2,16,16,18,10.6
0905905011,2.2676775546492647,0,3,3,3,1.7999999999999998,0.7351544406080811,2,16,16,18,10.6
0905905012,1.7897130836144592,0,3,3,3,1.7999999999999998,0.5995922444589461,6,16,16,18,12.2
0905905013,1.8226541690085287,0,3,3,3,1.7999999999999998,0.2528441167947137,7,16,16,18,12.599999999999998
0905905014,3.234288508232044,0,3,3,3,1.7999999999999998,1.315510972670236,0,12,16,18,8.599999999999998
0905905015,1.5016919736871226,0,3,3,3,1.7999999999999998,0.6426441573102514,3,16,16,18,11.0
0905905016,1.1666986419820744,0,3,3,3,1.7999999999999998,0.5406456071465325,4,16,16,18,11.399999999999999
0905905017,1.6803443979820334,0,3,3,3,1.7999999999999998,0.29408487267659666,6,16,16,18,12.2
0905905018,1.2589917803180861,0,3,3,3,1.7999999999999998,0.7194435917002969,3,16,16,18,11.0
0905905019,1.5267897722503982,0,3,3,3,1.7999999999999998,0.4887755239152708,4,16,16,18,11.399999999999999
0905905020,1.0846668595041784,0,3,3,3,1.7999999999999998,0.3312621288096055,3,16,16,18,11.0
0905905021,1.0784064605872492,0,3,3,3,1.7999999999999998,0.44058002438128363,2,16,16,18,10.6
0905905022,1.201270641503476,0,3,3,3,1.7999999999999998,0.35861835646917317,3,16,16,18,11.0
0905905023,1.334388653437535,0,3,3,3,1.7999999999999998,0.2623895568603325,4,16,16,18,11.399999999999999
0905905024,2.2149748601610146,0,3,3,3,1.7999999999999998,0.23367263015774276,7,16,16,18,12.599999999999998
0905905025,1.3764310210850104,0,3,3,3,1.7999999999999998,0.554672645539321,4,16,16,18,11.399999999999999
0905905026,1.4931528591998864,0,3,3,3,1.7999999999999998,0.4548732297716513,1,16,16,18,10.2
0905905027,1.324576482685188,0,3,3,3,1.7999999999999998,0.3633033374331249,1,16,16,18,10.2
0905905028,1.5431619512806813,0,3,3,3,1.7999999999999998,0.3256163236215503,1,16,16,18,10.2
0905905029,1.6419939879219398,0,3,3,3,1.7999999999999998,0.6520399911313242,5,16,16,18,11.799999999999999
0905905030,2.054446153917109,0,3,3,3,1.7999999999999998,0.262132363423732,7,16,16,18,12.599999999999998
0905905031,2.0067286100460544,0,3,3,3,1.7999999999999998,0.5224659297310987,7,16,16,18,12.599999999999998
0905905032,1.395627555755633,0,3,3,3,1.7999999999999998,0.0,4,16,16,18,11.399999999999999
0905905033,2.0534093526925914,0,3,3,3,1.7999999999999998,0.5444183944979832,5,16,16,18,11.799999999999999
0905905034,1.7895528304981907,0,3,3,3,1.7999999999999998,0.8227351991438322,4,16,16,18,11.399999999999999
0905905035,2.5885274603051927,0,3,3,3,1.7999999999999998,0.811387356517877,1,12,16,18,8.999999999999998
0905905036,1.3517140108196537,0,3,3,3,1.7999999999999998,0.6582392927639592,3,16,16,18,11.0
0905905037,1.7132386076927624,0,3,3,3,1.7999999999999998,0.5975880456862607,1,16,16,18,10.2
0905905038,0.0,2,3,3,3,2.6,2.045733406439156,0,15,16,18,9.5
0905905039,2.070435366954354,0,3,3,3,1.7999999999999998,0.0,7,16,16,18,12.599999999999998
0905905040,2.1289443417263496,0,3,3,3,1.7999999999999998,0.4334215813597118,7,16,16,18,12.599999999999998
0905905041,2.187245650993716,0,3,3,3,1.7999999999999998,0.39892842353952485,5,16,16,18,11.799999999999999
0905905042,1.746512023540074,0,3,3,3,1.7999999999999998,0.8614055910429732,4,16,16,18,11.399999999999999
0905905043,1.7736141345286265,0,3,3,3,1.7999999999999998,0.8209137054676794,4,16,16,18,11.399999999999999
0905905044,2.218475569295184,0,3,3,3,1.7999999999999998,0.0,7,16,16,18,12.599999999999998
0905905045,2.4715399438718304,0,3,3,3,1.7999999999999998,0.0,5,16,16,18,11.799999999999999
0905905046,3.0319989444966384,0,3,3,3,1.7999999999999998,1.053394274560027,0,12,16,18,8.599999999999998
0905905047,2.045733406439156,0,3,3,3,1.7999999999999998,0.0,1,15,16,18,9.9
0905905048,4.329434919047477,0,2,3,3,1.5,2.964703707503097,0,9,16,16,7.5
0905905049,2.7922017402444483,0,3,3,3,1.7999999999999998,0.9125506944361322,5,16,16,18,11.799999999999999
0905905050,1.9035625682405057,0,3,3,3,1.7999999999999998,0.6883645354930712,4,16,16,18,11.399999999999999
0905905051,1.9300902995984106,0,3,3,3,1.7999999999999998,0.5019195860319009,2,16,16,18,10.6
0905905052,2.3385985849059003,0,3,3,3,1.7999999999999998,0.48701776773847966,1,15,16,18,9.9
0905906001,1.359555207618204,0,3,3,3,1.7999999999999998,0.49343142640188536,4,16,16,18,11.399999999999999
0905906002,1.540441383574614,0,3,3,3,1.7999999999999998,0.4004778650972837,4,16,16,18,11.399999999999999
0905906003,1.3491954698595627,0,3,3,3,1.7999999999999998,0.4626006372833028,4,16,16,18,11.399999999999999
0905906004,1.5427304112182616,0,3,3,3,1.7999999999999998,0.301285636783785,4,16,16,18,11.399999999999999
0905906005,1.7812875069673682,0,3,3,3,1.7999999999999998,0.26720903802826484,4,16,16,18,11.399999999999999
0905906006,3.867669901263457,0,1,3,3,1.2,2.0825314021280836,0,15,16,18,9.5
0905906007,1.8435623103040288,0,3,3,3,1.7999999999999998,0.0,4,16,16,18,11.399999999999999
0905906008,3.298724983743007,0,1,3,3,1.2,1.4647800844281718,0,15,16,18,9.5
0905906009,2.0372444118215456,0,1,3,3,1.2,0.19656805840594113,4,16,16,18,11.399999999999999
0905906010,2.088093520933673,0,1,3,3,1.2,0.2649411958751013,3,16,16,18,11.0
0905906011,2.0570116045866915,0,3,3,3,1.7999999999999998,0.37275412757700715,3,16,16,18,11.0
0905906012,2.8396822357296534,0,1,3,3,1.2,0.9978633808963517,2,15,16,18,10.3
0905907001,1.496497336814637,0,3,3,3,1.7999999999999998,0.2512460703701553,4,16,16,18,11.399999999999999
0905907002,1.6066045957710073,0,3,3,3,1.7999999999999998,0.0,3,16,16,18,11.0
0905907003,1.9307209804466374,0,3,3,3,1.7999999999999998,0.5389935652821871,1,16,16,18,10.2
0905907004,1.8016952654948677,0,3,3,3,1.7999999999999998,0.3251241140915534,3,16,16,18,11.0
0905907005,1.9444774715745883,0,3,3,3,1.7999999999999998,0.4094579042292496,3,16,16,18,11.0
0905907006,2.1492932794112867,0,3,3,3,1.7999999999999998,0.5873035507135991,1,16,16,18,10.2
0905907007,4.757346531329041,0,1,3,3,1.2,2.4205006859268723,0,15,16,18,9.5
0905907008,2.201667103360779,0,3,3,3,1.7999999999999998,0.7699379116726155,1,16,16,18,10.2
0905907009,1.7163510249324931,0,3,3,3,1.7999999999999998,0.3981741917836963,4,16,16,18,11.399999999999999
0905907010,4.17103734653312,0,1,3,3,1.2,2.5450552988382773,0,15,16,18,9.5
0905908001,2.0165784086652248,0,1,3,3,1.2,0.24233390739224075,3,16,16,18,11.0
0905908002,2.05859137344185,0,1,3,3,1.2,0.4003891961414014,3,16,16,18,11.0
0905908003,3.2133308986768867,0,1,3,3,1.2,1.5925534957625613,0,11,16,18,8.299999999999999
0905908004,1.5859833572894955,0,1,3,3,1.2,0.4395830538668599,4,16,16,18,11.399999999999999
0905908005,3.1017967337453447,0,1,3,3,1.2,1.8516019363769398,0,7,16,20,7.300000000000001
0905908006,1.6117800978639798,0,3,3,3,1.7999999999999998,0.4347880540052845,4,16,16,18,11.399999999999999
0905908007,2.13095141241468,0,1,3,3,1.2,0.3164983952170948,2,16,16,18,10.6
0905908008,2.2765727999827727,0,1,3,3,1.2,0.6694992569892093,2,15,16,18,10.3
0905908009,4.97980356701585,0,1,3,3,1.2,3.1504272213960616,0,5,16,18,6.5
0905908010,1.9453779572690009,0,1,3,3,1.2,0.506274741748676,1,12,16,18,8.999999999999998
0905908011,1.6803001527974142,0,1,3,3,1.2,0.0,2,15,16,18,10.3
0905909001,2.808193465257079,0,3,3,3,1.7999999999999998,0.42398658482770313,8,16,16,18,13.0
0905909002,2.887738587463577,0,3,3,3,1.7999999999999998,0.4599509759559985,8,16,16,18,13.0
0905909003,2.890513902542391,0,3,3,3,1.7999999999999998,0.33093478964985373,6,16,16,18,12.2
0905909004,2.7004027173420115,0,3,3,3,1.7999999999999998,0.3960759341994523,7,16,16,18,12.599999999999998
0905909005,2.825287186039823,0,3,3,3,1.7999999999999998,0.27502269696828974,6,16,16,18,12.2
0905909006,3.5815965759420414,0,3,3,3,1.7999999999999998,0.6612962917345622,3,16,16,18,11.0
0905909007,2.950525733644095,0,3,3,3,1.7999999999999998,0.7292837003965017,8,16,16,18,13.0
0905909008,3.2164193579342064,0,3,3,3,1.7999999999999998,0.6327641236868523,4,16,16,18,11.399999999999999
0905909009,3.2115091191499365,0,3,3,3,1.7999999999999998,0.2715946877118858,4,16,16,18,11.399999999999999
0905909010,3.001701337180784,0,3,3,3,1.7999999999999998,0.5211745832725974,8,16,16,18,13.0
0905909011,3.1681464743167727,0,3,3,3,1.7999999999999998,0.4459309888307277,6,16,16,18,12.2
0905909012,3.0963961666535043,0,3,3,3,1.7999999999999998,0.0,4,16,16,18,11.399999999999999
0905909013,2.866695575889587,0,3,3,3,1.7999999999999998,0.321786814994549,8,16,16,18,13.0
0905909014,2.984255445228303,0,3,3,3,1.7999999999999998,0.16644474358961348,4,16,16,18,11.399999999999999
0905909015,2.57438662717601,0,3,3,3,1.7999999999999998,0.5355984278835663,5,16,16,18,11.799999999999999
0905909016,5.649344040780054,0,0,3,3,0.8999999999999999,3.7021435263305578,0,7,16,16,6.9
0905909017,2.714335489993241,0,3,3,3,1.7999999999999998,0.2753794244325594,7,16,16,18,12.599999999999998
0905909018,3.3284787596955403,0,3,3,3,1.7999999999999998,0.5383407371021396,4,16,16,18,11.399999999999999
0905909019,3.4705403055438584,0,3,3,3,1.7999999999999998,0.412843926858361,3,16,16,18,11.0
0905909020,2.883748759625603,0,3,3,3,1.7999999999999998,0.5831582152791382,8,16,16,18,13.0
0905909021,3.2829173735545347,0,3,3,3,1.7999999999999998,0.5054729829429672,6,16,16,18,12.2
0905909022,2.9800414905154335,0,3,3,3,1.7999999999999998,0.4772259024152633,8,16,16,18,13.0
0905909023,2.963704524005993,0,3,3,3,1.7999999999999998,0.35203757509101735,3,15,16,18,10.7
0905909024,3.4734614096196195,0,3,3,3,1.7999999999999998,0.0,3,16,16,18,11.0
0905909025,3.415665953930086,0,3,3,3,1.7999999999999998,0.27763997045678784,3,16,16,18,11.0
0905909026,3.05927172283526,0,3,3,3,1.7999999999999998,0.40973118030137473,6,16,16,18,12.2
0905909027,3.1634634383298876,0,3,3,3,1.7999999999999998,0.32438949460959515,6,16,16,18,12.2
0905909028,3.2097418106119178,0,3,3,3,1.7999999999999998,0.13604088002588152,3,16,16,18,11.0
0905909029,3.1080128606018746,0,3,3,3,1.7999999999999998,0.5910122190722195,7,16,16,18,12.599999999999998
0905909030,3.038148227701916,0,3,3,3,1.7999999999999998,0.6055434486521343,8,16,16,18,13.0
0905909031,3.388148782670444,0,3,3,3,1.7999999999999998,0.21378460234872249,3,16,16,18,11.0
0905909032,2.702024772352551,0,3,3,3,1.7999999999999998,0.435393571156941,7,16,16,18,12.599999999999998
0905909033,3.024701856161476,0,3,3,3,1.7999999999999998,0.09223887090573357,4,16,16,18,11.399999999999999
0905909034,2.7593586868427527,0,3,3,3,1.7999999999999998,0.6914420340649026,7,16,16,18,12.599999999999998
0905909035,3.6612884631249294,0,3,3,3,1.7999999999999998,0.26832759677627116,3,16,16,18,11.0
0905909036,3.4003548880288323,0,3,3,3,1.7999999999999998,0.5009650637250848,3,16,16,18,11.0
0905909037,3.2801440207254875,0,3,3,3,1.7999999999999998,0.19055701203320802,3,16,16,18,11.0
0905909038,2.5840954305160424,0,3,3,3,1.7999999999999998,0.0,7,16,16,18,12.599999999999998
0905909039,2.6680717631125765,0,3,3,3,1.7999999999999998,0.4691069463094899,7,16,16,18,12.599999999999998
0905909040,2.7532703745817195,0,3,3,3,1.7999999999999998,0.5689821259428466,4,15,16,18,11.1
0905909041,2.7012552854840686,0,3,3,3,1.7999999999999998,0.6571336392234646,3,15,16,18,10.7
0905909042,2.514273525728169,0,3,3,3,1.7999999999999998,0.28076207803370123,7,16,16,18,12.599999999999998
0905909043,2.389059801048858,0,3,3,3,1.7999999999999998,0.4371418029125959,3,15,16,18,10.7
0905909044,3.310446429753557,0,3,3,3,1.7999999999999998,0.7762718927128088,3,16,16,18,11.0
0906001001,21.533958102786688,0,0,0,1,0.1,12.102840939753811,0,0,3,11,1.7
0906101001,20.439866597621368,0,0,0,2,0.2,16.09622502474453,0,0,0,8,0.8
0906201001,47.294816940271936,0,0,0,0,0.0,12.806755639995691,0,0,2,8,1.2000000000000002
0906301001,13.511884196205049,0,0,1,3,0.5,11.401428804518646,0,0,9,20,3.8
0906401001,24.747334105620087,0,0,0,2,0.2,12.139970732846672,0,0,2,11,1.5
0906501001,7.239998829061515,0,0,2,2,0.6,7.470847285123324,0,0,4,9,1.7
0906601001,34.910923802595455,0,0,0,0,0.0,14.616145552141264,0,0,2,3,0.7
0906701001,49.433046681199045,0,0,0,0,0.0,6.472676604592423,0,0,6,10,2.1999999999999997
