CUSEC,dist_min_BUS_km,disp_ponderada_BUS,dist_min_RAIL_km,disp_ponderada_RAIL,n_lineas_bus,n_lineas_rail,n_lineas_total
3731601001,26.32958756687031,0.1,50.76123558696849,0.0,0,0,0
3731701001,9.33198331594526,1.2000000000000002,7.45747892548059,1.7,0,0,0
3731801001,7.247826580731131,13.9,12.455735198526268,1.3,0,0,0
3731901001,6.964089779230605,2.5,56.4684544023162,0.0,0,0,0
3732001001,27.90244805711173,0.1,47.02042057634817,0.0,0,0,0
3732101001,8.557015585241887,0.3,71.59611632693739,0.0,0,0,0
3732201001,0.0,34.199999999999996,14.07311605963249,1.6,2,0,2
3732201002,0.0,38.300000000000004,11.239322152719248,2.0,2,0,2
3732301001,0.0,13.5,19.877098137843525,0.9,1,0,1
3732401001,9.26745777422859,11.4,12.577136990171988,1.6,0,0,0
3732501001,14.559739960940293,2.1,50.84569512667742,0.0,0,0,0
3732701001,6.875774491998585,12.6,18.796809794035415,0.7000000000000001,0,0,0
3732801001,53.634642756345436,0.0,55.649052207359745,0.0,0,0,0
3732901001,39.55424336518479,0.0,46.09583094383895,0.0,0,0,0
3733001001,9.254971858859191,8.1,22.528962186841483,0.8,0,0,0
3733101001,5.1676685509387505,3.9999999999999996,57.20680746350737,0.0,0,0,0
3733201001,5.084219408756695,2.9000000000000004,63.03469055942666,0.0,0,0,0
3733301001,5.169081129338528,4.7,51.57797340433068,0.0,0,0,0
3733401001,18.363573258067493,1.0,71.59780278807308,0.0,0,0,0
3733501001,8.893085008187098,12.200000000000001,26.285395942028277,0.5,0,0,0
3733601001,2.9626621328753235,19.1,16.274987324014187,0.9,0,0,0
3733701001,45.405994360548135,0.0,73.37219575369912,0.0,0,0,0
3733801001,3.52254921967186,16.4,14.817327950329245,1.1,0,0,0
3733901001,18.54633052195332,1.4000000000000001,54.39808693394697,0.0,0,0,0
3734001001,48.667080983421044,0.0,71.95988092827358,0.0,0,0,0
3734101001,5.148712269805153,4.4,54.53978896498764,0.0,0,0,0
3734201001,5.465567341655158,33.6,12.48297134457184,1.2000000000000002,0,0,0
3734301001,0.0,6.1,61.76819767456374,0.0,2,0,2
3734401001,17.991985641135308,12.0,28.368167994602178,0.2,0,0,0
3734501001,16.96337685693714,11.700000000000001,21.871384906189885,0.30000000000000004,0,0,0
3734601001,15.724632916475544,9.8,29.459143082204026,0.1,0,0,0
3734701001,2.480072006698396,30.500000000000004,5.920694881478773,2.6,0,0,0
3734801001,0.0,14.200000000000001,4.747503114632623,2.4,2,0,2
3734901001,53.89450454201911,0.0,68.79651525124133,0.0,0,0,0
3735001001,55.036802065733184,0.0,86.19973850635671,0.0,0,0,0
3735101001,13.423170041131652,1.6,5.674623540044577,1.9,0,0,0
3735201001,5.057894148584789,27.1,9.970430362768461,2.3,0,0,0
3735301001,25.91543236980958,0.5,33.77551988284036,0.0,0,0,0
3735401001,2.212832200279161,58.3,4.4497200139568305,2.4999999999999996,0,0,0
3735401002,3.3174085496190044,46.2,5.487062326490495,1.7,0,0,0
3735401003,2.640297282012053,54.8,4.879318269927936,2.1999999999999997,0,0,0
3735401004,2.0931666015864625,59.9,4.332293416622052,2.4999999999999996,0,0,0
3735501001,20.62944557743513,1.2000000000000002,60.04496644850298,0.0,0,0,0
3735601001,24.757434629871682,0.1,94.42403461373938,0.0,0,0,0
3735701001,31.19329941613672,0.0,95.98098781062298,0.0,0,0,0
3735801001,4.747503114632623,6.300000000000001,0.0,2.7,0,2,2
3735901001,25.387755156384614,0.1,92.48338394128295,0.0,0,0,0
3736001001,42.50291720800799,0.0,47.22710796744699,0.0,0,0,0
3736101001,50.35863108479804,0.0,67.52591169502007,0.0,0,0,0
3736201001,2.8844286200851674,56.39999999999999,4.342847818146229,2.7,0,0,0
3736201002,2.3930998286442815,58.699999999999996,3.9894913701905117,2.7,0,0,0
3736201003,2.4061405794240356,59.9,3.745367448180189,2.8,0,0,0
3736201004,2.4330956630316036,59.0,3.9183861286060173,2.7,0,0,0
3736301001,22.71396541193886,0.1,64.65802227904028,0.0,0,0,0
3736401001,59.01458224487341,0.0,60.30788664282599,0.0,0,0,0
3736501001,21.518948776945898,10.700000000000001,26.421797206374748,0.2,0,0,0
3736601001,44.12210084199767,0.0,59.43554644376909,0.0,0,0,0
3736701001,44.381710898507094,0.0,79.26149449493384,0.0,0,0,0
3736801001,38.44723497874222,0.0,43.33098538483496,0.0,0,0,0
3736901001,33.834736119642656,0.0,38.56230488161045,0.0,0,0,0
3737001001,37.25340576261387,0.0,45.47378485382109,0.0,0,0,0
3737101001,42.69755425757382,0.0,108.33393661543636,0.0,0,0,0
3737201001,3.19396203870178,15.0,4.784160513300815,3.1,0,0,0
3737301001,21.562510943343828,0.1,69.0864239621634,0.0,0,0,0
3737401001,6.2464732674484384,13.200000000000001,6.189041991091685,2.4,0,0,0
3737501001,9.56086768182164,14.2,3.842509826608958,3.2,0,0,0
3737601001,37.3949507669834,0.0,64.92054585717543,0.0,0,0,0
3737601002,41.24923097572832,0.0,65.0489460771414,0.0,0,0,0
3737701001,32.009668201048015,0.0,70.59299479790047,0.0,0,0,0
3737801001,19.203403870255613,0.1,84.40126303327983,0.0,0,0,0
3737901001,12.845472688833658,12.100000000000001,25.741449476812097,0.4,0,0,0
3738001001,12.51289466455969,13.0,17.164166219315327,0.6000000000000001,0,0,0
3738101001,56.32276967690245,0.0,76.222535568513,0.0,0,0,0
3738201001,12.161880990473218,1.7999999999999998,10.192848711628304,1.9,0,0,0
4000101001,8.970736281899445,13.1,8.970736281899445,1.5,0,0,0
4000201001,11.141166581853124,11.899999999999999,15.288143514517639,0.5,0,0,0
4000301001,15.066162306228051,0.8,48.85801329092527,0.0,0,0,0
4000401001,13.145066329173522,1.2,33.97432532189132,0.0,0,0,0
4000501001,18.649868381783392,0.6000000000000001,72.5081661666084,0.0,0,0,0
4000601001,38.80945534364175,0.0,44.56411890652009,0.0,0,0,0
4000701001,21.59623250374083,3.9000000000000004,28.919616245514003,0.1,0,0,0
4000801001,17.028842032313662,0.6000000000000001,69.32457929426967,0.0,0,0,0
4000901001,23.307401261479935,0.2,65.23476815129246,0.0,0,0,0
4001001001,22.731095892114567,0.5,14.899221735308913,0.3,0,0,0
4001201001,8.030295400091234,5.5,28.83282714580486,0.1,0,0,0
4001301001,17.515237346693027,0.6000000000000001,55.41713497514991,0.0,0,0,0
4001401001,19.076522373614146,0.30000000000000004,69.9955515200813,0.0,0,0,0
4001501001,23.838482292288184,0.30000000000000004,13.462323644083366,0.3,0,0,0
4001601001,34.43778516487867,0.0,56.7716842345963,0.0,0,0,0
4001701001,10.455204967171968,6.6000000000000005,15.931067739884279,0.6000000000000001,0,0,0
4001801001,5.567440627784476,6.4,18.782021542632776,0.5,0,0,0
4001901001,28.800945774931158,0.5,32.29485716301664,0.0,0,0,0
4002001001,32.268566451487416,0.0,38.7616187200245,0.0,0,0,0
4002101001,28.950401108545137,0.2,32.777945167397306,0.0,0,0,0
4002201001,3.5550157276727403,6.6000000000000005,19.975918518396316,0.5,0,0,0
4002401001,25.2654827868699,0.30000000000000004,62.79950643993024,0.0,0,0,0
4002501001,36.04486467028692,0.0,57.09673073503804,0.0,0,0,0
4002601001,10.151343632666025,12.7,13.588661547863763,0.8,0,0,0
4002801001,11.567837841240102,6.2,20.860822027207547,0.7000000000000001,0,0,0
4002901001,25.511505711870036,0.30000000000000004,69.4568494545995,0.0,0,0,0
4003001001,6.732611319903767,4.9,30.25448691181977,0.0,0,0,0
4003101001,4.625873962230323,14.2,7.681347649424189,1.1,0,0,0
4003201001,34.07789149655665,0.0,61.32287922521916,0.0,0,0,0
4003301001,9.946354216996106,12.600000000000001,13.04123416919955,0.7,0,0,0
4003401001,20.64461013332629,4.4,24.809524399956853,0.1,0,0,0
4003501001,6.552900948605807,13.0,13.44528994929595,0.7,0,0,0
4003601001,24.95818113346392,0.7000000000000001,35.59232304512484,0.0,0,0,0
4003701001,21.620432480678154,0.4,58.53658145301599,0.0,0,0,0
4003901001,18.962585494041,0.4,75.00308893736371,0.0,0,0,0
4004001001,32.27160516702982,0.0,40.17845752277936,0.0,0,0,0
4004001002,28.813801880039374,0.1,41.04007322282208,0.0,0,0,0
4004002001,24.03166613301458,0.7000000000000001,39.60981104771169,0.0,0,0,0
4004101001,3.952896707688384,10.8,16.057590815395244,0.5,0,0,0
4004301001,0.0,6.5,24.308361824075345,0.2,2,0,2
4004301002,4.777063732752201,6.0,28.890221303310124,0.1,0,0,0
4004401001,33.88102198154686,0.0,50.61972351765403,0.0,0,0,0
4004501001,40.05951705024233,0.0,46.480262868548564,0.0,0,0,0
4004601001,39.05612721478884,0.0,58.31872850884834,0.0,0,0,0
4004701001,30.76424453239261,0.0,58.519779475010296,0.0,0,0,0
4004801001,31.903900116385547,0.0,56.812122693923946,0.0,0,0,0
4004901001,39.60347711483013,0.0,44.18257411556162,0.0,0,0,0
4005101001,29.587405028648206,0.1,58.79598043689681,0.0,0,0,0
4005201001,23.462199957385444,0.4,68.93901071048707,0.0,0,0,0
4005301001,45.32362453138153,0.0,54.78109191274482,0.0,0,0,0
4005401001,44.84825704304872,0.0,58.8632922133957,0.0,0,0,0
4005501001,21.833754992193622,0.4,71.8857930057232,0.0,0,0,0
4005601001,30.764221427438063,0.0,52.94470879246378,0.0,0,0,0
4005701001,20.39096291871997,1.1,26.345126086611916,0.30000000000000004,0,0,0
4005701002,20.616963786416825,0.9,23.088934928311,0.1,0,0,0
4005801001,28.839315505265454,0.1,8.44610153774975,0.3,0,0,0
4005901001,14.730160306052673,4.8,20.413271959871253,0.30000000000000004,0,0,0
4006001001,42.51390704474717,0.0,46.54771520648876,0.0,0,0,0
4006101001,25.01841737216994,0.30000000000000004,70.88779688262571,0.0,0,0,0
4006201001,23.136056743477383,4.3,26.017919195527274,0.1,0,0,0
4006301001,0.5366563638752906,3.3,38.28315135983351,0.0,0,0,0
4006301002,0.9602442919708205,3.3,38.22890517317296,0.0,0,0,0
4006301003,0.0,3.0,40.574513177633094,0.0,2,0,2
4006302001,0.0,3.3,38.328312457705636,0.0,2,0,2
4006302002,0.9561788132714895,3.3,39.001588099236905,0.0,0,0,0
4006302003,5.870519977863477,2.4,36.11015388146821,0.0,0,0,0
4006302004,2.093698168289742,2.9,40.13565213655851,0.0,0,0,0
4006501001,11.340418455529642,2.4,29.50485716318338,0.1,0,0,0
4006801001,11.035068583876583,1.7999999999999998,27.043052668389482,0.1,0,0,0
4006901001,35.87113752083528,0.0,9.516491589201086,0.5,0,0,0
4007001001,45.8549141943629,0.0,51.255271766371244,0.0,0,0,0
4007101001,26.94561843064989,0.30000000000000004,63.52227950568516,0.0,0,0,0
4007201001,2.509795350232068,14.0,11.10018092924257,1.0,0,0,0
4007301001,12.940293785542119,5.300000000000001,25.834946927313773,0.1,0,0,0
4007401001,5.10889069853682,5.9,20.392605052988582,0.30000000000000004,0,0,0
4007501001,9.612488266093766,5.9,19.19908795683599,0.30000000000000004,0,0,0
4007601001,5.647253779613047,7.6000000000000005,10.545987866511128,1.8,0,0,0
4007601002,2.1056524772644547,8.100000000000001,6.863808677042385,1.7,0,0,0
4007601003,5.081508352374375,3.8,13.279835574620542,1.2,0,0,0
4007601004,3.232210146957428,7.300000000000001,9.176774511683034,1.8,0,0,0
4007602001,0.0,8.1,5.965021079999481,1.7,2,0,2
4007602002,2.6572807546137094,6.8,5.301875573039403,1.7,0,0,0
4007602003,5.965021079999481,7.0,0.0,2.8,0,4,4
4007603001,5.891175979032315,7.5,0.0,3.0,0,4,4
4007604001,0.0,9.2,5.511394880706189,2.0999999999999996,2,0,2
4007701001,5.509732997622623,13.5,8.626631223007209,1.1,0,0,0
4007801001,13.324043252004582,1.6,28.91490363123904,0.1,0,0,0
4007901001,28.3437101149301,0.2,70.82719700675207,0.0,0,0,0
4008001001,26.629515095269927,0.2,65.22776782015312,0.0,0,0,0
4008101001,8.433516876714895,1.8,48.58293602904616,0.0,0,0,0
4008201001,27.095330606215143,0.4,21.441823763574526,0.4,0,0,0
4008301001,24.710115888966396,0.7000000000000001,52.50499532880885,0.0,0,0,0
4008401001,16.177617157543544,1.2000000000000002,27.27282330199454,0.2,0,0,0
4008601001,6.157624688101362,2.1,33.72775152169754,0.0,0,0,0
4008701001,20.986198921865675,0.8,52.8953900392593,0.0,0,0,0
4008801001,27.755910079311363,0.4,44.35832775831212,0.0,0,0,0
4008901001,19.30158742739001,0.8,55.76162479916416,0.0,0,0,0
4009101001,27.63277445972707,0.1,59.59533298425411,0.0,0,0,0
4009201001,24.35956892136963,0.7000000000000001,50.394986237019765,0.0,0,0,0
4009301001,25.151336379713875,0.4,32.285105586769184,0.0,0,0,0
4009401001,8.699598913733569,12.7,13.473227841575982,1.0,0,0,0
4009501001,0.0,3.7,41.9852178605301,0.0,2,0,2
4009701001,29.551996625442147,0.2,64.60858316695031,0.0,0,0,0
4009901001,16.402356065044067,0.4,72.09761440227737,0.0,0,0,0
4010001001,14.931714288018865,1.1,45.321355242919985,0.0,0,0,0
4010101001,4.843748869215255,13.899999999999999,9.417903119649976,1.1,0,0,0
4010301001,4.475272997660658,13.899999999999999,12.490462782216433,1.0,0,0,0
4010401001,0.0,9.0,14.338683961312586,1.3,2,0,2
4010501001,12.702250009295295,6.7,12.86141617109819,0.9000000000000001,0,0,0
4010601001,22.579315708822033,0.7000000000000001,15.254452617624743,0.1,0,0,0
4010701001,13.416552199731926,5.5,21.979181427074707,0.8,0,0,0
4010801001,17.124896993291777,0.4,57.4900432840758,0.0,0,0,0
4010901001,18.132994255358142,0.5,65.87316320005124,0.0,0,0,0
4011001001,15.974843198609278,1.0,39.79432223786466,0.0,0,0,0
4011101001,7.390435829218944,7.5,11.876766078426716,1.1,0,0,0
4011201001,1.7155523662050989,24.199999999999996,4.899311288892867,1.6,0,0,0
4011201002,2.1541417174061213,24.2,4.831127652585316,1.6,0,0,0
4011301001,0.0,16.5,2.323181174581633,2.7,2,0,2
4011501001,12.39317186113183,0.8,72.82312873019491,0.0,0,0,0
4011801001,14.273918487433495,5.5,18.29481533241742,0.7000000000000001,0,0,0
4011901001,10.774667764276145,13.4,10.825627616271564,1.1,0,0,0
4012001001,33.38211108362284,0.0,4.39505443320733,0.6,0,0,0
4012101001,26.014533479942113,0.7000000000000001,12.26482320378726,0.3,0,0,0
4012201001,10.602824705318701,6.4,17.47847359745861,0.8,0,0,0
4012301001,28.444303011616412,0.2,35.210300285205236,0.0,0,0,0
4012401001,5.607439325339034,2.4000000000000004,24.472412881679148,0.4,0,0,0
4012501001,34.76896942581959,0.0,38.663916595424865,0.0,0,0,0
4012601001,18.974250972941064,0.9,18.73912336148096,0.1,0,0,0
4012701001,16.838029595911497,0.8,53.099743131758345,0.0,0,0,0
4012801001,9.731144471938222,2.2,29.34495055036963,0.1,0,0,0
4012901001,33.99445369441823,0.0,14.118610995277828,0.7,0,0,0
4013001001,9.42839980109191,0.9999999999999999,76.73619663970844,0.0,0,0,0
4013101001,4.711030668498513,7.7,14.009584469767608,1.0,0,0,0
4013201001,18.599011594678178,0.4,72.87610960316204,0.0,0,0,0
4013401001,6.899914223702415,5.8,24.63772208011347,0.2,0,0,0
4013501001,13.434157215286527,2.9,23.548200009336195,0.7000000000000001,0,0,0
4013601001,24.70493255286611,4.1000000000000005,30.26814358525061,0.0,0,0,0
4013801001,15.779171185184238,0.9,24.85555116922454,0.1,0,0,0
4013801002,20.071691618318415,0.8,19.923257419357586,0.1,0,0,0
4013901001,19.487530425013805,4.1000000000000005,26.282648437185813,0.1,0,0,0
4014001001,28.61820091690201,0.5,47.295626055998376,0.0,0,0,0
4014101001,0.0,3.1,33.82883087280473,0.0,2,0,2
4014201001,30.031293941132557,0.0,60.22293554217336,0.0,0,0,0
4014301001,26.96991678243033,0.2,61.94028089847454,0.0,0,0,0
4014401001,26.280810504499804,0.2,62.21606247022222,0.0,0,0,0
4014501001,12.246327566673113,1.7999999999999998,30.32215944953409,0.0,0,0,0
4014601001,0.0,6.6,15.974648321338977,1.1,2,0,2
4014801001,15.25628902410986,0.9,22.093855489308154,0.1,0,0,0
4014901001,11.425487586065147,1.3,49.87597502833572,0.0,0,0,0
4015001001,33.546647196613485,0.0,38.41119711944568,0.0,0,0,0
4015101001,10.758792723253373,4.7,26.499722278169525,0.30000000000000004,0,0,0
4015201001,0.0,9.3,0.0,3.2,2,4,6
4015401001,26.97469495552253,0.2,67.238919773109,0.0,0,0,0
4015501001,1.3804358026780255,14.299999999999999,9.91036425765252,1.1,0,0,0
4015501002,0.0,21.6,4.536663567241582,1.8,2,0,2
4015601001,29.162457205877484,0.2,34.093189039798496,0.0,0,0,0
4015701001,16.564152805317015,4.7,19.37119290394219,0.30000000000000004,0,0,0
4015801001,12.14947473706751,1.5,51.297099784739764,0.0,0,0,0
4015901001,0.0,3.0,38.80533980269929,0.0,2,0,2
4016001001,2.9550177774666064,4.300000000000001,31.18757923596636,0.0,0,0,0
4016101001,21.348736944016213,0.30000000000000004,67.7918827924154,0.0,0,0,0
4016201001,36.588942502457336,0.0,42.89660653923815,0.0,0,0,0
4016301001,28.931924698254956,0.2,34.69306497751385,0.0,0,0,0
4016401001,31.317601149124147,0.0,8.567958200715273,0.3,0,0,0
4016501001,32.15526052455925,0.0,36.06998885992312,0.0,0,0,0
4016601001,11.049162181258563,1.7,25.127898674058,0.4,0,0,0
4016801001,21.740999977140724,0.5,72.25022743793282,0.0,0,0,0
4017001001,34.230947635006,0.0,70.28064290273979,0.0,0,0,0
4017101001,29.11609324527903,0.1,69.70410300049159,0.0,0,0,0
4017201001,41.40147381045965,0.0,66.8464521524151,0.0,0,0,0
4017301001,0.0,14.100000000000001,12.772059801216242,0.8,2,0,2
4017401001,20.39819530180506,0.2,62.965906079453234,0.0,0,0,0
4017601001,10.412917799956997,1.7999999999999998,32.97173927767349,0.0,0,0,0
4017701001,3.4765571932984334,2.5999999999999996,31.76188973480037,0.0,0,0,0
4017801001,29.991749225344364,0.1,11.54844737188549,0.3,0,0,0
4017901001,0.0,3.4,41.18487614696402,0.0,2,0,2
4018001001,16.29733714655551,5.4,22.29557410427444,0.6000000000000001,0,0,0
4018101001,0.0,15.5,9.046960670396945,1.2999999999999998,2,0,2
4018101002,0.0,14.4,12.324896510438517,1.1,2,0,2
4018101003,0.0,15.4,9.465121909500354,1.2999999999999998,2,0,2
4018102001,0.0,14.5,7.57179102723355,1.9,2,0,2
4018201001,5.582751664442555,2.2,36.70450087589573,0.0,0,0,0
4018301001,28.3846839066736,0.30000000000000004,53.36073772317114,0.0,0,0,0
4018401001,36.600936966826254,0.0,41.07462442624593,0.0,0,0,0
4018501001,16.354877392490597,4.800000000000001,23.44915522526888,0.4,0,0,0
4018601001,42.71550447704064,0.0,47.77591873630448,0.0,0,0,0
4018801001,23.04211744016089,4.0,27.30892220382013,0.1,0,0,0
4018901001,25.996794120146667,0.7000000000000001,17.858566208074397,0.1,0,0,0
4019001001,11.471220848873728,9.0,15.813513676669334,0.4,0,0,0
4019101001,45.40932985905415,0.0,52.215816683871694,0.0,0,0,0
4019201001,16.282373193576866,4.5,29.50967009170366,0.1,0,0,0
4019301001,32.77902675903892,0.0,44.120435578787216,0.0,0,0,0
4019401001,0.0,27.4,2.780208619010007,1.8,2,0,2
4019401002,0.0,28.6,2.629809827278638,1.8,1,0,1
4019401003,0.0,29.0,2.406690868596732,1.8,8,0,8
4019401004,0.0,29.799999999999997,2.3371095013006284,1.8,9,0,9
4019401005,0.27022240601520203,30.2,2.199356000878153,1.8,0,0,0
4019402001,0.0,30.6,1.8942658430707917,1.8,10,0,10
4019402002,0.0,28.6,2.176981885650081,1.8,2,0,2
4019403001,0.0,30.2,2.0847171099981185,1.8,9,0,9
4019403002,0.0,32.6,1.9212056227132968,1.8,8,0,8
4019403003,0.0,33.300000000000004,1.637122626884015,1.8,2,0,2
4019403004,0.22994351357309184,32.6,1.7794972385569845,1.8,0,0,0
4019403005,0.0,31.799999999999997,1.6621068512706878,1.8,3,0,3
4019403006,0.19806899790070032,32.2,1.619300849956361,1.8,0,0,0
4019403007,0.18898930210732745,32.2,1.5213714455007925,1.8,0,0,0
4019403008,0.22044182188758996,32.6,1.4926334756420079,1.8,0,0,0
4019403009,0.0,31.0,1.491742676245465,1.8,4,0,4
4019404001,0.0,31.4,1.0735806081505013,1.8,5,0,5
4019404002,0.0,31.7,1.1585047102984538,1.8,5,0,5
4019404003,0.0,32.099999999999994,1.2725126147723185,1.8,2,0,2
4019404004,0.11360688704274968,32.099999999999994,1.0831568682623898,1.8,0,0,0
4019404005,0.0,32.099999999999994,1.0698052898070818,1.8,2,0,2
4019404006,0.0,32.099999999999994,0.8192957545767731,2.2,8,0,8
4019404007,0.0,30.9,0.6254741911874113,2.2,5,0,5
4019404008,0.0,28.7,0.41256561448860307,2.4000000000000004,4,0,4
4019404009,0.0,27.9,0.0,2.4000000000000004,9,4,13
4019404010,0.0,15.799999999999999,0.0,2.6,13,44,57
4019405001,0.0,32.9,1.282075366048012,1.8,7,0,7
4019405002,0.0,32.099999999999994,1.1671691763865049,1.8,3,0,3
4019405003,0.0,30.499999999999996,1.03918540504472,1.8,6,0,6
4019405004,0.0,32.099999999999994,0.8017960638716337,2.2,4,0,4
4019405005,0.0,28.2,1.2092056167763732,1.8,4,0,4
4019405006,0.0,29.0,0.8025131312410204,2.2,3,0,3
4019405007,0.0,27.0,1.1940724602346697,1.8,3,0,3
4019405008,0.0,26.599999999999998,1.57103296463558,1.8,3,0,3
4019406001,0.0,32.099999999999994,1.7174353249127354,1.8,7,0,7
4019406002,0.0,29.7,1.9790241269705902,1.8,1,0,1
4019406003,0.14106518383948508,28.9,1.9974321727556792,1.8,0,0,0
4019406004,0.0,28.9,1.8731603358576527,1.8,1,0,1
4019406005,0.0,30.099999999999998,1.6181167962828868,1.8,3,0,3
4019407001,0.0,28.8,2.517659839337418,1.6,6,0,6
4019407002,0.0,27.6,2.643851436936021,1.6,3,0,3
4019407003,0.0,25.6,3.194230891313093,1.6,3,0,3
4019407004,0.0,23.900000000000002,4.845682523560497,1.6,2,0,2
4019501001,39.87836582865784,0.0,49.677374613499616,0.0,0,0,0
4019601001,29.2949423906642,0.1,67.20338202346088,0.0,0,0,0
4019801001,41.99400620909072,0.0,53.7467966684371,0.0,0,0,0
4019901001,13.060390678706854,5.5,18.156235959104027,0.4,0,0,0
4020001001,0.0,7.1,21.584371887398973,0.30000000000000004,2,0,2
4020101001,30.2489979540211,0.0,13.359422317167763,0.3,0,0,0
4020201001,25.965093155413285,0.2,63.214344076174434,0.0,0,0,0
4020301001,7.579571407102007,12.799999999999999,11.962851045927499,0.9000000000000001,0,0,0
4020401001,20.407277158005723,0.8,48.67630268081529,0.0,0,0,0
4020501001,14.197798441700648,5.1000000000000005,20.670222008674262,0.30000000000000004,0,0,0
