CUSEC_origen;centro_id;CUSEC_servicio;distancia
3738001001;316;3702301001;17559,340
3738001001;1400;3706901001;27287,201
3738001001;358;3708501001;19475,576
3738001001;972;3708501001;19475,576
3738001001;1490;3708501001;19475,576
3738001001;374;3708501004;22203,380
3738001001;1275;3709201001;21065,624
3738001001;1402;3709201001;21065,624
3738001001;144;3717001001;18617,526
3738001001;1487;3717001001;18617,526
3738001001;1399;3718701001;24215,241
3738001001;990;3720201001;15881,979
3738001001;595;3723801001;24079,086
3738001001;109;3724001001;23501,516
3738001001;347;3727401002;16811,360
3738001001;1520;3727401006;16358,652
3738001001;667;3727401011;16391,945
3738001001;695;3727402004;17552,597
3738001001;600;3727402011;17759,446
3738001001;966;3727402015;17798,609
3738001001;364;3727403003;17647,182
3738001001;128;3727403008;17903,838
3738001001;1458;3727403008;17903,838
3738001001;675;3727403010;15374,049
3738001001;1339;3727403014;17087,635
3738001001;400;3727403016;17144,498
3738001001;1544;3727403019;16778,069
3738001001;102;3727403020;17763,778
3738001001;1002;3727404004;16001,130
3738001001;1541;3727404008;15472,301
3738001001;412;3727404010;15101,918
3738001001;1437;3727404012;15843,580
3738001001;602;3727404017;15549,077
3738001001;1285;3727404021;15202,195
3738001001;306;3727405001;16581,260
3738001001;1352;3727405007;15926,945
3738001001;723;3727405012;16764,063
3738001001;1428;3727405014;17063,434
3738001001;974;3727405020;17327,058
3738001001;1516;3727405020;17327,058
3738001001;666;3727405025;16883,384
3738001001;1425;3727405025;16883,384
3738001001;436;3727406004;17164,166
3738001001;1434;3727406008;17214,651
3738001001;1309;3727406017;17661,286
3738001001;1482;3727406017;17661,286
3738001001;270;3729401004;21231,144
3738001001;1302;3729401004;21231,144
3738001001;1478;3729401005;20002,038
3738001001;709;3729401006;21271,664
3738001001;96;3732201002;27440,111
3738001001;1506;3732201002;27440,111
3738001001;278;3736201002;15894,905
3738001001;1388;3736901001;22309,759
3738001001;1367;4905801001;26373,506
3738001001;411;4912601001;19694,536
3738101001;376;3701401001;7116,979
3738101001;1497;3704401001;10063,602
3738101001;604;3716001001;22310,855
3738101001;677;3717302001;22325,227
3738101001;1398;3736401001;17075,180
3738101001;116;3737601002;20537,149
3738101001;392;3737601002;20537,149
3738101001;1110;4906501001;26237,605
3738201001;284;3708101001;12654,641
3738201001;301;3708201001;13041,620
3738201001;965;3708201001;13041,620
3738201001;1118;3708301001;12161,881
3738201001;1268;3724601001;13873,548
3738201001;405;3724601002;13898,672
3738201001;1528;3724602001;12014,559
3738201001;1264;3737401001;13467,748
3738201001;1411;0506501001;25887,885
3738201001;1448;0507401001;22748,932
3738201001;704;0511402001;15833,505
3738201001;319;0511701001;15083,741
3738201001;646;3703801001;19619,938
3738201001;1400;3706901001;28777,655
3738201001;315;3714801001;25661,137
3738201001;1537;3737501001;16621,545
3738201001;1139;4702001001;23688,872
3738201001;449;4703501001;22588,587
3738201001;1259;4703501001;22588,587
3738201001;727;4706501001;19152,675
4000101001;1261;4000101001;0,000
4000101001;950;4009401001;8621,782
4000101001;618;4011301001;14272,014
4000101001;994;4015201001;12241,593
4000101001;1136;4018001001;13328,961
4000101001;130;4019401004;13947,560
4000101001;649;4019401004;13947,560
4000101001;633;4019401005;13706,816
4000101001;720;4019403006;13872,503
4000101001;338;4019404001;13783,599
4000101001;468;4019404005;14092,457
4000101001;1356;4019404008;13517,913
4000101001;992;4019405001;14335,807
4000101001;712;4019405004;14340,184
4000101001;419;4019405006;14664,861
4000101001;1420;4019406001;14682,741
4000101001;982;4019407001;14258,792
4000101001;622;4021601001;6367,048
4000101001;1289;4021601001;6367,048
4000101001;1140;0520401001;26110,385
4000101001;948;4004101001;19335,712
4000101001;1368;4004101001;19335,712
4000101001;444;4004301001;22275,244
4000101001;261;4007601002;21198,342
4000101001;97;4007602002;25034,007
4000101001;1135;4007602002;25034,007
4000101001;1301;4007602003;22918,180
4000101001;1397;4011201001;15968,042
4000101001;1001;4014601001;22137,757
4000101001;264;4015501001;23674,644
4000101001;81;4018101001;22343,186
4000101001;256;4018101001;22343,186
4000101001;375;4018102001;22290,856
4000101001;1386;4018501001;16261,802
4000101001;640;4019405008;15409,118
4000101001;343;4019406005;15008,383
4000101001;1471;4019407003;15223,323
4000101001;153;4020301001;25409,769
4000101001;397;4020301001;25409,769
4000101001;1455;4020701001;23847,560
4000101001;156;4022501001;21088,780
4000101001;1003;4090601001;17902,284
4000101001;1470;4090601001;17902,284
4000201001;948;4004101001;9947,520
4000201001;1368;4004101001;9947,520
4000201001;1397;4011201001;10508,904
4000201001;130;4019401004;13312,961
4000201001;649;4019401004;13312,961
4000201001;633;4019401005;13564,662
4000201001;720;4019403006;13912,401
4000201001;338;4019404001;14407,445
4000201001;468;4019404005;14268,685
4000201001;992;4019405001;14019,817
4000201001;712;4019405004;14494,168
4000201001;419;4019405006;14861,231
4000201001;640;4019405008;14947,402
4000201001;1420;4019406001;13571,625
4000201001;343;4019406005;13735,632
4000201001;982;4019407001;13011,885
4000201001;1471;4019407003;12130,835
4000201001;153;4020301001;10290,414
4000201001;397;4020301001;10290,414
4000201001;1455;4020701001;12920,133
4000201001;324;4020801001;9345,257
4000201001;1003;4090601001;11611,060
4000201001;1470;4090601001;11611,060
4000201001;1261;4000101001;24875,352
4000201001;619;4000401001;19999,618
4000201001;984;4004001001;25298,073
4000201001;1460;4004001001;25298,073
4000201001;444;4004301001;19221,073
4000201001;1263;4008601001;21845,345
4000201001;1390;4008801001;29079,665
4000201001;950;4009401001;19618,978
4000201001;618;4011301001;25975,282
4000201001;402;4014101001;24286,507
4000201001;994;4015201001;29918,681
4000201001;264;4015501001;15723,930
4000201001;81;4018101001;17653,725
4000201001;256;4018101001;17653,725
4000201001;375;4018102001;23888,377
4000201001;1356;4019404008;15259,909
4000201001;622;4021601001;18510,131
4000201001;1289;4021601001;18510,131
4000301001;619;4000401001;14937,334
4000301001;299;4014901001;8486,916
4000301001;984;4004001001;24693,777
4000301001;1460;4004001001;24693,777
4000301001;377;4006301001;17337,129
4000301001;1514;4006301002;17472,147
4000301001;455;4006302001;17209,065
4000301001;1406;4006302003;21950,587
4000301001;1263;4008601001;16739,050
4000301001;1390;4008801001;15351,400
4000301001;402;4014101001;20899,309
4000301001;617;4017901001;16093,321
4000301001;324;4020801001;28118,346
4000301001;93;4021901001;26015,278
4000301001;1442;4703001001;16805,825
4000301001;362;4705401001;26010,583
4000301001;105;4711402002;26205,053
4000301001;1393;4711402002;26205,053
4000401001;619;4000401001;0,000
4000401001;1263;4008601001;7021,351
4000401001;402;4014101001;13145,066
4000401001;324;4020801001;14412,887
4000401001;984;4004001001;19198,428
4000401001;1460;4004001001;19198,428
4000401001;948;4004101001;19490,561
4000401001;1368;4004101001;19490,561
4000401001;444;4004301001;19486,650
4000401001;377;4006301001;25798,708
4000401001;1514;4006301002;26132,954
4000401001;455;4006302001;25399,222
4000401001;1406;4006302003;23486,325
4000401001;1390;4008801001;15161,623
4000401001;1397;4011201001;29123,856
4000401001;957;4014501001;27172,194
4000401001;1124;4014501001;27172,194
4000401001;299;4014901001;22945,023
4000401001;617;4017901001;18971,359
4000401001;153;4020301001;29889,826
4000401001;397;4020301001;29889,826
4000501001;456;0901801004;28141,752
4000501001;1303;0901801004;28141,752
4000501001;970;0901801005;27875,200
4000501001;346;0901801008;28595,163
4000501001;458;0901802001;29305,555
4000501001;719;0901803003;28485,043
4000501001;1105;0901803008;29106,843
4000501001;1132;0914101001;24837,484
4000501001;1416;0921801001;21334,482
4000501001;615;0926101001;26053,421
4000501001;958;0926101001;26053,421
4000501001;945;4002401001;16121,333
4000501001;1369;4002401001;16121,333
4000501001;603;4003201001;16761,155
4000501001;290;4017001001;19056,841
4000501001;1300;4017001001;19056,841
4000501001;1131;4210301001;20185,497
4000501001;85;4216201001;27828,195
4000501001;114;4216201001;27828,195
4000501001;741;4216201001;27828,195
4000601001;984;4004001001;6545,527
4000601001;1460;4004001001;6545,527
4000601001;1390;4008801001;14440,022
4000601001;619;4000401001;25715,349
4000601001;603;4003201001;17902,778
4000601001;324;4020801001;21431,388
4000701001;984;4004001001;23261,817
4000701001;1460;4004001001;23261,817
4000701001;1397;4011201001;26471,440
4000701001;264;4015501001;20761,955
4000701001;81;4018101001;23272,221
4000701001;256;4018101001;23272,221
4000701001;375;4018102001;28820,922
4000701001;130;4019401004;28408,903
4000701001;649;4019401004;28408,903
4000701001;633;4019401005;28657,451
4000701001;720;4019403006;28554,796
4000701001;338;4019404001;28732,824
4000701001;468;4019404005;28437,211
4000701001;1356;4019404008;29189,359
4000701001;992;4019405001;28171,391
4000701001;712;4019405004;28287,027
4000701001;419;4019405006;28133,274
4000701001;640;4019405008;27561,208
4000701001;1420;4019406001;27776,311
4000701001;343;4019406005;27526,095
4000701001;982;4019407001;28091,149
4000701001;1471;4019407003;27116,469
4000701001;153;4020301001;16984,911
4000701001;397;4020301001;16984,911
4000701001;1455;4020701001;19223,220
4000701001;324;4020801001;19358,555
4000701001;1003;4090601001;24520,969
4000701001;1470;4090601001;24520,969
4000801001;456;0901801004;28583,974
4000801001;1303;0901801004;28583,974
4000801001;970;0901801005;28253,726
4000801001;346;0901801008;28952,669
4000801001;458;0901802001;29617,075
4000801001;719;0901803003;28668,984
4000801001;1105;0901803008;29354,537
4000801001;1132;0914101001;25473,709
4000801001;1416;0921801001;22455,711
4000801001;615;0926101001;24186,113
4000801001;958;0926101001;24186,113
4000801001;945;4002401001;15163,231
4000801001;1369;4002401001;15163,231
4000801001;603;4003201001;19851,703
4000801001;290;4017001001;19669,689
4000801001;1300;4017001001;19669,689
4000801001;1131;4210301001;17326,803
4000801001;85;4216201001;24485,222
4000801001;114;4216201001;24485,222
4000801001;741;4216201001;24485,222
4000901001;456;0901801004;23072,085
4000901001;1303;0901801004;23072,085
4000901001;970;0901801005;23379,682
4000901001;346;0901801008;23907,119
4000901001;458;0901802001;24621,779
4000901001;942;0901802005;26248,659
4000901001;719;0901803003;25049,654
4000901001;1105;0901803008;24955,528
4000901001;1132;0914101001;20221,433
4000901001;1416;0921801001;15989,074
4000901001;115;0932101001;28159,236
4000901001;286;0932101001;28159,236
4000901001;603;4003201001;21197,879
4000901001;984;4004001001;25528,300
4000901001;1460;4004001001;25528,300
4000901001;1390;4008801001;21785,270
4001001001;86;0501602005;14899,222
4001001001;462;4005701002;11479,379
4001001001;321;4013801002;6084,181
4001001001;1386;4018501001;12655,349
4001001001;671;0501602002;15411,187
4001001001;385;0501602004;17029,640
4001001001;623;0515201001;21586,894
4001001001;1140;0520401001;21662,958
4001001001;1261;4000101001;28899,765
4001001001;444;4004301001;22731,096
4001001001;1406;4006302003;28955,873
4001001001;950;4009401001;24888,941
4001001001;402;4014101001;27709,300
4001001001;957;4014501001;16442,521
4001001001;1124;4014501001;16442,521
4001001001;1136;4018001001;18220,426
4001001001;1395;4701101001;22887,543
4001001001;941;4710402001;22189,781
4001001001;1538;4710402001;22189,781
4001001001;1545;4711201002;27848,848
4001201001;1263;4008601001;4931,108
4001201001;619;4000401001;7820,159
4001201001;948;4004101001;13132,226
4001201001;1368;4004101001;13132,226
4001201001;444;4004301001;11667,990
4001201001;402;4014101001;8030,295
4001201001;984;4004001001;25533,190
4001201001;1460;4004001001;25533,190
4001201001;462;4005701002;29650,713
4001201001;377;4006301001;26983,392
4001201001;1514;4006301002;27378,545
4001201001;455;4006302001;26496,571
4001201001;1406;4006302003;21407,827
4001201001;1390;4008801001;22872,757
4001201001;950;4009401001;23224,038
4001201001;1397;4011201001;24230,038
4001201001;321;4013801002;29038,969
4001201001;957;4014501001;21482,390
4001201001;1124;4014501001;21482,390
4001201001;299;4014901001;27865,191
4001201001;617;4017901001;18599,162
4001201001;1386;4018501001;28555,655
4001201001;130;4019401004;26496,181
4001201001;649;4019401004;26496,181
4001201001;633;4019401005;26651,066
4001201001;720;4019403006;27214,036
4001201001;338;4019404001;27763,349
4001201001;468;4019404005;27786,363
4001201001;1356;4019404008;28607,228
4001201001;992;4019405001;27637,705
4001201001;712;4019405004;28193,135
4001201001;419;4019405006;28779,250
4001201001;640;4019405008;29236,341
4001201001;1420;4019406001;27314,192
4001201001;343;4019406005;27697,629
4001201001;982;4019407001;26328,326
4001201001;1471;4019407003;25876,913
4001201001;153;4020301001;27384,090
4001201001;397;4020301001;27384,090
4001201001;1455;4020701001;29808,984
4001201001;324;4020801001;15520,386
4001201001;622;4021601001;26550,945
4001201001;1289;4021601001;26550,945
4001201001;1003;4090601001;26822,317
4001201001;1470;4090601001;26822,317
4001301001;299;4014901001;9259,954
4001301001;1442;4703001001;13537,068
4001301001;1293;0925601001;29606,133
4001301001;115;0932101001;26776,366
4001301001;286;0932101001;26776,366
4001301001;619;4000401001;26699,228
4001301001;377;4006301001;22717,245
4001301001;1514;4006301002;22613,525
4001301001;455;4006302001;22888,049
4001301001;1263;4008601001;29106,052
4001301001;1390;4008801001;20641,087
4001301001;617;4017901001;25739,161
4001301001;362;4705401001;23521,879
4001301001;105;4711402002;16747,404
4001301001;1393;4711402002;16747,404
4001301001;629;4712901001;27929,729
4001401001;1416;0921801001;11836,670
4001401001;456;0901801004;18227,564
4001401001;1303;0901801004;18227,564
4001401001;970;0901801005;18580,215
4001401001;346;0901801008;19062,710
4001401001;458;0901802001;19747,873
4001401001;942;0901802005;21159,046
4001401001;719;0901803003;20282,550
4001401001;1105;0901803008;20119,222
4001401001;1132;0914101001;15620,072
4001401001;115;0932101001;23673,459
4001401001;286;0932101001;23673,459
4001401001;603;4003201001;24990,593
4001401001;1390;4008801001;26091,750
4001501001;671;0501602002;14786,478
4001501001;86;0501602005;13462,324
4001501001;321;4013801002;9598,482
4001501001;1386;4018501001;11051,177
4001501001;385;0501602004;15701,948
4001501001;623;0515201001;19913,772
4001501001;1140;0520401001;18039,672
4001501001;1261;4000101001;26915,830
4001501001;444;4004301001;23838,482
4001501001;462;4005701002;15126,967
4001501001;950;4009401001;23909,081
4001501001;957;4014501001;19664,796
4001501001;1124;4014501001;19664,796
4001501001;1136;4018001001;15329,863
4001501001;622;4021601001;29311,581
4001501001;1289;4021601001;29311,581
4001501001;1395;4701101001;24640,114
4001501001;941;4710402001;24774,198
4001501001;1538;4710402001;24774,198
4001601001;603;4003201001;7536,000
4001601001;1416;0921801001;28004,937
4001601001;984;4004001001;17775,746
4001601001;1460;4004001001;17775,746
4001601001;1390;4008801001;21228,820
4001601001;290;4017001001;25395,772
4001601001;1300;4017001001;25395,772
4001701001;950;4009401001;3652,852
4001701001;1261;4000101001;9113,615
4001701001;948;4004101001;14550,401
4001701001;1368;4004101001;14550,401
4001701001;444;4004301001;14052,871
4001701001;1136;4018001001;11603,615
4001701001;1386;4018501001;9406,533
4001701001;622;4021601001;9036,022
4001701001;1289;4021601001;9036,022
4001701001;1140;0520401001;25627,387
4001701001;462;4005701002;27950,213
4001701001;1263;4008601001;28371,928
4001701001;1397;4011201001;17497,215
4001701001;618;4011301001;22392,707
4001701001;321;4013801002;22813,494
4001701001;402;4014101001;25202,329
4001701001;957;4014501001;25416,995
4001701001;1124;4014501001;25416,995
4001701001;994;4015201001;21269,433
4001701001;264;4015501001;27523,602
4001701001;81;4018101001;27000,908
4001701001;256;4018101001;27000,908
4001701001;375;4018102001;28829,648
4001701001;130;4019401004;16817,718
4001701001;649;4019401004;16817,718
4001701001;633;4019401005;16682,459
