CUSEC,dist_min_inclusión_social_km,n_inclusión_social_1km,n_inclusión_social_5km,n_inclusión_social_15km,n_inclusión_social_30km,disp_ponderada_inclusión_social,dist_min_población_general_km,n_población_general_1km,n_población_general_5km,n_población_general_15km,n_población_general_30km,disp_ponderada_población_general,dist_min_toxicomanías_y_adicciones_km,n_toxicomanías_y_adicciones_1km,n_toxicomanías_y_adicciones_5km,n_toxicomanías_y_adicciones_15km,n_toxicomanías_y_adicciones_30km,disp_ponderada_toxicomanías_y_adicciones,dist_min_personas_con_discapacidad_km,n_personas_con_discapacidad_1km,n_personas_con_discapacidad_5km,n_personas_con_discapacidad_15km,n_personas_con_discapacidad_30km,disp_ponderada_personas_con_discapacidad,dist_min_familia_km,n_familia_1km,n_familia_5km,n_familia_15km,n_familia_30km,disp_ponderada_familia,dist_min_mujer_km,n_mujer_1km,n_mujer_5km,n_mujer_15km,n_mujer_30km,disp_ponderada_mujer,dist_min_infancia_y_juventud_km,n_infancia_y_juventud_1km,n_infancia_y_juventud_5km,n_infancia_y_juventud_15km,n_infancia_y_juventud_30km,disp_ponderada_infancia_y_juventud,dist_min_voluntariado_km,n_voluntariado_1km,n_voluntariado_5km,n_voluntariado_15km,n_voluntariado_30km,disp_ponderada_voluntariado,dist_min_personas_mayores_km,n_personas_mayores_1km,n_personas_mayores_5km,n_personas_mayores_15km,n_personas_mayores_30km,disp_ponderada_personas_mayores
3412002003,6.4415602961773555,0,0,14,16,4.4,6.19487038498111,0,0,12,12,3.5999999999999996,6.4415602961773555,0,0,6,6,1.7999999999999998,6.4415602961773555,0,0,3,3,0.8999999999999999,6.19487038498111,0,0,3,3,0.8999999999999999,6.4415602961773555,0,0,5,5,1.5,4.981006724332419,0,1,6,6,2.1,7.620179256328703,0,0,1,1,0.3,6.19487038498111,0,0,10,14,3.4
3412003001,0.553480225546788,6,14,16,16,11.4,0.3894122354943611,9,12,12,12,10.8,0.553480225546788,2,6,6,6,4.4,0.553480225546788,2,3,3,3,2.6,0.3894122354943611,2,3,3,3,2.6,0.553480225546788,2,5,5,5,3.8,0.3894122354943611,2,5,6,6,4.1,1.481278959211904,0,1,1,1,0.6,0.3894122354943611,6,10,10,15,8.9
3412003002,0.7091840276764249,6,14,16,16,11.4,0.26715058083180737,9,12,12,12,10.8,0.7091840276764249,2,6,6,6,4.4,0.7091840276764249,2,3,3,3,2.6,0.26715058083180737,2,3,3,3,2.6,0.7091840276764249,2,5,5,5,3.8,0.26715058083180737,2,5,6,6,4.1,1.5502516455097932,0,1,1,1,0.6,0.26715058083180737,6,10,10,15,8.9
3412003004,0.6715989198320109,6,14,16,16,11.4,0.5027552931112209,9,12,12,12,10.8,0.6715989198320109,2,6,6,6,4.4,0.6715989198320109,2,3,3,3,2.6,0.5027552931112209,2,3,3,3,2.6,0.6715989198320109,2,5,5,5,3.8,0.5027552931112209,2,5,6,6,4.1,1.707404008520939,0,1,1,1,0.6,0.5027552931112209,6,10,10,15,8.9
3412003005,0.9078749466864774,6,14,16,16,11.4,0.66731827266428,9,12,12,12,10.8,0.9078749466864774,2,6,6,6,4.4,0.9078749466864774,2,3,3,3,2.6,0.66731827266428,2,3,3,3,2.6,0.9078749466864774,2,5,5,5,3.8,0.66731827266428,2,5,6,6,4.1,1.9753337925535366,0,1,1,1,0.6,0.66731827266428,6,10,10,15,8.9
3412004001,0.4537282066236689,6,14,16,16,11.4,0.4537282066236689,9,12,12,12,10.8,0.4537282066236689,2,6,6,6,4.4,0.4537282066236689,2,3,3,3,2.6,0.4537282066236689,2,3,3,3,2.6,0.4537282066236689,2,5,5,5,3.8,0.4537282066236689,2,5,6,6,4.1,1.6226652303672424,0,1,1,1,0.6,0.4537282066236689,6,10,10,15,8.9
3412004002,0.680411501638427,6,14,16,16,11.4,0.680411501638427,9,12,12,12,10.8,0.680411501638427,2,6,6,6,4.4,0.680411501638427,2,3,3,3,2.6,0.680411501638427,2,3,3,3,2.6,0.680411501638427,2,5,5,5,3.8,0.680411501638427,2,5,6,6,4.1,1.8450892742600895,0,1,1,1,0.6,0.680411501638427,6,10,10,15,8.9
3412004003,0.5529738948042022,6,14,16,16,11.4,0.5529738948042022,4,12,12,12,8.8,0.5529738948042022,2,6,6,6,4.4,0.5529738948042022,2,3,3,3,2.6,0.5529738948042022,1,3,3,3,2.2,0.5529738948042022,2,5,5,5,3.8,0.5529738948042022,1,5,6,6,3.6999999999999997,1.8380754991822785,0,1,1,1,0.6,0.5529738948042022,5,10,10,15,8.5
3412004004,0.24306160909821348,6,14,16,16,11.4,0.24306160909821348,9,12,12,12,10.8,0.24306160909821348,2,6,6,6,4.4,0.24306160909821348,2,3,3,3,2.6,0.24306160909821348,2,3,3,3,2.6,0.24306160909821348,2,5,5,5,3.8,0.24306160909821348,2,5,6,6,4.1,1.537925430129966,0,1,1,1,0.6,0.24306160909821348,6,10,10,15,8.9
3412004005,1.583457755313622,0,14,16,16,9.0,1.583457755313622,0,12,12,12,7.199999999999999,1.583457755313622,0,6,6,6,3.5999999999999996,1.583457755313622,0,3,3,3,1.7999999999999998,1.583457755313622,0,3,3,3,1.7999999999999998,1.583457755313622,0,5,5,5,3.0,1.583457755313622,0,5,6,6,3.3,2.5320431461825663,0,1,1,1,0.6,1.583457755313622,0,10,10,15,6.5
3412004006,0.7825434751214216,6,14,16,16,11.4,0.7825434751214216,9,12,12,12,10.8,0.7825434751214216,2,6,6,6,4.4,0.7825434751214216,2,3,3,3,2.6,0.7825434751214216,2,3,3,3,2.6,0.7825434751214216,2,5,5,5,3.8,0.7825434751214216,2,5,6,6,4.1,2.011247820465423,0,1,1,1,0.6,0.7825434751214216,6,10,10,15,8.9
3412004007,0.6397946083404451,6,14,16,16,11.4,0.6397946083404451,4,12,12,12,8.8,0.6397946083404451,2,6,6,6,4.4,0.6397946083404451,2,3,3,3,2.6,0.6397946083404451,1,3,3,3,2.2,0.6397946083404451,2,5,5,5,3.8,0.6397946083404451,1,5,6,6,3.6999999999999997,1.9289983285995929,0,1,1,1,0.6,0.6397946083404451,5,10,10,15,8.5
3412004008,0.6434901150656438,6,14,16,16,11.4,0.6434901150656438,4,12,12,12,8.8,0.6434901150656438,2,6,6,6,4.4,0.6434901150656438,2,3,3,3,2.6,0.6434901150656438,1,3,3,3,2.2,0.6434901150656438,2,5,5,5,3.8,0.6434901150656438,1,5,6,6,3.6999999999999997,1.8650760887120803,0,1,1,1,0.6,0.6434901150656438,5,10,10,15,8.5
3412004009,0.5939561546805737,6,14,16,16,11.4,0.5939561546805737,9,12,12,12,10.8,0.5939561546805737,2,6,6,6,4.4,0.5939561546805737,2,3,3,3,2.6,0.5939561546805737,2,3,3,3,2.6,0.5939561546805737,2,5,5,5,3.8,0.5939561546805737,2,5,6,6,4.1,1.8390884558306348,0,1,1,1,0.6,0.5939561546805737,6,10,10,15,8.9
3412005001,1.6113187016395902,0,14,16,16,9.0,0.8002055061449678,5,12,12,12,9.2,1.6113187016395902,0,6,6,6,3.5999999999999996,1.6113187016395902,0,3,3,3,1.7999999999999998,0.8002055061449678,1,3,3,3,2.2,1.6113187016395902,0,5,5,5,3.0,0.8002055061449678,1,5,6,6,3.6999999999999997,2.238101098820885,0,1,1,1,0.6,0.8002055061449678,1,10,10,15,6.8999999999999995
3412005002,1.5072591125230297,0,14,16,16,9.0,0.61684654759594,5,12,12,12,9.2,1.5072591125230297,0,6,6,6,3.5999999999999996,1.5072591125230297,0,3,3,3,1.7999999999999998,0.61684654759594,1,3,3,3,2.2,1.5072591125230297,0,5,5,5,3.0,0.61684654759594,1,5,6,6,3.6999999999999997,1.9286030861418308,0,1,1,1,0.6,0.61684654759594,1,10,10,15,6.8999999999999995
3412005003,1.2613795944140787,0,14,16,16,9.0,0.3679592037252245,5,12,12,12,9.2,1.2613795944140787,0,6,6,6,3.5999999999999996,1.2613795944140787,0,3,3,3,1.7999999999999998,0.3679592037252245,1,3,3,3,2.2,1.2613795944140787,0,5,5,5,3.0,0.3679592037252245,1,5,6,6,3.6999999999999997,1.6699380893487972,0,1,1,1,0.6,0.3679592037252245,1,10,10,15,6.8999999999999995
3412005004,0.0,7,14,16,16,11.799999999999999,0.0,2,12,12,12,8.0,0.0,3,6,6,6,4.8,1.2949391111999007,0,3,3,3,1.7999999999999998,0.0,1,3,3,3,2.2,0.0,3,5,5,5,4.2,0.0,2,5,6,6,4.1,0.0,1,1,1,1,1.0,0.0,3,10,10,15,7.7
3412005005,0.6445051135709368,6,14,16,16,11.4,0.2941601981306296,9,12,12,12,10.8,0.6445051135709368,2,6,6,6,4.4,0.6445051135709368,2,3,3,3,2.6,0.2941601981306296,2,3,3,3,2.6,0.6445051135709368,2,5,5,5,3.8,0.2941601981306296,2,5,6,6,4.1,1.2489730303406243,0,1,1,1,0.6,0.2941601981306296,6,10,10,15,8.9
3412005006,0.8945464855222733,6,14,16,16,11.4,0.0,9,12,12,12,10.8,0.8945464855222733,2,6,6,6,4.4,0.8945464855222733,2,3,3,3,2.6,0.0,2,3,3,3,2.6,0.8945464855222733,2,5,5,5,3.8,0.0,2,5,6,6,4.1,1.4830312213455772,0,1,1,1,0.6,0.0,6,10,10,15,8.9
3412005007,0.5895430331436615,13,14,16,16,14.2,0.5895430331436615,11,12,12,12,11.6,0.5895430331436615,5,6,6,6,5.6,0.5895430331436615,2,3,3,3,2.6,0.5895430331436615,3,3,3,3,3.0,0.5895430331436615,5,5,5,5,5.0,0.5895430331436615,4,5,6,6,4.8999999999999995,0.9223506199991026,1,1,1,1,1.0,0.5895430331436615,9,10,10,15,10.1
3412005008,0.5687777070882452,6,14,16,16,11.4,0.4338331826396886,9,12,12,12,10.8,0.5687777070882452,2,6,6,6,4.4,0.5687777070882452,2,3,3,3,2.6,0.4338331826396886,2,3,3,3,2.6,0.5687777070882452,2,5,5,5,3.8,0.4338331826396886,2,5,6,6,4.1,1.123658361709584,0,1,1,1,0.6,0.4338331826396886,6,10,10,15,8.9
3412005009,1.2196821158263942,0,14,16,16,9.0,0.3938984472079402,5,12,12,12,9.2,1.2196821158263942,0,6,6,6,3.5999999999999996,1.2196821158263942,0,3,3,3,1.7999999999999998,0.3938984472079402,1,3,3,3,2.2,1.2196821158263942,0,5,5,5,3.0,0.3938984472079402,1,5,6,6,3.6999999999999997,1.4596711073220308,0,1,1,1,0.6,0.3938984472079402,1,10,10,15,6.8999999999999995
3412005010,1.3566910256661375,0,14,16,16,9.0,0.6350944350011751,5,12,12,12,9.2,1.3566910256661375,0,6,6,6,3.5999999999999996,1.3693629708942883,0,3,3,3,1.7999999999999998,0.6350944350011751,1,3,3,3,2.2,1.3566910256661375,0,5,5,5,3.0,0.6350944350011751,1,5,6,6,3.6999999999999997,1.3566910256661375,0,1,1,1,0.6,0.6350944350011751,1,10,10,15,6.8999999999999995
3412005011,1.2472556199024176,0,14,16,16,9.0,1.1244941096063075,0,12,12,12,7.199999999999999,1.2472556199024176,0,6,6,6,3.5999999999999996,1.7091692428368477,0,3,3,3,1.7999999999999998,1.1244941096063075,0,3,3,3,1.7999999999999998,1.2472556199024176,0,5,5,5,3.0,1.1244941096063075,0,5,6,6,3.3,1.2472556199024176,0,1,1,1,0.6,1.1244941096063075,0,10,10,15,6.5
3412005012,0.8206483341524209,6,14,16,16,11.4,0.23286272053429213,9,12,12,12,10.8,0.8206483341524209,2,6,6,6,4.4,0.8206483341524209,2,3,3,3,2.6,0.23286272053429213,2,3,3,3,2.6,0.8206483341524209,2,5,5,5,3.8,0.23286272053429213,2,5,6,6,4.1,1.2508945569127032,0,1,1,1,0.6,0.23286272053429213,6,10,10,15,8.9
3412005013,0.0,1,14,16,16,9.4,0.0,1,12,12,12,7.6,0.0,1,6,6,6,4.0,0.0,1,3,3,3,2.2,2.4385231752398577,0,3,3,3,1.7999999999999998,2.976404580411516,0,5,5,5,3.0,0.0,1,5,6,6,3.6999999999999997,2.976404580411516,0,1,1,1,0.6,0.0,1,10,10,15,6.8999999999999995
3412005014,0.7214551530353887,7,14,16,16,11.799999999999999,0.7214551530353887,2,12,12,12,8.0,0.7214551530353887,3,6,6,6,4.8,1.348447584082544,0,3,3,3,1.7999999999999998,0.7214551530353887,1,3,3,3,2.2,0.7214551530353887,3,5,5,5,4.2,0.7214551530353887,2,5,6,6,4.1,0.7214551530353887,1,1,1,1,1.0,0.7214551530353887,3,10,10,15,7.7
3412005015,0.9812363932073077,6,14,16,16,11.4,0.24104091780497,9,12,12,12,10.8,0.9812363932073077,2,6,6,6,4.4,0.9812363932073077,2,3,3,3,2.6,0.24104091780497,2,3,3,3,2.6,0.9812363932073077,2,5,5,5,3.8,0.24104091780497,2,5,6,6,4.1,1.320063791328865,0,1,1,1,0.6,0.24104091780497,6,10,10,15,8.9
