Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Total;2021;59
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Ocupado/a;2023;14
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Ocupado/a;2022;18
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Ocupado/a;2021;18
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Parado/a;2023;3
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Parado/a;2022;5
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Parado/a;2021;5
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;30
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;29
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;32
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Otra situación de inactividad;2023;3
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Otra situación de inactividad;2022;0
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Otra situación de inactividad;2021;2
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Estudiante;2023;1
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Estudiante;2022;2
37 Salamanca;37003 Ahigal de los Aceiteros;;Hombres;Estudiante;2021;2
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Total;2023;40
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Total;2022;43
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Total;2021;50
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Ocupado/a;2023;17
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Ocupado/a;2022;16
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Ocupado/a;2021;16
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Parado/a;2023;1
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Parado/a;2022;1
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Parado/a;2021;1
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;6
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;7
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;8
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Otra situación de inactividad;2023;15
37 Salamanca;37003 Ahigal de los Aceiteros;;Mujeres;Otra situación de inactividad;2022;17
