Provincias;Municipios;Secciones;Sexo;Relación con la actividad;Periodo;Total
40 Segovia;;;Mujeres;Total;2022;66.397
40 Segovia;;;Mujeres;Total;2021;66.160
40 Segovia;;;Mujeres;Ocupado/a;2023;31.169
40 Segovia;;;Mujeres;Ocupado/a;2022;30.688
40 Segovia;;;Mujeres;Ocupado/a;2021;29.349
40 Segovia;;;Mujeres;Parado/a;2023;3.510
40 Segovia;;;Mujeres;Parado/a;2022;3.659
40 Segovia;;;Mujeres;Parado/a;2021;4.942
40 Segovia;;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;10.049
40 Segovia;;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;9.597
40 Segovia;;;Mujeres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;9.176
40 Segovia;;;Mujeres;Otra situación de inactividad;2023;18.188
40 Segovia;;;Mujeres;Otra situación de inactividad;2022;18.103
40 Segovia;;;Mujeres;Otra situación de inactividad;2021;18.359
40 Segovia;;;Mujeres;Estudiante;2023;4.419
40 Segovia;;;Mujeres;Estudiante;2022;4.350
40 Segovia;;;Mujeres;Estudiante;2021;4.334
40 Segovia;40001 Abades;;Total;Total;2023;731
40 Segovia;40001 Abades;;Total;Total;2022;721
40 Segovia;40001 Abades;;Total;Total;2021;712
40 Segovia;40001 Abades;;Total;Ocupado/a;2023;420
40 Segovia;40001 Abades;;Total;Ocupado/a;2022;413
40 Segovia;40001 Abades;;Total;Ocupado/a;2021;408
40 Segovia;40001 Abades;;Total;Parado/a;2023;18
40 Segovia;40001 Abades;;Total;Parado/a;2022;24
40 Segovia;40001 Abades;;Total;Parado/a;2021;30
40 Segovia;40001 Abades;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;132
40 Segovia;40001 Abades;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;129
40 Segovia;40001 Abades;;Total;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;126
40 Segovia;40001 Abades;;Total;Otra situación de inactividad;2023;127
40 Segovia;40001 Abades;;Total;Otra situación de inactividad;2022;117
40 Segovia;40001 Abades;;Total;Otra situación de inactividad;2021;111
40 Segovia;40001 Abades;;Total;Estudiante;2023;34
40 Segovia;40001 Abades;;Total;Estudiante;2022;38
40 Segovia;40001 Abades;;Total;Estudiante;2021;37
40 Segovia;40001 Abades;;Hombres;Total;2023;352
40 Segovia;40001 Abades;;Hombres;Total;2022;348
40 Segovia;40001 Abades;;Hombres;Total;2021;350
40 Segovia;40001 Abades;;Hombres;Ocupado/a;2023;231
40 Segovia;40001 Abades;;Hombres;Ocupado/a;2022;226
40 Segovia;40001 Abades;;Hombres;Ocupado/a;2021;224
40 Segovia;40001 Abades;;Hombres;Parado/a;2023;7
40 Segovia;40001 Abades;;Hombres;Parado/a;2022;9
40 Segovia;40001 Abades;;Hombres;Parado/a;2021;15
40 Segovia;40001 Abades;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2023;96
40 Segovia;40001 Abades;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2022;92
40 Segovia;40001 Abades;;Hombres;Perceptor/a pensión de incapacidad, jubilación, prejubilación;2021;90
40 Segovia;40001 Abades;;Hombres;Otra situación de inactividad;2023;14
40 Segovia;40001 Abades;;Hombres;Otra situación de inactividad;2022;11
40 Segovia;40001 Abades;;Hombres;Otra situación de inactividad;2021;10
40 Segovia;40001 Abades;;Hombres;Estudiante;2023;4
40 Segovia;40001 Abades;;Hombres;Estudiante;2022;10
40 Segovia;40001 Abades;;Hombres;Estudiante;2021;11
40 Segovia;40001 Abades;;Mujeres;Total;2023;379
40 Segovia;40001 Abades;;Mujeres;Total;2022;373
40 Segovia;40001 Abades;;Mujeres;Total;2021;362
40 Segovia;40001 Abades;;Mujeres;Ocupado/a;2023;189
40 Segovia;40001 Abades;;Mujeres;Ocupado/a;2022;187
40 Segovia;40001 Abades;;Mujeres;Ocupado/a;2021;184
