servicio_id;distancia;Seccion_id
333;6678,332;54
1204;6678,332;54
2054;6678,332;54
3487;6678,332;54
3494;6678,332;54
4437;6678,332;54
4994;6678,332;54
5317;6678,332;54
5320;6678,332;54
7189;6678,332;54
335;6061,928;54
1203;6061,928;54
2057;6061,928;54
2058;6061,928;54
3481;6061,928;54
7187;6061,928;54
7195;6061,928;54
7736;6061,928;54
1215;12313,318;54
335;14925,923;55
1203;14925,923;55
2057;14925,923;55
2058;14925,923;55
3481;14925,923;55
7187;14925,923;55
7195;14925,923;55
7736;14925,923;55
23;12318,478;55
26;12318,478;55
329;12318,478;55
334;12318,478;55
339;12318,478;55
2055;12318,478;55
2338;12318,478;55
3480;12318,478;55
5005;12318,478;55
5322;12318,478;55
6218;12318,478;55
6224;12318,478;55
24;12459,300;55
764;12459,300;55
1200;12459,300;55
2056;12459,300;55
2909;12459,300;55
3498;12459,300;55
4993;12459,300;55
6220;12459,300;55
1215;5234,867;55
52;18630,873;55
333;18630,873;55
1204;18630,873;55
2054;18630,873;55
3487;18630,873;55
3494;18630,873;55
4437;18630,873;55
4994;18630,873;55
5317;18630,873;55
5320;18630,873;55
7189;18630,873;55
24;0,000;56
764;0,000;56
1200;0,000;56
2056;0,000;56
2909;0,000;56
3498;0,000;56
4993;0,000;56
6220;0,000;56
23;2023,247;56
26;2023,247;56
329;2023,247;56
334;2023,247;56
339;2023,247;56
2055;2023,247;56
2338;2023,247;56
3480;2023,247;56
5005;2023,247;56
5322;2023,247;56
6218;2023,247;56
6224;2023,247;56
52;6530,496;56
333;6530,496;56
1204;6530,496;56
2054;6530,496;56
3487;6530,496;56
3494;6530,496;56
4437;6530,496;56
4994;6530,496;56
5317;6530,496;56
5320;6530,496;56
7189;6530,496;56
335;7165,102;56
1203;7165,102;56
2057;7165,102;56
2058;7165,102;56
3481;7165,102;56
7187;7165,102;56
7195;7165,102;56
7736;7165,102;56
1215;11455,505;56
24;4186,384;57
764;4186,384;57
1200;4186,384;57
2056;4186,384;57
2909;4186,384;57
3498;4186,384;57
4993;4186,384;57
6220;4186,384;57
52;8469,511;57
333;8469,511;57
1204;8469,511;57
2054;8469,511;57
3487;8469,511;57
3494;8469,511;57
4437;8469,511;57
4994;8469,511;57
5317;8469,511;57
5320;8469,511;57
7189;8469,511;57
335;10979,734;57
1203;10979,734;57
2057;10979,734;57
2058;10979,734;57
3481;10979,734;57
7187;10979,734;57
7195;10979,734;57
7736;10979,734;57
23;5807,822;57
26;5807,822;57
329;5807,822;57
334;5807,822;57
339;5807,822;57
2055;5807,822;57
2338;5807,822;57
3480;5807,822;57
5005;5807,822;57
5322;5807,822;57
6218;5807,822;57
6224;5807,822;57
1215;8077,038;57
23;1052,883;58
26;1052,883;58
329;1052,883;58
334;1052,883;58
339;1052,883;58
2055;1052,883;58
2338;1052,883;58
3480;1052,883;58
5005;1052,883;58
5322;1052,883;58
6218;1052,883;58
6224;1052,883;58
24;1115,389;58
764;1115,389;58
1200;1115,389;58
2056;1115,389;58
2909;1115,389;58
3498;1115,389;58
4993;1115,389;58
6220;1115,389;58
52;7447,478;58
333;7447,478;58
1204;7447,478;58
2054;7447,478;58
3487;7447,478;58
3494;7447,478;58
4437;7447,478;58
4994;7447,478;58
5317;7447,478;58
5320;7447,478;58
7189;7447,478;58
335;6275,316;58
1203;6275,316;58
2057;6275,316;58
2058;6275,316;58
3481;6275,316;58
7187;6275,316;58
7195;6275,316;58
7736;6275,316;58
1215;11426,856;58
3514;0,000;59
6248;0,000;59
7396;0,000;59
3235;24030,153;59
3870;24030,153;59
4826;24030,153;59
3514;1916,809;60
6248;1916,809;60
7396;1916,809;60
3235;25072,974;60
3870;25072,974;60
4826;25072,974;60
52;26221,638;61
333;26221,638;61
1204;26221,638;61
2054;26221,638;61
3487;26221,638;61
3494;26221,638;61
4437;26221,638;61
4994;26221,638;61
5317;26221,638;61
5320;26221,638;61
7189;26221,638;61
335;15132,921;61
1203;15132,921;61
2057;15132,921;61
2058;15132,921;61
3481;15132,921;61
7187;15132,921;61
7195;15132,921;61
7736;15132,921;61
23;19256,248;61
26;19256,248;61
329;19256,248;61
334;19256,248;61
339;19256,248;61
2055;19256,248;61
2338;19256,248;61
3480;19256,248;61
5005;19256,248;61
5322;19256,248;61
6218;19256,248;61
6224;19256,248;61
24;21227,933;61
764;21227,933;61
1200;21227,933;61
2056;21227,933;61
2909;21227,933;61
3498;21227,933;61
4993;21227,933;61
6220;21227,933;61
1215;24788,991;61
6269;20666,628;61
6269;11434,906;62
335;23947,842;62
1203;23947,842;62
2057;23947,842;62
2058;23947,842;62
3481;23947,842;62
7187;23947,842;62
7195;23947,842;62
7736;23947,842;62
23;28410,616;62
26;28410,616;62
329;28410,616;62
334;28410,616;62
339;28410,616;62
2055;28410,616;62
2338;28410,616;62
3480;28410,616;62
5005;28410,616;62
5322;28410,616;62
6218;28410,616;62
6224;28410,616;62
3514;9109,804;64
6248;9109,804;64
7396;9109,804;64
3235;17698,816;64
3870;17698,816;64
4826;17698,816;64
3972;25038,364;64
3514;28113,875;65
6248;28113,875;65
7396;28113,875;65
52;11983,444;67
333;11983,444;67
1204;11983,444;67
2054;11983,444;67
3487;11983,444;67
3494;11983,444;67
4437;11983,444;67
4994;11983,444;67
5317;11983,444;67
5320;11983,444;67
7189;11983,444;67
335;22739,915;67
1203;22739,915;67
2057;22739,915;67
2058;22739,915;67
3481;22739,915;67
7187;22739,915;67
7195;22739,915;67
7736;22739,915;67
23;18340,096;67
26;18340,096;67
329;18340,096;67
334;18340,096;67
339;18340,096;67
2055;18340,096;67
2338;18340,096;67
3480;18340,096;67
5005;18340,096;67
5322;18340,096;67
6218;18340,096;67
6224;18340,096;67
24;16422,864;67
764;16422,864;67
1200;16422,864;67
2056;16422,864;67
2909;16422,864;67
3498;16422,864;67
4993;16422,864;67
6220;16422,864;67
1215;20595,858;67
1215;3332,791;69
52;13330,756;69
333;13330,756;69
1204;13330,756;69
2054;13330,756;69
3487;13330,756;69
3494;13330,756;69
4437;13330,756;69
4994;13330,756;69
5317;13330,756;69
5320;13330,756;69
7189;13330,756;69
335;13330,008;69
1203;13330,008;69
2057;13330,008;69
2058;13330,008;69
3481;13330,008;69
7187;13330,008;69
7195;13330,008;69
7736;13330,008;69
23;8941,231;69
26;8941,231;69
329;8941,231;69
334;8941,231;69
339;8941,231;69
2055;8941,231;69
2338;8941,231;69
3480;8941,231;69
5005;8941,231;69
5322;8941,231;69
6218;8941,231;69
6224;8941,231;69
24;8128,111;69
764;8128,111;69
1200;8128,111;69
2056;8128,111;69
2909;8128,111;69
3498;8128,111;69
4993;8128,111;69
6220;8128,111;69
52;21974,593;72
333;21974,593;72
1204;21974,593;72
2054;21974,593;72
3487;21974,593;72
3494;21974,593;72
4437;21974,593;72
4994;21974,593;72
5317;21974,593;72
5320;21974,593;72
7189;21974,593;72
23;25100,570;72
26;25100,570;72
329;25100,570;72
334;25100,570;72
339;25100,570;72
2055;25100,570;72
2338;25100,570;72
3480;25100,570;72
5005;25100,570;72
5322;25100,570;72
6218;25100,570;72
6224;25100,570;72
24;23131,565;72
764;23131,565;72
1200;23131,565;72
2056;23131,565;72
2909;23131,565;72
3498;23131,565;72
4993;23131,565;72
6220;23131,565;72
1215;20023,795;72
52;24640,122;73
333;24640,122;73
1204;24640,122;73
2054;24640,122;73
3487;24640,122;73
3494;24640,122;73
4437;24640,122;73
4994;24640,122;73
5317;24640,122;73
5320;24640,122;73
7189;24640,122;73
23;29923,553;73
26;29923,553;73
329;29923,553;73
334;29923,553;73
339;29923,553;73
2055;29923,553;73
2338;29923,553;73
3480;29923,553;73
5005;29923,553;73
5322;29923,553;73
6218;29923,553;73
6224;29923,553;73
24;27904,530;73
764;27904,530;73
1200;27904,530;73
2056;27904,530;73
2909;27904,530;73
3498;27904,530;73
4993;27904,530;73
6220;27904,530;73
1215;27805,807;73
3514;12800,965;74
6248;12800,965;74
7396;12800,965;74
52;16530,141;76
333;16530,141;76
1204;16530,141;76
2054;16530,141;76
3487;16530,141;76
3494;16530,141;76
4437;16530,141;76
4994;16530,141;76
5317;16530,141;76
5320;16530,141;76
7189;16530,141;76
335;26172,547;76
1203;26172,547;76
2057;26172,547;76
2058;26172,547;76
3481;26172,547;76
7187;26172,547;76
7195;26172,547;76
7736;26172,547;76
23;24188,286;76
26;24188,286;76
329;24188,286;76
334;24188,286;76
339;24188,286;76
2055;24188,286;76
2338;24188,286;76
3480;24188,286;76
5005;24188,286;76
5322;24188,286;76
6218;24188,286;76
6224;24188,286;76
24;23060,476;76
764;23060,476;76
1200;23060,476;76
2056;23060,476;76
2909;23060,476;76
3498;23060,476;76
4993;23060,476;76
6220;23060,476;76
52;8492,838;77
333;8492,838;77
1204;8492,838;77
2054;8492,838;77
3487;8492,838;77
3494;8492,838;77
4437;8492,838;77
4994;8492,838;77
5317;8492,838;77
5320;8492,838;77
7189;8492,838;77
335;18827,133;77
1203;18827,133;77
2057;18827,133;77
2058;18827,133;77
3481;18827,133;77
7187;18827,133;77
7195;18827,133;77
7736;18827,133;77
23;16255,771;77
26;16255,771;77
329;16255,771;77
334;16255,771;77
339;16255,771;77
2055;16255,771;77
2338;16255,771;77
3480;16255,771;77
5005;16255,771;77
5322;16255,771;77
6218;16255,771;77
6224;16255,771;77
24;15008,206;77
764;15008,206;77
1200;15008,206;77
2056;15008,206;77
2909;15008,206;77
3498;15008,206;77
4993;15008,206;77
6220;15008,206;77
1215;23908,114;77
335;25063,593;78
1203;25063,593;78
2057;25063,593;78
2058;25063,593;78
3481;25063,593;78
7187;25063,593;78
7195;25063,593;78
7736;25063,593;78
6269;21481,069;78
52;27704,753;79
333;27704,753;79
1204;27704,753;79
2054;27704,753;79
3487;27704,753;79
3494;27704,753;79
4437;27704,753;79
4994;27704,753;79
5317;27704,753;79
5320;27704,753;79
7189;27704,753;79
52;23593,599;82
333;23593,599;82
1204;23593,599;82
2054;23593,599;82
3487;23593,599;82
3494;23593,599;82
4437;23593,599;82
4994;23593,599;82
5317;23593,599;82
5320;23593,599;82
7189;23593,599;82
24;28065,581;82
764;28065,581;82
1200;28065,581;82
2056;28065,581;82
2909;28065,581;82
3498;28065,581;82
4993;28065,581;82
6220;28065,581;82
3514;25990,877;86
6248;25990,877;86
7396;25990,877;86
52;4997,468;89
333;4997,468;89
1204;4997,468;89
2054;4997,468;89
3487;4997,468;89
3494;4997,468;89
4437;4997,468;89
4994;4997,468;89
5317;4997,468;89
5320;4997,468;89
7189;4997,468;89
23;10607,244;89
26;10607,244;89
329;10607,244;89
334;10607,244;89
339;10607,244;89
2055;10607,244;89
2338;10607,244;89
3480;10607,244;89
5005;10607,244;89
5322;10607,244;89
6218;10607,244;89
6224;10607,244;89
24;8717,583;89
764;8717,583;89
1200;8717,583;89
2056;8717,583;89
2909;8717,583;89
3498;8717,583;89
4993;8717,583;89
6220;8717,583;89
335;15067,524;89
1203;15067,524;89
2057;15067,524;89
2058;15067,524;89
3481;15067,524;89
7187;15067,524;89
7195;15067,524;89
7736;15067,524;89
1215;15218,796;89
3514;2360,138;90
6248;2360,138;90
7396;2360,138;90
3235;23063,589;90
3870;23063,589;90
4826;23063,589;90
52;6723,498;92
333;6723,498;92
1204;6723,498;92
2054;6723,498;92
3487;6723,498;92
3494;6723,498;92
4437;6723,498;92
4994;6723,498;92
5317;6723,498;92
5320;6723,498;92
7189;6723,498;92
335;12698,565;92
1203;12698,565;92
2057;12698,565;92
2058;12698,565;92
3481;12698,565;92
7187;12698,565;92
7195;12698,565;92
7736;12698,565;92
23;12072,793;92
26;12072,793;92
329;12072,793;92
334;12072,793;92
339;12072,793;92
2055;12072,793;92
2338;12072,793;92
3480;12072,793;92
5005;12072,793;92
5322;12072,793;92
6218;12072,793;92
6224;12072,793;92
24;11754,731;92
764;11754,731;92
1200;11754,731;92
2056;11754,731;92
2909;11754,731;92
3498;11754,731;92
4993;11754,731;92
6220;11754,731;92
1215;22843,996;92
6269;18986,322;93
6269;3699,149;94
335;25387,552;96
1203;25387,552;96
2057;25387,552;96
2058;25387,552;96
3481;25387,552;96
7187;25387,552;96
7195;25387,552;96
7736;25387,552;96
23;28217,670;96
26;28217,670;96
329;28217,670;96
334;28217,670;96
339;28217,670;96
2055;28217,670;96
2338;28217,670;96
3480;28217,670;96
5005;28217,670;96
5322;28217,670;96
6218;28217,670;96
6224;28217,670;96
24;29926,978;96
764;29926,978;96
1200;29926,978;96
2056;29926,978;96
2909;29926,978;96
3498;29926,978;96
4993;29926,978;96
6220;29926,978;96
1215;29122,367;96
6269;17980,992;96
335;25486,295;97
1203;25486,295;97
2057;25486,295;97
2058;25486,295;97
3481;25486,295;97
7187;25486,295;97
7195;25486,295;97
7736;25486,295;97
23;28268,509;97
26;28268,509;97
329;28268,509;97
334;28268,509;97
339;28268,509;97
2055;28268,509;97
2338;28268,509;97
3480;28268,509;97
5005;28268,509;97
5322;28268,509;97
6218;28268,509;97
6224;28268,509;97
24;29966,653;97
764;29966,653;97
1200;29966,653;97
2056;29966,653;97
2909;29966,653;97
3498;29966,653;97
4993;29966,653;97
6220;29966,653;97
1215;29045,780;97
6269;18222,648;97
335;27666,898;98
1203;27666,898;98
2057;27666,898;98
2058;27666,898;98
3481;27666,898;98
7187;27666,898;98
7195;27666,898;98
7736;27666,898;98
6269;19184,639;98
52;20127,512;100
333;20127,512;100
1204;20127,512;100
2054;20127,512;100
3487;20127,512;100
3494;20127,512;100
4437;20127,512;100
4994;20127,512;100
5317;20127,512;100
5320;20127,512;100
7189;20127,512;100
335;27194,280;100
1203;27194,280;100
2057;27194,280;100
2058;27194,280;100
3481;27194,280;100
7187;27194,280;100
7195;27194,280;100
7736;27194,280;100
23;26784,737;100
26;26784,737;100
329;26784,737;100
334;26784,737;100
339;26784,737;100
2055;26784,737;100
2338;26784,737;100
3480;26784,737;100
5005;26784,737;100
5322;26784,737;100
6218;26784,737;100
6224;26784,737;100
24;26225,962;100
764;26225,962;100
1200;26225,962;100
2056;26225,962;100
2909;26225,962;100
3498;26225,962;100
4993;26225,962;100
6220;26225,962;100
52;5572,479;102
333;5572,479;102
1204;5572,479;102
2054;5572,479;102
3487;5572,479;102
3494;5572,479;102
4437;5572,479;102
4994;5572,479;102
5317;5572,479;102
5320;5572,479;102
7189;5572,479;102
335;7047,045;102
1203;7047,045;102
2057;7047,045;102
2058;7047,045;102
3481;7047,045;102
7187;7047,045;102
7195;7047,045;102
7736;7047,045;102
23;6698,706;102
26;6698,706;102
329;6698,706;102
334;6698,706;102
339;6698,706;102
2055;6698,706;102
2338;6698,706;102
3480;6698,706;102
5005;6698,706;102
5322;6698,706;102
6218;6698,706;102
6224;6698,706;102
24;6982,942;102
764;6982,942;102
1200;6982,942;102
2056;6982,942;102
2909;6982,942;102
3498;6982,942;102
4993;6982,942;102
6220;6982,942;102
1215;18438,413;102
52;25992,245;103
333;25992,245;103
1204;25992,245;103
2054;25992,245;103
3487;25992,245;103
3494;25992,245;103
4437;25992,245;103
4994;25992,245;103
5317;25992,245;103
5320;25992,245;103
7189;25992,245;103
3514;26075,618;104
6248;26075,618;104
7396;26075,618;104
3235;26774,556;104
3870;26774,556;104
4826;26774,556;104
52;27980,026;105
333;27980,026;105
1204;27980,026;105
2054;27980,026;105
3487;27980,026;105
3494;27980,026;105
4437;27980,026;105
4994;27980,026;105
5317;27980,026;105
5320;27980,026;105
7189;27980,026;105
52;26198,616;106
333;26198,616;106
1204;26198,616;106
2054;26198,616;106
3487;26198,616;106
3494;26198,616;106
4437;26198,616;106
4994;26198,616;106
5317;26198,616;106
5320;26198,616;106
7189;26198,616;106
52;17048,709;108
333;17048,709;108
1204;17048,709;108
2054;17048,709;108
3487;17048,709;108
3494;17048,709;108
4437;17048,709;108
4994;17048,709;108
5317;17048,709;108
5320;17048,709;108
7189;17048,709;108
335;25271,131;108
1203;25271,131;108
2057;25271,131;108
2058;25271,131;108
3481;25271,131;108
7187;25271,131;108
7195;25271,131;108
7736;25271,131;108
23;24187,357;108
26;24187,357;108
329;24187,357;108
334;24187,357;108
339;24187,357;108
2055;24187,357;108
2338;24187,357;108
3480;24187,357;108
5005;24187,357;108
5322;24187,357;108
6218;24187,357;108
6224;24187,357;108
24;23398,876;108
764;23398,876;108
1200;23398,876;108
2056;23398,876;108
2909;23398,876;108
3498;23398,876;108
4993;23398,876;108
6220;23398,876;108
6269;11928,312;114
52;8235,568;115
333;8235,568;115
1204;8235,568;115
2054;8235,568;115
3487;8235,568;115
3494;8235,568;115
4437;8235,568;115
4994;8235,568;115
5317;8235,568;115
5320;8235,568;115
7189;8235,568;115
335;5293,777;115
1203;5293,777;115
2057;5293,777;115
2058;5293,777;115
3481;5293,777;115
7187;5293,777;115
7195;5293,777;115
7736;5293,777;115
23;7035,707;115
26;7035,707;115
329;7035,707;115
334;7035,707;115
339;7035,707;115
2055;7035,707;115
2338;7035,707;115
3480;7035,707;115
5005;7035,707;115
5322;7035,707;115
6218;7035,707;115
6224;7035,707;115
24;8027,026;115
764;8027,026;115
1200;8027,026;115
2056;8027,026;115
2909;8027,026;115
3498;8027,026;115
4993;8027,026;115
6220;8027,026;115
1215;19205,099;115
52;13648,674;118
333;13648,674;118
1204;13648,674;118
2054;13648,674;118
3487;13648,674;118
3494;13648,674;118
4437;13648,674;118
4994;13648,674;118
5317;13648,674;118
5320;13648,674;118
7189;13648,674;118
335;21486,027;118
1203;21486,027;118
2057;21486,027;118
2058;21486,027;118
3481;21486,027;118
7187;21486,027;118
7195;21486,027;118
7736;21486,027;118
23;20538,079;118
26;20538,079;118
329;20538,079;118
334;20538,079;118
339;20538,079;118
2055;20538,079;118
2338;20538,079;118
3480;20538,079;118
5005;20538,079;118
5322;20538,079;118
6218;20538,079;118
6224;20538,079;118
24;19850,740;118
764;19850,740;118
1200;19850,740;118
2056;19850,740;118
2909;19850,740;118
3498;19850,740;118
4993;19850,740;118
6220;19850,740;118
6269;27413,511;121
52;12205,560;122
333;12205,560;122
1204;12205,560;122
2054;12205,560;122
3487;12205,560;122
3494;12205,560;122
4437;12205,560;122
4994;12205,560;122
5317;12205,560;122
5320;12205,560;122
7189;12205,560;122
335;7503,426;122
1203;7503,426;122
2057;7503,426;122
2058;7503,426;122
3481;7503,426;122
7187;7503,426;122
7195;7503,426;122
7736;7503,426;122
23;11007,455;122
26;11007,455;122
329;11007,455;122
334;11007,455;122
339;11007,455;122
2055;11007,455;122
2338;11007,455;122
3480;11007,455;122
5005;11007,455;122
5322;11007,455;122
6218;11007,455;122
6224;11007,455;122
24;12256,129;122
764;12256,129;122
1200;12256,129;122
2056;12256,129;122
2909;12256,129;122
3498;12256,129;122
4993;12256,129;122
6220;12256,129;122
1215;23116,190;122
3514;8462,885;123
6248;8462,885;123
7396;8462,885;123
3235;15673,350;123
3870;15673,350;123
4826;15673,350;123
3972;26259,200;123
3514;9835,931;124
6248;9835,931;124
7396;9835,931;124
3235;29941,902;124
3870;29941,902;124
4826;29941,902;124
52;14962,788;126
333;14962,788;126
1204;14962,788;126
2054;14962,788;126
3487;14962,788;126
3494;14962,788;126
4437;14962,788;126
4994;14962,788;126
5317;14962,788;126
5320;14962,788;126
7189;14962,788;126
335;25003,089;126
1203;25003,089;126
2057;25003,089;126
2058;25003,089;126
3481;25003,089;126
7187;25003,089;126
7195;25003,089;126
7736;25003,089;126
23;20177,662;126
26;20177,662;126
329;20177,662;126
334;20177,662;126
339;20177,662;126
2055;20177,662;126
2338;20177,662;126
3480;20177,662;126
5005;20177,662;126
5322;20177,662;126
6218;20177,662;126
6224;20177,662;126
24;18166,779;126
764;18166,779;126
1200;18166,779;126
2056;18166,779;126
2909;18166,779;126
3498;18166,779;126
4993;18166,779;126
6220;18166,779;126
1215;19812,655;126
52;19894,243;127
333;19894,243;127
1204;19894,243;127
2054;19894,243;127
3487;19894,243;127
3494;19894,243;127
4437;19894,243;127
4994;19894,243;127
5317;19894,243;127
5320;19894,243;127
7189;19894,243;127
335;29170,239;127
1203;29170,239;127
2057;29170,239;127
2058;29170,239;127
3481;29170,239;127
7187;29170,239;127
7195;29170,239;127
7736;29170,239;127
23;27466,788;127
26;27466,788;127
329;27466,788;127
334;27466,788;127
339;27466,788;127
2055;27466,788;127
2338;27466,788;127
3480;27466,788;127
5005;27466,788;127
5322;27466,788;127
6218;27466,788;127
6224;27466,788;127
24;26415,148;127
764;26415,148;127
1200;26415,148;127
2056;26415,148;127
2909;26415,148;127
3498;26415,148;127
4993;26415,148;127
6220;26415,148;127
52;18087,268;130
333;18087,268;130
1204;18087,268;130
2054;18087,268;130
3487;18087,268;130
3494;18087,268;130
4437;18087,268;130
4994;18087,268;130
5317;18087,268;130
5320;18087,268;130
7189;18087,268;130
335;27930,306;130
1203;27930,306;130
2057;27930,306;130
2058;27930,306;130
3481;27930,306;130
7187;27930,306;130
7195;27930,306;130
7736;27930,306;130
23;23003,098;130
26;23003,098;130
329;23003,098;130
334;23003,098;130
339;23003,098;130
2055;23003,098;130
2338;23003,098;130
3480;23003,098;130
5005;23003,098;130
5322;23003,098;130
6218;23003,098;130
6224;23003,098;130
24;20981,569;130
764;20981,569;130
1200;20981,569;130
2056;20981,569;130
2909;20981,569;130
3498;20981,569;130
4993;20981,569;130
6220;20981,569;130
1215;21389,665;130
335;13053,542;131
1203;13053,542;131
2057;13053,542;131
2058;13053,542;131
3481;13053,542;131
7187;13053,542;131
7195;13053,542;131
7736;13053,542;131
23;13684,536;131
26;13684,536;131
329;13684,536;131
334;13684,536;131
339;13684,536;131
2055;13684,536;131
2338;13684,536;131
3480;13684,536;131
5005;13684,536;131
5322;13684,536;131
6218;13684,536;131
6224;13684,536;131
24;14993,983;131
764;14993,983;131
1200;14993,983;131
2056;14993,983;131
2909;14993,983;131
3498;14993,983;131
4993;14993,983;131
6220;14993,983;131
1215;13485,189;131
52;21437,807;131
333;21437,807;131
1204;21437,807;131
2054;21437,807;131
3487;21437,807;131
3494;21437,807;131
4437;21437,807;131
4994;21437,807;131
5317;21437,807;131
5320;21437,807;131
7189;21437,807;131
52;27572,229;132
333;27572,229;132
1204;27572,229;132
2054;27572,229;132
3487;27572,229;132
3494;27572,229;132
4437;27572,229;132
4994;27572,229;132
5317;27572,229;132
5320;27572,229;132
7189;27572,229;132
6269;9763,834;133
52;26910,756;134
333;26910,756;134
1204;26910,756;134
2054;26910,756;134
3487;26910,756;134
3494;26910,756;134
4437;26910,756;134
4994;26910,756;134
5317;26910,756;134
5320;26910,756;134
7189;26910,756;134
335;25259,632;134
1203;25259,632;134
2057;25259,632;134
2058;25259,632;134
3481;25259,632;134
7187;25259,632;134
7195;25259,632;134
7736;25259,632;134
23;28607,594;134
26;28607,594;134
329;28607,594;134
334;28607,594;134
339;28607,594;134
2055;28607,594;134
2338;28607,594;134
3480;28607,594;134
5005;28607,594;134
5322;28607,594;134
6218;28607,594;134
6224;28607,594;134
24;29514,206;134
764;29514,206;134
1200;29514,206;134
2056;29514,206;134
2909;29514,206;134
3498;29514,206;134
4993;29514,206;134
6220;29514,206;134
3514;10074,415;135
6248;10074,415;135
7396;10074,415;135
3235;21315,691;135
3870;21315,691;135
4826;21315,691;135
335;29935,983;139
1203;29935,983;139
2057;29935,983;139
2058;29935,983;139
3481;29935,983;139
7187;29935,983;139
