CUSEC;dist_min_ceas_km;disp_ponderada_ceas;dist_min_especializada_km;disp_ponderada_especializada;dist_min_primaria_km;disp_ponderada_primaria;dist_min_infantil_y_primaria_km;disp_ponderada_infantil_y_primaria;dist_min_adultos_e_idiomas_km;disp_ponderada_adultos_e_idiomas;dist_min_secundaria_y_bachillerato_km;dist_min_educación_especial_km;disp_ponderada_educación_especial;dist_min_formación_profesional_km;disp_ponderada_formación_profesional;dist_min_inclusión_social_km;disp_ponderada_inclusión_social;dist_min_población_general_km;disp_ponderada_población_general;dist_min_toxicomanías_y_adicciones_km;disp_ponderada_toxicomanías_y_adicciones;dist_min_personas_con_discapacidad_km;disp_ponderada_personas_con_discapacidad;dist_min_familia_km;disp_ponderada_familia;dist_min_mujer_km;disp_ponderada_mujer;dist_min_infancia_y_juventud_km;disp_ponderada_infancia_y_juventud;dist_min_voluntariado_km;disp_ponderada_voluntariado;dist_min_personas_mayores_km;disp_ponderada_personas_mayores;Seccion_id
4221301001;6,69;0,3;29,973;0,1;6,69;0,9;6,69;0,5;22,748;0,1;22,748;32,194;0;30,834;0;27,342;0,3;27,342;0,4;27,342;0,1;32,194;0;27,342;0,3;30,55;0;27,342;0,1;32,109;0;6,69;0,3;2581
4221501001;7,626;0,6;31,772;0;7,626;1;0;4,9;0;1;7,626;32,286;0;32,156;0;11,497;0,3;11,497;0,9;31,694;0;11,497;1,5;37,298;0;33,296;0;33,296;0;31,694;0;31,694;0;2582
4221601001;10,312;0,6;27,609;0,2;17,855;0,6;10,312;2;28,941;0,2;27,791;31,191;0;28,941;0,2;28,231;1,2;28,231;0,5;28,231;0,3;31,191;0;33,931;0;29,268;0,2;29,268;0,2;28,231;0,1;28,231;0,2;2583
4221701001;5,159;0,3;50,443;0;7;1,2;5,159;0,9;12,911;0,3;7;55,311;0;52,423;0;52,312;0;52,312;0;52,312;0;55,311;0;52,312;0;52,359;0;52,312;0;53,252;0;41,628;0;2584
4221801001;22,447;0,1;38,685;0;13,796;0,6;13,796;0,8;40,269;0;39,236;42,8;0;40,269;0;39,72;0;39,72;0;39,72;0;42,8;0;44,961;0;40,569;0;40,569;0;39,72;0;39,72;0;2585
4221901001;29,805;0,1;62,241;0;11,377;0,5;11,377;0,5;29,573;0,1;29,573;58,993;0;29,351;0,1;56,126;0;56,126;0;56,126;0;58,993;0;56,126;0;60,739;0;56,126;0;61,823;0;19,563;0,2;2586
4700101001;19,444;0,6;31,617;0;4,872;2,5;4,872;3,8;17,054;0,3;15,098;33,011;0;13,663;0,3;18,026;1,3;17,329;0,5;29,832;0,1;18,026;0,2;18,026;0,2;29,832;0,1;27,594;0,1;33,09;0;18,026;0,2;2587
4700201001;5,561;1,3;23,553;0,1;9,84;2,4;6,247;6,4;3,771;1,1;5,561;40,392;0;15,384;0,2;35,704;0;23,553;0,4;35,704;0;36,906;0;23,553;0,1;30,256;0;35,704;0;35,704;0;24,164;0,2;2588
4700301001;19,515;0,4;40,235;0;9,469;1,8;12,695;1,6;22,864;0,1;17,172;52,994;0;27,318;0,1;19,524;1,2;23,237;0,2;42,281;0;19,524;0,1;19,524;0,1;51,856;0;19,515;0,2;51,856;0;19,524;0,4;2589
4700401001;15,204;0,5;27,826;0,1;5,66;1,7;0;4,2;24,076;0,2;21,248;47,139;0;25,946;0,1;21,248;0,2;27,826;0,4;45,387;0;41,745;0;27,826;0,1;21,248;0,1;45,387;0;46,972;0;21,556;0,1;2590
4700401002;9,972;0,8;22,551;0,1;0;3,1;5,66;4;18,661;0,3;22,027;51,307;0;20,658;0,1;23,588;0,1;22,551;0,4;49,535;0;45,628;0;22,551;0,1;23,588;0,1;46,561;0;50,97;0;26,737;0,1;2591
4700501001;7,941;3,3;23,372;0,4;10,574;4,3;4,758;13,3;6,339;1,1;4,758;30,384;0;24,906;0,3;25,732;3,2;23,372;1,7;25,732;0,5;26,864;0,4;23,372;0,9;25,732;0,5;25,732;0,9;25,732;0,2;14,685;0,7;2592
4700601001;3,239;4,4;19,816;0,6;3,239;6,3;0;18,3;13,671;1,1;3,239;24,569;0,1;22,602;0,2;19,816;8,1;19,816;2,4;19,816;2,2;21,422;1,4;19,816;1,5;19,816;1,3;19,816;2;19,816;0,5;14,652;5,2;2593
4700701001;9,045;6,3;11,047;1,2;8,704;7,6;0;23,4;8,564;1,8;3,989;15,797;0,1;13,834;0,3;11,047;12,3;11,047;4,1;11,047;2,8;12,726;1,8;11,047;2,5;11,047;1,6;11,047;3,2;11,047;0,9;11,965;5,2;2594
4700701002;8,184;7,3;10,778;1,2;8,184;9,3;2,809;26,4;7,612;1,8;3,209;15,467;0,1;13,49;0,3;10,778;14,5;10,778;5,1;10,778;3,2;12,051;2,2;10,778;3,1;10,778;2,2;10,778;3,8;10,778;0,9;9,232;6;2595
4700701003;6,186;6,2;11,448;1;5,88;7,6;3,752;21,4;6,186;1,6;4,566;15,95;0,1;14,114;0,3;11,448;12,3;11,448;4,1;11,448;2,8;13,507;1,8;11,448;2,5;11,448;1,6;11,448;3,2;11,448;0,9;15,249;5;2596
4700701004;8,416;4,5;12,657;0,8;8,416;5,8;1,872;19,9;9,89;1,2;5,243;17,412;0,1;15,436;0,1;12,657;10,9;12,657;4,1;12,657;2,6;14,204;1,8;12,657;2,5;12,657;1,6;12,657;2,8;12,657;0,9;11,091;5,2;2597
4700801001;11,89;0,9;21,71;0,1;4,15;2,6;4,15;4,6;13,353;0,9;11,89;49,556;0;13,469;0,4;44,985;0;21,71;0,4;44,985;0;45,753;0;21,71;0,1;28,751;0,1;44,985;0;44,985;0;18,188;0,2;2598
4700901001;25,266;0,2;32,892;0;7,156;1,6;7,156;2,8;25,45;0,2;24,46;33,399;0;33,925;0;24,68;0,4;32,62;0;32,62;0;31,807;0;34,806;0;31,807;0;29,05;0,1;35,594;0;28,835;0,1;2599
4701001001;2,916;10,4;5,225;1,8;2,468;11,4;1,343;33,8;5,267;1,7;1,415;7,41;0,3;6,84;0,4;3,602;25,2;0;9,1;3,917;6,9;0;4,9;3,917;4,8;3,917;3,9;0;6,7;7,356;1,5;0;15,7;2600
4701001002;0,389;14,1;2,341;2,4;0,735;16,6;0,389;40;2,458;2,6;0,565;4,508;0,6;4,096;0,7;0,735;36,7;1,208;12,3;1,208;9,3;2,902;6;1,208;7,5;1,208;4,5;2,902;9,6;4,754;1,8;2,902;16,6;2601
4701001003;0,84;12,5;2,777;2,1;1,258;14,4;0,84;38,5;2,816;2,6;0;4,992;0,6;4,415;0,7;1,291;30,3;1,772;9,9;1,772;7,5;2,455;6;1,772;5,7;1,772;4,2;2,455;7,5;5,247;1,5;2,455;16,3;2602
4701001004;0;13,5;2,448;2,4;0,716;16,5;0;40,5;2,637;2,6;0,716;4,529;0,6;4,285;0,7;0,716;36,7;1,022;12,3;1,022;9,3;2,916;6;1,022;7,5;1,022;4,5;2,916;9,6;4,759;1,8;2,916;16,6;2603
4701001005;1,712;11;3,898;2,1;1,553;12,7;0;36,7;3,924;2;0,652;6,107;0,3;5,498;0,4;2,34;27;1,343;9,3;2,734;6,9;1,343;5,1;2,734;5,1;2,734;3,9;1,343;6,3;6,162;1,5;1,343;15,1;2604
4701001006;0,813;12,6;3,21;2,1;0;15,6;0;37,4;3,435;2,1;1,078;5,191;0,3;5,081;0,4;1,473;29,8;1,568;9,3;1,568;7,2;2,468;5,4;1,568;5,1;1,568;4,2;2,468;6,9;5,402;1,5;2,468;15,7;2605
4701001007;3,112;9,9;5,537;1,8;2,327;11,9;0;33,5;5,749;1,8;1,943;7,46;0,3;7,397;0,4;3,799;25,9;1,911;8,7;3,847;6,9;1,911;4,5;3,847;4,8;3,847;3,9;1,911;6,3;7,652;1,5;1,911;15,1;2606
4701001008;2,406;10,4;4,818;2,1;1,829;12;1,188;34,3;4,925;2;0,899;6,935;0,3;6,545;0,4;3,119;25,2;0,758;9,1;3,357;6,9;0,758;4,9;3,357;4,8;3,357;3,9;0,758;6,7;7,163;1,5;0,758;15,5;2607
4701001009;2,381;10,7;4,63;2,1;2,047;12,4;0,733;36,3;4,656;2;0,971;6,831;0,3;6,223;0,4;3,043;26,1;0,62;9,7;3,398;6,9;0,62;5,5;3,398;5,1;3,398;3,9;0,62;6,7;6,766;1,5;0,62;15,7;2608
4701001010;1,822;11,1;4,27;2,1;1,118;13,2;1,118;35,5;4,442;2,1;0,647;6,303;0,3;6,086;0,4;2,533;27,1;1,53;9,3;2,684;6,9;1,53;5,1;2,684;5,1;2,684;3,9;1,53;6,3;6,518;1,5;1,53;15,1;2609
4701001011;1,524;11,6;3,92;2,1;1,078;12,7;0,652;36;4,03;2;0;6,05;0,3;5,655;0,4;2,23;26,4;1,415;9,3;2,508;6,9;1,415;5,1;2,508;5,1;2,508;3,9;1,415;6,3;6,283;1,5;1,415;15,1;2610
4701101001;12,088;0,7;16,135;0,1;0;2,7;0;4,4;15,236;0,5;15,236;51,798;0;17,766;0,2;47,501;0;16,135;0,4;47,501;0;46,993;0;16,135;0,1;26,829;0,1;46,993;0;47,501;0;15,437;0,2;2611
4701201001;9,489;1,3;39,312;0;9,974;1,6;4,634;4;9,489;0,5;9,014;42,616;0;38,669;0;20,218;0,4;39,312;0;39,312;0;37,732;0;39,312;0;11,098;0,3;39,312;0;39,312;0;4,634;0,6;2612
4701301001;17,236;0,3;33,291;0;8,19;1,6;11,204;1,3;27,698;0,1;17,236;56,587;0;28,535;0,1;18,785;1,2;24,892;0,2;35,264;0;18,785;0,1;18,785;0,1;55,1;0;24,892;0,2;55,787;0;18,785;0,4;2613
4701401001;20,106;1,5;28,597;0,2;9,369;2,6;6,4;5,6;18,085;0,3;16,737;29,779;0,1;9,342;0,3;15,774;3,1;15,748;1,6;26,83;0,5;15,774;0,7;15,774;0,8;26,83;0,2;25,063;0,7;29,827;0,1;15,774;0,6;2614
4701501001;14,962;0,5;39,671;0;11,553;2,2;0;2,4;33,023;0;14,962;58,128;0;39,605;0;11,553;0,6;11,553;0,6;41,778;0;32,218;0;32,218;0;56,509;0;11,553;0,6;57,55;0;11,553;1;2615
4701601001;13,601;0,5;38,046;0;9,326;1,4;9,326;2;13,736;0,4;13,601;40,618;0;24,826;0,1;20,66;0,5;30,44;0;38,894;0;23,173;0,1;23,173;0,1;20,66;0,1;39,218;0;38,894;0;23,173;0,1;2616
4701701001;10,325;1,8;29,056;0,1;11,901;3;7,655;6,8;7,655;0,6;5,026;30,958;0;22,387;0,1;27,315;1,1;13,371;0,9;27,374;0,1;24,099;0,4;27,374;0,3;27,374;0,2;24,099;0,1;31,127;0;24,099;0,3;2617
4701801001;9,001;3,6;23,075;0,6;11,204;4,6;7,148;11,1;7,148;0,9;6,581;24,874;0,1;18,751;0,2;21,34;9,1;7,435;2,7;21,346;2,2;18,327;1,5;21,346;1,6;21,346;1,2;18,327;2;25,025;0,5;18,327;5,1;2618
4701901001;14,519;0,6;42,856;0;11,223;1,8;5,508;1,7;14,519;0,3;10,068;44,859;0;21,499;0,1;14,519;2,4;30,216;0;44,088;0;16,666;0,1;16,666;0,1;43,579;0;18,686;0,1;43,579;0;16,666;0,1;2619
4702001001;11,437;0,6;14,507;0,3;7,411;2,2;0;4,9;14,169;0,5;16,642;57,829;0;13,624;0,3;42,611;0;14,507;1,2;54,629;0;51,188;0;14,507;0,3;37,192;0;51,188;0;54,629;0;20,835;0,4;2620
4702101001;7,982;0,8;19,995;0,1;3,011;2,8;3,011;5,4;9,676;0,7;7,982;45,654;0;15,089;0,2;41,091;0;19,995;0,4;41,091;0;41,857;0;19,995;0,1;32,563;0;41,091;0;41,091;0;21,81;0,3;2621
4702201001;6,903;0,7;30,758;0;6,971;1,6;9,333;2,3;6,903;0,3;3,317;31,142;0;32,336;0;3,317;2,4;35,655;0;35,655;0;14,266;0,6;35,655;0;14,266;0,3;51,617;0;49,835;0;19,092;0,1;2622
4702301001;4,764;9,8;7,866;1,8;4,764;11,6;0;32,6;4,176;2,3;3,502;12,063;0,3;10,189;0,3;7,866;21,9;7,866;7,1;7,866;5,8;8,391;4,2;7,866;4,5;7,866;3,4;7,866;6;7,866;1,5;8,46;15;2623
4702301002;5,174;9,5;7,589;1,8;5,174;11,2;3,502;31,8;4,65;2,3;0;12,307;0,3;10,326;0,3;7,589;24,3;7,589;7,3;7,589;6,6;8,985;4,2;7,589;4,5;7,589;3,6;7,589;6;7,589;1,5;10,872;15;2624
4702301003;6,62;8,9;9,576;1,8;6,62;10,3;2,325;29,1;6,014;1,8;3,062;14,033;0,3;12,102;0,3;9,576;19,9;9,576;6,9;9,576;4,8;10,427;2,6;9,576;4,5;9,576;2,6;9,576;5,6;9,576;1,3;7,811;6,6;2625
4702401001;23,064;0,2;32,955;0;13,644;1,4;10,903;1,5;30,563;0;16,013;60,467;0;33,64;0;18,269;0,5;18,269;0,2;35,037;0;24,565;0,1;24,565;0,1;59,291;0;18,269;0,2;59,427;0;18,269;0,4;2626
4702501001;12,859;0,5;12,691;0,3;11,975;2,6;4,691;4,7;11,105;0,3;14,165;54,543;0;11,318;0,3;38,501;0;12,691;1,2;51,521;0;47,712;0;12,691;0,3;38,501;0;47,712;0;51,572;0;25,211;0,2;2627
4702601001;7,041;0,5;47,317;0;7,041;1,8;7,041;1,6;32,024;0;7,041;51,02;0;41,047;0;16,437;0,2;16,437;0,2;49,259;0;35,516;0;35,516;0;49,259;0;7,041;0,4;50,228;0;16,437;0,4;2628
4702701001;7,085;7,6;11,431;1,7;7,085;9,6;0;21,8;10,67;1,3;7,085;12,788;0,3;13,701;0,4;8,292;20,9;8,292;4,9;8,292;6;10,67;3,6;11,928;3,3;8,292;3;8,292;5,1;10,67;1,1;10,67;14,5;2629
4702701002;3,083;8,5;10,32;1,9;3,083;10,8;0;24;8,774;1,6;3,083;11,33;0,3;12,746;0,4;7,784;25;7,784;7,1;7,784;6,6;8,774;4;10,745;4,5;7,784;3,6;7,954;5,9;8,774;1,5;8,774;14,5;2630
4702801001;12,911;0,6;46,067;0;11,384;2,2;9,356;1,8;38,395;0;12,911;56,33;0;46,809;0;11,384;0,7;11,384;0,6;48,127;0;40,467;0;40,467;0;52,124;0;11,384;0,6;54,675;0;11,384;1;2631
4702901001;10,696;0,4;37,125;0;7,801;1,8;10,696;1,5;25,694;0,1;10,696;50,932;0;21,517;0,1;11,076;1,6;36,016;0;38,797;0;11,076;0,3;11,076;0,3;45,07;0;35,582;0;50,609;0;11,076;0,3;2632
4703001001;12,275;1,2;42,657;0;13,692;1,2;0;4,1;12,275;0,6;12,196;45,682;0;42,63;0;15,791;0,4;42,26;0;42,26;0;33,281;0;42,657;0;14,248;0,3;42,26;0;42,657;0;0;1;2633
4703101001;6,516;0,9;6,172;0,3;7,769;2,2;4,658;5,6;4,694;0,8;7,502;48,368;0;4,658;0,6;40,048;0;6,172;1,2;45,228;0;41,711;0;6,172;0,3;40,048;0;41,711;0;45,228;0;26,385;0,2;2634
4703201001;6,612;4,1;22,434;0,6;6,612;5,2;4,682;15,3;13,244;1;6,612;26,723;0,1;24,994;0,1;22,434;8,1;22,434;2,4;22,434;2,2;24,561;1,4;22,434;1,5;20,716;1,3;22,434;2;22,434;0,5;23,427;5,1;2635
4703301001;6,882;0,7;39,286;0;9,722;2,2;8,724;2,4;6,882;0,4;10,114;39,8;0;40,837;0;10,114;1,2;44,297;0;44,297;0;26,397;0,2;44,297;0;20,509;0,2;49,861;0;50,849;0;8,873;0,3;2636
4703401001;19,048;0,2;38,203;0;15,697;0,8;12,017;1,6;21,399;0,1;18,886;38,321;0;39,57;0;18,886;0,4;40,437;0;40,437;0;19,348;0,2;42,191;0;19,348;0,1;38,585;0;43,254;0;26,241;0,1;2637
4703501001;14,817;0,5;17,843;0,1;11,228;2,2;0;5;15,943;0,1;19,172;55,368;0;16,408;0,1;36,754;0;17,843;0,4;52,539;0;51,841;0;17,843;0,1;36,754;0;51,841;0;52,539;0;22,589;0,3;2638
4703601001;12,862;0,5;40,201;0;8,302;1,4;6,166;2,2;13,343;0,4;12,862;42,46;0;25,722;0,1;18,403;0,5;27,102;0,1;40,858;0;26,328;0,1;26,328;0,1;18,403;0,1;37,988;0;40,923;0;26,328;0,1;2639
4703701001;14,871;0,6;22,126;0,1;6,367;1,9;7,61;3,8;18,909;0,1;22,437;53,283;0;20,335;0,1;28,601;0,1;22,126;0,4;49,912;0;49,325;0;22,126;0,1;28,601;0,1;49,721;0;49,912;0;23,883;0,2;2640
4703801001;8,491;0,9;27,791;0,2;9,984;2,4;13,395;2,9;8,491;0,5;6,369;28,254;0,1;29,369;0,1;6,369;1,2;32,797;0;32,797;0;14,411;0,6;32,797;0;14,411;0,3;56,201;0;46,606;0;20,086;0,1;2641
4703901001;21,029;1,8;28,443;0,5;6,863;3,1;6,863;6,2;21,029;0,5;22,427;30,005;0;29,843;0,1;25,289;7;25,289;1,6;25,289;2;28,937;0,8;28,92;1,1;25,289;1;25,289;1,7;28,92;0,5;24,967;4,5;2642
4704001001;22,304;0,2;33,165;0;4,128;2,4;4,128;1,9;33,575;0;12,726;53,511;0;47,434;0;4,128;1,3;4,128;1,2;35,204;0;35,204;0;38,901;0;51,874;0;4,128;0,7;51,874;0;4,128;1,8;2643
4704101001;10,216;3,6;17,337;0,6;13,758;5,6;5,191;13,4;12,97;0,9;13,592;18,774;0,1;15,317;0,2;15,552;9,1;5,295;2,9;15,552;2,2;13,49;1,7;15,552;1,6;15,552;1,2;13,49;2,2;18,867;0,5;13,49;5,3;2644
4704201001;17,868;0,2;38,8;0;12,409;1,2;12,409;1,4;18,521;0,1;17,868;41,698;0;23,209;0,1;18,835;0,5;33,456;0;39,785;0;18,835;0,1;18,835;0,1;26,228;0,1;40,115;0;39,785;0;18,835;0,1;2645
4704301001;12,864;1,8;28,951;0,2;12,864;2,8;9,499;6,3;12,864;0,6;11,635;29,467;0,1;0;1;10,469;6,2;20,572;1,4;27,364;0,7;10,469;1,5;10,469;1;27,364;0,3;26,908;0,8;29,299;0,2;10,469;5;2646
4704401001;8,402;8,4;10,358;1,8;3,886;10,6;3,886;24,3;10,634;1,6;9,815;11,917;0,3;12,062;0,3;7,116;23,7;7,116;6,5;7,116;6,4;10,744;4;10,853;4,3;7,116;3,4;7,116;5,9;10,744;1,5;10,744;14,6;2647
4704501001;13,906;0,7;31,616;0;12,108;1,2;0;4;17,679;0,3;12,346;41,85;0;29,796;0,1;12,346;0,4;31,616;0;40,072;0;35,735;0;31,616;0;12,346;0,3;40,072;0;41,18;0;30,439;0;2648
4704601001;11,893;0,5;43,301;0;11,893;2,2;4,082;1,9;33,663;0;11,893;55,721;0;41,379;0;12,123;0,6;12,123;0,6;45,4;0;34,724;0;34,724;0;54,01;0;11,893;0,6;55,005;0;12,123;1;2649
4704701001;22,563;0,3;36,009;0;11,905;1,4;11,905;2,2;22,563;0,1;21,271;36,499;0;37,59;0;21,271;0,4;35,616;0;35,616;0;27,097;0,2;37,901;0;27,097;0,1;32,642;0;38,561;0;27,848;0,1;2650
4704801001;12,67;0,5;44,269;0;12,67;1,6;9,024;1,4;24,007;0,1;12,67;51,674;0;31,26;0;20,576;1,2;20,576;0,2;46,365;0;24,991;0,1;24,991;0,1;50,26;0;12,67;0,4;51,387;0;20,576;0,4;2651
4704901001;12,552;0,9;12,006;0,3;8,718;2,6;4,707;4,6;13,02;0,5;14,622;55,936;0;11,701;0,3;46,072;0;12,006;1,2;52,474;0;49,585;0;12,006;0,3;33,981;0;49,585;0;52,474;0;18,076;0,4;2652
4705001001;0;9,3;9,1;1,9;0;12,2;3,083;25,3;7,179;1,6;0;9,86;0,3;11,571;0,4;6,567;25;6,567;7,1;6,567;6,6;7,179;4;9,541;4,5;6,567;3,6;7,781;5,9;7,179;1,5;7,179;14,6;2653
4705001002;5,705;6,4;12,998;1,5;5,705;8,4;0;20,2;11,234;1,2;5,705;13,71;0,3;15,652;0,3;11,159;20,2;11,159;4,9;11,159;5,8;11,234;3,6;13,425;3,3;11,159;3;13,043;4,7;11,234;1,1;11,234;14,5;2654
4705001003;5,512;5,6;14,146;1,4;5,512;8;0;20,1;12,245;1,2;5,512;14,873;0,4;16,724;0,3;11,878;19,3;11,878;5,7;11,878;5,9;12,245;3,7;14,576;3,1;11,878;2,8;13,293;4,6;12,245;1,1;12,245;14,6;2655
4705101001;5,218;8,5;9,696;1,8;6,269;10,4;0;26,5;10,047;1,8;6,77;11,085;0,3;11,633;0,4;7,918;24;6,627;7,3;7,918;5,6;6,627;4,2;7,918;4,5;7,918;3;6,627;5,6;11,182;1,5;6,627;14,8;2656
4705201001;3,917;9,3;5,702;1,8;3,997;12;0;30,4;5,958;2;4,593;9,878;0,3;8,142;0,3;5,702;24,3;5,702;7,3;5,702;6,6;7,938;4,2;5,702;4,5;5,702;3,6;5,702;6;5,702;1,5;9,169;14,8;2657
4705201002;1,5;9,9;4,816;2,1;4,615;12,4;1,5;30,9;6,572;1,9;3,358;8,113;0,3;6,642;0,3;4,816;27,6;4,816;9,1;4,816;7,2;7,028;4,2;4,816;5,7;4,816;4,2;4,816;7,2;4,816;2,1;7,309;14,8;2658
4705201003;0;10,9;4,282;2,1;4,786;13,3;0;31,8;5,558;1,9;2,796;6,836;0,3;5,558;0,3;4,282;27,6;4,282;9,1;4,282;7,2;6,307;4,2;4,282;5,7;4,282;4,2;4,282;7,2;4,282;2,1;5,96;14,8;2659
4705201004;2,525;13,7;1,759;2,7;3,085;16;2,168;37,7;3,632;3,1;0,284;5,358;0,3;3,632;0,6;1,759;34,5;1,759;10;1,759;8,4;3,884;4,8;1,759;6,9;1,759;5,1;1,759;9;1,759;2,4;4,653;15,4;2660
4705201005;1,172;12,2;3,153;2,7;3,711;14,5;1,172;34,6;4,446;2,2;1,705;5,855;0,3;4,446;0,6;3,153;29,1;3,153;9,1;3,153;7,5;5,136;4,2;3,153;5,7;3,153;4,2;3,153;7,8;3,153;2,1;5,063;14,8;2661
4705201006;2,796;13,6;1,501;2,7;3,059;16,1;2,399;38;3,548;3,1;0;5,333;0,3;3,548;0,6;1,501;34,5;1,501;10;1,501;8,4;3,67;4,8;1,501;6,9;1,501;5,1;1,501;9;1,501;2,4;4,633;15,4;2662
4705301001;3,813;2,5;26,446;0,2;3,813;3,7;3,813;10,5;13,453;0,9;6,164;31,107;0;24,789;0,2;26,446;2,1;26,446;0,8;26,446;0,3;28,292;0,2;26,446;0,5;20,674;0,3;26,446;0,6;26,446;0,2;22,261;0,2;2663
4705401001;15,092;0,8;32,622;0;15,629;1,6;0;5,2;15,092;0,3;15,092;35,531;0;34,404;0;21,578;0,4;32,085;0;32,085;0;34,873;0;32,622;0;17,485;0,1;32,085;0;32,622;0;10,177;0,3;2664
4705501001;7,448;4;16,518;0,8;7,448;5,6;2,988;14,9;14,568;1,2;7,448;17,242;0,2;19,003;0,3;14,014;13,6;14,014;3,8;14,014;3,6;14,568;3,3;16,942;1,8;14,014;2,1;15,022;2,6;14,568;0,8;14,568;14,3;2665
4705601001;10,997;0,7;30,106;0;9,356;1,8;8,499;2,4;12,451;0,3;9,035;30,379;0;31,628;0;9,035;1,2;34,712;0;34,712;0;11,493;0,6;34,712;0;11,493;0,3;49,575;0;49,085;0;23,961;0,1;2666
4705701001;6,572;3,8;17,137;0,8;11,661;5,2;6,47;14,1;16,339;0,9;11,661;21,152;0,2;17,137;0,3;17,623;9,5;17,623;3,6;17,623;2,8;18,54;1,7;20,601;1,8;17,623;1,7;15,414;2,6;18,54;0,6;18,54;5,9;2667
4705801001;7,29;0,7;40,677;0;7,29;2,2;7,29;2,1;22,51;0,1;7,29;45,089;0;32,237;0;22,51;1,2;24,328;0,2;43,59;0;28,059;0,1;28,059;0,1;43,59;0;7,29;0,4;44,688;0;24,328;0,8;2668
4705901001;7,94;0,5;34,288;0;3,867;2;6,809;1,9;7,94;0,3;5,323;34,622;0;35,847;0;5,323;1,2;39,07;0;39,07;0;16,465;0,2;39,07;0;16,465;0,1;47,525;0;50,465;0;18,635;0,1;2669
4706001001;15,292;0,3;34,367;0;15,292;1;8,175;1,5;20,499;0,1;15,572;34,482;0;35,731;0;17,55;0,4;38,349;0;38,349;0;15,572;0,2;38,349;0;15,572;0,1;42,226;0;46,623;0;25,066;0,1;2670
4706101001;19,302;1,2;29,247;0,4;0;4,6;0;6,5;24,348;0,4;20,312;29,844;0,1;29,247;0,1;26,123;3,1;26,123;0,3;26,123;1,2;29,285;0,9;29,947;0,1;26,123;0,7;24,654;0,6;29,377;0,2;29,285;4,4;2671
4706201001;21,372;0,2;38,666;0;15,267;0,8;15,737;1,5;21,372;0,1;19,413;39,135;0;40,784;0;19,413;0,4;38,159;0;38,159;0;22,784;0,2;40,519;0;22,784;0,1;35,804;0;41,044;0;28,628;0,2;2672
4706301001;6,83;0,7;41,704;0;11,364;1,8;6,037;2,9;6,83;0,4;10,418;42,194;0;43,27;0;10,418;1,2;46,463;0;46,463;0;27,655;0,2;46,721;0;19,167;0,2;46,463;0;47,471;0;6,037;0,3;2673
4706401001;6,43;0,5;44,831;0;6,43;2;6,43;1,5;34,939;0;6,43;47,917;0;44,515;0;20,28;0,2;20,28;0,2;45,995;0;40,676;0;40,676;0;45,995;0;6,43;0,4;46,857;0;14,268;0,9;2674
4706501001;15,634;0,3;23,147;0,1;6,739;2,3;0;4,4;21,059;0,1;24,374;50,092;0;21,672;0,1;35,532;0;23,147;0,4;47,224;0;48,061;0;23,147;0,1;35,532;0;46,868;0;47,224;0;19,153;0,3;2675
4706601001;5,006;9,2;6,233;1,8;5,006;11;0;27,7;5,035;1,8;5,745;6,856;0,3;8,829;0,4;5,035;25;5,736;7,3;5,736;6,6;5,035;4,2;6,614;4,5;5,035;3,6;6,614;6;5,035;1,5;5,035;14,8;2676
4706701001;12,86;0,7;12,778;0,3;9,651;2,2;8,013;4,1;14,777;0,6;15,637;56,411;0;12,99;0,3;49,523;0;12,778;1,2;52,746;0;50,325;0;12,778;0,3;30,739;0;50,325;0;52,746;0;15,212;0,4;2677
4706801001;8,739;0,8;23,492;0,1;6,682;2,2;6,682;5;8,788;0,9;8,739;45,492;0;12,119;0,4;40,83;0;23,492;0,4;40,83;0;41,968;0;23,492;0,1;32,659;0;40,83;0;40,83;0;23,436;0,3;2678
4706901001;14,548;1,7;28,987;0,1;7,756;2,4;7,756;6,2;12,098;0,6;10,103;30,613;0;16,764;0,1;22,677;1,7;13,759;0,9;27,217;0,1;22,677;0,4;22,677;0,3;27,217;0,1;24,521;0,1;30,732;0;22,677;0,3;2679
4707001001;5,083;0,8;33,471;0;5,083;2;5,083;1,7;20,734;0,1;8,849;37,814;0;32,38;0;20,734;0,7;30,81;0;36,31;0;30,534;0;30,534;0;36,31;0;8,849;0,3;37,41;0;22,934;0,4;2680
4707101001;4,301;6,4;13,403;0,8;8,302;8,3;4,301;22,3;10,479;1,3;8,302;15,523;0,1;15,039;0,2;11,712;11,3;4,291;4,2;11,913;2,6;8,203;2,2;11,913;1,9;11,913;1,6;8,203;2,6;15,186;0,5;8,203;5,8;2681
4707301001;6,675;0,9;34,982;0;6,675;2,2;6,675;1,8;29,539;0,1;6,675;38,158;0;34,9;0;29,458;0,9;29,458;0,2;36,283;0;36,283;0;36,283;0;36,283;0;6,675;0,4;37,185;0;16,426;0,7;2682
4707401001;5,511;1,3;17,971;0,2;14,179;2,3;7,008;9,4;7,066;0,8;5,511;32,656;0;19,52;0,2;28,231;1,4;17,971;1,3;28,231;0,2;28,542;0,3;17,971;0,6;28,231;0,2;28,231;0,5;28,231;0,2;14,476;0,4;2683
4707501001;0;2,3;29,482;0,1;0;3,9;0;9,8;10,733;0,7;5,734;34,201;0;21,058;0,1;29,482;1,1;29,482;0,6;29,482;0,2;31,215;0;29,482;0,4;20,942;0,3;29,482;0,4;29,482;0,2;23,41;0,1;2684
