Municipios;Distritos;Secciones;Índice de Gini y Distribución de la renta P80/P20;Periodo;Total
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2020;2,7
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2019;2,4
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2018;2,5
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2017;2,4
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2016;2,3
47004 Alaejos;4700401 Alaejos distrito 01;4700401001 Alaejos sección 01001;Distribución de la renta P80/P20;2015;3
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2023;29,4
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2022;29,6
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2021;30,9
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2020;31,6
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2019;30,3
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2018;29,5
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2017;31,4
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2016;32,5
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Índice de Gini;2015;33,6
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2023;2,3
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2022;2,2
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2021;2,5
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2020;2,4
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2019;2,3
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2018;2,2
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2017;2,4
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2016;2,5
47004 Alaejos;4700401 Alaejos distrito 01;4700401002 Alaejos sección 01002;Distribución de la renta P80/P20;2015;2,2
47005 Alcazarén;;;Índice de Gini;2023;23,6
47005 Alcazarén;;;Índice de Gini;2022;24,4
47005 Alcazarén;;;Índice de Gini;2021;26
47005 Alcazarén;;;Índice de Gini;2020;26,2
47005 Alcazarén;;;Índice de Gini;2019;25,5
47005 Alcazarén;;;Índice de Gini;2018;27,1
47005 Alcazarén;;;Índice de Gini;2017;26,1
47005 Alcazarén;;;Índice de Gini;2016;28,3
47005 Alcazarén;;;Índice de Gini;2015;28,8
47005 Alcazarén;;;Distribución de la renta P80/P20;2023;2
47005 Alcazarén;;;Distribución de la renta P80/P20;2022;2,1
47005 Alcazarén;;;Distribución de la renta P80/P20;2021;2,2
47005 Alcazarén;;;Distribución de la renta P80/P20;2020;2,3
47005 Alcazarén;;;Distribución de la renta P80/P20;2019;2,2
47005 Alcazarén;;;Distribución de la renta P80/P20;2018;2,2
47005 Alcazarén;;;Distribución de la renta P80/P20;2017;2,2
47005 Alcazarén;;;Distribución de la renta P80/P20;2016;2,3
47005 Alcazarén;;;Distribución de la renta P80/P20;2015;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2023;23,6
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2022;24,4
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2021;26
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2020;26,2
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2019;25,5
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2018;27,1
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2017;26,1
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2016;28,3
47005 Alcazarén;4700501 Alcazarén distrito 01;;Índice de Gini;2015;28,8
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2023;2
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2022;2,1
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2021;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2020;2,3
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2019;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2018;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2017;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2016;2,3
47005 Alcazarén;4700501 Alcazarén distrito 01;;Distribución de la renta P80/P20;2015;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2023;23,6
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2022;24,4
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2021;26
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2020;26,2
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2019;25,5
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2018;27,1
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2017;26,1
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2016;28,3
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Índice de Gini;2015;28,8
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2023;2
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2022;2,1
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2021;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2020;2,3
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2019;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2018;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2017;2,2
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2016;2,3
47005 Alcazarén;4700501 Alcazarén distrito 01;4700501001 Alcazarén sección 01001;Distribución de la renta P80/P20;2015;2,2
47006 Aldea de San Miguel;;;Índice de Gini;2023;28
47006 Aldea de San Miguel;;;Índice de Gini;2022;28,3
47006 Aldea de San Miguel;;;Índice de Gini;2021;32,4
47006 Aldea de San Miguel;;;Índice de Gini;2020;28,9
47006 Aldea de San Miguel;;;Índice de Gini;2019;29,8
47006 Aldea de San Miguel;;;Índice de Gini;2018;29,4
47006 Aldea de San Miguel;;;Índice de Gini;2017;28,1
47006 Aldea de San Miguel;;;Índice de Gini;2016;30,5
47006 Aldea de San Miguel;;;Índice de Gini;2015;30,4
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2023;2,3
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2022;2,2
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2021;2,5
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2020;2,3
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2019;2,1
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2018;2,2
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2017;2,1
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2016;2,5
47006 Aldea de San Miguel;;;Distribución de la renta P80/P20;2015;2,3
47006 Aldea de San Miguel;4700601 Aldea de San Miguel distrito 01;;Índice de Gini;2023;28
47006 Aldea de San Miguel;4700601 Aldea de San Miguel distrito 01;;Índice de Gini;2022;28,3
47006 Aldea de San Miguel;4700601 Aldea de San Miguel distrito 01;;Índice de Gini;2021;32,4
