Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 35 a 39 años;2021;17
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 40 a 44 años;2024;23
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 40 a 44 años;2023;29
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 40 a 44 años;2022;30
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 40 a 44 años;2021;27
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 45 a 49 años;2024;24
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 45 a 49 años;2023;22
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 45 a 49 años;2022;16
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 45 a 49 años;2021;16
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 50 a 54 años;2024;27
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 50 a 54 años;2023;32
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 50 a 54 años;2022;43
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 50 a 54 años;2021;53
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 55 a 59 años;2024;56
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 55 a 59 años;2023;55
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 55 a 59 años;2022;56
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 55 a 59 años;2021;49
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 60 a 64 años;2024;46
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 60 a 64 años;2023;46
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 60 a 64 años;2022;38
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 60 a 64 años;2021;34
47 Valladolid;47076 Laguna de Duero;4707601012 Laguna de Duero sección 01012;Hombres;De 65 a 69 años;2024;26
