Provincia;CMuni;Periodo;100_y_más_años;De_0_a_4_años;De_5_a_9_años;De_10_a_14_años;De_15_a_19_años;De_20_a_24_años;De_25_a_29_años;De_30_a_34_años;De_35_a_39_años;De_40_a_44_años;De_45_a_49_años;De_50_a_54_años;De_55_a_59_años;De_60_a_64_años;De_65_a_69_años;De_70_a_74_años;De_75_a_79_años;De_80_a_84_años;De_85_a_89_años;De_90_a_94_años;De_95_a_99_años;poblacion__menor_16;poblacion_16_64;poblacion_mayor_65;Indice_Envejecimiento;Tasa_Dependencia
Zamora;49138;2021;0;2;3;2;7;5;5;3;5;7;9;12;20;15;14;15;20;28;17;18;3;8;87;115;14,375;1,414
Zamora;49138;2022;0;2;1;3;5;6;6;3;5;7;9;9;17;23;9;17;15;31;20;15;4;7;89;111;15,857;1,326
Zamora;49138;2023;0;0;1;2;6;6;6;3;4;5;9;9;16;23;10;16;15;22;26;13;5;4;86;107;26,750;1,291
Zamora;49139;2021;0;0;0;0;1;3;7;3;2;8;8;7;5;14;18;19;20;13;13;6;4;0;58;93;inf;1,603
Zamora;49139;2022;0;0;0;0;0;2;6;5;2;9;7;8;3;14;15;22;16;15;12;8;5;0;56;93;inf;1,661
Zamora;49139;2023;1;2;1;0;1;1;10;3;5;5;13;7;6;15;14;23;18;15;13;8;4;3;66;96;32,000;1,500
Zamora;49141;2021;1;1;3;7;10;6;9;13;9;5;16;24;26;34;20;19;31;19;24;17;4;13;150;135;10,385;0,987
Zamora;49141;2022;0;2;2;6;12;4;9;12;11;5;12;21;27;33;25;19;26;23;19;15;4;12;144;131;10,917;0,993
Zamora;49141;2023;0;3;0;7;12;7;10;12;12;7;7;24;30;26;28;25;21;27;15;16;5;12;145;137;11,417;1,028
Zamora;49142;2021;0;4;4;5;4;7;6;13;17;12;8;14;18;24;33;24;12;21;14;6;0;14;122;110;7,857;1,016
Zamora;49142;2022;0;5;4;6;4;4;9;13;16;14;10;13;17;22;35;27;12;16;16;8;0;16;121;114;7,125;1,074
Zamora;49142;2023;0;6;5;4;8;5;6;11;15;17;8;13;15;20;23;36;7;15;16;8;0;17;116;105;6,176;1,052
Zamora;49143;2021;1;3;8;7;9;5;10;9;12;13;11;20;20;16;21;14;17;19;8;4;0;20;123;84;4,200;0,846
Zamora;49143;2022;1;5;9;8;11;6;9;12;11;13;9;27;20;18;21;15;16;20;11;5;0;24;134;89;3,708;0,843
Zamora;49143;2023;0;3;8;6;12;4;11;16;12;10;10;21;20;20;20;16;15;21;9;6;1;19;134;88;4,632;0,799
Zamora;49145;2021;0;1;6;4;4;7;4;4;11;12;12;8;12;19;20;23;22;16;12;4;5;12;92;102;8,500;1,239
Zamora;49145;2022;0;2;3;10;5;6;7;4;11;14;16;8;12;17;22;22;19;14;13;6;4;16;99;100;6,250;1,172
Zamora;49145;2023;0;3;3;9;8;5;6;3;9;13;14;10;8;18;25;19;21;12;16;2;3;17;92;98;5,765;1,250
Zamora;49146;2021;1;4;3;5;11;4;10;6;12;15;15;26;23;27;27;25;21;17;12;10;3;14;147;116;8,286;0,884
Zamora;49146;2022;0;4;4;4;11;9;9;11;13;14;21;26;19;30;25;24;27;11;16;9;5;14;161;117;8,357;0,814
Zamora;49146;2023;0;3;5;4;9;8;10;10;14;14;22;19;24;29;28;21;24;13;14;8;5;14;157;113;8,071;0,809
Zamora;49147;2021;0;6;5;7;5;12;8;9;14;19;8;20;19;30;16;22;21;25;21;7;1;19;143;113;5,947;0,923
Zamora;49147;2022;0;8;4;8;5;11;7;15;12;20;7;13;25;27;19;22;23;16;23;6;0;21;141;109;5,190;0,922
Zamora;49147;2023;0;14;8;11;6;10;13;16;16;13;16;11;26;28;23;15;26;14;27;9;1;34;154;115;3,382;0,968
Zamora;49148;2021;0;8;6;3;7;6;9;10;10;5;11;15;11;16;19;14;25;26;33;31;4;18;99;152;8,444;1,717
Zamora;49148;2022;0;8;7;2;8;5;12;7;12;6;10;14;12;17;16;13;19;23;31;23;8;19;101;133;7,000;1,505
Zamora;49148;2023;1;8;6;4;7;5;12;9;10;10;9;12;15;18;14;13;17;28;34;28;12;19;106;147;7,737;1,566
Zamora;49149;2021;2;9;6;4;12;13;20;20;17;26;19;35;49;22;23;17;21;26;30;13;3;21;231;135;6,429;0,675
Zamora;49149;2022;3;9;10;3;10;15;19;17;17;26;19;35;43;30;21;16;21;25;28;13;2;24;229;129;5,375;0,668
Zamora;49149;2023;3;13;7;5;12;13;17;16;21;25;24;37;42;30;26;18;18;23;25;17;1;27;235;131;4,852;0,672
Zamora;49150;2021;0;2;0;2;2;6;2;5;1;7;8;7;5;7;8;13;12;17;12;6;4;4;50;72;18,000;1,520
Zamora;49150;2022;0;0;1;2;3;5;5;3;1;4;14;6;6;8;5;15;11;17;14;6;4;4;54;72;18,000;1,407
Zamora;49150;2023;1;1;1;1;1;4;5;4;4;3;13;9;5;6;6;13;9;15;17;9;2;3;54;72;24,000;1,389
Zamora;49151;2021;0;9;14;31;24;20;27;30;33;30;37;61;72;63;38;33;38;45;25;14;3;59;392;196;3,322;0,651
Zamora;49151;2022;1;10;17;22;25;24;29;22;39;29;42;51;68;65;44;31;37;37;32;14;0;54;389;196;3,630;0,643
Zamora;49151;2023;0;17;21;23;26;26;20;35;40;35;44;56;66;68;47;35;36;35;33;10;1;66;411;197;2,985;0,640
Zamora;49152;2021;1;10;4;18;14;24;22;24;19;22;35;46;52;37;46;36;25;30;26;18;7;35;292;189;5,400;0,767
Zamora;49152;2022;0;12;6;11;21;22;27;27;18;19;34;47;57;39;47;36;24;25;26;19;9;33;307;186;5,636;0,713
Zamora;49152;2023;0;9;6;10;22;16;26;28;18;15;37;36;61;40;52;31;27;22;23;20;9;29;295;184;6,345;0,722
Zamora;49153;2021;0;3;1;4;4;4;6;6;3;4;14;16;11;10;19;8;17;18;10;5;1;9;77;78;8,667;1,130
Zamora;49153;2022;0;4;3;4;3;5;5;4;5;4;13;15;13;10;18;11;11;21;11;5;0;12;76;77;6,417;1,171
Zamora;49153;2023;0;4;3;3;1;6;5;5;5;5;15;10;15;8;18;12;12;15;13;5;0;10;75;75;7,500;1,133
Zamora;49154;2021;0;1;0;1;1;1;3;3;5;4;5;10;14;7;1;12;15;13;6;7;0;2;53;54;27,000;1,057
Zamora;49154;2022;0;0;1;1;1;2;3;2;7;3;6;5;17;10;0;8;18;9;10;6;0;2;56;51;25,500;0,946
Zamora;49154;2023;0;0;0;1;1;1;2;2;2;3;5;6;16;10;2;5;16;12;8;7;0;1;48;50;50,000;1,062
Zamora;49155;2021;0;1;0;2;4;2;2;3;6;5;6;10;5;9;11;11;6;6;7;1;0;4;51;42;10,500;0,902
Zamora;49155;2022;0;1;0;2;2;5;3;4;7;6;6;7;9;9;9;14;6;6;7;3;0;3;58;45;15,000;0,828
Zamora;49155;2023;1;0;1;4;3;5;2;5;10;4;7;6;10;5;10;11;12;3;8;3;0;6;56;48;8,000;0,964
Zamora;49156;2021;0;0;0;1;5;8;6;6;7;8;12;16;19;21;19;12;22;22;17;7;0;2;107;99;49,500;0,944
Zamora;49156;2022;0;0;0;1;3;10;5;5;9;6;12;13;21;20;17;14;20;23;19;5;1;2;103;99;49,500;0,981
Zamora;49156;2023;0;0;0;1;1;11;6;3;10;7;7;15;20;19;20;13;18;26;14;6;0;1;99;97;97,000;0,990
Zamora;49157;2021;0;2;0;0;3;12;15;8;6;9;12;14;13;13;21;9;20;15;7;1;3;3;104;76;25,333;0,760
Zamora;49157;2022;0;3;1;0;2;10;15;12;4;9;11;13;12;15;16;13;18;12;11;1;3;4;103;74;18,500;0,757
Zamora;49157;2023;0;5;1;0;2;11;12;14;2;8;13;11;15;11;15;17;15;11;13;0;3;6;99;74;12,333;0,808
Zamora;49158;2021;0;8;5;2;6;11;11;14;5;18;13;15;17;17;15;23;22;9;6;6;2;16;126;83;5,188;0,786
Zamora;49158;2022;0;8;6;4;3;14;9;19;1;17;14;14;21;12;17;17;26;10;6;5;3;19;123;84;4,421;0,837
Zamora;49158;2023;0;9;6;5;2;11;11;18;5;14;13;12;24;10;20;17;24;12;6;4;4;20;120;87;4,350;0,892
Zamora;49159;2021;1;3;5;4;9;13;12;13;18;26;12;28;22;21;20;22;20;22;13;8;5;14;172;111;7,929;0,727
Zamora;49159;2022;1;5;6;5;9;16;7;17;13;25;13;24;23;23;17;24;15;15;20;6;5;18;168;103;5,722;0,720
Zamora;49159;2023;1;7;6;4;8;15;4;18;15;18;17;20;22;26;23;20;13;18;18;5;2;19;161;100;5,263;0,739
Zamora;49160;2021;0;0;1;0;0;2;2;2;3;1;2;3;3;3;2;2;3;3;4;2;1;1;21;17;17,000;0,857
Zamora;49160;2022;0;0;1;0;0;0;2;2;2;2;2;3;3;3;1;3;3;2;5;2;1;1;19;17;17,000;0,947
Zamora;49160;2023;0;0;1;0;0;0;0;3;3;2;2;1;3;5;1;5;3;1;4;2;1;1;19;17;17,000;0,947
Zamora;49162;2021;0;0;0;1;0;1;4;2;4;8;11;15;17;16;8;16;12;19;14;6;2;1;78;77;77,000;1,000
Zamora;49162;2022;1;1;0;1;0;0;4;4;2;12;9;17;18;18;9;12;12;14;17;6;3;2;84;74;37,000;0,905
Zamora;49162;2023;1;1;0;1;1;1;5;6;1;11;11;13;23;16;11;15;15;14;15;7;4;2;88;82;41,000;0,955
Zamora;49163;2021;0;0;2;1;1;4;2;6;6;8;12;10;16;21;18;17;19;20;9;7;4;3;86;94;31,333;1,128
Zamora;49163;2022;0;0;0;5;0;6;1;5;7;7;15;12;17;18;21;17;15;22;12;7;2;5;88;96;19,200;1,148
Zamora;49163;2023;0;2;1;8;1;5;3;6;6;11;14;15;14;17;18;23;15;20;12;10;3;11;92;101;9,182;1,217
Zamora;49164;2021;0;3;2;3;4;6;11;4;14;4;8;11;14;12;11;9;10;16;8;3;1;9;87;58;6,444;0,770
Zamora;49164;2022;0;3;2;3;3;6;10;10;12;6;6;10;14;13;14;7;8;14;11;3;1;9;89;58;6,444;0,753
Zamora;49164;2023;0;2;3;6;3;3;10;9;7;11;11;7;14;13;14;11;7;13;12;2;0;12;87;59;4,917;0,816
Zamora;49165;2021;0;0;0;0;1;0;1;2;1;2;2;2;4;2;9;6;6;7;2;1;0;0;17;31;inf;1,824
Zamora;49165;2022;0;0;0;0;1;1;0;2;2;2;4;2;4;1;9;7;5;7;1;2;0;0;19;31;inf;1,632
Zamora;49165;2023;0;0;0;0;1;2;1;2;2;2;3;2;4;3;8;7;5;7;1;3;0;0;22;31;inf;1,409
Zamora;49166;2021;0;32;39;50;64;60;67;57;64;111;110;120;130;99;87;75;75;58;52;21;2;134;869;370;2,761;0,580
Zamora;49166;2022;0;31;39;50;61;60;67;58;66;96;110;120;130;103;85;89;70;57;55;23;4;132;859;383;2,902;0,600
Zamora;49166;2023;0;28;45;50;49;68;58;70;66;85;116;119;119;115;82;91;75;54;59;20;8;133;855;389;2,925;0,611
Zamora;49167;2021;0;3;1;2;1;9;5;9;4;3;6;5;20;21;15;15;19;15;23;6;3;6;83;96;16,000;1,229
Zamora;49167;2022;0;0;2;1;3;5;9;7;7;2;8;4;17;18;20;16;15;15;19;10;3;4;79;98;24,500;1,291
Zamora;49167;2023;0;1;2;1;3;6;5;7;11;4;5;6;15;18;20;17;16;13;18;11;3;5;79;98;19,600;1,304
Zamora;49168;2021;1;3;0;0;1;2;5;9;14;8;1;3;4;15;15;5;7;6;4;0;3;3;62;41;13,667;0,710
Zamora;49168;2022;1;3;0;1;1;2;4;9;15;6;4;4;5;13;14;8;7;6;1;2;2;4;63;41;10,250;0,714
Zamora;49168;2023;1;4;0;0;2;1;2;7;13;7;5;3;5;9;16;9;5;8;0;2;2;4;54;43;10,750;0,870
Zamora;49169;2021;0;0;1;0;0;0;0;4;1;1;6;6;3;5;3;1;1;3;6;1;0;1;26;15;15,000;0,615
Zamora;49169;2022;0;0;0;1;0;1;0;3;1;2;5;7;4;4;4;2;1;2;6;2;0;1;27;17;17,000;0,667
Zamora;49169;2023;0;0;0;0;0;0;1;1;3;2;4;6;5;6;2;4;1;0;7;3;0;0;28;17;inf;0,607
Zamora;49170;2021;0;1;3;0;0;1;9;5;8;1;5;4;14;14;10;4;2;3;9;6;1;4;61;35;8,750;0,639
Zamora;49170;2022;0;2;3;0;0;1;6;12;9;3;6;5;13;10;15;5;1;5;7;7;1;5;65;41;8,200;0,708
Zamora;49170;2023;0;3;2;1;0;0;5;6;11;4;2;9;11;9;10;11;1;3;6;6;3;6;57;40;6,667;0,807
Zamora;49171;2021;1;13;11;18;8;23;21;49;38;31;28;50;46;54;55;47;58;33;37;20;5;44;346;256;5,818;0,867
Zamora;49171;2022;1;12;8;17;13;18;16;44;41;38;27;48;51;54;57;48;50;35;45;18;7;40;347;261;6,525;0,867
Zamora;49171;2023;2;14;9;18;15;13;16;34;41;37;32;36;54;59;57;49;51;34;34;21;7;44;334;255;5,795;0,895
Zamora;49172;2021;0;7;4;6;14;10;20;23;25;16;30;33;37;43;41;49;46;34;28;24;8;20;248;230;11,500;1,008
Zamora;49172;2022;0;6;3;6;10;14;21;25;31;16;25;35;34;42;48;44;46;33;34;24;6;17;251;235;13,824;1,004
Zamora;49172;2023;1;5;6;6;11;12;18;26;27;25;22;37;37;40;46;41;41;32;36;20;5;19;253;222;11,684;0,953
Zamora;49173;2021;1;5;6;8;5;5;9;12;8;16;18;26;32;23;33;36;27;22;22;18;10;20;153;169;8,450;1,235
Zamora;49173;2022;2;8;5;6;6;5;5;17;9;14;12;22;32;28;27;38;25;23;23;12;8;20;149;158;7,900;1,195
Zamora;49173;2023;3;7;7;8;7;5;4;11;10;16;16;19;31;29;22;41;29;21;21;13;5;23;147;155;6,739;1,211
Zamora;49174;2021;0;2;2;2;5;5;8;4;8;7;9;13;7;12;13;10;16;7;4;4;1;7;77;55;7,857;0,805
Zamora;49174;2022;1;1;3;1;6;5;5;3;10;8;10;7;10;8;11;10;13;8;7;4;0;6;71;54;9,000;0,845
Zamora;49174;2023;1;1;3;1;6;4;4;3;9;8;11;4;12;7;9;12;12;7;4;1;0;6;67;46;7,667;0,776
Zamora;49175;2021;0;9;12;8;5;11;11;11;13;20;21;17;22;21;20;14;15;11;8;7;3;30;151;78;2,600;0,715
Zamora;49175;2022;0;9;13;5;5;10;10;8;13;16;18;20;22;17;26;15;11;19;6;6;4;28;138;87;3,107;0,833
Zamora;49175;2023;0;9;13;6;7;9;9;8;11;18;16;18;24;19;22;21;9;17;9;2;5;29;138;85;2,931;0,826
Zamora;49176;2021;1;7;7;10;17;17;22;17;18;35;37;43;49;44;48;41;77;61;43;27;8;27;296;306;11,333;1,125
Zamora;49176;2022;1;6;10;12;13;15;24;17;21;30;37;46;48;42;52;44;69;61;48;29;8;31;290;312;10,065;1,183
Zamora;49176;2023;2;8;7;12;8;17;20;20;18;30;34;52;47;43;43;50;51;68;50;28;11;29;287;303;10,448;1,157
Zamora;49177;2021;0;3;2;3;9;12;9;15;7;12;14;23;24;19;20;23;17;20;13;7;1;10;142;101;10,100;0,782
Zamora;49177;2022;0;4;1;3;8;15;6;15;11;10;14;19;24;22;15;24;17;17;13;7;1;10;142;94;9,400;0,732
Zamora;49177;2023;1;3;1;3;5;11;7;16;12;10;15;15;24;23;18;20;17;15;14;7;1;8;137;93;11,625;0,737
Zamora;49178;2021;0;59;60;55;36;36;44;57;116;102;87;68;66;48;38;37;29;25;16;12;7;181;653;164;0,906;0,528
Zamora;49178;2022;0;58;62;57;34;33;52;59;103;109;87;70;72;44;39;39;31;24;15;8;6;184;656;162;0,880;0,527
Zamora;49178;2023;1;55;63;55;37;31;49;57;90;107;103;67;66;69;40;38;28;25;16;9;3;180;669;160;0,889;0,508
Zamora;49179;2021;2;12;9;13;10;18;22;12;22;28;33;40;32;23;28;30;19;26;16;7;2;36;238;130;3,611;0,697
Zamora;49179;2022;3;12;7;11;10;20;15;10;15;24;34;44;37;25;30;30;19;25;20;7;1;32;232;135;4,219;0,720
Zamora;49179;2023;1;12;13;15;10;19;15;12;12;19;44;43;43;24;24;35;20;25;16;11;2;42;239;134;3,190;0,736
Zamora;49180;2021;0;2;0;3;5;7;3;4;6;6;11;12;6;13;9;11;10;16;10;9;3;6;72;68;11,333;1,028
Zamora;49180;2022;1;1;0;3;5;5;4;4;4;6;9;13;6;13;8;10;6;18;13;10;1;5;68;67;13,400;1,059
Zamora;49180;2023;1;0;0;2;4;7;5;3;4;12;10;9;11;11;11;11;5;16;14;13;1;3;75;72;24,000;1,000
Zamora;49181;2021;0;4;8;4;8;9;14;9;8;12;14;30;27;26;21;44;43;22;25;14;0;18;155;169;9,389;1,206
Zamora;49181;2022;0;6;4;4;5;9;13;8;10;10;14;27;28;24;21;42;38;20;24;14;2;15;147;161;10,733;1,197
Zamora;49181;2023;0;5;5;2;5;9;10;9;12;8;16;21;33;21;27;38;36;23;25;8;4;13;143;161;12,385;1,217
Zamora;49183;2021;0;2;1;0;0;0;4;7;5;4;3;7;6;8;7;10;5;7;9;3;1;3;44;42;14,000;1,023
Zamora;49183;2022;0;4;1;0;0;0;3;5;6;3;3;7;2;10;9;9;4;7;10;3;2;5;39;44;8,800;1,256
Zamora;49183;2023;0;3;1;0;0;0;2;6;5;4;1;9;3;9;11;5;7;7;8;4;1;4;39;43;10,750;1,205
Zamora;49184;2021;0;1;1;2;4;4;10;12;1;3;7;17;16;19;17;15;8;15;14;3;0;5;92;72;14,400;0,837
Zamora;49184;2022;0;0;1;1;4;3;13;9;1;1;8;11;18;20;18;13;9;13;15;4;1;3;87;73;24,333;0,874
Zamora;49184;2023;0;1;1;1;7;3;11;8;6;1;5;11;22;16;17;16;7;14;12;6;0;4;89;72;18,000;0,854
Zamora;49185;2021;0;4;3;4;8;14;8;4;10;12;12;20;12;20;13;12;8;10;8;3;0;13;118;54;4,154;0,568
Zamora;49185;2022;0;3;3;4;6;13;13;2;10;13;9;17;15;17;17;9;9;4;7;5;0;11;114;51;4,636;0,544
Zamora;49185;2023;0;4;2;5;6;14;9;4;8;10;10;16;17;13;22;8;8;7;6;3;1;12;106;55;4,583;0,632
Zamora;49186;2021;0;2;0;2;1;5;4;14;9;10;13;14;18;26;26;29;15;20;21;5;3;4;114;119;29,750;1,079
Zamora;49186;2022;0;2;0;2;1;6;7;11;11;12;14;17;16;32;26;32;18;16;22;4;4;4;127;122;30,500;0,992
Zamora;49186;2023;0;1;1;2;2;3;9;10;12;10;11;15;16;32;28;28;23;15;14;7;1;4;120;116;29,000;1,000
Zamora;49187;2021;2;37;40;59;54;67;51;62;68;79;107;101;117;97;102;99;74;58;57;19;15;147;792;426;2,898;0,723
Zamora;49187;2022;3;40;36;64;54;64;48;60;76;81;102;112;117;101;94;100;75;58;61;22;12;151;804;425;2,815;0,716
Zamora;49187;2023;3;32;36;58;54;64;45;60;69;73;106;109;105;110;90;98;91;56;55;24;8;137;784;425;3,102;0,717
Zamora;49188;2021;0;0;1;1;1;3;8;7;4;6;6;12;14;13;5;6;5;9;7;5;0;2;74;37;18,500;0,527
Zamora;49188;2022;0;0;0;0;2;2;6;10;3;4;6;12;13;13;8;4;4;10;6;5;0;0;71;37;inf;0,521
Zamora;49188;2023;0;0;0;0;2;2;3;7;3;5;4;9;11;17;10;3;5;7;6;5;1;0;63;37;inf;0,587
Zamora;49189;2021;0;3;4;6;6;8;6;8;10;12;9;12;16;25;13;14;12;17;11;8;2;14;111;77;5,500;0,820
Zamora;49189;2022;0;1;4;5;8;7;6;8;7;15;9;13;16;25;18;14;14;14;17;8;0;12;112;85;7,083;0,866
Zamora;49189;2023;0;3;5;4;6;9;5;9;6;13;13;10;14;22;25;11;16;12;14;10;2;13;106;90;6,923;0,972
Zamora;49190;2021;0;0;0;0;0;0;0;0;2;3;4;4;8;3;5;2;5;6;6;2;0;0;24;26;inf;1,083
Zamora;49190;2022;0;1;1;1;0;0;0;0;4;2;3;5;9;5;5;3;4;6;5;3;0;3;28;26;8,667;1,036
Zamora;49190;2023;0;0;0;0;0;0;0;0;2;1;3;5;10;5;3;2;3;5;6;3;0;0;26;22;inf;0,846
Zamora;49191;2021;0;5;4;4;6;9;12;10;13;20;21;31;10;23;25;34;15;19;16;6;4;14;154;119;8,500;0,864
Zamora;49191;2022;0;5;1;3;6;8;9;9;12;17;19;25;20;22;21;33;21;15;18;8;3;10;146;119;11,900;0,884
Zamora;49191;2023;0;3;3;4;6;4;9;7;8;21;14;23;23;16;23;31;24;17;14;10;0;11;130;119;10,818;1,000
Zamora;49192;2021;0;2;2;2;2;3;4;4;5;8;7;10;10;17;10;9;12;8;7;5;2;6;70;53;8,833;0,843
Zamora;49192;2022;0;0;2;3;3;1;4;2;4;9;9;6;12;17;8;12;11;6;8;2;1;6;66;48;8,000;0,818
Zamora;49192;2023;0;0;3;2;4;1;4;3;4;9;7;7;11;14;9;10;11;9;7;1;1;6;63;48;8,000;0,857
Zamora;49193;2021;3;7;2;5;11;19;15;19;34;18;24;35;32;25;43;32;39;28;35;14;2;16;230;196;12,250;0,922
Zamora;49193;2022;2;8;1;8;10;15;21;15;39;18;24;26;37;22;47;36;32;34;30;21;1;19;225;203;10,684;0,987
Zamora;49193;2023;2;7;1;5;9;17;20;15;34;19;23;27;42;23;39;39;29;35;25;20;4;15;227;193;12,867;0,916
Zamora;49194;2021;2;7;2;2;3;9;11;20;17;22;9;18;40;38;40;23;25;16;20;18;5;12;186;149;12,417;0,866
Zamora;49194;2022;1;8;3;2;1;7;14;16;18;24;11;17;30;45;45;21;27;16;22;11;4;13;183;147;11,308;0,874
Zamora;49194;2023;1;3;8;1;4;6;8;16;19;18;18;14;30;41;39;29;29;13;19;10;3;13;173;143;11,000;0,902
Zamora;49197;2021;0;7;1;1;0;1;4;8;13;8;7;6;16;13;15;19;9;14;7;8;1;9;76;73;8,111;1,079
Zamora;49197;2022;0;5;5;1;2;1;4;9;11;10;6;6;15;16;19;18;9;15;4;8;3;11;80;76;6,909;1,087
Zamora;49197;2023;0;7;6;1;3;0;3;8;10;12;5;6;9;19;20;21;8;14;7;7;3;15;74;80;5,333;1,284
Zamora;49199;2021;1;7;5;4;6;5;7;12;10;16;16;15;18;12;26;25;29;18;4;8;3;17;116;114;6,706;1,129
Zamora;49199;2022;1;5;7;5;5;7;6;8;12;10;18;16;19;14;24;29;26;20;7;6;3;18;114;116;6,444;1,175
Zamora;49199;2023;0;5;7;5;4;7;5;6;14;8;19;14;20;13;24;24;25;22;10;4;4;18;109;113;6,278;1,202
Zamora;49200;2021;0;32;34;40;27;37;43;61;66;80;73;75;87;83;76;79;75;52;31;15;6;111;627;334;3,009;0,710
Zamora;49200;2022;0;26;36;40;26;41;48;57;63;62;85;68;88;90;75;86;69;57;37;14;7;107;623;345;3,224;0,726
Zamora;49200;2023;2;24;42;36;30;36;40;48;61;61;75;76;83;90;79;84;62;55;44;13;4;108;594;343;3,176;0,759
Zamora;49201;2021;0;11;3;1;5;7;9;13;15;8;13;13;18;30;32;31;29;19;19;10;4;16;130;144;9,000;1,231
Zamora;49201;2022;0;9;4;3;4;8;7;14;14;12;13;14;13;31;28;38;22;23;19;9;6;17;129;145;8,529;1,256
Zamora;49201;2023;0;6;5;2;3;7;6;11;11;12;13;11;11;33;25;37;22;22;16;9;6;14;117;137;9,786;1,291
Zamora;49202;2021;1;3;1;1;2;2;2;4;11;14;8;15;21;12;15;9;14;12;20;8;2;5;91;81;16,200;0,945
Zamora;49202;2022;0;1;2;2;2;2;2;4;11;10;12;15;21;12;11;14;11;11;18;10;3;5;91;78;15,600;0,912
Zamora;49202;2023;0;1;2;1;3;3;2;4;9;13;10;19;15;18;12;12;10;13;17;11;3;5;95;78;15,600;0,874
Zamora;49203;2021;0;3;5;5;11;5;10;11;16;16;14;20;28;18;18;27;21;24;21;14;2;15;147;127;8,467;0,966
Zamora;49203;2022;0;2;6;6;8;9;8;10;16;13;18;21;23;19;23;24;24;19;22;15;1;16;143;128;8,000;1,007
Zamora;49203;2023;0;2;5;7;6;12;10;13;12;14;18;16;31;20;22;23;21;20;24;15;2;15;151;127;8,467;0,940
Zamora;49204;2021;0;0;0;0;0;0;0;2;1;2;1;4;5;7;8;1;2;9;9;3;0;0;22;32;inf;1,455
Zamora;49204;2022;0;0;0;0;1;0;0;2;1;3;1;6;4;6;9;3;2;5;11;3;1;0;24;34;inf;1,417
Zamora;49204;2023;0;0;0;0;0;0;0;2;0;2;0;5;4;8;6;5;1;4;10;5;0;0;21;31;inf;1,476
Zamora;49205;2021;0;5;4;5;9;14;7;8;17;25;19;20;20;28;25;34;33;27;34;30;4;16;165;187;11,688;1,230
Zamora;49205;2022;0;5;4;7;7;11;12;9;15;19;22;21;25;26;26;29;33;29;33;23;4;17;166;177;10,412;1,169
Zamora;49205;2023;0;4;7;6;10;10;10;10;16;17;20;21;23;30;24;31;29;27;29;19;6;19;165;165;8,684;1,115
Zamora;49206;2021;0;16;24;30;36;34;40;40;41;62;63;51;77;61;62;62;66;57;57;27;13;77;498;344;4,468;0,845
Zamora;49206;2022;0;13;22;26;35;34;32;37;34;58;65;61;58;68;64;67;64;53;60;22;18;68;475;348;5,118;0,876
Zamora;49206;2023;1;8;24;25;31;32;32;30;34;61;59;56;61;64;65;64;64;56;50;23;16;63;454;339;5,381;0,885
Zamora;49207;2021;0;5;4;0;6;4;10;11;10;14;16;17;10;20;13;21;24;18;19;12;1;10;117;108;10,800;1,009
Zamora;49207;2022;0;5;4;1;2;6;10;10;11;15;14;16;13;19;14;20;24;14;19;12;2;10;116;105;10,500;0,991
Zamora;49207;2023;0;2;6;2;3;7;8;13;11;17;11;20;17;19;14;18;28;16;16;10;4;11;125;106;9,636;0,936
Zamora;49208;2021;1;1;5;3;2;13;17;7;17;24;24;20;17;26;21;43;29;31;35;14;1;9;167;175;19,444;1,102
Zamora;49208;2022;0;2;4;4;2;10;17;6;14;23;24;20;19;23;19;42;32;25;34;17;0;10;158;169;16,900;1,133
Zamora;49208;2023;0;2;2;4;1;9;12;10;9;22;24;20;22;24;19;36;36;21;29;19;2;8;153;162;20,250;1,111
Zamora;49209;2021;1;6;10;7;8;7;19;23;22;29;25;36;37;48;52;49;19;30;26;16;5;25;252;198;7,920;0,885
Zamora;49209;2022;2;6;10;7;8;7;16;17;20;29;29;35;36;45;51;52;24;30;21;14;7;25;240;201;8,040;0,942
Zamora;49209;2023;1;6;9;6;8;7;13;14;23;26;24;32;34;45;49;50;28;23;29;12;8;23;224;200;8,696;0,996
Zamora;49210;2021;0;7;10;10;12;21;25;16;26;29;30;43;41;42;31;34;26;23;37;10;2;29;283;163;5,621;0,678
Zamora;49210;2022;0;8;8;12;12;21;24;16;28;24;28;45;40;43;37;30;27;22;29;17;1;30;279;163;5,433;0,692
Zamora;49210;2023;0;9;5;14;10;18;21;22;21;29;28;43;40;47;34;34;30;23;25;17;3;30;277;166;5,533;0,708
Zamora;49214;2021;1;16;14;24;27;31;29;32;34;50;49;54;46;56;57;57;56;45;48;18;10;59;403;292;4,949;0,871
Zamora;49214;2022;0;14;21;22;22;30;33;29;32;53;52;54;47;52;59;62;46;39;51;18;8;61;400;283;4,639;0,860
Zamora;49214;2023;1;14;20;19;27;33;36;27;41;53;52;55;56;48;61;59;53;37;41;20;8;58;423;280;4,828;0,799
Zamora;49216;2021;0;1;2;1;0;1;5;7;7;10;9;4;14;12;18;16;9;8;12;2;1;4;69;66;16,500;1,014
Zamora;49216;2022;0;1;2;1;0;1;2;6;6;10;9;5;11;12;21;17;9;7;11;5;1;4;62;71;17,750;1,210
Zamora;49216;2023;0;1;2;0;1;1;1;5;8;9;9;5;10;11;15;24;6;7;12;5;1;3;60;70;23,333;1,217
