Provincia;CMuni;Periodo;Hombres;Mujeres;Población;%_Hombres;%_Mujeres
Salamanca;37292;2022;58;41;99;58,586;41,414
Salamanca;37292;2023;53;40;93;56,989;43,011
Salamanca;37293;2021;51;48;99;51,515;48,485
Salamanca;37293;2022;51;49;100;51,000;49,000
Salamanca;37293;2023;50;48;98;51,020;48,980
Salamanca;37294;2021;7139;7493;14632;48,790;51,210
Salamanca;37294;2022;7132;7514;14646;48,696;51,304
Salamanca;37294;2023;7113;7544;14657;48,530;51,470
Salamanca;37296;2021;152;144;296;51,351;48,649
Salamanca;37296;2022;154;142;296;52,027;47,973
Salamanca;37296;2023;150;140;290;51,724;48,276
Salamanca;37297;2021;229;232;461;49,675;50,325
Salamanca;37297;2022;229;232;461;49,675;50,325
Salamanca;37297;2023;229;222;451;50,776;49,224
Salamanca;37298;2021;100;80;180;55,556;44,444
Salamanca;37298;2022;96;72;168;57,143;42,857
Salamanca;37298;2023;89;67;156;57,051;42,949
Salamanca;37299;2021;141;112;253;55,731;44,269
Salamanca;37299;2022;141;115;256;55,078;44,922
Salamanca;37299;2023;137;110;247;55,466;44,534
Salamanca;37300;2021;303;293;596;50,839;49,161
Salamanca;37300;2022;306;296;602;50,831;49,169
Salamanca;37300;2023;299;294;593;50,422;49,578
Salamanca;37301;2021;57;42;99;57,576;42,424
Salamanca;37301;2022;56;45;101;55,446;44,554
Salamanca;37301;2023;54;44;98;55,102;44,898
Salamanca;37302;2021;135;139;274;49,270;50,730
Salamanca;37302;2022;135;133;268;50,373;49,627
Salamanca;37302;2023;129;126;255;50,588;49,412
Salamanca;37303;2021;103;85;188;54,787;45,213
Salamanca;37303;2022;96;80;176;54,545;45,455
Salamanca;37303;2023;98;79;177;55,367;44,633
Salamanca;37304;2021;87;68;155;56,129;43,871
Salamanca;37304;2022;89;73;162;54,938;45,062
Salamanca;37304;2023;90;72;162;55,556;44,444
Salamanca;37305;2021;116;123;239;48,536;51,464
Salamanca;37305;2022;112;123;235;47,660;52,340
Salamanca;37305;2023;100;115;215;46,512;53,488
Salamanca;37306;2021;137;111;248;55,242;44,758
Salamanca;37306;2022;138;114;252;54,762;45,238
Salamanca;37306;2023;134;113;247;54,251;45,749
Salamanca;37307;2021;77;70;147;52,381;47,619
Salamanca;37307;2022;78;66;144;54,167;45,833
Salamanca;37307;2023;81;64;145;55,862;44,138
Salamanca;37309;2021;21;20;41;51,220;48,780
Salamanca;37309;2022;21;20;41;51,220;48,780
Salamanca;37309;2023;21;22;43;48,837;51,163
Salamanca;37310;2021;85;99;184;46,196;53,804
Salamanca;37310;2022;87;99;186;46,774;53,226
Salamanca;37310;2023;84;93;177;47,458;52,542
Salamanca;37311;2021;99;97;196;50,510;49,490
Salamanca;37311;2022;100;93;193;51,813;48,187
Salamanca;37311;2023;93;89;182;51,099;48,901
Salamanca;37312;2021;137;120;257;53,307;46,693
Salamanca;37312;2022;138;123;261;52,874;47,126
Salamanca;37312;2023;137;120;257;53,307;46,693
Salamanca;37313;2021;299;256;555;53,874;46,126
Salamanca;37313;2022;293;252;545;53,761;46,239
Salamanca;37313;2023;281;249;530;53,019;46,981
Salamanca;37314;2021;58;51;109;53,211;46,789
Salamanca;37314;2022;58;48;106;54,717;45,283
Salamanca;37314;2023;56;46;102;54,902;45,098
Salamanca;37315;2021;43;34;77;55,844;44,156
Salamanca;37315;2022;44;34;78;56,410;43,590
Salamanca;37315;2023;42;36;78;53,846;46,154
Salamanca;37316;2021;394;392;786;50,127;49,873
Salamanca;37316;2022;408;404;812;50,246;49,754
Salamanca;37316;2023;396;398;794;49,874;50,126
Salamanca;37317;2021;160;129;289;55,363;44,637
Salamanca;37317;2022;154;122;276;55,797;44,203
Salamanca;37317;2023;153;120;273;56,044;43,956
Salamanca;37318;2021;115;81;196;58,673;41,327
Salamanca;37318;2022;117;76;193;60,622;39,378
Salamanca;37318;2023;119;73;192;61,979;38,021
Salamanca;37319;2021;45;37;82;54,878;45,122
Salamanca;37319;2022;47;37;84;55,952;44,048
Salamanca;37319;2023;53;38;91;58,242;41,758
Salamanca;37320;2021;48;42;90;53,333;46,667
Salamanca;37320;2022;53;40;93;56,989;43,011
Salamanca;37320;2023;53;42;95;55,789;44,211
Salamanca;37321;2021;74;63;137;54,015;45,985
Salamanca;37321;2022;75;62;137;54,745;45,255
Salamanca;37321;2023;74;61;135;54,815;45,185
Salamanca;37322;2021;1533;1563;3096;49,516;50,484
Salamanca;37322;2022;1538;1556;3094;49,709;50,291
Salamanca;37322;2023;1543;1566;3109;49,630;50,370
Salamanca;37323;2021;286;252;538;53,160;46,840
Salamanca;37323;2022;271;244;515;52,621;47,379
Salamanca;37323;2023;267;245;512;52,148;47,852
Salamanca;37324;2021;180;148;328;54,878;45,122
Salamanca;37324;2022;181;153;334;54,192;45,808
Salamanca;37324;2023;175;150;325;53,846;46,154
Salamanca;37325;2021;52;41;93;55,914;44,086
Salamanca;37325;2022;52;40;92;56,522;43,478
Salamanca;37325;2023;51;36;87;58,621;41,379
Salamanca;37327;2021;106;95;201;52,736;47,264
Salamanca;37327;2022;105;87;192;54,688;45,312
Salamanca;37327;2023;102;83;185;55,135;44,865
Salamanca;37328;2021;84;89;173;48,555;51,445
Salamanca;37328;2022;86;89;175;49,143;50,857
Salamanca;37328;2023;85;90;175;48,571;51,429
Salamanca;37329;2021;19;18;37;51,351;48,649
Salamanca;37329;2022;19;18;37;51,351;48,649
Salamanca;37329;2023;20;17;37;54,054;45,946
Salamanca;37330;2021;169;159;328;51,524;48,476
Salamanca;37330;2022;172;162;334;51,497;48,503
Salamanca;37330;2023;161;153;314;51,274;48,726
Salamanca;37331;2021;107;81;188;56,915;43,085
Salamanca;37331;2022;107;85;192;55,729;44,271
Salamanca;37331;2023;104;83;187;55,615;44,385
Salamanca;37332;2021;41;32;73;56,164;43,836
Salamanca;37332;2022;45;34;79;56,962;43,038
Salamanca;37332;2023;45;38;83;54,217;45,783
Salamanca;37333;2021;118;91;209;56,459;43,541
Salamanca;37333;2022;115;90;205;56,098;43,902
Salamanca;37333;2023;113;84;197;57,360;42,640
Salamanca;37334;2021;36;30;66;54,545;45,455
Salamanca;37334;2022;35;30;65;53,846;46,154
Salamanca;37334;2023;38;31;69;55,072;44,928
Salamanca;37335;2021;203;200;403;50,372;49,628
Salamanca;37335;2022;205;203;408;50,245;49,755
Salamanca;37335;2023;215;205;420;51,190;48,810
Salamanca;37336;2021;41;23;64;64,062;35,938
Salamanca;37336;2022;38;22;60;63,333;36,667
Salamanca;37336;2023;37;21;58;63,793;36,207
Salamanca;37337;2021;70;65;135;51,852;48,148
Salamanca;37337;2022;69;63;132;52,273;47,727
Salamanca;37337;2023;68;63;131;51,908;48,092
Salamanca;37338;2021;53;50;103;51,456;48,544
Salamanca;37338;2022;57;53;110;51,818;48,182
Salamanca;37338;2023;53;48;101;52,475;47,525
Salamanca;37339;2021;171;133;304;56,250;43,750
Salamanca;37339;2022;166;131;297;55,892;44,108
Salamanca;37339;2023;173;131;304;56,908;43,092
Salamanca;37340;2021;77;56;133;57,895;42,105
Salamanca;37340;2022;71;53;124;57,258;42,742
Salamanca;37340;2023;67;52;119;56,303;43,697
Salamanca;37341;2021;35;32;67;52,239;47,761
Salamanca;37341;2022;32;31;63;50,794;49,206
Salamanca;37341;2023;28;26;54;51,852;48,148
Salamanca;37342;2021;144;133;277;51,986;48,014
Salamanca;37342;2022;143;135;278;51,439;48,561
Salamanca;37342;2023;137;130;267;51,311;48,689
Salamanca;37343;2021;37;31;68;54,412;45,588
Salamanca;37343;2022;38;30;68;55,882;44,118
Salamanca;37343;2023;40;28;68;58,824;41,176
Salamanca;37344;2021;119;116;235;50,638;49,362
Salamanca;37344;2022;117;120;237;49,367;50,633
Salamanca;37344;2023;113;114;227;49,780;50,220
Salamanca;37345;2021;88;72;160;55,000;45,000
Salamanca;37345;2022;83;77;160;51,875;48,125
Salamanca;37345;2023;82;77;159;51,572;48,428
Salamanca;37346;2021;141;142;283;49,823;50,177
Salamanca;37346;2022;137;141;278;49,281;50,719
Salamanca;37346;2023;137;137;274;50,000;50,000
Salamanca;37347;2021;284;234;518;54,826;45,174
Salamanca;37347;2022;276;232;508;54,331;45,669
Salamanca;37347;2023;280;240;520;53,846;46,154
Salamanca;37348;2021;58;43;101;57,426;42,574
Salamanca;37348;2022;57;41;98;58,163;41,837
Salamanca;37348;2023;57;47;104;54,808;45,192
Salamanca;37349;2021;52;56;108;48,148;51,852
Salamanca;37349;2022;52;52;104;50,000;50,000
Salamanca;37349;2023;56;56;112;50,000;50,000
Salamanca;37350;2021;204;207;411;49,635;50,365
Salamanca;37350;2022;201;204;405;49,630;50,370
Salamanca;37350;2023;199;195;394;50,508;49,492
Salamanca;37351;2021;129;131;260;49,615;50,385
Salamanca;37351;2022;130;128;258;50,388;49,612
Salamanca;37351;2023;130;130;260;50,000;50,000
Salamanca;37352;2021;142;97;239;59,414;40,586
Salamanca;37352;2022;138;92;230;60,000;40,000
Salamanca;37352;2023;142;87;229;62,009;37,991
Salamanca;37353;2021;68;49;117;58,120;41,880
Salamanca;37353;2022;71;49;120;59,167;40,833
Salamanca;37353;2023;65;48;113;57,522;42,478
Salamanca;37354;2021;3707;3680;7387;50,183;49,817
Salamanca;37354;2022;3683;3729;7412;49,690;50,310
Salamanca;37354;2023;3759;3782;7541;49,848;50,152
Salamanca;37355;2021;86;84;170;50,588;49,412
Salamanca;37355;2022;90;90;180;50,000;50,000
Salamanca;37355;2023;93;86;179;51,955;48,045
Salamanca;37356;2021;49;43;92;53,261;46,739
Salamanca;37356;2022;55;45;100;55,000;45,000
Salamanca;37356;2023;54;43;97;55,670;44,330
Salamanca;37357;2021;137;123;260;52,692;47,308
Salamanca;37357;2022;141;125;266;53,008;46,992
Salamanca;37357;2023;144;122;266;54,135;45,865
Salamanca;37358;2021;140;69;209;66,986;33,014
Salamanca;37358;2022;137;64;201;68,159;31,841
Salamanca;37358;2023;127;69;196;64,796;35,204
Salamanca;37359;2021;91;75;166;54,819;45,181
Salamanca;37359;2022;87;74;161;54,037;45,963
Salamanca;37359;2023;89;71;160;55,625;44,375
Salamanca;37360;2021;114;99;213;53,521;46,479
Salamanca;37360;2022;111;97;208;53,365;46,635
Salamanca;37360;2023;108;103;211;51,185;48,815
Salamanca;37361;2021;49;38;87;56,322;43,678
Salamanca;37361;2022;44;37;81;54,321;45,679
Salamanca;37361;2023;45;34;79;56,962;43,038
Salamanca;37362;2021;3211;3279;6490;49,476;50,524
Salamanca;37362;2022;3216;3277;6493;49,530;50,470
Salamanca;37362;2023;3227;3341;6568;49,132;50,868
Salamanca;37363;2021;51;60;111;45,946;54,054
Salamanca;37363;2022;48;56;104;46,154;53,846
Salamanca;37363;2023;48;53;101;47,525;52,475
Salamanca;37364;2021;416;376;792;52,525;47,475
Salamanca;37364;2022;406;360;766;53,003;46,997
Salamanca;37364;2023;412;365;777;53,024;46,976
Salamanca;37365;2021;98;75;173;56,647;43,353
Salamanca;37365;2022;94;72;166;56,627;43,373
Salamanca;37365;2023;93;72;165;56,364;43,636
Salamanca;37366;2021;27;15;42;64,286;35,714
Salamanca;37366;2022;27;12;39;69,231;30,769
Salamanca;37366;2023;27;12;39;69,231;30,769
Salamanca;37367;2021;101;81;182;55,495;44,505
Salamanca;37367;2022;99;80;179;55,307;44,693
Salamanca;37367;2023;93;75;168;55,357;44,643
Salamanca;37368;2021;8;16;24;33,333;66,667
Salamanca;37368;2022;8;15;23;34,783;65,217
Salamanca;37368;2023;8;15;23;34,783;65,217
Salamanca;37369;2021;79;54;133;59,398;40,602
Salamanca;37369;2022;76;54;130;58,462;41,538
Salamanca;37369;2023;75;55;130;57,692;42,308
Salamanca;37370;2021;182;130;312;58,333;41,667
Salamanca;37370;2022;185;128;313;59,105;40,895
Salamanca;37370;2023;176;121;297;59,259;40,741
Salamanca;37371;2021;135;118;253;53,360;46,640
Salamanca;37371;2022;134;118;252;53,175;46,825
Salamanca;37371;2023;131;114;245;53,469;46,531
Salamanca;37372;2021;78;65;143;54,545;45,455
Salamanca;37372;2022;76;62;138;55,072;44,928
Salamanca;37372;2023;76;66;142;53,521;46,479
Salamanca;37373;2021;384;361;745;51,544;48,456
Salamanca;37373;2022;374;340;714;52,381;47,619
Salamanca;37373;2023;370;326;696;53,161;46,839
Salamanca;37374;2021;689;655;1344;51,265;48,735
Salamanca;37374;2022;677;649;1326;51,056;48,944
Salamanca;37374;2023;651;620;1271;51,220;48,780
Salamanca;37375;2021;380;381;761;49,934;50,066
Salamanca;37375;2022;376;379;755;49,801;50,199
Salamanca;37375;2023;372;367;739;50,338;49,662
Salamanca;37376;2021;1168;1248;2416;48,344;51,656
Salamanca;37376;2022;1140;1237;2377;47,960;52,040
Salamanca;37376;2023;1135;1226;2361;48,073;51,927
Salamanca;37377;2021;118;109;227;51,982;48,018
Salamanca;37377;2022;115;113;228;50,439;49,561
Salamanca;37377;2023;114;107;221;51,584;48,416
Salamanca;37378;2021;48;34;82;58,537;41,463
Salamanca;37378;2022;45;34;79;56,962;43,038
Salamanca;37378;2023;43;32;75;57,333;42,667
Salamanca;37379;2021;115;83;198;58,081;41,919
Salamanca;37379;2022;118;79;197;59,898;40,102
Salamanca;37379;2023;116;75;191;60,733;39,267
Salamanca;37380;2021;34;25;59;57,627;42,373
Salamanca;37380;2022;35;27;62;56,452;43,548
Salamanca;37380;2023;37;24;61;60,656;39,344
Salamanca;37381;2021;84;54;138;60,870;39,130
Salamanca;37381;2022;85;53;138;61,594;38,406
Salamanca;37381;2023;82;54;136;60,294;39,706
Salamanca;37382;2021;84;86;170;49,412;50,588
Salamanca;37382;2022;81;78;159;50,943;49,057
Salamanca;37382;2023;74;77;151;49,007;50,993
Segovia;40001;2021;412;417;829;49,698;50,302
Segovia;40001;2022;413;429;842;49,050;50,950
Segovia;40001;2023;422;440;862;48,956;51,044
Segovia;40002;2021;21;17;38;55,263;44,737
Segovia;40002;2022;21;17;38;55,263;44,737
Segovia;40002;2023;22;16;38;57,895;42,105
Segovia;40003;2021;75;50;125;60,000;40,000
Segovia;40003;2022;68;53;121;56,198;43,802
Segovia;40003;2023;71;51;122;58,197;41,803
Segovia;40004;2021;278;278;556;50,000;50,000
Segovia;40004;2022;284;280;564;50,355;49,645
Segovia;40004;2023;288;275;563;51,155;48,845
Segovia;40005;2021;14;8;22;63,636;36,364
Segovia;40005;2022;15;9;24;62,500;37,500
Segovia;40005;2023;15;9;24;62,500;37,500
Segovia;40006;2021;10;9;19;52,632;47,368
Segovia;40006;2022;11;8;19;57,895;42,105
Segovia;40006;2023;11;7;18;61,111;38,889
Segovia;40007;2021;48;32;80;60,000;40,000
Segovia;40007;2022;50;32;82;60,976;39,024
Segovia;40007;2023;51;32;83;61,446;38,554
Segovia;40008;2021;31;29;60;51,667;48,333
Segovia;40008;2022;34;31;65;52,308;47,692
Segovia;40008;2023;37;34;71;52,113;47,887
Segovia;40009;2021;30;13;43;69,767;30,233
Segovia;40009;2022;28;14;42;66,667;33,333
Segovia;40009;2023;30;14;44;68,182;31,818
Segovia;40010;2021;63;53;116;54,310;45,690
Segovia;40010;2022;61;52;113;53,982;46,018
Segovia;40010;2023;59;51;110;53,636;46,364
Segovia;40012;2021;150;131;281;53,381;46,619
Segovia;40012;2022;152;131;283;53,710;46,290
Segovia;40012;2023;147;133;280;52,500;47,500
Segovia;40013;2021;38;24;62;61,290;38,710
Segovia;40013;2022;36;30;66;54,545;45,455
Segovia;40013;2023;36;28;64;56,250;43,750
Segovia;40014;2021;33;19;52;63,462;36,538
Segovia;40014;2022;31;21;52;59,615;40,385
Segovia;40014;2023;32;23;55;58,182;41,818
Segovia;40015;2021;16;10;26;61,538;38,462
Segovia;40015;2022;13;11;24;54,167;45,833
Segovia;40015;2023;12;11;23;52,174;47,826
Segovia;40016;2021;32;24;56;57,143;42,857
Segovia;40016;2022;32;24;56;57,143;42,857
Segovia;40016;2023;32;23;55;58,182;41,818
Segovia;40017;2021;61;63;124;49,194;50,806
Segovia;40017;2022;62;65;127;48,819;51,181
Segovia;40017;2023;61;59;120;50,833;49,167
Segovia;40018;2021;39;27;66;59,091;40,909
Segovia;40018;2022;40;29;69;57,971;42,029
Segovia;40018;2023;41;28;69;59,420;40,580
Segovia;40019;2021;23;5;28;82,143;17,857
Segovia;40019;2022;21;6;27;77,778;22,222
Segovia;40019;2023;18;7;25;72,000;28,000
Segovia;40020;2021;86;92;178;48,315;51,685
Segovia;40020;2022;86;91;177;48,588;51,412
Segovia;40020;2023;99;94;193;51,295;48,705
Segovia;40021;2021;11;6;17;64,706;35,294
Segovia;40021;2022;13;7;20;65,000;35,000
Segovia;40021;2023;12;6;18;66,667;33,333
Segovia;40022;2021;144;102;246;58,537;41,463
Segovia;40022;2022;138;108;246;56,098;43,902
Segovia;40022;2023;135;103;238;56,723;43,277
Segovia;40024;2021;591;563;1154;51,213;48,787
Segovia;40024;2022;601;558;1159;51,855;48,145
Segovia;40024;2023;580;538;1118;51,878;48,122
Segovia;40025;2021;79;62;141;56,028;43,972
Segovia;40025;2022;82;59;141;58,156;41,844
Segovia;40025;2023;85;58;143;59,441;40,559
Segovia;40026;2021;76;93;169;44,970;55,030
Segovia;40026;2022;78;88;166;46,988;53,012
Segovia;40026;2023;75;75;150;50,000;50,000
Segovia;40028;2021;55;48;103;53,398;46,602
Segovia;40028;2022;53;47;100;53,000;47,000
Segovia;40028;2023;56;51;107;52,336;47,664
Segovia;40029;2021;13;10;23;56,522;43,478
Segovia;40029;2022;17;14;31;54,839;45,161
Segovia;40029;2023;20;14;34;58,824;41,176
Segovia;40030;2021;270;205;475;56,842;43,158
Segovia;40030;2022;274;215;489;56,033;43,967
Segovia;40030;2023;265;212;477;55,556;44,444
Segovia;40031;2021;410;378;788;52,030;47,970
Segovia;40031;2022;464;437;901;51,498;48,502
Segovia;40031;2023;548;514;1062;51,601;48,399
Segovia;40032;2021;373;343;716;52,095;47,905
Segovia;40032;2022;342;338;680;50,294;49,706
Segovia;40032;2023;351;345;696;50,431;49,569
Segovia;40033;2021;51;40;91;56,044;43,956
Segovia;40033;2022;53;40;93;56,989;43,011
Segovia;40033;2023;54;37;91;59,341;40,659
Segovia;40034;2021;43;31;74;58,108;41,892
Segovia;40034;2022;43;29;72;59,722;40,278
Segovia;40034;2023;44;30;74;59,459;40,541
Segovia;40035;2021;95;86;181;52,486;47,514
Segovia;40035;2022;101;92;193;52,332;47,668
Segovia;40035;2023;106;98;204;51,961;48,039
Segovia;40036;2021;334;308;642;52,025;47,975
Segovia;40036;2022;331;310;641;51,638;48,362
Segovia;40036;2023;329;298;627;52,472;47,528
Segovia;40037;2021;17;10;27;62,963;37,037
Segovia;40037;2022;17;11;28;60,714;39,286
Segovia;40037;2023;16;9;25;64,000;36,000
Segovia;40039;2021;137;113;250;54,800;45,200
Segovia;40039;2022;141;108;249;56,627;43,373
Segovia;40039;2023;144;110;254;56,693;43,307
Segovia;40040;2021;1734;1752;3486;49,742;50,258
Segovia;40040;2022;1727;1739;3466;49,827;50,173
Segovia;40040;2023;1774;1780;3554;49,916;50,084
Segovia;40041;2021;713;631;1344;53,051;46,949
Segovia;40041;2022;705;621;1326;53,167;46,833
Segovia;40041;2023;727;632;1359;53,495;46,505
Segovia;40043;2021;1293;1214;2507;51,576;48,424
Segovia;40043;2022;1279;1209;2488;51,407;48,593
Segovia;40043;2023;1282;1207;2489;51,507;48,493
Segovia;40044;2021;83;65;148;56,081;43,919
Segovia;40044;2022;79;69;148;53,378;46,622
Segovia;40044;2023;76;66;142;53,521;46,479
Segovia;40045;2021;82;75;157;52,229;47,771
Segovia;40045;2022;86;75;161;53,416;46,584
Segovia;40045;2023;84;74;158;53,165;46,835
Segovia;40046;2021;68;57;125;54,400;45,600
Segovia;40046;2022;67;57;124;54,032;45,968
Segovia;40046;2023;68;52;120;56,667;43,333
Segovia;40047;2021;31;17;48;64,583;35,417
Segovia;40047;2022;30;17;47;63,830;36,170
Segovia;40047;2023;28;17;45;62,222;37,778
Segovia;40048;2021;17;15;32;53,125;46,875
Segovia;40048;2022;16;15;31;51,613;48,387
Segovia;40048;2023;16;15;31;51,613;48,387
Segovia;40049;2021;17;16;33;51,515;48,485
Segovia;40049;2022;19;14;33;57,576;42,424
Segovia;40049;2023;21;15;36;58,333;41,667
Segovia;40051;2021;23;22;45;51,111;48,889
Segovia;40051;2022;20;21;41;48,780;51,220
Segovia;40051;2023;18;17;35;51,429;48,571
Segovia;40052;2021;47;43;90;52,222;47,778
Segovia;40052;2022;45;44;89;50,562;49,438
Segovia;40052;2023;45;40;85;52,941;47,059
Segovia;40053;2021;60;52;112;53,571;46,429
Segovia;40053;2022;66;56;122;54,098;45,902
Segovia;40053;2023;70;58;128;54,688;45,312
Segovia;40054;2021;71;64;135;52,593;47,407
Segovia;40054;2022;74;62;136;54,412;45,588
Segovia;40054;2023;73;62;135;54,074;45,926
Segovia;40055;2021;22;12;34;64,706;35,294
Segovia;40055;2022;23;13;36;63,889;36,111
Segovia;40055;2023;21;12;33;63,636;36,364
Segovia;40056;2021;15;19;34;44,118;55,882
Segovia;40056;2022;19;23;42;45,238;54,762
Segovia;40056;2023;16;20;36;44,444;55,556
Segovia;40057;2021;874;856;1730;50,520;49,480
Segovia;40057;2022;869;843;1712;50,759;49,241
Segovia;40057;2023;874;866;1740;50,230;49,770
Segovia;40058;2021;162;159;321;50,467;49,533
Segovia;40058;2022;162;163;325;49,846;50,154
Segovia;40058;2023;161;155;316;50,949;49,051
Segovia;40059;2021;66;63;129;51,163;48,837
Segovia;40059;2022;69;60;129;53,488;46,512
Segovia;40059;2023;69;58;127;54,331;45,669
Segovia;40060;2021;44;38;82;53,659;46,341
Segovia;40060;2022;46;42;88;52,273;47,727
Segovia;40060;2023;48;38;86;55,814;44,186
Segovia;40061;2021;41;30;71;57,746;42,254
Segovia;40061;2022;44;35;79;55,696;44,304
Segovia;40061;2023;42;33;75;56,000;44,000
Segovia;40062;2021;48;28;76;63,158;36,842
Segovia;40062;2022;48;30;78;61,538;38,462
Segovia;40062;2023;47;27;74;63,514;36,486
Segovia;40063;2021;4855;4752;9607;50,536;49,464
Segovia;40063;2022;4809;4733;9542;50,398;49,602
Segovia;40063;2023;4815;4763;9578;50,271;49,729
Segovia;40065;2021;380;354;734;51,771;48,229
Segovia;40065;2022;372;350;722;51,524;48,476
Segovia;40065;2023;370;360;730;50,685;49,315
Segovia;40068;2021;18;13;31;58,065;41,935
Segovia;40068;2022;18;11;29;62,069;37,931
Segovia;40068;2023;19;14;33;57,576;42,424
Segovia;40069;2021;48;38;86;55,814;44,186
Segovia;40069;2022;47;37;84;55,952;44,048
Segovia;40069;2023;47;39;86;54,651;45,349
Segovia;40070;2021;114;79;193;59,067;40,933
Segovia;40070;2022;110;74;184;59,783;40,217
Segovia;40070;2023;99;63;162;61,111;38,889
Segovia;40071;2021;21;19;40;52,500;47,500
Segovia;40071;2022;22;18;40;55,000;45,000
Segovia;40071;2023;19;18;37;51,351;48,649
Segovia;40072;2021;181;144;325;55,692;44,308
Segovia;40072;2022;184;149;333;55,255;44,745
Segovia;40072;2023;187;152;339;55,162;44,838
Segovia;40073;2021;261;238;499;52,305;47,695
Segovia;40073;2022;258;229;487;52,977;47,023
Segovia;40073;2023;250;221;471;53,079;46,921
Segovia;40074;2021;157;138;295;53,220;46,780
Segovia;40074;2022;153;136;289;52,941;47,059
Segovia;40074;2023;151;133;284;53,169;46,831
