Provincia;CMuni;Periodo;Edad_media_de_la_población;Porcentaje_de_hogares_unipersonales;Porcentaje_de_población_española;Porcentaje_de_población_extranjera;Tamaño_medio_del_hogar
Salamanca;37362;2022;39,122;24,568;96,670;3,330;2,566
Salamanca;37362;2023;39,475;24,524;96,177;3,823;2,590
Salamanca;37363;2021;61,000;50,000;98,100;1,900;1,900
Salamanca;37363;2022;61,400;51,800;98,000;2,000;1,800
Salamanca;37363;2023;62,900;53,600;98,000;2,000;1,800
Salamanca;37364;2021;58,400;46,000;97,900;2,100;1,900
Salamanca;37364;2022;57,900;46,800;97,800;2,200;1,900
Salamanca;37364;2023;58,300;45,300;97,800;2,200;1,900
Salamanca;37365;2021;54,600;37,700;97,000;3,000;2,200
Salamanca;37365;2022;53,800;38,700;97,000;3,000;2,200
Salamanca;37365;2023;55,600;38,400;96,800;3,200;2,100
Salamanca;37366;2021;63,100;50,000;100,000;0,000;1,900
Salamanca;37366;2022;64,100;50,000;100,000;0,000;1,900
Salamanca;37366;2023;65,000;52,400;100,000;0,000;1,900
Salamanca;37367;2021;61,400;48,400;99,400;0,600;1,900
Salamanca;37367;2022;61,600;48,300;99,400;0,600;1,900
Salamanca;37367;2023;61,500;48,200;99,400;0,600;1,900
Salamanca;37368;2021;44,300;33,300;95,700;4,300;2,600
Salamanca;37368;2022;45,300;33,300;95,700;4,300;2,600
Salamanca;37368;2023;45,700;25,000;95,500;4,500;2,800
Salamanca;37369;2021;50,500;45,500;99,200;0,800;2,000
Salamanca;37369;2022;51,400;48,500;97,700;2,300;1,900
Salamanca;37369;2023;51,400;51,400;94,200;5,800;1,900
Salamanca;37370;2021;58,700;40,900;99,000;1,000;2,200
Salamanca;37370;2022;58,900;41,200;98,700;1,300;2,200
Salamanca;37370;2023;58,900;42,800;98,300;1,700;2,200
Salamanca;37371;2021;60,000;41,500;98,400;1,600;1,900
Salamanca;37371;2022;60,400;41,100;97,600;2,400;1,900
Salamanca;37371;2023;61,400;41,600;97,500;2,500;1,900
Salamanca;37372;2021;58,800;45,100;99,300;0,700;1,900
Salamanca;37372;2022;59,700;47,400;99,300;0,700;1,900
Salamanca;37372;2023;59,500;48,000;99,300;0,700;1,900
Salamanca;37373;2021;56,600;39,800;99,200;0,800;2,100
Salamanca;37373;2022;56,500;40,600;98,300;1,700;2,100
Salamanca;37373;2023;56,600;42,100;97,500;2,500;2,000
Salamanca;37374;2021;47,700;27,300;96,800;3,200;2,500
Salamanca;37374;2022;48,700;28,400;97,700;2,300;2,400
Salamanca;37374;2023;49,100;30,100;97,900;2,100;2,400
Salamanca;37375;2021;52,700;31,000;97,200;2,800;2,400
Salamanca;37375;2022;52,800;32,100;97,000;3,000;2,400
Salamanca;37375;2023;54,000;32,700;97,500;2,500;2,300
Salamanca;37376;2021;48,750;30,341;96,744;3,256;2,349
Salamanca;37376;2022;48,844;30,951;96,040;3,960;2,300
Salamanca;37376;2023;49,328;31,937;95,275;4,725;2,249
Salamanca;37377;2021;56,200;32,700;99,100;0,900;2,300
Salamanca;37377;2022;57,600;31,600;99,100;0,900;2,300
Salamanca;37377;2023;57,400;35,000;99,100;0,900;2,200
Salamanca;37378;2021;67,200;53,300;100,000;0,000;1,800
Salamanca;37378;2022;68,100;50,000;100,000;0,000;1,800
Salamanca;37378;2023;70,500;47,500;100,000;0,000;1,800
Salamanca;37379;2021;44,700;41,600;100,000;0,000;2,200
Salamanca;37379;2022;44,700;41,600;100,000;0,000;2,100
Salamanca;37379;2023;45,500;38,600;99,500;0,500;2,200
Salamanca;37380;2021;52,800;47,100;95,000;5,000;1,800
Salamanca;37380;2022;53,200;54,300;91,800;8,200;1,700
Salamanca;37380;2023;54,400;64,500;98,000;2,000;1,600
Salamanca;37381;2021;62,300;61,100;97,800;2,200;1,500
Salamanca;37381;2022;62,200;61,400;97,800;2,200;1,600
Salamanca;37381;2023;62,800;62,900;97,000;3,000;1,500
Salamanca;37382;2021;61,100;42,900;99,400;0,600;2,000
Salamanca;37382;2022;60,500;45,300;99,300;0,700;2,000
Salamanca;37382;2023;61,200;46,100;99,300;0,700;2,000
Segovia;40001;2021;45,700;28,800;96,200;3,800;2,500
Segovia;40001;2022;45,400;27,700;95,300;4,700;2,600
Segovia;40001;2023;46,200;29,100;95,000;5,000;2,500
Segovia;40002;2021;50,700;50,000;97,400;2,600;2,100
Segovia;40002;2022;50,100;50,000;97,400;2,600;2,100
Segovia;40002;2023;47,200;36,800;100,000;0,000;2,200
Segovia;40003;2021;63,800;58,100;93,300;6,700;1,600
Segovia;40003;2022;63,400;58,700;92,600;7,400;1,600
Segovia;40003;2023;62,800;63,200;91,900;8,100;1,600
Segovia;40004;2021;49,900;41,800;79,600;20,400;2,300
Segovia;40004;2022;49,400;43,700;79,000;21,000;2,200
Segovia;40004;2023;49,000;43,200;76,900;23,100;2,200
Segovia;40005;2021;62,700;64,300;100,000;0,000;1,700
Segovia;40005;2022;63,700;64,300;100,000;0,000;1,700
Segovia;40005;2023;62,600;68,800;96,200;3,800;1,600
Segovia;40006;2021;65,200;80,000;100,000;0,000;1,300
Segovia;40006;2022;62,700;69,200;94,400;5,600;1,400
Segovia;40006;2023;62,100;69,200;94,400;5,600;1,400
Segovia;40007;2021;57,000;47,600;90,100;9,900;1,900
Segovia;40007;2022;58,700;53,300;92,800;7,200;1,800
Segovia;40007;2023;60,000;53,300;93,700;6,300;1,800
Segovia;40008;2021;53,000;46,700;86,900;13,100;2,000
Segovia;40008;2022;51,000;41,900;80,300;19,700;2,300
Segovia;40008;2023;56,700;43,300;81,700;18,300;2,000
Segovia;40009;2021;58,800;54,600;97,600;2,400;1,900
Segovia;40009;2022;58,100;58,300;95,500;4,500;1,800
Segovia;40009;2023;58,300;58,300;95,500;4,500;1,800
Segovia;40010;2021;59,100;47,500;91,200;8,800;1,900
Segovia;40010;2022;59,800;50,000;94,600;5,400;1,900
Segovia;40010;2023;59,800;47,300;96,300;3,700;2,000
Segovia;40012;2021;50,600;34,200;92,200;7,800;2,400
Segovia;40012;2022;49,700;39,800;90,000;10,000;2,500
Segovia;40012;2023;50,300;37,500;92,400;7,600;2,500
Segovia;40013;2021;65,600;51,300;98,500;1,500;1,700
Segovia;40013;2022;66,400;41,700;96,900;3,100;1,800
Segovia;40013;2023;64,400;37,100;100,000;0,000;1,900
Segovia;40014;2021;56,900;66,700;100,000;0,000;1,700
Segovia;40014;2022;56,500;60,700;98,200;1,800;2,000
Segovia;40014;2023;55,200;62,100;96,600;3,400;2,000
Segovia;40015;2021;63,100;61,500;95,700;4,300;1,800
Segovia;40015;2022;64,100;61,500;95,700;4,300;1,800
Segovia;40015;2023;65,400;60,000;88,000;12,000;1,700
Segovia;40016;2021;56,900;37,500;100,000;0,000;2,300
Segovia;40016;2022;57,300;44,000;100,000;0,000;2,200
Segovia;40016;2023;57,400;46,200;100,000;0,000;2,200
Segovia;40017;2021;46,000;25,000;80,200;19,800;2,900
Segovia;40017;2022;47,200;31,900;80,000;20,000;2,500
Segovia;40017;2023;47,600;38,800;81,400;18,600;2,400
Segovia;40018;2021;61,700;43,800;95,700;4,300;2,200
Segovia;40018;2022;61,600;50,000;97,100;2,900;2,000
Segovia;40018;2023;61,700;48,500;98,500;1,500;2,000
Segovia;40019;2021;66,200;81,800;100,000;0,000;1,200
Segovia;40019;2022;63,500;73,700;92,000;8,000;1,300
Segovia;40019;2023;62,200;75,000;90,300;9,700;1,300
Segovia;40020;2021;57,900;57,600;95,300;4,700;1,600
Segovia;40020;2022;57,000;53,600;92,800;7,200;1,800
Segovia;40020;2023;57,300;54,800;95,500;4,500;1,700
Segovia;40021;2021;54,100;61,500;100,000;0,000;1,500
Segovia;40021;2022;61,600;71,400;100,000;0,000;1,300
Segovia;40021;2023;64,600;33,300;100,000;0,000;2,000
Segovia;40022;2021;53,900;50,400;90,600;9,400;1,900
Segovia;40022;2022;53,800;47,900;96,000;4,000;1,900
Segovia;40022;2023;53,900;49,600;95,200;4,800;1,900
Segovia;40024;2021;44,700;35,600;86,900;13,100;2,400
Segovia;40024;2022;44,900;37,700;86,600;13,400;2,400
Segovia;40024;2023;45,100;36,600;85,600;14,400;2,400
Segovia;40025;2021;55,600;44,300;88,700;11,300;2,000
Segovia;40025;2022;55,600;44,300;88,800;11,200;2,000
Segovia;40025;2023;54,500;40,000;87,300;12,700;2,100
Segovia;40026;2021;41,300;33,900;95,500;4,500;2,600
Segovia;40026;2022;42,400;35,500;94,700;5,300;2,400
Segovia;40026;2023;43,100;41,700;94,900;5,100;2,300
Segovia;40028;2021;57,200;49,100;90,800;9,200;1,800
Segovia;40028;2022;56,400;41,400;87,900;12,100;1,800
Segovia;40028;2023;57,000;44,800;88,600;11,400;1,800
Segovia;40029;2021;57,700;60,000;87,100;12,900;1,600
Segovia;40029;2022;58,500;59,100;88,200;11,800;1,600
Segovia;40029;2023;59,400;62,500;91,700;8,300;1,500
Segovia;40030;2021;52,100;36,800;93,900;6,100;2,200
Segovia;40030;2022;51,900;40,400;95,200;4,800;2,100
Segovia;40030;2023;52,800;41,800;94,400;5,600;2,100
Segovia;40031;2021;39,400;41,300;88,300;11,700;2,200
Segovia;40031;2022;39,100;41,400;87,500;12,500;2,200
Segovia;40031;2023;39,000;35,400;82,800;17,200;2,300
Segovia;40032;2021;39,900;29,900;65,100;34,900;2,600
Segovia;40032;2022;39,900;28,300;61,500;38,500;2,700
Segovia;40032;2023;40,200;27,600;62,100;37,900;2,700
Segovia;40033;2021;43,700;51,100;89,400;10,600;2,000
Segovia;40033;2022;42,600;46,500;85,700;14,300;2,100
Segovia;40033;2023;44,700;43,500;84,400;15,600;2,000
Segovia;40034;2021;55,000;52,500;97,200;2,800;1,800
Segovia;40034;2022;55,700;50,000;96,000;4,000;1,900
Segovia;40034;2023;54,100;47,500;94,700;5,300;1,900
Segovia;40035;2021;44,300;39,500;97,400;2,600;2,200
Segovia;40035;2022;43,700;38,600;96,600;3,400;2,300
Segovia;40035;2023;44,700;41,400;96,500;3,500;2,300
Segovia;40036;2021;47,200;34,500;86,900;13,100;2,500
Segovia;40036;2022;47,700;37,200;87,900;12,100;2,400
Segovia;40036;2023;47,400;36,800;88,000;12,000;2,400
Segovia;40037;2021;63,200;52,900;92,900;7,100;1,600
Segovia;40037;2022;63,400;62,500;96,000;4,000;1,600
Segovia;40037;2023;65,400;62,500;100,000;0,000;1,600
Segovia;40039;2021;50,100;44,300;85,300;14,700;2,200
Segovia;40039;2022;49,000;45,100;82,700;17,300;2,300
Segovia;40039;2023;48,500;44,800;81,900;18,100;2,200
Segovia;40040;2021;46,095;40,063;79,617;20,383;2,301
Segovia;40040;2022;46,593;38,567;78,813;21,187;2,301
Segovia;40040;2023;46,494;38,865;76,421;23,579;2,301
Segovia;40041;2021;46,100;28,600;84,000;16,000;2,500
Segovia;40041;2022;46,400;30,700;82,300;17,700;2,500
Segovia;40041;2023;46,600;30,200;81,600;18,400;2,400
Segovia;40043;2021;47,295;36,487;84,495;15,505;2,400
Segovia;40043;2022;46,896;37,084;82,197;17,803;2,400
Segovia;40043;2023;46,696;37,086;79,601;20,399;2,400
Segovia;40044;2021;55,400;40,000;92,500;7,500;2,100
Segovia;40044;2022;55,400;40,900;92,300;7,700;2,100
Segovia;40044;2023;56,200;42,700;96,400;3,600;2,000
Segovia;40045;2021;47,700;43,600;90,000;10,000;2,000
Segovia;40045;2022;49,500;40,300;87,300;12,700;2,000
Segovia;40045;2023;48,400;43,600;88,100;11,900;2,000
Segovia;40046;2021;48,500;54,800;82,100;17,900;1,900
Segovia;40046;2022;49,500;55,600;84,200;15,800;1,900
Segovia;40046;2023;50,800;54,000;87,000;13,000;1,800
Segovia;40047;2021;57,500;51,900;93,600;6,400;1,700
Segovia;40047;2022;60,600;57,700;100,000;0,000;1,700
Segovia;40047;2023;58,900;55,600;89,600;10,400;1,800
Segovia;40048;2021;66,700;55,600;100,000;0,000;1,700
Segovia;40048;2022;67,300;57,900;100,000;0,000;1,600
Segovia;40048;2023;68,300;57,900;100,000;0,000;1,600
Segovia;40049;2021;57,900;52,600;100,000;0,000;1,700
Segovia;40049;2022;57,600;52,600;100,000;0,000;1,900
Segovia;40049;2023;61,700;52,900;100,000;0,000;1,900
Segovia;40051;2021;56,800;42,900;92,300;7,700;1,900
Segovia;40051;2022;56,800;35,300;88,600;11,400;2,100
Segovia;40051;2023;61,000;46,200;95,800;4,200;1,900
Segovia;40052;2021;54,300;45,800;93,300;6,700;1,900
Segovia;40052;2022;56,200;53,100;94,100;5,900;1,700
Segovia;40052;2023;56,200;51,100;92,600;7,400;1,700
Segovia;40053;2021;46,300;50,000;78,700;21,300;2,100
Segovia;40053;2022;45,500;46,700;73,400;26,600;2,100
Segovia;40053;2023;43,100;41,500;63,500;36,500;2,200
Segovia;40054;2021;51,900;60,000;91,100;8,900;1,700
Segovia;40054;2022;51,300;56,600;88,900;11,100;1,800
Segovia;40054;2023;51,200;48,600;88,000;12,000;1,900
Segovia;40055;2021;55,400;52,600;100,000;0,000;1,900
Segovia;40055;2022;55,400;50,000;100,000;0,000;1,800
Segovia;40055;2023;52,600;55,600;100,000;0,000;1,900
Segovia;40056;2021;53,900;50,000;76,200;23,800;2,100
Segovia;40056;2022;58,300;55,600;83,300;16,700;2,000
Segovia;40056;2023;63,700;52,900;96,400;3,600;1,600
Segovia;40057;2021;51,789;31,988;89,705;10,295;2,400
Segovia;40057;2022;52,388;31,189;89,202;10,798;2,400
Segovia;40057;2023;51,891;32,990;87,905;12,095;2,300
Segovia;40058;2021;55,300;28,800;99,100;0,900;2,400
Segovia;40058;2022;55,500;26,900;99,100;0,900;2,400
Segovia;40058;2023;56,100;29,900;98,700;1,300;2,300
Segovia;40059;2021;51,300;47,500;95,400;4,600;2,200
Segovia;40059;2022;50,900;50,000;95,300;4,700;2,200
Segovia;40059;2023;53,200;51,700;94,000;6,000;2,000
Segovia;40060;2021;58,600;48,800;91,900;8,100;2,100
Segovia;40060;2022;57,000;40,500;88,400;11,600;2,300
Segovia;40060;2023;59,800;44,700;86,300;13,700;2,100
Segovia;40061;2021;57,500;24,200;93,700;6,300;2,400
Segovia;40061;2022;59,800;29,400;93,300;6,700;2,200
Segovia;40061;2023;60,200;37,800;90,900;9,100;2,100
Segovia;40062;2021;60,700;65,800;82,400;17,600;1,600
Segovia;40062;2022;58,400;70,300;96,800;3,200;1,700
Segovia;40062;2023;59,800;69,400;96,700;3,300;1,700
Segovia;40063;2021;48,264;32,156;81,272;18,728;2,375
Segovia;40063;2022;48,011;34,005;80,362;19,638;2,375
Segovia;40063;2023;48,217;34,482;81,654;18,346;2,365
Segovia;40065;2021;45,900;28,500;69,100;30,900;2,700
Segovia;40065;2022;47,100;27,500;67,000;33,000;2,700
Segovia;40065;2023;47,000;27,700;62,500;37,500;2,800
Segovia;40068;2021;48,700;53,300;100,000;0,000;1,900
Segovia;40068;2022;46,700;35,700;87,900;12,100;2,400
Segovia;40068;2023;48,100;42,900;93,600;6,400;2,200
Segovia;40069;2021;50,600;32,400;90,400;9,600;2,400
Segovia;40069;2022;51,400;26,500;86,100;13,900;2,500
Segovia;40069;2023;53,500;28,100;89,300;10,700;2,300
Segovia;40070;2021;49,700;53,500;94,000;6,000;1,800
Segovia;40070;2022;49,800;58,100;94,400;5,600;1,700
Segovia;40070;2023;50,600;55,300;88,200;11,800;1,800
Segovia;40071;2021;57,200;35,300;97,500;2,500;2,400
Segovia;40071;2022;57,600;35,300;97,300;2,700;2,200
Segovia;40071;2023;56,300;33,300;95,000;5,000;2,200
Segovia;40072;2021;34,900;34,100;95,200;4,800;2,500
Segovia;40072;2022;34,900;31,900;96,800;3,200;2,500
Segovia;40072;2023;34,400;30,200;95,200;4,800;2,500
Segovia;40073;2021;50,400;29,400;85,300;14,700;2,400
Segovia;40073;2022;50,400;32,300;85,600;14,400;2,400
Segovia;40073;2023;51,300;31,100;86,800;13,200;2,400
Segovia;40074;2021;51,700;37,600;93,800;6,200;2,300
Segovia;40074;2022;51,100;38,500;92,600;7,400;2,300
Segovia;40074;2023;51,100;38,500;92,500;7,500;2,300
Segovia;40075;2021;52,900;35,800;93,100;6,900;2,100
Segovia;40075;2022;53,300;41,000;92,600;7,400;2,100
Segovia;40075;2023;54,600;44,400;93,900;6,100;2,000
Segovia;40076;2021;43,050;32,038;88,317;11,683;2,453
Segovia;40076;2022;43,964;32,777;85,791;14,209;2,438
Segovia;40076;2023;44,163;32,667;84,737;15,263;2,405
Segovia;40077;2021;36,700;37,300;89,300;10,700;2,400
Segovia;40077;2022;37,000;37,600;89,000;11,000;2,400
Segovia;40077;2023;37,500;38,500;87,700;12,300;2,400
Segovia;40078;2021;56,600;21,900;86,600;13,400;2,700
Segovia;40078;2022;57,200;23,900;83,900;16,100;2,600
Segovia;40078;2023;56,200;21,500;84,400;15,600;2,600
Segovia;40079;2021;52,100;51,200;88,600;11,400;1,900
Segovia;40079;2022;52,400;52,800;91,200;8,800;1,900
Segovia;40079;2023;53,200;54,800;90,000;10,000;1,900
Segovia;40080;2021;51,900;47,200;83,600;16,400;2,000
Segovia;40080;2022;49,000;42,100;78,800;21,200;2,100
Segovia;40080;2023;50,600;47,500;84,000;16,000;2,000
Segovia;40081;2021;60,500;38,300;98,300;1,700;2,000
Segovia;40081;2022;61,400;39,100;96,800;3,200;1,900
Segovia;40081;2023;62,600;40,300;95,900;4,100;1,900
Segovia;40082;2021;60,300;49,100;99,000;1,000;1,800
Segovia;40082;2022;59,700;51,700;97,100;2,900;1,800
Segovia;40082;2023;61,700;50,900;98,000;2,000;1,800
Segovia;40083;2021;48,600;37,900;35,600;64,400;2,300
Segovia;40083;2022;48,000;42,100;48,200;51,800;2,400
Segovia;40083;2023;46,700;41,100;48,500;51,500;2,400
Segovia;40084;2021;52,700;47,800;100,000;0,000;2,000
Segovia;40084;2022;52,000;40,000;100,000;0,000;2,000
Segovia;40084;2023;53,900;43,500;100,000;0,000;2,000
Segovia;40086;2021;49,200;37,400;91,700;8,300;2,300
Segovia;40086;2022;50,100;37,400;91,600;8,400;2,200
Segovia;40086;2023;49,900;37,100;89,900;10,100;2,300
Segovia;40087;2021;61,600;48,700;94,900;5,100;1,900
Segovia;40087;2022;62,200;51,400;97,200;2,800;1,900
Segovia;40087;2023;62,000;47,100;95,500;4,500;2,000
Segovia;40088;2021;51,100;35,700;89,200;10,800;2,300
Segovia;40088;2022;51,600;33,600;89,000;11,000;2,400
Segovia;40088;2023;51,900;34,300;89,000;11,000;2,300
Segovia;40089;2021;54,700;37,800;91,600;8,400;2,100
Segovia;40089;2022;54,400;38,900;88,100;11,900;2,200
Segovia;40089;2023;56,300;37,400;93,300;6,700;2,100
Segovia;40091;2021;57,800;41,300;94,100;5,900;2,200
Segovia;40091;2022;58,400;47,800;94,800;5,200;2,100
Segovia;40091;2023;58,700;52,000;94,000;6,000;2,000
Segovia;40092;2021;51,300;42,000;81,500;18,500;2,000
Segovia;40092;2022;52,100;40,900;78,800;21,200;2,100
Segovia;40092;2023;53,000;50,000;82,700;17,300;1,900
Segovia;40093;2021;48,200;46,500;86,100;13,900;2,400
Segovia;40093;2022;50,400;44,200;86,500;13,500;2,200
Segovia;40093;2023;51,800;44,200;86,200;13,800;2,200
Segovia;40094;2021;40,900;33,800;87,300;12,700;2,400
Segovia;40094;2022;40,100;31,900;86,600;13,400;2,500
Segovia;40094;2023;41,100;33,200;85,400;14,600;2,500
Segovia;40095;2021;45,500;28,500;73,800;26,200;2,600
Segovia;40095;2022;45,800;30,900;73,900;26,100;2,500
Segovia;40095;2023;46,900;31,400;75,700;24,300;2,500
Segovia;40097;2021;39,700;36,600;72,400;27,600;2,500
Segovia;40097;2022;38,300;38,700;72,600;27,400;2,400
Segovia;40097;2023;38,800;41,000;70,300;29,700;2,400
Segovia;40099;2021;55,600;42,300;84,800;15,200;2,300
Segovia;40099;2022;54,000;59,300;92,300;7,700;1,900
Segovia;40099;2023;56,100;61,500;93,900;6,100;1,900
Segovia;40100;2021;51,900;45,800;93,600;6,400;2,100
Segovia;40100;2022;52,900;44,800;91,400;8,600;2,100
Segovia;40100;2023;52,600;48,300;90,600;9,400;2,100
Segovia;40101;2021;33,600;25,600;90,000;10,000;2,800
Segovia;40101;2022;34,100;25,700;90,000;10,000;2,800
Segovia;40101;2023;34,500;23,500;90,600;9,400;2,800
Segovia;40103;2021;44,600;42,500;98,300;1,700;2,000
Segovia;40103;2022;45,700;45,800;98,800;1,200;2,100
Segovia;40103;2023;46,200;47,100;95,400;4,600;2,000
Segovia;40104;2021;45,000;42,900;87,300;12,700;2,100
Segovia;40104;2022;46,100;44,800;86,000;14,000;2,000
Segovia;40104;2023;46,200;46,100;86,600;13,400;1,900
Segovia;40105;2021;54,100;45,500;87,800;12,200;2,200
Segovia;40105;2022;56,600;52,000;87,800;12,200;2,000
Segovia;40105;2023;58,400;50,000;90,000;10,000;1,900
Segovia;40106;2021;56,500;40,000;98,500;1,500;1,900
Segovia;40106;2022;56,300;44,000;97,400;2,600;1,900
Segovia;40106;2023;56,400;42,300;96,200;3,800;1,900
Segovia;40107;2021;52,800;34,800;83,300;16,700;2,200
Segovia;40107;2022;52,700;42,300;78,200;21,800;2,100
Segovia;40107;2023;53,400;38,800;82,400;17,600;2,100
Segovia;40108;2021;61,700;51,700;99,100;0,900;1,800
Segovia;40108;2022;62,500;46,700;98,200;1,800;1,800
Segovia;40108;2023;63,000;41,700;98,300;1,700;1,900
Segovia;40109;2021;57,800;29,000;100,000;0,000;2,500
Segovia;40109;2022;54,600;30,300;92,900;7,100;2,600
Segovia;40109;2023;54,400;31,300;89,300;10,700;2,600
Segovia;40110;2021;58,100;52,300;96,000;4,000;1,800
Segovia;40110;2022;57,600;50,000;94,700;5,300;1,900
Segovia;40110;2023;57,500;49,100;95,200;4,800;1,900
Segovia;40111;2021;51,900;33,300;75,000;25,000;2,200
Segovia;40111;2022;50,200;36,700;76,900;23,100;2,200
Segovia;40111;2023;51,700;34,500;79,700;20,300;2,200
Segovia;40112;2021;38,138;28,308;90,729;9,271;2,542
Segovia;40112;2022;38,485;26,853;88,610;11,390;2,598
Segovia;40112;2023;38,748;26,681;87,443;12,557;2,649
Segovia;40113;2021;44,700;32,900;95,300;4,700;2,500
Segovia;40113;2022;45,200;32,900;94,600;5,400;2,500
Segovia;40113;2023;45,600;30,500;94,300;5,700;2,500
Segovia;40115;2021;55,000;46,400;93,000;7,000;2,000
Segovia;40115;2022;56,900;45,300;93,600;6,400;2,100
Segovia;40115;2023;56,300;50,000;93,100;6,900;2,000
Segovia;40118;2021;50,800;53,600;100,000;0,000;1,900
Segovia;40118;2022;46,100;52,000;100,000;0,000;2,100
Segovia;40118;2023;46,400;48,000;98,100;1,900;2,100
Segovia;40119;2021;44,200;34,700;86,000;14,000;2,400
Segovia;40119;2022;44,700;31,000;85,100;14,900;2,500
Segovia;40119;2023;44,900;32,700;83,900;16,100;2,400
Segovia;40120;2021;43,600;28,900;98,800;1,200;2,500
Segovia;40120;2022;42,600;24,800;96,800;3,200;2,600
Segovia;40120;2023;44,000;30,400;96,700;3,300;2,500
Segovia;40121;2021;54,900;41,500;95,800;4,200;2,000
Segovia;40121;2022;54,500;43,500;92,000;8,000;2,000
Segovia;40121;2023;55,500;47,100;92,800;7,200;1,900
Segovia;40122;2021;51,500;43,700;88,200;11,800;2,000
Segovia;40122;2022;51,200;42,500;88,300;11,700;2,000
Segovia;40122;2023;51,200;41,300;88,600;11,400;2,000
Segovia;40123;2021;49,000;52,200;84,000;16,000;2,000
Segovia;40123;2022;49,300;45,700;79,200;20,800;2,200
Segovia;40123;2023;50,100;49,500;79,500;20,500;2,200
Segovia;40124;2021;49,200;36,700;95,100;4,900;2,400
Segovia;40124;2022;49,400;38,500;94,000;6,000;2,400
Segovia;40124;2023;50,100;36,800;94,300;5,700;2,300
Segovia;40125;2021;55,000;46,300;100,000;0,000;1,900
Segovia;40125;2022;54,800;50,000;100,000;0,000;1,800
Segovia;40125;2023;54,900;46,200;100,000;0,000;1,800
Segovia;40126;2021;64,000;58,500;100,000;0,000;1,500
Segovia;40126;2022;61,200;56,100;98,500;1,500;1,600
Segovia;40126;2023;58,900;64,300;98,500;1,500;1,600
Segovia;40127;2021;60,300;56,000;97,400;2,600;1,600
Segovia;40127;2022;57,100;61,500;82,600;17,400;1,800
Segovia;40127;2023;62,000;61,500;83,700;16,300;1,600
Segovia;40128;2021;55,800;44,300;97,700;2,300;2,100
Segovia;40128;2022;55,600;43,100;98,500;1,500;2,100
Segovia;40128;2023;55,600;43,300;97,800;2,200;2,100
Segovia;40129;2021;57,200;38,700;98,300;1,700;2,300
Segovia;40129;2022;57,600;40,300;98,200;1,800;2,300
Segovia;40129;2023;56,800;36,800;97,500;2,500;2,400
Segovia;40130;2021;55,100;44,900;96,400;3,600;2,000
Segovia;40130;2022;57,300;48,500;96,000;4,000;1,900
Segovia;40130;2023;56,700;50,800;96,800;3,200;1,900
Segovia;40131;2021;53,000;39,100;95,000;5,000;2,600
Segovia;40131;2022;53,500;37,500;95,100;4,900;2,500
Segovia;40131;2023;53,400;47,800;94,600;5,400;2,400
Segovia;40132;2021;61,300;57,100;100,000;0,000;1,600
Segovia;40132;2022;62,900;59,300;100,000;0,000;1,500
Segovia;40132;2023;63,200;56,000;100,000;0,000;1,600
