Provincia;CMuni;CUSEC;Periodo;Distribución_de_la_renta_P80_P20;Índice_de_Gini
Leon;24117;2411701001;2021;2,1;25,4
Leon;24117;2411701001;2022;2,2;26,4
Leon;24117;2411701001;2023;2,2;24,6
Leon;24118;2411801001;2021;3,0;25,8
Leon;24118;2411801001;2022;1,8;23,6
Leon;24118;2411801001;2023;2,0;24,4
Leon;24119;2411901001;2021;2,2;25,4
Leon;24119;2411901001;2022;2,2;25,1
Leon;24119;2411901001;2023;2,0;24,1
Leon;24120;2412001001;2021;2,7;29,7
Leon;24120;2412001001;2022;2,9;30,6
Leon;24120;2412001001;2023;2,8;30,6
Leon;24121;2412101001;2021;2,4;28,0
Leon;24121;2412101001;2022;2,3;27,5
Leon;24121;2412101001;2023;2,3;28,9
Leon;24122;2412201001;2021;2,0;23,5
Leon;24122;2412201001;2022;2,3;25,0
Leon;24122;2412201001;2023;2,0;24,0
Leon;24123;2412301001;2021;2,2;27,6
Leon;24123;2412301001;2022;2,3;27,9
Leon;24123;2412301001;2023;2,3;26,5
Leon;24124;2412401001;2021;2,0;22,7
Leon;24124;2412401001;2022;2,0;23,6
Leon;24124;2412401001;2023;2,1;24,7
Leon;24125;2412501001;2021;1,8;24,3
Leon;24125;2412501001;2022;2,0;28,4
Leon;24125;2412501001;2023;2,1;29,0
Leon;24127;2412701001;2021;1,9;22,6
Leon;24127;2412701001;2022;1,8;22,5
Leon;24127;2412701001;2023;2,0;22,6
Leon;24129;2412901001;2021;2,3;27,2
Leon;24129;2412901001;2022;2,2;29,0
Leon;24129;2412901001;2023;2,3;27,5
Leon;24130;2413001001;2021;2,8;31,7
Leon;24130;2413001001;2022;2,7;33,0
Leon;24130;2413001001;2023;2,6;30,8
Leon;24131;2413101001;2021;1,9;22,8
Leon;24131;2413101001;2022;2,0;24,7
Leon;24131;2413101001;2023;2,0;24,2
Leon;24132;2413201001;2021;2,5;27,2
Leon;24132;2413201001;2022;2,5;28,6
Leon;24132;2413201001;2023;2,6;28,4
Leon;24133;2413301001;2021;2,7;29,5
Leon;24133;2413301001;2022;2,8;31,9
Leon;24133;2413301001;2023;2,7;30,1
Leon;24134;2413401001;2021;2,2;25,3
Leon;24134;2413401001;2022;2,3;24,5
Leon;24134;2413401001;2023;2,2;25,2
Leon;24134;2413401002;2021;2,0;23,3
Leon;24134;2413401002;2022;2,0;24,2
Leon;24134;2413401002;2023;2,1;24,7
Leon;24134;2413401003;2021;2,2;25,1
Leon;24134;2413401003;2022;2,3;24,6
Leon;24134;2413401003;2023;2,1;23,6
Leon;24136;2413601001;2021;2,0;26,2
Leon;24136;2413601001;2022;2,3;28,5
Leon;24136;2413601001;2023;2,2;30,8
Leon;24137;2413701001;2021;2,0;25,1
Leon;24137;2413701001;2022;2,1;24,9
Leon;24137;2413701001;2023;2,1;25,2
Leon;24139;2413901001;2021;2,6;29,1
Leon;24139;2413901001;2022;2,5;28,8
Leon;24139;2413901001;2023;2,1;26,3
Leon;24139;2413901002;2021;2,5;30,1
Leon;24139;2413901002;2022;2,4;30,9
Leon;24139;2413901002;2023;2,6;29,8
Leon;24142;2414201001;2021;2,2;28,0
Leon;24142;2414201001;2022;2,1;26,9
Leon;24142;2414201001;2023;2,1;26,1
Leon;24142;2414201002;2021;2,4;27,4
Leon;24142;2414201002;2022;2,2;27,6
Leon;24142;2414201002;2023;2,3;27,5
Leon;24142;2414201003;2021;2,2;25,9
Leon;24142;2414201003;2022;2,2;26,0
Leon;24142;2414201003;2023;2,2;25,6
Leon;24142;2414202001;2021;2,4;27,3
Leon;24142;2414202001;2022;2,4;28,4
Leon;24142;2414202001;2023;2,4;27,3
Leon;24142;2414202002;2021;2,3;26,1
Leon;24142;2414202002;2022;2,2;26,0
Leon;24142;2414202002;2023;2,2;25,1
Leon;24142;2414202003;2021;2,6;27,9
Leon;24142;2414202003;2022;2,4;26,3
Leon;24142;2414202003;2023;2,3;27,0
Leon;24142;2414202004;2021;2,5;27,0
Leon;24142;2414202004;2022;2,4;27,8
Leon;24142;2414202004;2023;2,3;26,0
Leon;24142;2414202005;2021;2,3;26,7
Leon;24142;2414202005;2022;2,4;26,8
Leon;24142;2414202005;2023;2,2;25,5
Leon;24142;2414202006;2021;2,5;27,8
Leon;24142;2414202006;2022;2,4;27,8
Leon;24142;2414202006;2023;2,6;28,2
Leon;24142;2414202007;2021;2,4;28,5
Leon;24142;2414202007;2022;2,5;28,2
Leon;24142;2414202007;2023;2,4;28,7
Leon;24142;2414202008;2021;2,4;27,5
Leon;24142;2414202008;2022;2,5;28,1
Leon;24142;2414202008;2023;2,3;27,4
Leon;24142;2414202009;2021;2,6;27,7
Leon;24142;2414202009;2022;2,6;28,3
Leon;24142;2414202009;2023;2,4;28,0
Leon;24142;2414202010;2021;2,1;26,3
Leon;24142;2414202010;2022;2,2;27,4
Leon;24142;2414202010;2023;2,1;25,2
Leon;24142;2414202011;2021;2,2;25,6
Leon;24142;2414202011;2022;2,3;26,4
Leon;24142;2414202011;2023;2,3;26,8
Leon;24142;2414202012;2021;2,1;25,9
Leon;24142;2414202012;2022;2,2;26,9
Leon;24142;2414202012;2023;2,1;25,5
Leon;24142;2414202013;2021;2,2;24,9
Leon;24142;2414202013;2022;2,1;23,2
Leon;24142;2414202013;2023;2,0;23,0
Leon;24142;2414203001;2021;2,2;26,3
Leon;24142;2414203001;2022;2,2;26,5
Leon;24142;2414203001;2023;2,4;26,7
Leon;24142;2414203002;2021;2,6;27,8
Leon;24142;2414203002;2022;2,5;28,5
Leon;24142;2414203002;2023;2,3;29,1
Leon;24142;2414203003;2021;2,8;30,5
Leon;24142;2414203003;2022;2,9;31,4
Leon;24142;2414203003;2023;2,7;30,2
Leon;24143;2414301001;2021;2,3;25,1
Leon;24143;2414301001;2022;2,0;24,0
Leon;24143;2414301001;2023;2,0;22,3
Leon;24144;2414401001;2021;2,0;25,3
Leon;24144;2414401001;2022;2,0;25,2
Leon;24144;2414401001;2023;2,1;26,4
Leon;24145;2414501001;2021;2,5;33,8
Leon;24145;2414501001;2022;2,7;34,7
Leon;24145;2414501001;2023;2,5;32,8
Leon;24146;2414601001;2021;2,0;25,8
Leon;24146;2414601001;2022;2,1;27,9
Leon;24146;2414601001;2023;2,0;26,5
Leon;24148;2414801001;2021;1,8;22,7
Leon;24148;2414801001;2022;1,8;23,2
Leon;24148;2414801001;2023;2,0;24,9
Leon;24148;2414801002;2021;2,0;21,9
Leon;24148;2414801002;2022;2,1;22,8
Leon;24148;2414801002;2023;2,1;23,0
Leon;24149;2414901001;2021;2,3;28,0
Leon;24149;2414901001;2022;2,4;29,9
Leon;24149;2414901001;2023;2,8;34,4
Leon;24150;2415001001;2021;2,3;27,1
Leon;24150;2415001001;2022;2,1;28,2
Leon;24150;2415001001;2023;2,1;29,1
Leon;24151;2415101001;2021;2,5;27,8
Leon;24151;2415101001;2022;2,3;27,4
Leon;24151;2415101001;2023;2,5;27,2
Leon;24152;2415201001;2021;2,6;30,6
Leon;24152;2415201001;2022;2,6;29,5
Leon;24152;2415201001;2023;2,6;30,3
Leon;24153;2415301001;2021;2,3;28,9
Leon;24153;2415301001;2022;2,4;27,2
Leon;24153;2415301001;2023;2,3;24,4
Leon;24154;2415401001;2021;2,3;28,2
Leon;24154;2415401001;2022;2,0;27,9
Leon;24154;2415401001;2023;2,2;26,4
Leon;24155;2415501001;2021;2,1;23,7
Leon;24155;2415501001;2022;2,0;23,7
Leon;24155;2415501001;2023;2,1;23,5
Leon;24156;2415601001;2021;2,3;27,5
Leon;24156;2415601001;2022;2,2;27,0
Leon;24156;2415601001;2023;2,6;29,2
Leon;24157;2415701001;2021;2,4;30,2
Leon;24157;2415701001;2022;2,3;30,7
Leon;24157;2415701001;2023;2,1;29,6
Leon;24157;2415701002;2021;2,3;25,8
Leon;24157;2415701002;2022;2,2;25,7
Leon;24157;2415701002;2023;2,2;25,9
Leon;24158;2415801001;2021;2,3;27,3
Leon;24158;2415801001;2022;2,5;26,8
Leon;24158;2415801001;2023;2,4;28,2
Leon;24159;2415901001;2021;2,0;22,8
Leon;24159;2415901001;2022;2,0;23,7
Leon;24159;2415901001;2023;2,1;25,1
Leon;24160;2416001001;2021;2,5;28,1
Leon;24160;2416001001;2022;2,5;29,5
Leon;24160;2416001001;2023;2,5;28,4
Leon;24161;2416101001;2021;2,3;26,2
Leon;24161;2416101001;2022;2,3;23,9
Leon;24161;2416101001;2023;2,5;28,6
Leon;24162;2416201001;2021;2,3;25,8
Leon;24162;2416201001;2022;2,2;24,9
Leon;24162;2416201001;2023;2,0;24,9
Leon;24163;2416301001;2021;2,3;24,8
Leon;24163;2416301001;2022;2,2;24,2
Leon;24163;2416301001;2023;2,1;25,0
Leon;24163;2416301002;2021;2,3;31,2
Leon;24163;2416301002;2022;2,4;32,1
Leon;24163;2416301002;2023;2,3;26,6
Leon;24163;2416301003;2021;2,2;27,6
Leon;24163;2416301003;2022;2,3;26,3
Leon;24163;2416301003;2023;2,6;31,1
Leon;24163;2416301004;2021;2,3;28,1
Leon;24163;2416301004;2022;2,3;28,4
Leon;24163;2416301004;2023;2,3;27,8
Leon;24164;2416401001;2021;2,3;27,2
Leon;24164;2416401001;2022;2,3;26,9
Leon;24164;2416401001;2023;2,1;25,8
Leon;24165;2416501001;2021;1,9;21,9
Leon;24165;2416501001;2022;2,0;21,4
Leon;24165;2416501001;2023;1,9;21,5
Leon;24166;2416601001;2021;2,2;24,4
Leon;24166;2416601001;2022;2,2;24,1
Leon;24166;2416601001;2023;2,1;23,8
Leon;24167;2416701001;2021;2,4;27,0
Leon;24167;2416701001;2022;2,3;26,6
Leon;24167;2416701001;2023;2,3;26,3
Leon;24168;2416801001;2021;2,6;29,2
Leon;24168;2416801001;2022;2,6;29,1
Leon;24168;2416801001;2023;2,7;30,1
Leon;24169;2416901001;2021;2,1;25,0
Leon;24169;2416901001;2022;2,0;24,3
Leon;24169;2416901001;2023;2,1;24,2
Leon;24169;2416901002;2021;2,0;24,0
Leon;24169;2416901002;2022;2,0;22,8
Leon;24169;2416901002;2023;2,1;24,3
Leon;24169;2416901003;2021;2,2;24,7
Leon;24169;2416901003;2022;2,2;25,1
Leon;24169;2416901003;2023;2,1;24,6
Leon;24170;2417001001;2021;2,0;22,0
Leon;24170;2417001001;2022;2,0;22,3
Leon;24170;2417001001;2023;1,9;21,7
Leon;24170;2417001002;2021;2,5;27,4
Leon;24170;2417001002;2022;2,6;27,0
Leon;24170;2417001002;2023;2,2;26,9
Leon;24171;2417101001;2021;2,2;26,8
Leon;24171;2417101001;2022;2,3;27,6
Leon;24171;2417101001;2023;2,4;25,2
Leon;24172;2417201001;2021;2,2;27,0
Leon;24172;2417201001;2022;2,3;27,5
Leon;24172;2417201001;2023;2,5;27,7
Leon;24173;2417301001;2021;2,2;24,7
Leon;24173;2417301001;2022;2,1;26,1
Leon;24173;2417301001;2023;2,2;26,2
Leon;24174;2417401001;2021;2,1;25,7
Leon;24174;2417401001;2022;2,2;26,0
Leon;24174;2417401001;2023;2,2;27,8
Leon;24175;2417501001;2021;2,3;26,8
Leon;24175;2417501001;2022;2,2;26,9
Leon;24175;2417501001;2023;2,3;27,6
Leon;24176;2417601001;2021;2,0;25,0
Leon;24176;2417601001;2022;2,0;24,6
Leon;24176;2417601001;2023;2,2;23,8
Leon;24177;2417701001;2021;2,7;30,5
Leon;24177;2417701001;2022;2,7;29,8
Leon;24177;2417701001;2023;2,2;31,0
Leon;24179;2417901001;2021;2,9;32,7
Leon;24179;2417901001;2022;2,7;34,3
Leon;24179;2417901001;2023;2,8;34,7
Leon;24180;2418001001;2021;2,4;26,7
Leon;24180;2418001001;2022;2,4;27,4
Leon;24180;2418001001;2023;2,4;26,6
Leon;24181;2418101001;2021;2,4;27,1
Leon;24181;2418101001;2022;2,4;28,9
Leon;24181;2418101001;2023;2,7;30,2
Leon;24181;2418101002;2021;2,7;31,0
Leon;24181;2418101002;2022;2,5;29,8
Leon;24181;2418101002;2023;2,3;28,6
Leon;24182;2418201001;2021;2,0;23,2
Leon;24182;2418201001;2022;1,9;21,6
Leon;24182;2418201001;2023;1,8;20,8
Leon;24183;2418301001;2021;2,3;27,3
Leon;24183;2418301001;2022;2,5;27,4
Leon;24183;2418301001;2023;2,3;27,3
Leon;24184;2418401001;2021;2,3;24,8
Leon;24184;2418401001;2022;2,3;24,7
Leon;24184;2418401001;2023;2,4;23,1
Leon;24185;2418501001;2021;2,1;30,4
Leon;24185;2418501001;2022;2,1;28,1
Leon;24185;2418501001;2023;2,1;28,0
Leon;24187;2418701001;2021;2,3;28,5
Leon;24187;2418701001;2022;2,2;27,5
Leon;24187;2418701001;2023;2,1;27,3
Leon;24188;2418801001;2021;2,3;31,3
Leon;24188;2418801001;2022;2,4;31,0
Leon;24188;2418801001;2023;2,4;29,9
Leon;24188;2418801002;2021;2,4;29,1
Leon;24188;2418801002;2022;2,6;27,5
Leon;24188;2418801002;2023;2,3;28,2
Leon;24188;2418801003;2021;2,2;28,2
Leon;24188;2418801003;2022;2,2;26,1
Leon;24188;2418801003;2023;2,3;27,9
Leon;24189;2418901001;2021;2,2;27,0
Leon;24189;2418901001;2022;2,1;27,1
Leon;24189;2418901001;2023;2,1;25,9
Leon;24189;2418901002;2021;2,2;24,9
Leon;24189;2418901002;2022;2,1;23,9
Leon;24189;2418901002;2023;2,2;24,1
Leon;24189;2418901003;2021;2,2;27,2
Leon;24189;2418901003;2022;2,4;27,8
Leon;24189;2418901003;2023;2,3;26,8
Leon;24189;2418901004;2021;2,1;25,2
Leon;24189;2418901004;2022;2,1;25,0
Leon;24189;2418901004;2023;1,8;22,7
Leon;24189;2418901005;2021;2,0;23,7
Leon;24189;2418901005;2022;1,9;24,0
Leon;24189;2418901005;2023;1,9;23,1
Leon;24190;2419001001;2021;1,9;22,9
Leon;24190;2419001001;2022;2,2;25,5
Leon;24190;2419001001;2023;2,4;28,7
Leon;24191;2419101001;2021;2,5;31,0
Leon;24191;2419101001;2022;2,3;28,9
Leon;24191;2419101001;2023;2,0;25,5
Leon;24193;2419301001;2021;2,9;31,2
Leon;24193;2419301001;2022;2,5;30,3
Leon;24193;2419301001;2023;2,8;29,8
Leon;24194;2419401001;2021;2,1;23,4
Leon;24194;2419401001;2022;2,2;25,7
Leon;24194;2419401001;2023;1,9;22,0
Leon;24196;2419601001;2021;2,3;25,4
Leon;24196;2419601001;2022;2,3;25,1
Leon;24196;2419601001;2023;2,3;25,6
Leon;24196;2419601002;2021;2,3;25,6
Leon;24196;2419601002;2022;2,1;24,5
Leon;24196;2419601002;2023;2,1;24,3
Leon;24197;2419701001;2021;2,2;24,3
Leon;24197;2419701001;2022;2,4;24,8
Leon;24197;2419701001;2023;2,2;24,0
Leon;24198;2419801001;2021;2,4;30,9
Leon;24198;2419801001;2022;2,4;31,5
Leon;24198;2419801001;2023;2,4;30,7
Leon;24199;2419901001;2021;2,6;31,3
Leon;24199;2419901001;2022;2,7;31,0
Leon;24199;2419901001;2023;2,6;28,8
Leon;24201;2420101001;2021;2,4;28,1
Leon;24201;2420101001;2022;2,4;27,6
Leon;24201;2420101001;2023;2,3;28,0
Leon;24202;2420201001;2021;2,0;24,0
Leon;24202;2420201001;2022;2,2;24,3
Leon;24202;2420201001;2023;2,1;24,3
Leon;24202;2420201002;2021;2,2;25,5
Leon;24202;2420201002;2022;2,2;24,6
Leon;24202;2420201002;2023;2,1;24,1
Leon;24202;2420201003;2021;2,3;25,3
Leon;24202;2420201003;2022;2,1;26,0
Leon;24202;2420201003;2023;2,1;24,2
Leon;24202;2420201004;2021;2,2;24,3
Leon;24202;2420201004;2022;2,2;25,1
Leon;24202;2420201004;2023;2,0;23,3
Leon;24202;2420201005;2021;2,0;24,1
Leon;24202;2420201005;2022;2,1;24,3
Leon;24202;2420201005;2023;2,0;23,4
Leon;24202;2420201006;2021;2,2;26,1
Leon;24202;2420201006;2022;2,1;25,4
Leon;24202;2420201006;2023;2,2;25,4
Leon;24202;2420202001;2021;1,9;22,0
Leon;24202;2420202001;2022;1,9;21,8
Leon;24202;2420202001;2023;1,9;21,5
Leon;24202;2420202002;2021;1,9;23,7
Leon;24202;2420202002;2022;2,1;24,0
Leon;24202;2420203001;2021;1,9;22,2
Leon;24202;2420203001;2022;2,0;21,9
Leon;24202;2420203001;2023;2,0;22,3
Leon;24202;2420203002;2021;2,0;23,1
Leon;24203;2420301001;2022;2,3;23,3
Leon;24205;2420501001;2021;2,4;27,3
Leon;24205;2420501001;2022;2,5;29,5
Leon;24205;2420501001;2023;2,3;29,5
Leon;24206;2420601001;2021;2,2;26,6
Leon;24206;2420601001;2022;2,2;25,6
Leon;24206;2420601001;2023;2,2;25,2
Leon;24207;2420701001;2021;2,5;29,4
Leon;24207;2420701001;2022;2,7;30,3
Leon;24207;2420701001;2023;2,6;32,0
Leon;24209;2420901001;2021;2,4;28,9
Leon;24209;2420901001;2022;2,3;27,2
Leon;24209;2420901001;2023;2,5;28,3
Leon;24209;2420901002;2021;2,2;27,2
Leon;24209;2420901002;2022;2,3;27,1
Leon;24209;2420901002;2023;2,3;27,4
Leon;24210;2421001001;2021;2,6;27,1
Leon;24210;2421001001;2022;2,4;28,9
Leon;24210;2421001001;2023;2,4;27,7
Leon;24211;2421101001;2021;2,3;26,8
Leon;24211;2421101001;2022;2,3;29,5
Leon;24211;2421101001;2023;2,7;34,1
Leon;24212;2421201001;2021;2,2;27,0
Leon;24212;2421201001;2022;2,2;29,2
Leon;24212;2421201001;2023;2,1;28,2
Leon;24213;2421301001;2021;3,1;32,5
Leon;24213;2421301001;2022;3,1;35,1
Leon;24213;2421301001;2023;3,3;35,3
Leon;24214;2421401001;2021;2,1;23,6
Leon;24214;2421401001;2022;2,2;25,6
Leon;24214;2421401001;2023;2,3;26,1
Leon;24215;2421501001;2021;2,0;25,7
Leon;24215;2421501001;2022;2,4;30,6
Leon;24215;2421501001;2023;2,0;25,3
Leon;24216;2421601001;2021;2,1;26,4
Leon;24216;2421601001;2022;2,3;29,1
Leon;24216;2421601001;2023;2,2;27,6
Leon;24217;2421701001;2021;1,8;24,6
Leon;24217;2421701001;2022;2,2;27,9
Leon;24217;2421701001;2023;2,3;29,0
Leon;24218;2421801001;2021;2,0;24,4
Leon;24218;2421801001;2022;2,2;27,8
Leon;24218;2421801001;2023;2,3;27,5
Leon;24219;2421901001;2021;2,0;25,3
Leon;24219;2421901001;2022;2,1;25,3
Leon;24219;2421901001;2023;2,4;26,5
Leon;24221;2422101001;2021;2,6;31,4
Leon;24221;2422101001;2022;2,5;33,9
Leon;24221;2422101001;2023;2,8;33,1
Leon;24222;2422201001;2021;2,3;27,2
Leon;24222;2422201001;2022;2,4;26,9
Leon;24222;2422201001;2023;2,3;25,6
Leon;24222;2422201002;2021;2,2;25,3
Leon;24222;2422201002;2022;2,2;25,6
Leon;24222;2422201002;2023;2,2;25,0
Leon;24222;2422201003;2021;2,3;25,8
Leon;24222;2422201003;2022;2,2;26,4
Leon;24222;2422201003;2023;2,2;25,0
Leon;24222;2422201004;2021;2,3;25,6
Leon;24222;2422201004;2022;2,2;24,7
Leon;24222;2422201004;2023;2,0;22,9
Leon;24222;2422201005;2021;2,3;27,5
Leon;24222;2422201005;2022;2,2;25,4
Leon;24222;2422201005;2023;2,2;26,7
Leon;24222;2422201006;2021;2,4;29,3
Leon;24222;2422201006;2022;2,4;29,4
Leon;24222;2422201006;2023;2,4;32,2
Leon;24222;2422201007;2021;2,2;28,1
Leon;24222;2422201007;2022;2,2;28,7
Leon;24222;2422201007;2023;2,4;27,7
Leon;24222;2422202001;2021;2,5;29,0
Leon;24222;2422202001;2022;2,5;29,0
Leon;24222;2422202001;2023;2,4;28,2
Leon;24222;2422202002;2021;2,5;28,2
Leon;24222;2422202002;2022;2,5;28,4
Leon;24222;2422202002;2023;2,3;27,2
Leon;24222;2422202003;2021;2,3;26,5
Leon;24222;2422202003;2022;2,3;26,9
Leon;24222;2422202003;2023;2,1;25,1
Leon;24222;2422202004;2021;2,2;24,8
Leon;24222;2422202004;2022;2,1;24,3
Leon;24222;2422202004;2023;2,0;23,5
Leon;24223;2422301001;2021;2,2;26,3
Leon;24223;2422301001;2022;2,3;24,5
Leon;24223;2422301001;2023;2,2;24,3
Leon;24223;2422301002;2021;2,5;28,2
Leon;24223;2422301002;2022;2,3;27,9
Leon;24223;2422301002;2023;2,3;28,2
Leon;24224;2422401001;2021;2,3;28,3
Leon;24224;2422401001;2022;2,1;27,2
Leon;24224;2422401001;2023;2,0;25,5
Leon;24225;2422501001;2021;2,2;27,1
Leon;24225;2422501001;2022;2,4;27,8
Leon;24225;2422501001;2023;2,2;27,3
Leon;24226;2422601001;2021;2,2;25,9
Leon;24226;2422601001;2022;2,4;27,8
Leon;24226;2422601001;2023;2,6;29,0
Leon;24227;2422701001;2021;2,5;28,5
Leon;24227;2422701001;2022;2,4;28,5
Leon;24227;2422701001;2023;2,4;28,4
Leon;24228;2422801001;2021;1,8;21,6
Leon;24228;2422801001;2022;1,9;24,2
Leon;24228;2422801001;2023;2,0;24,3
Leon;24229;2422901001;2021;2,3;24,9
Leon;24229;2422901001;2022;2,4;25,9
Leon;24229;2422901001;2023;2,5;27,6
Leon;24230;2423001001;2021;2,0;26,6
Leon;24230;2423001001;2022;2,3;30,2
Leon;24230;2423001001;2023;2,1;29,6
Leon;24901;2490101001;2021;2,4;26,5
Leon;24901;2490101001;2022;2,3;27,0
Leon;24901;2490101001;2023;2,4;26,6
Leon;24902;2490201001;2021;2,1;24,6
Leon;24902;2490201001;2022;2,3;26,0
Leon;24902;2490201001;2023;2,2;26,7
Palencia;34003;3400301001;2021;2,4;27,9
Palencia;34003;3400301001;2022;2,7;29,5
Palencia;34003;3400301001;2023;2,8;28,6
Palencia;34004;3400401001;2021;2,3;25,5
Palencia;34004;3400401001;2022;2,3;28,7
Palencia;34004;3400401001;2023;2,7;29,3
Palencia;34004;3400401002;2021;2,6;29,3
Palencia;34004;3400401002;2022;2,5;29,3
Palencia;34004;3400401002;2023;2,4;29,2
Palencia;34004;3400402001;2021;2;23,2
Palencia;34004;3400402001;2022;2,1;23,3
Palencia;34004;3400402001;2023;2,1;23
Palencia;34004;3400402002;2021;2,1;24,7
Palencia;34004;3400402002;2022;2,1;25,3
Palencia;34004;3400402002;2023;2,1;25,5
Palencia;34004;3400402003;2021;2;22,7
Palencia;34004;3400402003;2022;2;22,9
Palencia;34004;3400402003;2023;2;23,8
Palencia;34004;3400403001;2021;2,4;26,9
Palencia;34004;3400403001;2022;2,3;26,9
Palencia;34004;3400403001;2023;2,2;26,7
Palencia;34005;3400501001;2021;2,3;28,4
Palencia;34005;3400501001;2022;2,3;28
Palencia;34005;3400501001;2023;2,3;28,1
Palencia;34010;3401001001;2021;2,1;24,8
Palencia;34010;3401001001;2022;2,5;25,6
Palencia;34010;3401001001;2023;2,3;26,3
Palencia;34011;3401101001;2021;2,7;27,6
Palencia;34011;3401101001;2022;2,6;28,6
Palencia;34011;3401101001;2023;2,6;29,4
Palencia;34012;3401201001;2021;2,9;29,5
Palencia;34012;3401201001;2022;2,7;29,8
Palencia;34012;3401201001;2023;2,7;29,7
Palencia;34017;3401701001;2021;2,2;27,3
Palencia;34017;3401701001;2022;2,3;28,4
Palencia;34017;3401701001;2023;2,4;27,7
Palencia;34018;3401801001;2021;2,4;24,1
Palencia;34018;3401801001;2022;2,7;27,2
Palencia;34018;3401801001;2023;2,7;27,4
Palencia;34019;3401901001;2021;3,2;35,7
Palencia;34019;3401901001;2022;2,6;30,8
Palencia;34019;3401901001;2023;2,8;29
Palencia;34022;3402201001;2021;2,2;25,8
Palencia;34022;3402201001;2022;2,3;26,6
Palencia;34022;3402201001;2023;2,3;25,4
Palencia;34023;3402301001;2021;2,2;24,2
Palencia;34023;3402301001;2022;2,1;24,8
Palencia;34023;3402301001;2023;2;24,8
Palencia;34023;3402301002;2021;2,1;25
Palencia;34023;3402301002;2022;2,1;23,9
Palencia;34023;3402301002;2023;2;23,5
Palencia;34023;3402301003;2021;2;25
Palencia;34023;3402301003;2022;2,1;25
Palencia;34023;3402301003;2023;2,2;24,9
Palencia;34023;3402301005;2021;2,1;24,3
Palencia;34023;3402301005;2022;2,1;23,8
Palencia;34023;3402301005;2023;2,1;23,6
Palencia;34023;3402301006;2021;2,2;25,1
Palencia;34023;3402301006;2022;2;23,6
Palencia;34023;3402301006;2023;2;22,8
Palencia;34027;3402701001;2021;2,6;27,3
Palencia;34027;3402701001;2022;2,4;27,3
Palencia;34027;3402701001;2023;2,2;25,8
Palencia;34028;3402801001;2021;2,7;24,8
Palencia;34028;3402801001;2022;2,8;25,9
Palencia;34028;3402801001;2023;2,2;25,9
Palencia;34029;3402901001;2021;2;26
Palencia;34029;3402901001;2022;2,1;26,4
Palencia;34029;3402901001;2023;2,1;26,6
Palencia;34034;3403401001;2021;2,3;26
Palencia;34034;3403401001;2022;2;21,1
Palencia;34034;3403401001;2023;1,9;21,1
Palencia;34035;3403501001;2021;2,6;28
Palencia;34035;3403501001;2023;3,5;33,1
Palencia;34036;3403601001;2021;3,3;34,6
Palencia;34036;3403601001;2022;2,8;34,5
Palencia;34036;3403601001;2023;2,7;32,8
Palencia;34037;3403701001;2021;2,5;25,1
Palencia;34037;3403701001;2022;2,5;25,8
Palencia;34037;3403701001;2023;2,4;24,7
Palencia;34038;3403801001;2021;2,4;26,8
Palencia;34038;3403801001;2022;2,5;29,7
Palencia;34038;3403801001;2023;2,7;29,3
Palencia;34042;3404201001;2021;1,9;24,7
Palencia;34042;3404201001;2022;2,1;25,1
Palencia;34042;3404201001;2023;2,1;27,7
Palencia;34047;3404701001;2021;2,3;28,5
Palencia;34047;3404701001;2022;2,5;29,7
Palencia;34047;3404701001;2023;2,7;28,2
Palencia;34047;3404701002;2021;2,4;27,1
Palencia;34047;3404701002;2022;2,5;27,3
Palencia;34047;3404701002;2023;2,2;27
Palencia;34049;3404901001;2021;2,1;24,1
Palencia;34049;3404901001;2022;2,1;24
Palencia;34049;3404901001;2023;2,5;25,7
Palencia;34050;3405001001;2021;2,5;30,1
Palencia;34050;3405001001;2022;2,7;31,9
Palencia;34050;3405001001;2023;2,9;30,8
Palencia;34051;3405101001;2021;2,3;26,3
Palencia;34052;3405201001;2021;2,6;27,7
Palencia;34052;3405201001;2022;2,6;27,9
Palencia;34052;3405201001;2023;2,2;28,7
Palencia;34053;3405301001;2021;2,7;27,8
Palencia;34053;3405301001;2022;2,9;30
Palencia;34053;3405301001;2023;2,3;26,6
Palencia;34055;3405501001;2021;2,4;29,8
Palencia;34055;3405501001;2022;2,7;29,7
Palencia;34055;3405501001;2023;2,5;28,2
Palencia;34056;3405601001;2021;2,2;27,5
Palencia;34056;3405601001;2022;2,4;28,6
Palencia;34056;3405601001;2023;2,4;27,5
Palencia;34056;3405601002;2021;2,1;25,3
Palencia;34056;3405601002;2022;2,3;27,1
Palencia;34056;3405601002;2023;2,3;26,1
Palencia;34056;3405601003;2021;2,2;26,9
Palencia;34056;3405601003;2022;2,2;27,4
Palencia;34056;3405601003;2023;2,1;26,3
Palencia;34057;3405701001;2021;2,2;27,2
Palencia;34057;3405701001;2022;2,1;26,4
Palencia;34057;3405701001;2023;2,3;26,6
Palencia;34058;3405801001;2021;2,2;25
Palencia;34058;3405801001;2022;2,5;25,9
Palencia;34058;3405801001;2023;2,2;25,6
Palencia;34059;3405901001;2021;2,5;26,9
Palencia;34059;3405901001;2022;2,3;26,8
Palencia;34059;3405901001;2023;2,2;25,6
Palencia;34060;3406001001;2021;1,9;25,2
Palencia;34060;3406001001;2022;2,2;25,2
Palencia;34060;3406001001;2023;3;30,3
Palencia;34061;3406101001;2022;2,7;27,3
Palencia;34062;3406201001;2021;2,4;25,4
