Provincia;CMuni;CUSEC;Periodo;Media_de_la_renta_por_unidad_de_consumo;Mediana_de_la_renta_por_unidad_de_consumo;Renta_bruta_media_por_hogar;Renta_bruta_media_por_persona;Renta_neta_media_por_hogar;Renta_neta_media_por_persona
Burgos;09059;0905905013;2023;22297;20650;40360;19265;33638;16056
Burgos;09059;0905905014;2021;15408;15750;30157;12109;26132;10493
Burgos;09059;0905905014;2022;15592;15750;31350;12346;26854;10575
Burgos;09059;0905905014;2023;16763;16450;34049;13451;29249;11555
Burgos;09059;0905905015;2021;23635;19950;45269;20600;36646;16676
Burgos;09059;0905905015;2022;25466;22050;48309;22377;38842;17992
Burgos;09059;0905905015;2023;25716;22750;49813;22825;39970;18315
Burgos;09059;0905905016;2021;22935;21350;41932;19506;35035;16297
Burgos;09059;0905905016;2022;23949;22050;44111;20717;36541;17161
Burgos;09059;0905905016;2023;25134;22750;46258;21833;38091;17978
Burgos;09059;0905905017;2021;25396;23100;49354;21789;40385;17829
Burgos;09059;0905905017;2022;26352;25550;50754;22783;41325;18551
Burgos;09059;0905905017;2023;26875;25550;51392;23866;41776;19400
Burgos;09059;0905905018;2021;35775;28350;74021;33931;54377;24926
Burgos;09059;0905905018;2022;34502;30450;69038;32111;50407;23445
Burgos;09059;0905905018;2023;36923;31850;74278;34031;56743;25998
Burgos;09059;0905905019;2021;26357;24850;51739;22695;42290;18550
Burgos;09059;0905905019;2022;27869;26250;52801;24166;42933;19649
Burgos;09059;0905905019;2023;29902;28350;57247;26338;46210;21260
Burgos;09059;0905905020;2021;18237;17850;32445;15309;27498;12975
Burgos;09059;0905905020;2022;19228;18550;34486;16202;29182;13710
Burgos;09059;0905905020;2023;19571;19250;35925;16812;30253;14157
Burgos;09059;0905905021;2021;21677;19250;40248;18269;33723;15307
Burgos;09059;0905905021;2022;21375;19250;40520;18174;33847;15181
Burgos;09059;0905905021;2023;22398;19950;42972;19179;35519;15852
Burgos;09059;0905905022;2021;21853;19950;40909;18852;33953;15647
Burgos;09059;0905905022;2022;22833;21350;42646;19913;35255;16462
Burgos;09059;0905905022;2023;23376;21350;44640;20363;36877;16822
Burgos;09059;0905905023;2021;22287;19950;41438;19045;34549;15879
Burgos;09059;0905905023;2022;22822;21350;42413;19741;35019;16299
Burgos;09059;0905905023;2023;24318;22050;45155;21427;36888;17505
Burgos;09059;0905905024;2021;21865;20650;42452;18087;35627;15179
Burgos;09059;0905905024;2022;22918;22050;44899;19092;37365;15889
Burgos;09059;0905905024;2023;24225;23450;47618;20428;39534;16960
Burgos;09059;0905905025;2021;24154;22050;43782;21187;35927;17386
Burgos;09059;0905905025;2022;25600;23450;46589;22516;38203;18463
Burgos;09059;0905905025;2023;25339;23450;46520;22337;38292;18386
Burgos;09059;0905905026;2021;33226;31150;70318;29253;54246;22567
Burgos;09059;0905905026;2022;34840;32900;71977;30706;56367;24046
Burgos;09059;0905905026;2023;36487;33950;74939;32380;58034;25076
Burgos;09059;0905905027;2021;35517;29750;70989;32023;54427;24552
Burgos;09059;0905905027;2022;35941;31150;71429;32330;54014;24448
Burgos;09059;0905905027;2023;37930;33250;76684;35002;57857;26408
Burgos;09059;0905905028;2021;33110;28350;70299;29578;54248;22825
Burgos;09059;0905905028;2022;41090;29750;90917;39308;69273;29950
Burgos;09059;0905905028;2023;36341;30450;75270;32751;58291;25363
Burgos;09059;0905905029;2021;26900;24850;50824;22439;41857;18480
Burgos;09059;0905905029;2022;27445;26250;52503;23258;42804;18961
Burgos;09059;0905905029;2023;28429;26250;56052;24512;44844;19611
Burgos;09059;0905905030;2021;16160;15750;30567;12956;26551;11253
Burgos;09059;0905905030;2022;16994;16450;31201;13504;27409;11862
Burgos;09059;0905905030;2023;17779;17150;32772;14230;28687;12456
Burgos;09059;0905905031;2021;29234;24150;60972;25047;47835;19650
Burgos;09059;0905905031;2022;31358;25550;67573;27310;52159;21080
Burgos;09059;0905905031;2023;33865;28350;72445;29352;55998;22688
Burgos;09059;0905905032;2021;26075;24850;53361;22296;43126;18020
Burgos;09059;0905905032;2022;27621;26250;56819;23977;45517;19207
Burgos;09059;0905905032;2023;29128;26950;59502;25838;47163;20480
Burgos;09059;0905905033;2021;22983;21350;48633;19271;39191;15530
Burgos;09059;0905905033;2022;24568;23450;51949;20647;41713;16579
Burgos;09059;0905905033;2023;25853;24850;54761;22063;43790;17642
Burgos;09059;0905905034;2021;21616;19950;38662;18631;32243;15538
Burgos;09059;0905905035;2021;23697;22750;55293;18570;44102;14812
Burgos;09059;0905905035;2022;24991;23450;58747;19801;46544;15688
Burgos;09059;0905905035;2023;27132;25550;64952;21765;51123;17131
Burgos;09059;0905905036;2021;30161;26950;61153;26143;48945;20924
Burgos;09059;0905905037;2021;32869;29050;67306;28697;50637;21590
Burgos;09059;0905905037;2022;34761;31500;72598;30343;55241;23089
Burgos;09059;0905905037;2023;37004;33950;78087;32755;60295;25292
Burgos;09059;0905905038;2021;23362;21350;50533;19652;40468;15738
Burgos;09059;0905905038;2022;25335;22750;53828;21515;41980;16779
Burgos;09059;0905905038;2023;27595;24850;58821;23661;46624;18755
Burgos;09059;0905905039;2021;17835;17150;33394;14259;29132;12439
Burgos;09059;0905905039;2022;19071;18550;36246;15186;31438;13171
Burgos;09059;0905905039;2023;19865;19250;37704;16090;32422;13837
Burgos;09059;0905905040;2021;22269;20650;41601;18897;34613;15722
Burgos;09059;0905905040;2022;23772;22050;44496;20474;36658;16867
Burgos;09059;0905905040;2023;25107;23450;47057;21708;38675;17841
Burgos;09059;0905905041;2021;27807;24150;61433;23659;48354;18622
Burgos;09059;0905905041;2022;29133;25550;63962;24842;50066;19445
Burgos;09059;0905905041;2023;30785;26950;67887;26732;53133;20923
Burgos;09059;0905905042;2021;21866;20650;46818;17811;38115;14500
Burgos;09059;0905905042;2022;23104;21350;49124;19271;39495;15494
Burgos;09059;0905905042;2023;24735;22750;52586;21020;42118;16835
Burgos;09059;0905905043;2021;23944;22050;54354;19875;43032;15735
Burgos;09059;0905905043;2022;25297;23450;57464;21364;45188;16800
Burgos;09059;0905905043;2023;26669;25550;60995;22624;47830;17741
Burgos;09059;0905905044;2021;18664;17850;39312;14584;33985;12608
Burgos;09059;0905905044;2022;20008;19600;41380;16042;35406;13726
Burgos;09059;0905905044;2023;21112;19950;43179;16995;36883;14517
Burgos;09059;0905905045;2021;23518;22050;47012;19879;38643;16340
Burgos;09059;0905905045;2022;24366;23450;48906;21057;39736;17109
Burgos;09059;0905905045;2023;25559;24850;51271;22290;41515;18049
Burgos;09059;0905905046;2021;18943;18550;38132;14864;32558;12692
Burgos;09059;0905905046;2022;19426;19250;39137;15366;33116;13002
Burgos;09059;0905905046;2023;20550;20650;42419;16331;36013;13864
Burgos;09059;0905905047;2021;21022;19950;37173;17689;30629;14576
Burgos;09059;0905905047;2022;21973;20650;39313;18795;32217;15403
Burgos;09059;0905905047;2023;23559;22750;42535;20198;34716;16485
Burgos;09059;0905905048;2021;22500;20650;49442;17989;40246;14644
Burgos;09059;0905905048;2022;23726;22050;52196;19172;41417;15213
Burgos;09059;0905905048;2023;26030;23450;58204;21493;46969;17344
Burgos;09059;0905905049;2021;24861;22050;53778;20497;43455;16563
Burgos;09059;0905905049;2022;26579;24850;57684;21953;46547;17714
Burgos;09059;0905905049;2023;29180;26950;62906;24449;50250;19530
Burgos;09059;0905905050;2021;24349;22050;55174;19893;44553;16064
Burgos;09059;0905905050;2022;25438;23450;56804;21199;45476;16971
Burgos;09059;0905905050;2023;27029;24850;60341;22757;48191;18175
Burgos;09059;0905905051;2021;22017;21350;40585;17860;33457;14723
Burgos;09059;0905905051;2022;23020;22050;43602;18687;35555;15238
Burgos;09059;0905905051;2023;24631;23450;47114;20278;38066;16384
Burgos;09059;0905905052;2021;24757;23450;52967;19608;42482;15727
Burgos;09059;0905905052;2022;26145;24850;56062;20524;44841;16416
Burgos;09059;0905905052;2023;26920;25550;59029;21482;46833;17044
Burgos;09059;0905906001;2021;23293;21350;43355;20315;35829;16788
Burgos;09059;0905906001;2022;24197;20650;45705;21443;37401;17547
Burgos;09059;0905906001;2023;25074;22050;47807;22599;38823;18352
Burgos;09059;0905906002;2021;28724;22750;57926;26441;44971;20528
Burgos;09059;0905906002;2022;26903;25550;53587;23848;42363;18853
Burgos;09059;0905906002;2023;28714;26250;57134;25418;45234;20124
Burgos;09059;0905906003;2021;24065;21350;47187;20719;38308;16821
Burgos;09059;0905906003;2022;25391;22750;48313;21889;39030;17684
Burgos;09059;0905906003;2023;25767;23450;51016;22979;41011;18472
Burgos;09059;0905906004;2021;22913;20650;43239;19925;35785;16490
Burgos;09059;0905906004;2022;24224;22050;45363;21378;37157;17511
Burgos;09059;0905906004;2023;24480;22050;47150;21653;38543;17700
Burgos;09059;0905906005;2021;17148;15750;31190;14097;26722;12077
Burgos;09059;0905906005;2022;17742;16450;32186;14828;27669;12747
Burgos;09059;0905906005;2023;19095;17150;34727;16162;29567;13761
Burgos;09059;0905906006;2021;19747;17850;37935;16130;32382;13769
Burgos;09059;0905906006;2022;20421;17850;39361;16755;33194;14130
Burgos;09059;0905906006;2023;21683;19250;43100;18193;35881;15146
Burgos;09059;0905906007;2021;23091;21350;44170;19351;36422;15957
Burgos;09059;0905906007;2022;24914;22750;48004;21295;39028;17313
Burgos;09059;0905906007;2023;26332;24150;51477;23293;41520;18788
Burgos;09059;0905906008;2021;22823;21350;48922;18424;39489;14872
Burgos;09059;0905906008;2022;23906;22750;50605;19594;41558;16091
Burgos;09059;0905906008;2023;25219;23450;53935;20981;44134;17168
Burgos;09059;0905906009;2021;19126;18550;34190;15289;29491;13188
Burgos;09059;0905906009;2022;19583;18550;35723;15987;30431;13619
Burgos;09059;0905906009;2023;19969;19250;37246;16832;31749;14348
Burgos;09059;0905906010;2021;18444;16450;34949;15154;29762;12905
Burgos;09059;0905906011;2021;20074;18550;37317;17108;31445;14416
Burgos;09059;0905906011;2022;21279;19950;40005;17985;33709;15154
Burgos;09059;0905906011;2023;22185;20650;41910;18875;35250;15876
Burgos;09059;0905906012;2021;26279;20650;56260;22023;44976;17606
Burgos;09059;0905906012;2022;23938;22050;51389;20365;41409;16410
Burgos;09059;0905906012;2023;24820;22750;52964;21348;42587;17165
Burgos;09059;0905907001;2021;21834;19950;40763;18725;33307;15300
Burgos;09059;0905907001;2022;23888;21350;43546;20480;35956;16910
Burgos;09059;0905907001;2023;24154;22050;45255;21080;37027;17247
Burgos;09059;0905907002;2021;21324;18550;40264;18252;33405;15143
Burgos;09059;0905907002;2022;22391;20650;42254;19183;34935;15860
Burgos;09059;0905907002;2023;23767;21350;44453;21019;36666;17337
Burgos;09059;0905907003;2021;29615;24150;56710;25750;44184;20062
Burgos;09059;0905907003;2022;31274;26250;60925;27684;47082;21394
Burgos;09059;0905907003;2023;37032;27650;72869;33075;55373;25134
Burgos;09059;0905907004;2021;20733;19250;37359;17581;31655;14896
Burgos;09059;0905907004;2022;22067;20650;39799;18935;33434;15907
Burgos;09059;0905907004;2023;23374;21350;42328;20262;35368;16930
Burgos;09059;0905907005;2021;18671;17150;32511;15307;27503;12949
Burgos;09059;0905907005;2022;18492;17150;33871;15699;28384;13156
Burgos;09059;0905907005;2023;19226;17850;35814;16564;29947;13851
Burgos;09059;0905907006;2021;20148;18550;41003;16361;34057;13590
Burgos;09059;0905907006;2022;21529;19950;42586;17519;35195;14478
Burgos;09059;0905907006;2023;22629;21350;45802;18982;37648;15602
Burgos;09059;0905907007;2021;20826;19950;45447;16454;37797;13685
Burgos;09059;0905907007;2022;22056;20650;48817;17339;40372;14339
Burgos;09059;0905907007;2023;23101;22050;52028;18603;42376;15152
Burgos;09059;0905907008;2021;21283;19600;40832;17854;33830;14793
Burgos;09059;0905907008;2022;22642;20650;43544;19359;35965;15989
Burgos;09059;0905907008;2023;23329;21350;45100;20223;36953;16570
Burgos;09059;0905907009;2021;20187;19250;37425;16886;31508;14216
Burgos;09059;0905907009;2022;20868;19950;39538;17425;33027;14555
Burgos;09059;0905907009;2023;22090;20650;41999;18771;34985;15636
Burgos;09059;0905907010;2021;19671;18550;38136;16123;32047;13548
Burgos;09059;0905907010;2022;20779;19250;40517;17154;33813;14315
Burgos;09059;0905907010;2023;21573;20650;42667;17934;35510;14926
Burgos;09059;0905908001;2021;15747;15050;29755;12464;25821;10816
Burgos;09059;0905908001;2022;16165;15750;31461;12968;27132;11183
Burgos;09059;0905908001;2023;17483;15750;33584;14026;29026;12122
Burgos;09059;0905908002;2021;16560;15050;30691;13833;26261;11836
Burgos;09059;0905908002;2022;17526;16450;31374;14734;26662;12521
Burgos;09059;0905908002;2023;17940;16450;33078;15252;27957;12891
Burgos;09059;0905908003;2021;21352;19950;42911;17146;35520;14193
Burgos;09059;0905908003;2022;21841;20650;44701;17718;36850;14606
Burgos;09059;0905908003;2023;23483;22050;47050;19383;38512;15866
Burgos;09059;0905908004;2021;33818;27650;81271;29759;60018;21977
Burgos;09059;0905908004;2022;35784;29750;86566;31542;63620;23181
Burgos;09059;0905908004;2023;38640;31850;92560;34358;67980;25234
Burgos;09059;0905908005;2021;22537;20650;44960;18140;36677;14798
Burgos;09059;0905908005;2022;22186;21000;43264;17956;35133;14581
Burgos;09059;0905908005;2023;23116;22050;45950;19265;37169;15584
Burgos;09059;0905908006;2021;25272;23450;48888;21107;39280;16959
Burgos;09059;0905908006;2022;27050;25550;52746;22756;41836;18049
Burgos;09059;0905908006;2023;28011;26250;55480;23831;44002;18900
Burgos;09059;0905908007;2021;16604;15750;30648;13314;26457;11493
Burgos;09059;0905908007;2022;17290;16450;32460;13911;27825;11925
Burgos;09059;0905908007;2023;18366;17150;33867;14787;29057;12687
Burgos;09059;0905908008;2021;21732;20650;42937;18198;35513;15051
Burgos;09059;0905908008;2022;23032;22050;45420;19532;37265;16026
Burgos;09059;0905908008;2023;24094;22750;47231;20518;38768;16842
Burgos;09059;0905908009;2021;18512;17850;34244;15498;29124;13181
Burgos;09059;0905908009;2022;19849;18550;36620;16650;30876;14038
Burgos;09059;0905908009;2023;20573;19250;38929;17540;32581;14680
Burgos;09059;0905908010;2021;21513;19250;45899;17550;37255;14245
Burgos;09059;0905908010;2022;23147;20650;49132;19056;39550;15339
Burgos;09059;0905908010;2023;23478;21350;49953;19593;40241;15784
Burgos;09059;0905908011;2021;34954;28350;84976;30446;62725;22474
Burgos;09059;0905908011;2022;34570;29750;82329;29363;61270;21852
Burgos;09059;0905908011;2023;36287;31850;85824;31049;63636;23021
Burgos;09059;0905908012;2022;24989;22750;51695;20621;41693;16631
Burgos;09059;0905908012;2023;25994;23450;54407;21881;43585;17529
Burgos;09059;0905909001;2021;17082;16450;31416;13779;27444;12037
Burgos;09059;0905909001;2022;17901;17150;32707;14720;28322;12746
Burgos;09059;0905909001;2023;18486;17850;33386;15376;28932;13325
Burgos;09059;0905909002;2021;16361;15750;28009;13318;24893;11837
Burgos;09059;0905909002;2022;17255;16450;29721;14274;26068;12520
Burgos;09059;0905909002;2023;17609;17150;31452;14454;27420;12601
Burgos;09059;0905909003;2021;18168;17150;34539;14940;29315;12680
Burgos;09059;0905909003;2022;19041;17850;36065;15895;30351;13377
Burgos;09059;0905909003;2023;19713;17850;37748;16599;31705;13941
Burgos;09059;0905909004;2021;14246;13650;25157;11485;22417;10234
Burgos;09059;0905909004;2022;14928;14350;26614;12162;23567;10769
Burgos;09059;0905909004;2023;15671;15050;28580;12625;25292;11172
Burgos;09059;0905909005;2021;13965;12950;25863;10850;22890;9603
Burgos;09059;0905909005;2022;14536;13650;27118;11506;23839;10114
Burgos;09059;0905909005;2023;15465;15050;29196;12380;25621;10864
Burgos;09059;0905909006;2021;19150;18550;35038;15637;29739;13272
Burgos;09059;0905909006;2022;20413;19250;37789;17336;31565;14481
Burgos;09059;0905909006;2023;21663;19950;40201;18661;33377;15493
Burgos;09059;0905909007;2021;21595;20650;40945;18267;34298;15302
Burgos;09059;0905909007;2022;22501;21350;43056;19249;35772;15993
Burgos;09059;0905909007;2023;22975;22050;44907;19961;37024;16457
Burgos;09059;0905909008;2021;18283;17150;32581;14864;28052;12797
Burgos;09059;0905909008;2022;18942;17850;35147;15438;30173;13254
Burgos;09059;0905909008;2023;19633;18550;36344;16155;31194;13866
Burgos;09059;0905909009;2021;19376;18550;37166;15845;31469;13416
Burgos;09059;0905909009;2022;20278;19250;39573;16723;33414;14120
Burgos;09059;0905909009;2023;20894;19950;40955;17279;34306;14473
Burgos;09059;0905909010;2021;17131;15750;31966;13557;27957;11856
Burgos;09059;0905909010;2022;17939;16450;33773;14242;29272;12344
Burgos;09059;0905909010;2023;18744;17150;35774;15013;31019;13017
Burgos;09059;0905909011;2021;17819;17150;32764;14523;28295;12542
Burgos;09059;0905909011;2022;18561;18550;35484;15292;30603;13189
Burgos;09059;0905909011;2023;19374;19250;35742;16039;30884;13859
Burgos;09059;0905909012;2021;18362;17850;36143;14719;31130;12678
Burgos;09059;0905909012;2022;19709;19250;39106;15842;33330;13503
Burgos;09059;0905909012;2023;20732;19950;40472;17139;34342;14543
Burgos;09059;0905909013;2021;20506;18550;41863;16616;35548;14110
Burgos;09059;0905909013;2022;21499;20650;43380;17701;36479;14885
Burgos;09059;0905909013;2023;22461;21350;44888;18671;37640;15656
Burgos;09059;0905909014;2021;17021;16450;31078;13715;26926;11883
Burgos;09059;0905909014;2022;17419;17150;32620;14248;27527;12023
Burgos;09059;0905909014;2023;18499;17850;35864;15180;30507;12912
Burgos;09059;0905909015;2021;17178;16450;32378;13806;28143;12000
Burgos;09059;0905909015;2022;17953;17150;34415;14496;29564;12453
Burgos;09059;0905909015;2023;18929;17850;36321;15538;31124;13315
Burgos;09059;0905909016;2021;19330;17850;39028;15547;32631;12999
Burgos;09059;0905909016;2022;20045;18550;41111;16170;33963;13359
Burgos;09059;0905909016;2023;21195;19950;43604;17536;35911;14442
Burgos;09059;0905909017;2021;18830;17850;33626;15344;29203;13326
Burgos;09059;0905909017;2022;19720;19250;34854;16327;29966;14037
Burgos;09059;0905909017;2023;20392;19950;35556;17020;30659;14676
Burgos;09059;0905909018;2021;17547;17150;32794;13985;28451;12134
Burgos;09059;0905909019;2021;20719;19950;41511;16698;35452;14261
Burgos;09059;0905909019;2022;21831;21350;43083;17848;36491;15117
Burgos;09059;0905909019;2023;22535;22050;43743;18770;36895;15831
Burgos;09059;0905909020;2021;23300;22050;43746;19367;37060;16407
Burgos;09059;0905909020;2022;20338;19950;38791;16617;33157;14204
Burgos;09059;0905909020;2023;20767;19950;39381;17158;33616;14646
Burgos;09059;0905909021;2021;19108;17850;34476;15747;29679;13556
Burgos;09059;0905909021;2022;20144;19250;36231;16641;31076;14273
Burgos;09059;0905909021;2023;19990;18550;36702;16606;31482;14245
Burgos;09059;0905909022;2021;16864;15750;30576;13449;26403;11614
Burgos;09059;0905909022;2022;17842;17150;33309;14581;28561;12503
Burgos;09059;0905909022;2023;18608;17150;34772;15314;29847;13146
Burgos;09059;0905909023;2021;19731;19250;38878;16292;32690;13699
Burgos;09059;0905909023;2022;20404;19950;39815;16941;33527;14265
Burgos;09059;0905909023;2023;21903;21350;42404;18352;35600;15408
Burgos;09059;0905909024;2021;21302;21350;41936;17486;35576;14834
Burgos;09059;0905909024;2022;23225;22750;45440;19113;38357;16134
Burgos;09059;0905909024;2023;23418;22750;45860;19575;38608;16480
Burgos;09059;0905909025;2021;19904;19250;39012;16035;33486;13763
Burgos;09059;0905909025;2022;20553;19250;40423;16773;34410;14278
Burgos;09059;0905909025;2023;21662;20650;41268;17983;35122;15305
Burgos;09059;0905909026;2021;17171;15750;33100;13708;28685;11880
Burgos;09059;0905909026;2022;17888;16450;33851;14250;29163;12277
